"排名","代號","名稱","成交","財報年度","營收(億)","營收成長(%)","毛利(億)","毛利成長(%)","淨利(億)","淨利成長(%)","毛利(%)","毛率增減","淨利(%)","淨率增減","EPS(元)","EPS增減(元)","ROE(%)","ROE增減","ROA(%)","ROA增減","財報評分"
"415",="8112","至上","29.65","2011","445","-6.89","10.6","-6.99","2.52","-34.1","2.38","0","0.55","-0.24","1.37","-0.64","7.33","-3.69","2.71","-2.52","26"
"416",="6024","群益期","38.5","2011","","","","","2.21","+24.2","","","","","2.4","+0.3","","","","",""
"417",="6698","旭暉應材","51","-","","","","","","","","","","","","","","","","",""
"418",="6184","大豐電","42.1","2011","","","","","2.86","-4.1","","","","","4.08","-0.73","","","","",""
"419",="2637","慧洋-KY","23.6","2011","75.5","+25.1","28.3","+34.1","20.1","+78","37.4","+2.51","26.8","+7.99","5.92","+1.73","28","+8.43","4.96","+0.91","64"
"420",="3014","聯陽","57","2011","39.2","-5.43","13.6","-15","-22.7","-846","34.6","-3.88","-58","-65.4","-11.22","-12.7","-45.7","-50.5","-39.8","-44.1","49"
"421",="3338","泰碩","90.8","2011","27.5","+21.2","4.29","+9.58","0.65","+226","15.6","-1.65","2.37","+1.39","1.1","+0.76","10.3","+6.54","3.76","+2.4","34"
"422",="6470","宇智","41.2","-","","","","","","","","","","","","","","","","",""
"423",="2015","豐興","52.1","2011","386","+13.5","45.1","+2.77","26.7","+13","11.7","-1.22","6.92","-0.03","4.59","+0.53","16.6","+1.59","11.3","+0.78","47"
"424",="1319","東陽","37.65","2011","183","-12.7","41.3","-18.9","11.8","-0.43","22.6","-1.74","7.47","+0.04","2.14","-0.37","8.61","-1.93","4.67","-0.85","45"
"425",="2063","世鎧","32.55","2011","8.07","","2.27","","1.26","+13.9","28.1","","15.6","","3.67","-0.44","22.2","","13.7","","62"
"426",="3147","大綜","32.6","2011","","","","","","","","","","","","","","","","",""
"427",="5432","達威","15.9","2011","","","","","0.22","-50.9","","","","","1.08","-0.03","","","","",""
"428",="1216","統一","71.9","2011","3,880","+13","1,103","+9","94.5","-13.6","28.4","-1.04","3.8","-1.13","2.08","-0.47","12.7","-2.87","4.87","-1.2","45"
"429",="2472","立隆電","41.85","2011","60.7","+12.1","9.99","+10.4","2.6","+100","16.5","-0.25","7.42","+2.86","1.77","+0.89","13","+4.83","7.34","+2.7","45"
"430",="3416","融程電","55.8","2011","11.9","-10.8","4.21","-14.2","1.7","-22.1","35.4","-1.4","14.3","-2.06","3.76","-1.37","15.5","-4.41","10.8","-2.82","68"
"431",="2441","超豐","44.8","2011","","","","","9.02","-42","","","","","1.63","-1.19","","","","",""
"432",="3090","日電貿","52","2011","28.4","-13.7","5.44","-4","2.69","+2.19","19.1","+1.94","9.53","+1.49","2.59","-0.43","15.4","-0.74","10.7","+0.32","53"
"433",="2816","旺旺保","19.25","2011","","","","","1.05","+118","","","","","0.4","+2.71","","","","",""
"434",="3511","矽瑪","26.4","2011","11.6","-32.3","2.91","-48.4","0.23","-88.3","25","-7.8","1.99","-9.52","0.6","-4.61","2.54","-19.1","1.76","-12.4","51"
"435",="8091","翔名","55.9","2011","13.4","+7.88","4.87","+21.2","2.78","+12.3","36.4","+4.01","20.8","+0.87","6.73","+0.09","30","+0.96","18.2","-0.09","70"
"436",="8928","鉅明","27.6","2011","20.9","+5.37","2.64","+126","0.11","+107","12.6","+6.73","0.51","+8.67","0.17","+2.71","1.9","+27.9","0.7","+13","30"
"437",="3556","禾瑞亞","68.5","2011","11.7","+75.8","5","+46.5","2.36","+103","42.8","-8.54","20.2","+2.7","4.98","+2.4","24.2","+11.3","20.1","+8.82","81"
"438",="4566","時碩工業","40.2","-","","","","","","","","","","","","","","","","",""
"439",="4943","康控-KY","117.5","2011","14.9","+11.2","3.36","-1.17","0.74","-52","22.6","-2.82","4.98","-6.55","1.7","-2.73","8.74","-12.3","4.65","-8.19","27"
"440",="9930","中聯資源","43.5","2011","55.2","+9.7","11.6","-2.03","6.67","+14.3","21","-2.51","12.7","+0.93","2.95","+0.37","17.2","+2.65","13.7","+2.14","62"
"441",="6257","矽格","37.9","2011","45.3","-6.96","13","-19","7.83","-26.9","28.7","-4.26","16.7","-4.75","2.21","-1.16","10.7","-5.69","7.79","-3.73","66"
"442",="3557","嘉威","71.5","2011","13.6","-24.6","-0.99","-192","-5.4","-288","-7.26","-13.2","-39.7","-32","-4.93","-3.66","-29.7","-23.3","-18.8","-14.4","28"
"443",="3680","家登","229","2011","7.49","+11","3.45","+5.5","0.98","+18.2","46.1","-2.41","13.1","+0.79","2.52","-0.06","16.9","-0.86","11","+0.4","68"
"444",="6469","大樹","82","-","","","","","","","","","","","","","","","","",""
"445",="5706","鳳凰","31.3","2011","28.5","+18.5","4.02","+0.73","1.78","-16.9","14.1","-2.48","6.39","-2.81","2.92","-2.58","15.8","-6.93","10.7","-3.6","50"
"446",="6242","立康","34","2011","1.68","-26.5","0.45","+59.5","-0.47","+54.3","26.9","+14.5","-28.2","+17.2","-3.3","-1.1","-41.6","+47.5","-28.1","+22.8","32"
"447",="2408","南亞科","59.4","2011","371","-35","-225","-551","-399","-164","-60.6","-54.6","-107","-80.9","-8.06","-3.72","-144","-101","-31.8","-20.4","23"
"448",="2539","櫻花建","34.5","2011","","","","","2.3","+8.3","","","","","1.57","-0.05","","","","",""
"449",="4552","力達-KY","30.75","-","","","","","","","","","","","","","","","","",""
"450",="1503","士電","44.15","2011","204","+9.98","36.2","+5.66","11","+29.4","17.7","-0.72","5.58","+0.81","2.11","+0.48","6.29","+0.89","3.99","+0.64","40"
"451",="2313","華通","39.6","2011","239","+3.35","29.7","+63","9.72","+654","12.4","+4.55","4.07","+4.83","0.82","+0.97","6.52","+7.71","2.91","+3.45","43"
"452",="8163","達方","36.15","2011","274","-7.72","28.6","-17.5","1.61","-73.3","10.5","-1.24","0.58","-1.44","0.51","-1.3","1.8","-4.71","0.78","-2.04","32"
"453",="1465","偉全","15.2","2011","30.7","+12.6","3.71","-2.35","1.08","-50.6","12.1","-1.86","4.56","-5.47","1.25","-1.27","6.31","-6.43","4.46","-4.86","43"
"454",="2823","中壽","19.8","2011","","","","","42.1","+25.1","","","","","2.01","+0.04","","","","",""
"455",="5609","中菲行","29.2","2011","151","-8.68","22.4","-3.9","1.92","-36.9","14.8","+0.74","1.42","-0.62","1.47","-0.86","11.2","-6.73","6.01","-3.56","45"
"456",="1541","錩泰","39.65","2011","14.9","","2.66","","-0.04","-110","17.9","","-0.27","","-0.05","-0.55","-0.4","","-0.24","","20"
"457",="2420","新巨","33.45","2011","35.1","-1.68","10.8","-6.33","3.63","+13.3","30.7","-1.52","10.4","+1.29","2.38","+0.28","15.9","+0.97","10.6","+0.92","59"
"458",="3454","晶睿","70.5","2011","28.7","+63.4","12.5","+62.8","4.55","+132","43.4","-0.17","14.3","+5.01","6.98","+3.68","28.5","+14","21.2","+10.5","70"
"459",="5209","新鼎","62.7","2011","17","-11.8","2.51","+1.4","1.31","+27.9","14.8","+1.93","7.72","+2.4","6.02","+1.25","28.4","+3.21","9.29","+0.7","45"
"460",="1323","永裕","33.2","2011","28.9","+12.1","6.71","+0.31","1.65","-15.9","23.2","-2.73","7","-1.87","2","-0.38","14.8","-3.21","6.48","-1.67","45"
"461",="3317","尼克森","38.2","2011","33.6","-1.89","3.63","-34.6","-1.1","-336","10.8","-5.41","-3.33","-4.65","-1.79","-2.55","-7.15","-9.92","-4.13","-5.83","21"
"462",="8048","德勝","31.55","2011","4.23","-7.4","1.36","-15.6","0.21","-26.9","32.2","-3.13","4.85","-1.3","0.41","-0.18","3.41","-1.39","2.89","-1.11","62"
"463",="6624","萬年清","38.7","-","","","","","","","","","","","","","","","","",""
"464",="6680","鑫創電子","63","-","","","","","","","","","","","","","","","","",""
"465",="3206","志豐","27.75","2011","13.8","+7.05","3.21","-1.4","0.81","+7.64","23.2","-1.99","5.88","+0.03","2.09","+0.11","13","+0.03","8.76","-0.12","53"
"466",="2731","雄獅","69.7","2011","113","+1.91","16.4","+4.48","0.89","-29","14.5","+0.36","0.79","-0.34","2.33","-1.13","15.8","-6.07","4.18","-1.91","41"
"467",="3218","大學光","141","2011","8.32","+20.2","4.39","+23.5","0.28","+165","52.8","+1.39","3.37","+9.59","0.6","+1.57","3.1","+9.51","2.34","+6.38","57"
"468",="4968","立積","144","2011","","","","","-1.17","-127","","","","","-2.93","-1.61","","","","",""
"469",="6261","久元","62.4","2011","30.5","-1.5","11.8","-11.2","6.92","-15.6","38.8","-4.22","23.7","-2.86","6.68","-1.85","15.6","-5.88","10.9","-4","72"
"470",="3483","力致","61.7","2011","33.8","-1.03","4.84","-13.1","0.22","+375","14.3","-1.99","-0.48","-0.06","0.45","+0.34","-0.84","-0.03","-0.44","-0.02","27"
"471",="6671","三能-KY","37.8","-","","","","","","","","","","","","","","","","",""
"472",="5455","昇益","17.7","2011","1.8","-35.1","0.08","-84.8","-0.57","-20.3","4.49","-14.7","-31.5","-14.5","-1.55","-0.26","-27","-8.75","-13.9","-3.43","21"
"473",="5907","大洋-KY","23.75","2011","258","+30.2","54.5","+23.3","8.41","+77","21.1","-1.19","3.27","+0.86","5.14","+1.91","12.8","+3.51","4.95","+1.83","51"
"474",="2235","謚源","47.25","2011","","","","","0.48","+25.5","","","","","1.73","+0.15","","","","",""
"475",="4581","光隆精密-KY","47.6","-","","","","","","","","","","","","","","","","",""
"476",="1434","福懋","33.8","2011","532","+7.99","66.8","+3.42","20.8","-49.2","12.6","-0.56","4.7","-4.66","1.24","-1.19","4.21","-3.78","2.93","-2.61","40"
"477",="3537","堡達","39.1","2011","27.7","-1.48","2.56","-4.34","1.01","+66","9.25","-0.28","3.66","+1.49","2.19","+0.86","13.8","+4.52","8.72","+3.98","36"
"478",="3691","碩禾","87.5","2011","30.5","+13.8","13.8","-7.16","10.3","-3.32","45.2","-10.2","33.5","-6.28","23.4","-11.1","32.1","-1.56","29.3","-1.42","98"
"479",="4528","江興鍛","39.55","2011","13.1","+20.5","3.27","+23.6","1.51","+35.6","24.8","+0.63","11.5","+1.28","2.26","+0.54","14","+2.64","9.05","+1.52","59"
"480",="6115","鎰勝","43.35","2011","99.3","+9.26","11.7","-8.43","7.2","+9.15","11.8","-2.27","7.25","-0.01","4.5","+0.36","17.3","+0.93","9.62","+0.12","49"
"481",="2376","技嘉","61.4","2011","454","-18.6","79.2","-13.8","15.7","-25.4","17.4","+0.97","3.42","-0.35","2.46","-0.83","7.54","-2.71","5.16","-1.54","51"
"482",="8342","益張","54.3","2011","13","+32.8","1.74","+15.3","0.29","+48.5","13.4","-2.03","2.15","+0.39","1.08","+0.35","6.11","+2.39","2.96","+0.89","40"
"483",="4991","環宇-KY","51.3","2011","9.17","+3822","3.34","+3773","0.68","+488","36.4","-0.46","7.38","-41.9","2.05","+1.67","13.6","+10.3","11.7","+8.88","60"
"484",="5607","遠雄港","21.8","2011","11.3","-0.52","4.74","+0.11","0.1","+172","41.9","+0.26","1.35","+2.35","0.06","+0.14","0.48","+0.83","0.23","+0.4","43"
"485",="5878","台名","46.7","2011","4.06","","0.98","","0.33","","24.1","","8.21","","2.46","","14.7","","10.4","","49"
"486",="6715","嘉基","117","-","","","","","","","","","","","","","","","","",""
"487",="6143","振曜","36.9","2011","40.4","-19.4","7.39","-23.9","1.86","-45.6","18.3","-1.08","4.51","-2.17","2.32","-2.71","10.9","-12.6","6.01","-5.9","47"
"488",="3630","新鉅科","49.5","2011","17.3","-25","4.54","-45.9","1.33","-66","26.2","-10.1","7.67","-9.26","1.56","-3.6","5.9","-19.1","3.77","-12.5","53"
"489",="6640","均華","46","-","","","","","","","","","","","","","","","","",""
"490",="8039","台虹","46.1","2011","64.9","-5.46","13.9","-16.3","5.63","-27.8","21.5","-2.79","8.54","-2.87","2.8","-1.51","11.2","-7.73","6.48","-4.96","53"
"491",="6570","維田","37","-","","","","","","","","","","","","","","","","",""
"492",="1231","聯華食","41.5","2011","53.3","+19.9","16","+23.5","3.59","+17.3","30","+0.88","6.71","-0.13","3.02","+0.37","17.2","+0.81","8.79","-0.62","36"
"493",="2809","京城銀","32.55","2011","44","+17.9","","","25.9","+40.2","","","58.9","+9.37","2.47","+0.71","18.1","+2.85","1.5","+0.38","50"
"494",="8917","欣泰","59.8","2011","17.8","+2.26","3.38","-13.8","2.28","-13","19","-3.55","12.8","-2.26","2.02","-0.46","13.2","-2.83","8.95","-1.21","62"
"495",="5243","乙盛-KY","30.55","-","","","","","","","","","","","","","","","","",""
"496",="6615","慧智","66.5","-","","","","","","","","","","","","","","","","",""
"497",="8489","三貝德","63.1","-","","","","","","","","","","","","","","","","",""
"498",="1210","大成","43.2","2011","841","+14.4","74.9","+14.6","10.7","-0.87","8.91","+0.02","2.11","+0.01","2.22","-0.14","11.3","+0.73","5.81","+0.07","45"
"499",="4721","美琪瑪","51.1","2011","20.5","-2.27","2.48","-23.2","1.33","-33.1","12.1","-3.28","6.48","-2.99","1.77","-0.98","12.3","-7.5","7.9","-4.29","45"
"500",="1303","南亞","62.3","2011","3,310","-2.01","514","-10.7","231","-43.5","15.5","-1.51","7.31","-5.04","2.95","-2.27","8.46","-6.47","5.2","-4.24","45"
"501",="2108","南帝","35","2011","113","+41.6","18.2","+39.2","9.38","+73.4","16.1","-0.28","8.27","+1.52","2.59","+1.01","17.4","+6.37","14.4","+5.37","62"
"502",="2608","嘉里大榮","40.65","2011","69.9","+7.05","49.9","+8.61","6.93","+17","71.4","+1.03","10.1","+0.89","1.43","+0.2","10.3","+1.04","6.69","+0.65","62"
"503",="6248","沛波","27.1","2011","6.84","-32.4","0.36","-70.8","-1.86","-4746","5.32","-7.01","-27.2","-27.6","-3.92","-4.01","-47.2","-48","-24.4","-24.9","23"
"504",="6282","康舒","20.25","2011","224","+1.62","29.1","-11.8","6.08","-37.4","13","-1.98","2.69","-1.79","1.2","-0.74","7.84","-5.21","4.06","-2.96","36"
"505",="4120","友華","51.1","2011","41","+2.64","16.9","+3.02","1.81","-35","41.1","+0.15","2.61","-3.52","2.09","-1.33","4.03","-6.78","2.65","-4.3","53"
"506",="3029","零壹","32.6","2011","38.8","","3.02","","0.51","-32.9","7.8","","1.32","","0.54","-0.26","3.85","","2.18","","40"
"507",="8131","福懋科","37.1","2011","","","","","11.9","-22.1","","","","","2.69","-0.77","","","","",""
"508",="2527","宏璟","19.4","2011","2.9","-45.9","0.66","-83.2","4.74","+141","22.7","-50.4","162","+124","1.81","+1.06","8.39","+4.52","4.55","+2.26","38"
"509",="2375","凱美","36.25","2011","21.1","-14.6","1.38","+14.5","-3.81","-790","6.52","+1.66","-18","-16.3","-1.98","-1.76","-19.9","-17.9","-13.4","-12.1","26"
"510",="4164","承業醫","38.95","2011","20","+6.85","9.23","+18.6","5.83","+20.7","46.3","+4.6","29.4","+3.06","5.44","+0.45","23.4","-10.4","12.6","-2.25","75"
"511",="1109","信大","17.3","2011","26.3","+44.8","3.41","+141","0.74","+550","13","+5.16","3.26","+3.62","0.17","+0.21","1.27","+1.36","0.97","+1.05","51"
"512",="3022","威強電","40.85","2011","72.1","+15.3","21","+15.7","13.7","+65.4","29.1","+0.09","19.1","+5.77","6.07","+2.17","24.9","+6.25","15.1","+3.93","66"
"513",="2115","六暉-KY","39.85","2011","19.6","-2.85","3.64","-16.8","1.03","-42","18.6","-3.11","5.27","-3.47","1.72","-1.55","8.2","-6.28","5.4","-4.29","49"
"514",="3705","永信","47.8","2011","45","0","21.6","0","5.54","0","48","","12.6","","2.18","+2.18","19.9","+19.9","15.5","+15.5","62"
"515",="2367","燿華","22.2","2011","148","+15.3","17.1","+8.01","4.7","+247","11.6","-0.78","3.09","+1.93","0.91","+0.6","4.98","+3.02","2.49","+1.56","47"
"516",="2748","雲品","43.1","-","","","","","","","","","","","","","","","","",""
"517",="4550","長佳","25.25","-","","","","","","","","","","","","","","","","",""
"518",="4564","元翎","31.95","-","","","","","","","","","","","","","","","","",""
"519",="2455","全新","83","2011","","","","","5.13","+24.2","","","","","2.33","-0.04","","","","",""
"520",="5490","同亨","24.95","2011","19.7","-18","6.74","-13.9","2.58","-25.9","34.2","+1.64","13.1","-1.39","2.73","-0.99","15.9","-7.25","12.5","-5.85","61"
"521",="4999","鑫禾","40.1","2011","15.1","-6.08","4.44","-22.7","1.95","-23.2","29.4","-6.31","12.9","-2.87","5.29","-3.5","15.8","-9.79","11.2","-6.06","59"
"522",="6426","統新","140","-","","","","","","","","","","","","","","","","",""
"523",="6590","普鴻","43.45","-","","","","","","","","","","","","","","","","",""
"524",="3528","安馳","38.5","2011","","","","","1.36","-33.1","","","","","3.03","-2.4","","","","",""
"525",="5007","三星","44.7","2011","63.9","+36.4","12.9","+40.3","8.18","+68.6","20.1","+0.55","12.9","+2.46","3.99","+1.62","23.3","+8.02","14.4","+5.06","60"
"526",="5538","東明-KY","28.8","-","","","","","","","","","","","","","","","","",""
"527",="6128","上福","28.8","2011","14.3","-15.8","5.52","-19.7","2.47","-21.7","38.5","-1.9","17.2","-1.3","2.71","-0.89","15.2","-4.69","12","-3.71","62"
"528",="1795","美時","77.8","2011","5.32","-9.82","3.27","-7.62","-0.38","-355","61.5","+1.47","-7.22","-9.77","-0.86","-1.2","-6.18","-8.91","-3.4","-5.03","45"
"529",="8069","元太","39.8","2011","384","+52.6","120","+41.9","65.3","+62","31.3","-2.35","16.5","+0.93","6.05","+2.24","24.1","+6.83","14.6","+4.25","55"
"530",="2206","三陽工業","20","2011","368","+15.7","85.1","+10.7","12.4","+78.8","23.1","-1.03","3.92","+0.83","1.42","+0.58","8.81","+2.59","3.79","+1.11","47"
"531",="2421","建準","51.4","2011","77","-3.31","19.5","-12.2","4.32","-29.3","25.4","-2.56","5.71","-2.07","1.67","-0.7","11.1","-5.21","6.65","-3.25","51"
"532",="3003","健和興","39.5","2011","27.1","+5.99","6.14","-11.6","2.24","-28.2","22.7","-4.5","8","-3.72","1.6","-0.81","8.14","-4.5","5.07","-3.46","51"
"533",="3017","奇鋐","37.35","2011","192","-5.07","25.8","-20.2","6.66","-34.8","13.4","-2.55","3.23","-1.8","2","-1.75","9.63","-8.63","4.03","-3.45","40"
"534",="2351","順德","43.65","2011","102","+0.91","8.75","-44.8","1.48","-77.4","8.6","-7.11","1.95","-5.06","0.83","-2.9","5.13","-14.2","2.05","-6.01","36"
"535",="4972","湯石照明","30.2","2011","11.1","+0.57","2.99","-1.12","0.62","+17.4","27","-0.46","5.6","+0.8","2.28","0","8.39","-0.22","5.45","+0.45","53"
"536",="5487","通泰","30.05","2011","4.55","-10.4","1.52","-10.4","0.41","-22.9","33.4","-0.01","8.98","-1.46","0.91","-0.26","5.57","-1.55","4.77","-1.22","57"
"537",="6201","亞弘電","33.25","2011","41","-7.38","7.27","-9.97","2.13","+4.93","17.7","-0.51","5.19","+0.61","2.38","+0.11","8.76","+0.31","6.16","+0.29","53"
"538",="3444","利機","36.5","2011","17.6","+15.9","2.68","+18.9","1","+40.6","15.2","+0.38","5.64","+0.99","2.67","+0.58","18","+3.91","10.9","+2.37","53"
"539",="4904","遠傳","65.2","2011","757","+19.4","304","+13.9","88.8","+0.37","40.1","-1.93","11.8","-2.19","2.73","+0.01","12.2","+0.05","9.25","-0.39","68"
"540",="1201","味全","21.95","2011","256","+8.92","89.7","+7.25","6.85","-58","35","-0.55","2.16","-4.9","1.35","-1.88","5.86","-17.2","1.92","-6.06","38"
"541",="6508","惠光","33.15","2011","22","+0.83","4.64","+6.44","1.52","+10.4","21.1","+1.11","6.91","+0.6","2.09","+0.15","9.73","+0.44","6.51","+0.34","43"
"542",="8467","波力-KY","53.8","-","","","","","","","","","","","","","","","","",""
"543",="2542","興富發","44.1","2011","244","-13.9","102","+7.44","64","-8.65","41.6","+8.27","29","+3.75","9.19","-1.24","34.3","-12.1","10.2","-1.93","64"
"544",="3706","神達","32.4","-","","","","","","","","","","","","","","","","",""
"545",="5371","中光電","31.05","2011","771","-16.5","103","-19.6","15.1","-57.2","13.4","-0.53","2.49","-1.71","2.09","-2.79","8.16","-9.1","3.61","-3.31","40"
"546",="6494","九齊","34.05","-","","","","","","","","","","","","","","","","",""
"547",="4935","茂林-KY","135.5","2011","39.8","+28.9","9.9","+36.4","5.17","+102","24.9","+1.36","13","+4.69","4.01","+1.62","11.9","+4.04","8.74","+3.43","62"
"548",="6532","瑞耘","72.3","-","","","","","","","","","","","","","","","","",""
"549",="3169","亞信","35.2","2011","","","","","1.04","-28.3","","","","","2","-0.8","","","","",""
"550",="6189","豐藝","34.5","2011","191","-8.88","14.2","+4.5","4.54","+14.5","7.41","+0.95","2.42","+0.54","2.54","+0.32","14.8","+1.93","6.71","+0.91","34"
"551",="3402","漢科","26.6","2011","17","-25.1","2.55","-12.5","0.66","-66.3","15","+2.16","3.88","-4.75","0.9","-2.62","5.48","-15.2","2.82","-6.43","43"
"552",="2520","冠德","25.95","2011","152","+3.48","25.6","-18.1","9.81","-41.9","16.9","-4.44","7.24","-5.43","2.02","-1.49","9.71","-8.66","3.67","-3.34","36"
"553",="3521","鴻翊","12.5","2011","","","","","-0.22","+73.5","","","","","-0.71","+1.98","","","","",""
"554",="5439","高技","47.35","2011","","","","","2.39","-19.6","","","","","3.16","-0.77","","","","",""
"555",="6112","聚碩","39.9","2011","58.9","+30.6","5.57","+25.1","1.72","+44.3","9.46","-0.42","2.86","+0.46","2.38","+0.57","10","+3.23","5.05","+1.22","30"
"556",="4722","國精化","27.9","2011","41.2","+25","4.09","+20.3","1.06","+31.8","9.93","-0.39","2.57","+0.13","1.46","+0.21","9.09","+1.19","4.34","+0.27","30"
"557",="6697","東捷資訊","49.4","-","","","","","","","","","","","","","","","","",""
"558",="8455","大拓-KY","19.45","-","","","","","","","","","","","","","","","","",""
"559",="1536","和大","95.6","2011","28.5","+11.5","6.33","+6.1","2.09","+78.5","22.3","-1.14","7.53","+2.84","1.16","+0.55","11.4","+4.08","3.87","+1.52","47"
"560",="2316","楠梓電","29.7","2011","78.2","+1.24","5.97","+12.3","4.46","+17","7.63","+0.75","5.7","+0.77","1.31","+0.31","7.77","+0.98","4.21","+0.32","43"
"561",="3605","宏致","24.1","2011","46.4","+5.22","15.6","+3.91","6.83","+14.1","33.6","-0.42","14.7","+1.14","5.53","+0.68","19","+0.92","10.6","+0.11","64"
"562",="6556","勝品","45.8","-","","","","","","","","","","","","","","","","",""
"563",="3114","好德","21.1","2011","12.8","+15.1","1.4","+3.74","0.34","+507","11","-1.2","2.62","+3.36","0.68","+0.85","4.62","+5.71","3.11","+3.88","47"
"564",="8086","宏捷科","85.9","2011","","","","","0.7","-53.5","","","","","0.54","-0.68","","","","",""
"565",="4764","雙鍵","68.6","-","","","","","","","","","","","","","","","","",""
"566",="4919","新唐","37.3","2011","73.4","-7.54","28.1","-16.3","4.26","-50.1","38.2","-4.01","5.8","-4.94","2.05","-2.08","14.8","-16.6","9.43","-9.81","53"
"567",="5206","坤悅","15.05","2011","3.96","+118","1.06","+40.2","0.24","+146","26.9","-14.9","5.96","+34","0.3","+1.41","10.6","+81.6","4.1","+16.4","40"
"568",="8420","明揚","22.95","2011","","","","","-0.92","-208","","","","","-2.02","-4.06","","","","",""
"569",="1229","聯華","41.55","2011","53.3","+17.7","4.63","-17.8","15.3","-23","8.69","-3.75","28.6","-13.1","1.81","-0.62","7.11","-2.6","5.77","-1.94","51"
"570",="4931","新盛力","30.3","2011","47.4","-35.5","1.84","-65.9","-1.64","-406","3.89","-3.48","-3.46","-4.19","-2.38","-3.16","-10.1","-13.3","-5.08","-6.44","25"
"571",="8028","昇陽半導體","48","-","","","","","","","","","","","","","","","","",""
"572",="8383","千附","35.7","2011","22.7","-7.2","4.38","-11.2","1.2","-28.5","19.3","-0.87","5.28","-1.58","1.02","-0.69","5.04","-3.08","3.04","-1.89","43"
"573",="3032","偉訓","29","2011","25.6","-10.1","5.22","-26.1","0.25","-78.3","20.4","-4.41","0.71","-4.1","0.24","-0.92","1.11","-7.18","0.72","-4.98","45"
"574",="2449","京元電子","31.6","2011","152","-14.2","24","-40","4.78","-73.4","15.9","-6.8","3.36","-6.7","0.38","-1.1","2.36","-5.8","1.39","-3.22","49"
"575",="3078","僑威","26.75","2011","45.1","+2.6","5.71","-31.4","2.02","-25","12.7","-6.29","4.49","-1.65","0.9","-0.4","6.59","-2.98","4.02","-1.76","45"
"576",="1817","凱撒衛","30.1","2011","13.8","-1.08","4.31","-8.6","1.15","-14.6","31.3","-2.58","8.36","-1.32","1.79","-0.63","12.2","-5.18","9.48","-3.72","52"
"577",="5212","凌網","46.55","2011","5.9","+8.94","2.69","-6.4","0.09","-20.9","45.5","-7.46","1.68","-0.8","0.25","-0.06","2.48","-1.03","1.92","-0.79","49"
"578",="2221","大甲","24.65","2011","8.22","-0.6","1.88","+15.1","0.86","+236","22.8","+3.11","10.2","+7.31","2.02","+1.42","15","+10.5","6.83","+4.98","47"
"579",="5285","界霖","41.55","2011","22.6","+6.02","2.82","-10.4","0.9","-28.3","12.5","-2.28","5.45","-2.98","1.5","-0.82","9.06","-4.35","6.35","-3.37","40"
"580",="1436","華友聯","36.9","2011","13.8","+9532","2.67","+3357","10.1","+288","19.3","-34.4","72.6","-1731","3.17","+2.35","24","+16.8","23.4","+16.3","83"
"581",="9927","泰銘","29.85","2011","104","+11.8","7.13","-26.6","3.69","-43.2","6.85","-3.59","3.56","-3.45","1.85","-1.53","9.97","-7.7","6.63","-4.22","40"
"582",="6122","擎邦","14","2011","19.6","-23.3","1.88","-25.4","0.99","-32.2","9.57","-0.27","5.04","-0.58","1.45","-0.81","9.13","-6.01","4.81","-2.89","45"
"583",="1583","程泰","59.3","2011","64.2","+23.1","16.7","+22","4.82","+129","26.1","-0.24","9.97","+2.99","5.04","+2.76","17.9","+6.64","7.72","+2.31","45"
"584",="3580","友威科","22.7","2011","8.6","-10.5","0.95","-50.5","-0.65","-498","11","-8.9","-7.54","-9.24","-1.45","-1.84","-6.89","-8.67","-3.47","-4.45","20"
"585",="5519","隆大","14.85","2011","27.8","+10.8","6.53","+46.4","4.72","+61.9","23.5","+5.73","17","+5.37","5.32","+1.15","36.4","+6.33","12.7","+4.78","49"
"586",="6612","奈米醫材","79.7","-","","","","","","","","","","","","","","","","",""
"587",="6182","合晶","32.6","2011","65.7","-55.6","7","-77.5","0.83","-87.6","10.6","-10.4","-0.38","-10.7","0.3","-2.15","-0.22","-11.3","-0.11","-6.6","28"
"588",="3231","緯創","28.4","2011","6,584","+7.02","323","-6.36","90.7","-24.6","4.91","-0.7","1.38","-0.58","4.36","-1.79","15.3","-6.41","3.84","-2.21","40"
"589",="6197","佳必琪","32.15","2011","47.7","-10.7","5.84","-29.4","-0.64","-168","12.2","-3.25","-1.39","-3.1","-0.38","-0.96","-1.93","-4.8","-1.51","-3.77","40"
"590",="9937","全國","43.4","2011","","","","","4.66","-77.4","","","","","1.51","-5.18","","","","",""
"591",="5015","華祺","35.8","2011","27.8","+3.28","3.52","+43.2","1.27","+1258","12.6","+3.53","4.57","+4.22","2.1","+1.95","13.7","+12.7","6.61","+6.13","45"
"592",="8088","品安","29.4","2011","","","","","0.3","+181","","","","","0.69","+1.57","","","","",""
"593",="3264","欣銓","28.05","2011","49","-3.55","14.6","-25.8","8.19","-40.5","29.7","-8.9","16.7","-10.4","1.87","-1.34","10.5","-8.35","7.23","-6.51","64"
"594",="6432","今展科","28.9","-","","","","","","","","","","","","","","","","",""
"595",="8410","森田","36.1","2011","","","","","1.47","+24.1","","","","","4.07","+0.52","","","","",""
"596",="1785","光洋科","19.75","2011","716","+47","25.5","-10.6","8.07","-49.7","3.56","-2.3","1.13","-2.18","2.16","-3.23","8.94","-10.5","4.42","-6.12","30"
"597",="4305","世坤","34","2011","","","","","0.67","+42","","","","","1.22","+0.36","","","","",""
