代號,名稱,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
3056,總太,2.25,2.25,3.24,4.34,3.63,2.43,9.27,-0.12,6.14,-0.05
6195,詩肯,2.25,2.25,5.05,3.82,4.4,6.11,6.62,4.97,6.23,2.12
6655,科定,2.25,2.25,2.94,2.82,3.54,2.1,,,,
8473,山林水,2.25,2.25,3.12,3.95,3.03,2.83,3.72,,,
3037,欣興,2.24,2.24,0.28,0.01,0.19,0.32,0.76,2.24,3.26,4.63
8049,晶采,2.24,2.24,1.69,1.56,1.11,0.66,0.58,-0.8,-0.98,0.22
1522,堤維西,2.23,2.23,2.12,3.17,2.43,1.64,0.2,-0.56,0.15,0.42
2601,益航,2.23,2.23,1.06,-2.93,-4.01,-0.05,-0.79,1.74,1.99,3.98
8908,欣雄,2.23,2.23,1.75,1.38,1.51,2.11,1.99,1.86,0.92,1.62
2937,集雅社,2.22,2.22,1.29,1.3,0.87,0.9,,,,
3167,大量,2.22,2.22,4.34,2.22,2.47,3.27,2.58,2.45,5.28,4.43
5356,協益,2.22,2.22,3.64,4.38,4.36,11.45,6.08,5.07,6.63,8.7
6104,創惟,2.22,2.22,1.46,2.53,3.01,4.86,-2.29,-0.91,-1.96,0.21
6108,競國,2.22,2.22,1.71,3.16,0.12,2.07,0.99,2.12,2.85,3.05
8432,東生華,2.22,2.22,1.69,3.68,2.16,1.94,2.87,4.22,6.02,2.19
3303,岱稜,2.21,2.21,0.17,1.85,1.53,0.6,1.59,1.54,-1.76,-3.08
3426,台興,2.21,2.21,4.74,4.19,3.12,3.65,,,,
3484,崧騰,2.21,2.21,2.54,2.71,3.04,3.75,1.72,0.8,1.67,3.45
6139,亞翔,2.21,2.21,2.76,2.97,1.02,1.32,2.08,2.71,3.25,3.25
6477,安集,2.21,2.21,0.91,-0.72,1.3,2.1,1.64,,,
2338,光罩,2.19,2.19,-0.33,-0.71,-0.15,0.25,0.17,0.49,0.51,0.77
5457,宣德,2.19,2.19,0.34,-0.27,1.32,1.88,0.09,-2.66,-0.4,-0.38
6417,韋僑,2.19,2.19,1.33,2.53,2.51,1.62,0.48,1.4,1.67,
6662,樂斯科,2.19,2.19,2.4,2.48,2.51,,,,,
1615,大山,2.18,2.18,1.31,0.84,0.16,0.74,0.27,0.78,0.52,1.73
1752,南光,2.17,2.17,1.84,2.25,2.17,0.76,-0.1,1.29,0.1,-0.17
3042,晶技,2.17,2.17,3.11,3.28,3.03,3.21,3.02,3.79,3.48,4.06
2509,全坤建,2.16,2.16,0.19,-0.37,4,-1.34,2.61,7.85,2.6,2.62
2891,中信金,2.16,2.16,1.91,1.43,2.1,2.58,1.5,1.66,1.61,1.32
8103,瀚荃,2.16,2.16,2.07,3,1.21,5.18,3.67,4.47,4.62,4.92
8349,恒耀,2.16,2.16,6.98,5.51,5.41,3.98,3.23,2.04,2.06,1.46
1402,遠東新,2.15,2.15,1.61,1.26,1.61,2.21,2.75,0.98,2.26,2.7
1597,直得,2.15,2.15,4.03,1.45,1.26,0.35,1.05,1.42,6.74,2.33
2423,固緯,2.15,2.15,1.96,1.76,1.68,1.35,1,1.02,2.4,1.89
2636,台驊投控,2.15,2.15,2.07,1.11,2.7,2.21,1.4,0.89,2.37,3
4747,強生,2.15,2.15,2,2.11,2.1,2.77,3.24,2.93,2.46,1.51
2616,山隆,2.14,2.14,4.24,3.09,1.9,2.02,2.23,2.42,1.83,2.02
4527,方土霖,2.14,2.14,2.5,3.01,2.43,2.34,2.15,2.13,1.58,0.51
1808,潤隆,2.13,2.13,2.38,4.41,4.3,3.73,0.36,9.15,5.61,2.31
2886,兆豐金,2.13,2.13,1.89,1.65,2.35,2.43,1.96,1.81,1.57,1.37
9925,新保,2.13,2.13,2.46,2.55,2.81,2.71,2.71,2.48,2.37,2.13
2477,美隆電,2.12,2.12,1.6,1.49,1.22,-0.76,4.58,0.67,-1.17,1.01
6642,富致,2.12,2.12,2.1,1.64,,,,,,
8050,廣積,2.12,2.12,2.56,5.31,4.45,4.07,2.89,3.84,4.03,3.45
1234,黑松,2.11,2.11,1.35,2.75,1.54,0.98,0.64,14.26,0.73,0.62
1720,生達,2.11,2.11,2.03,1.9,1.95,2.09,1.73,1.64,1.47,1.35
1722,台肥,2.11,2.11,1.65,-0.07,2.48,3.13,2.59,4.32,3.07,1.76
3093,港建,2.11,2.11,0.68,2.03,2.67,1.91,2.72,2.3,3.04,8.23
1760,寶齡富錦,2.1,2.1,1.33,1.45,1.3,1.01,0.47,-1.13,-1.07,-1.17
8240,華宏,2.1,2.1,0.47,-6.76,0.01,2.05,0.95,3.43,5.41,6.08
1786,科妍,2.09,2.09,0.33,-0.51,1.05,-0.41,0.93,1.56,1.32,-0.21
2467,志聖,2.09,2.09,2.7,1.39,-3.12,1.53,1.8,1.66,2.58,2.92
1904,正隆,2.08,2.08,1.29,1.17,1.06,0.7,1.12,1.05,0.85,1.52
6161,捷波,2.08,2.08,1.81,0.89,0.34,0.75,0.42,-2.9,1.95,0.7
1595,川寶,2.06,2.06,7.12,0.72,5.43,7.58,6.22,6.6,9.06,8.25
3163,波若威,2.06,2.06,-0.32,4.11,-0.97,2.08,5.66,3.19,2.58,1.37
1533,車王電,2.05,2.05,1.15,0.85,1.72,2.41,2.11,0.77,1.28,0.02
1598,岱宇,2.05,2.05,-1.62,3.54,3.13,4.02,0.35,0.27,1.78,3.71
1626,艾美特-KY,2.05,2.05,0.03,2.31,-0.77,-2.71,5.1,4.81,2.09,-5.22
4744,皇將,2.05,2.05,0.84,3.9,1.56,0.55,-3.15,0.6,-3.87,0.05
4952,凌通,2.05,2.05,3.3,3.8,3.57,2.86,2.81,0.56,1.68,3.47
5520,力泰,2.05,2.05,1.3,1.94,1.81,1.58,2.22,2.22,1.46,1.42
2743,山富,2.04,2.04,2.23,-2.68,4.02,2.95,2.88,,,
3260,威剛,2.04,2.04,8.59,6.21,-0.2,3.52,9.08,3.03,0.34,-0.58
3272,東碩,2.04,2.04,3.03,3.3,4.39,11.96,5.32,1.78,-0.87,0.3
5291,邑昇,2.04,2.04,-0.75,-0.33,0.34,3.05,3.14,2.8,,
6166,凌華,2.04,2.04,1.79,2,3.03,3.21,2.43,1.24,3.03,5.05
5471,松翰,2.03,2.03,1.41,1.67,2.32,3.12,3.07,3.2,3.32,4.78
9926,新海,2.03,2.03,2.02,1.7,1.84,1.6,1.34,2.02,1.9,2.3
1103,嘉泥,2.02,2.02,1.39,0.04,0.34,0.03,1.97,-1.04,0.26,0.61
3530,晶相光,2.01,2.01,3.02,1.98,0.15,-0.07,-0.5,-0.34,0.01,-0.32
6191,精成科,2.01,2.01,0.8,1.04,-0.64,0.25,-0.7,0.24,1.77,1.36
1604,聲寶,2,2,0.67,1.65,1,1.25,0.8,0.88,0.35,0.25
2493,揚博,2,2,2.16,2.85,2.51,3.28,2.27,3.04,3.47,1.8
4171,瑞基,2,2,-1.4,-1.13,-0.72,-0.96,-1.91,-0.77,0.34,1.51
5220,萬達光電,2,2,2.69,3.31,2.24,4.09,1.32,,,
5508,永信建,2,2,3.03,2.01,2.63,9,11.2,12.01,1.83,2.76
5514,三豐,2,2,0.73,0.43,-0.04,4.83,2.99,-0.32,2.1,0.97
6234,高僑,2,2,0.34,0.07,4.14,1.04,-1.61,-2.74,0.02,0.01
1717,長興,1.99,1.99,1.65,2.38,2.81,2.25,1.94,1.3,1.23,2.6
2328,廣宇,1.99,1.99,1.33,2.15,0.55,0.4,0.63,0.78,-0.47,0.66
2634,漢翔,1.99,1.99,1.86,2.29,2.23,2.06,1.41,1.37,,
1599,宏佳騰,1.98,1.98,2.4,4.76,6.85,1.5,3.03,4.19,4.44,1.99
2020,美亞,1.96,1.96,1.46,1.65,-1.45,0.92,0.68,0.55,-1.45,1.95
2904,匯僑,1.96,1.96,1.39,1.52,2.24,2.22,2.2,2.92,4.47,1.31
6183,關貿,1.96,1.96,1.7,1.37,1.23,1.31,1.29,1.45,1.12,1.13
5489,彩富,1.95,1.95,1.79,2.18,4.15,5.78,5.77,3.78,1.81,2.61
1611,中電,1.94,1.94,1.55,-2.15,0.03,-0.69,-1.35,0.27,1.34,1.33
2832,台產,1.94,1.94,2.35,1.35,3.01,1.81,2.26,2.03,1.93,2.72
5410,國眾,1.94,1.94,1.4,1.32,1.39,1.18,0.97,1.11,0.75,1.75
8040,九暘,1.94,1.94,0.04,-0.76,-0.84,-1.14,-0.92,-0.46,-3.03,1.53
2852,第一保,1.93,1.93,1.53,1.59,0.65,1.38,2.34,2.12,1.4,2.56
1203,味王,1.92,1.92,1.86,1.78,1.12,1.12,1.11,0.47,0.17,0.49
2606,裕民,1.92,1.92,1.18,-1.04,0.96,2.44,1.83,2.12,3.18,7.78
4767,誠泰科技,1.92,1.92,1.46,1.78,,,,,,
4961,天鈺,1.92,1.92,1.11,2.39,2.3,1.7,1,-0.06,1.36,2.92
6457,紘康,1.92,1.92,1.66,1.83,2.5,1.82,1.42,,,
8367,建新國際,1.92,1.92,1.86,2.4,2.9,1.13,2.21,1.23,0.7,1.54
5016,松和,1.91,1.91,4.09,3.64,1.7,3.02,2.01,0.74,4.29,3.81
8403,盛弘,1.91,1.91,1.6,1.67,3.5,1.81,1.64,1.52,1.17,2.66
4971,IET-KY,1.9,1.9,3.56,2.88,3.49,5.74,3.81,4.53,1.9,
8941,關中,1.9,1.9,10.02,2.23,2.8,13.12,-4.25,-3.19,-1.58,-3.08
2534,宏盛,1.89,1.89,4.39,1.46,0.68,-0.4,-0.25,0.47,1.46,1.78
9931,欣高,1.89,1.89,1.69,1.81,1.58,1.57,2.36,2,1.48,1.76
6558,興能高,1.88,1.88,2.13,1.81,1.32,1.04,1.14,,,
1608,華榮,1.87,1.87,1.04,0.23,-0.33,-0.02,0.95,1.17,-0.03,0.49
2514,龍邦,1.87,1.87,2.44,0.72,0.45,0.97,0.5,1.2,0.01,1.6
2851,中再保,1.87,1.87,2.47,1.36,1.36,1.55,1.3,1.23,0.29,1.28
2359,所羅門,1.86,1.86,0.34,0.95,2.15,1.91,0.47,-0.03,0.57,0.6
2393,億光,1.86,1.86,2.74,4.13,4.27,5.12,3.51,0.76,3.14,5.52
3332,幸康,1.86,1.86,3.85,2.26,2.49,3.07,3.52,2.21,4.17,5.06
6609,瀧澤科,1.86,1.86,1.95,1.02,2.76,4.29,2.9,1.86,2.4,2.22
8926,台汽電,1.86,1.86,1.65,1.61,1.8,2.93,1.3,1.24,1.76,1.68
3323,加百裕,1.85,1.85,2.24,0.9,1.1,1.53,0.06,0.6,-0.93,2.55
4737,華廣,1.85,1.85,2.52,2.82,1.91,1.22,2.05,0.76,4.08,3.75
6188,廣明,1.85,1.85,1.04,1.72,1.45,3.85,3.47,1.63,1.87,2.31
8472,夠麻吉,1.85,1.85,2.2,3.09,5.01,4.84,3.76,,,
2436,偉詮電,1.84,1.84,1.02,0.64,0.55,0.94,0.54,0.12,0.31,0.8
4728,雙美,1.84,1.84,0.31,0.03,-0.81,0.37,0.88,0.3,1.23,0.56
2536,宏普,1.83,1.83,2.35,3.21,4.41,3.46,2.77,2.94,2.45,3.44
2352,佳世達,1.82,1.82,2.69,2.21,1.1,1.51,0.36,-1.41,-1.74,1.94
3709,鑫聯大投控,1.82,1.82,0.32,,,,,,,
2414,精技,1.81,1.81,1.59,1.44,1.38,1.56,0.97,1.28,1.5,1.47
3071,協禧,1.81,1.81,1.2,0.59,0.05,0,-1.06,0.05,0.44,1.42
3567,逸昌,1.8,1.8,2.76,2.45,1.23,1.02,0.53,-0.44,-0.18,2.32
6216,居易,1.8,1.8,2.38,3.07,2.99,2.43,2,1.59,1.73,1.32
2476,鉅祥,1.79,1.79,2.1,2.61,2.19,1.75,1.41,1.65,1.43,2
3006,晶豪科,1.78,1.78,3.11,2.19,1.85,4.34,2.62,-0.96,-0.87,1.55
8996,高力,1.77,1.77,0.63,3.48,2.07,2.45,2.08,1.99,1.66,0.65
6266,泰詠,1.76,1.76,1.3,0.81,1.89,1.06,0.65,0.25,0.71,1.46
2362,藍天,1.75,1.75,1.12,0.92,1.57,3.55,5.26,2.23,2.1,1.3
2885,元大金,1.75,1.75,1.37,1.16,1.02,1.62,0.78,0.63,1.47,1.01
3171,新洲,1.75,1.75,0.65,1.39,1.41,1.15,0.61,0.04,-1.54,-0.86
4401,東隆興,1.75,1.75,4.24,4.37,4.55,3.65,5.32,2.39,3.53,3.24
6668,中揚光,1.75,1.75,4.58,4.34,8.8,,,,,
1104,環泥,1.74,1.74,2.16,2.68,2.22,2.26,1.84,1.16,0.65,1.99
1233,天仁,1.73,1.73,1.94,1.87,2.31,2.54,2.55,2.59,2.59,2.32
1737,臺鹽,1.73,1.73,1.77,1.76,1.34,1.07,0.46,0.28,0.7,0.65
2884,玉山金,1.73,1.73,1.49,1.5,1.63,1.56,1.53,1.46,0.82,1.04
3038,全台,1.73,1.73,0.33,1.03,1.25,0.79,0.23,-0.52,0.01,-0.38
2855,統一證,1.72,1.72,1.88,0.62,0.72,1.2,1.03,0.88,0.44,1.5
6548,長科*,1.72,1.72,14.62,1.97,2.66,4.09,,,,
4155,訊映,1.71,1.71,2,1.36,1.77,1.4,4.18,4.34,3.96,2.77
6560,欣普羅,1.71,1.71,-0.7,2.53,3.07,2.16,,,,
9940,信義,1.71,1.71,4.3,1.46,0.89,1.75,4.92,2.91,2.98,5.42
6194,育富,1.7,1.7,-0.56,-1.31,-0.58,0.82,0.8,1.41,2.65,1.63
2471,資通,1.69,1.69,0.69,1.79,0.78,1.3,1.08,1.91,1.52,1.34
2642,宅配通,1.69,1.69,1.24,0.87,1.06,1.63,2.13,2.91,3.22,2.46
4116,明基醫,1.69,1.69,1.05,1.05,3.06,2.06,1.13,0.78,0.71,2.04
6227,茂綸,1.68,1.68,2.07,1.77,1.83,1.41,0.53,0.72,0.73,1.34
9908,大台北,1.68,1.68,1.54,1.42,1.21,1.31,1.25,1.21,1.18,1.42
1310,台苯,1.67,1.67,2,2.67,1.31,-0.07,2.16,-0.93,-1.48,0.05
2355,敬鵬,1.66,1.66,3.78,6.26,4.97,4.45,4.39,4.07,2.91,2.52
3209,全科,1.66,1.66,1.94,1.8,3.34,3.11,2.07,1.04,2.44,3.45
4908,前鼎,1.66,1.66,1.58,1.28,0.76,2.68,1.76,2.34,2.37,2.55
5525,順天,1.66,1.66,1.2,0.24,2.4,2.46,2.69,2.05,0.38,1.66
6449,鈺邦,1.66,1.66,2.67,2.9,2.87,3.05,1.85,1.24,1.07,
1504,東元,1.65,1.65,1.56,1.76,1.6,2.06,2.01,1.69,1.54,1.38
3048,益登,1.65,1.65,1.63,1.07,2.11,2.61,1.28,1,0.39,1.68
2337,旺宏,1.64,1.64,3.12,-0.07,-1.19,-1.84,-1.79,-1.55,0.86,2.33
2612,中航,1.64,1.64,0.5,0.21,1.3,1.3,1.55,2.22,3.92,7.53
3450,聯鈞,1.64,1.64,5.66,10.77,12.46,9.77,6.11,3.03,3.93,5.79
4303,信立,1.63,1.63,20.64,0.19,0.78,0.99,0.48,-0.2,-0.48,-0.33
3663,鑫科,1.62,1.62,0.37,0.7,-2.6,0.34,0.05,1.09,1.19,2.25
1464,得力,1.61,1.61,1.21,1.45,1.4,4.14,-0.18,0.24,0.31,0.17
2615,萬海,1.61,1.61,1.15,0.51,1.78,2.37,0.96,0.83,0.01,2.58
4139,馬光-KY,1.61,1.61,1.1,-1.63,-1.7,0.19,0.17,1.28,1.75,2.22
4542,科嶠,1.61,1.61,2.36,-1.76,-0.39,5.62,4.93,4.74,3.92,0.08
8234,新漢,1.61,1.61,0.99,1.61,1.4,3.56,1.38,2.07,3.1,2.1
1712,興農,1.6,1.6,1.5,1.6,1.03,1.51,1.37,1.25,1.02,1.01
2012,春雨,1.6,1.6,0.88,0.95,0.56,0.53,0.54,-0.73,0.92,0.04
2324,仁寶,1.6,1.6,1.32,1.88,2.01,1.63,0.57,1.47,2.53,5.38
2450,神腦,1.59,1.59,3.3,4.02,3.17,2.13,5.55,5.81,5.43,4.81
5305,敦南,1.59,1.59,1.8,1.4,1.52,1.1,0.35,0.46,0.53,1.14
1519,華城,1.57,1.57,0.36,0.96,0.86,1,0.44,0.29,0.43,1.05
6205,詮欣,1.57,1.57,1.9,3.34,3.1,3.67,2.08,1.57,0.63,1.09
8358,金居,1.57,1.57,5.02,3.05,-0.96,-1.42,-0.64,-0.47,-0.69,2.41
9905,大華,1.57,1.57,1.93,1.93,2.26,2.56,2.88,2.73,2.48,2.17
2006,東和鋼鐵,1.56,1.56,1.72,1.49,1.27,1.06,2.12,1.8,2.74,1.3
8390,金益鼎,1.56,1.56,0.52,0.12,-1.12,0.5,0.1,1.5,3.2,2.5
1225,福懋油,1.55,1.55,1.13,1.76,2.55,0.22,0.32,0.21,0.24,1.04
1513,中興電,1.55,1.55,1.19,1.22,1.34,1.5,1.25,1.09,1.22,1.16
2892,第一金,1.55,1.55,1.27,1.45,1.55,1.52,1.26,1.26,1.08,1.09
6485,點序,1.55,1.55,-2.18,4.6,5.83,7.68,5.18,,,
1589,永冠-KY,1.54,1.54,2.28,8.5,12.24,9.78,5.36,3.79,3.72,5.83
2107,厚生,1.54,1.54,0.47,0.71,1.6,6.57,3.87,2.62,2.43,3.43
2356,英業達,1.54,1.54,1.88,1.57,1.55,1.98,1.97,0.91,0.79,1.18
9933,中鼎,1.54,1.54,3.68,2.92,2.69,2.79,2.22,3.39,3.22,2.91
2034,允強,1.53,1.53,2,1.95,1.44,2.66,1.76,0.91,1.26,1.54
8477,創業家,1.53,1.53,0.92,2.92,2.81,2.43,,,,
6496,科懋,1.52,1.52,5.99,3.87,3.37,3.62,3.79,,,
1762,中化生,1.51,1.51,1.11,0.78,3.98,0.19,1.25,2.32,2.2,2.62
5443,均豪,1.51,1.51,1.21,1.58,1.2,0.42,0.98,-1.64,0.5,1.51
2481,強茂,1.5,1.5,-0.92,1.66,1.2,0.28,-0.73,-1.77,-1.45,3.33
4973,廣穎,1.5,1.5,0.27,2.13,0.8,2.08,4.47,4.64,4.69,4
8032,光菱,1.5,1.5,2.24,2.35,2.58,3.76,4.09,2.23,3.02,3.66
9935,慶豐富,1.5,1.5,1.26,0.42,0.5,0.5,-3.93,-0.49,0.09,-5.19
2027,大成鋼,1.49,1.49,1.25,0.61,-0.36,2.44,0.29,0.54,0.66,1.21
1308,亞聚,1.48,1.48,1.09,1.32,1.08,1.06,1.14,1.32,4.14,4.64
3535,晶彩科,1.47,1.47,-1.63,0.1,0.67,-0.46,-1.48,-2.59,-0.86,2.51
5321,友銓,1.47,1.47,-2.34,1.57,1.02,1.43,1.85,-5.47,-4.72,-1.65
9918,欣天然,1.47,1.47,1.41,1.25,1.38,1.03,1.21,1.75,1.44,1.64
1603,華電,1.46,1.46,1.77,1.88,1.96,0.88,0.87,1.36,0.53,0.93
3118,進階,1.46,1.46,2.11,1.95,2.42,2.37,1.99,1.63,1.86,2.33
6218,豪勉,1.46,1.46,1.13,1.28,1.09,1.26,1.28,1.09,3.14,4.13
2340,光磊,1.45,1.45,1.33,1.57,1.05,1.03,0.77,0.63,0.83,1.26
8249,菱光,1.45,1.45,1.65,2.03,2.31,2.43,1.49,1.17,1.04,2.03
1514,亞力,1.44,1.44,0.58,0.51,0.59,0.55,0.36,0.56,0.41,0.37
2617,台航,1.44,1.44,1.12,-0.22,0.22,0.73,1.3,1.52,2.8,3.35
3021,鴻名,1.44,1.44,1.15,1.05,0.82,0.75,0.45,0.61,1.11,0.52
3188,鑫龍騰,1.44,1.44,0.63,-0.48,-0.61,-0.62,-1.04,-1.31,-1.8,-1.1
4905,台聯電,1.44,1.44,22.08,6.04,2.41,0.41,-0.12,-0.95,1.52,2.39
8099,大世科,1.44,1.44,1.75,1.34,1.34,1.59,1.73,1.12,1.65,2.01
2483,百容,1.43,1.43,1.46,1.61,1.74,1.63,1.1,-0.14,0.15,1.25
3305,昇貿,1.43,1.43,0.77,2.11,0.94,2.53,3.02,3.01,4.41,3.78
8488,吉源-KY,1.43,1.43,1.56,4.48,0.57,5.23,7.6,,,
1570,力肯,1.42,1.42,1.48,1.24,1.68,1.49,1.59,0.01,-0.82,-0.76
2101,南港,1.42,1.42,0.79,1.25,0.97,0.4,0.55,0.31,2.05,0.98
2633,台灣高鐵,1.42,1.42,0.95,0.74,7.19,0.55,0.21,0.11,0.59,-0.48
4413,飛寶企業,1.42,1.42,0.95,-0.4,0.36,-0.23,-0.47,-0.67,-0.26,0.39
2916,滿心,1.4,1.4,1.32,1.07,1.47,1.24,0.86,0.53,2.02,2.32
3035,智原,1.4,1.4,3.4,1.14,1.26,1.65,2.02,2.63,0.3,2.34
3144,新揚科,1.4,1.4,1.72,1.1,1.24,2.31,2.17,2.37,0.93,1.38
4739,康普,1.4,1.4,5.4,3.01,1.71,3.62,0.28,0.06,1.81,2.64
6207,雷科,1.4,1.4,2.74,2.02,2.65,2.03,0.1,1.13,2.6,3.92
3629,地心引力,1.39,1.39,-5.24,-7.49,-7.55,-5.91,-2.05,-5.51,-0.39,0.66
6217,中探針,1.39,1.39,2.28,2.58,3.9,3.3,2.01,1.37,1.35,2.16
6506,雙邦,1.39,1.39,1.54,2.62,1.56,1.08,0.76,0.38,0.37,1.28
8044,網家,1.39,1.39,0.31,6.94,8.24,7.82,6.16,4.8,5.94,6.13
8423,保綠-KY,1.39,1.39,1.39,-0.31,1.33,1.26,1.79,1.98,1.49,1.89
1907,永豐餘,1.38,1.38,0.97,0.08,0.3,0.36,0.37,1.99,1.21,0.89
2540,愛山林,1.38,1.38,0.12,1.78,1.46,0.73,7.91,-2.33,-2.17,-2.63
5353,台林,1.38,1.38,0.38,0.47,0.32,0.47,0.58,0.35,0.65,0.38
6220,岳豐,1.38,1.38,3.3,3.14,0.6,1.4,0.08,0.04,0.18,1.09
3040,遠見,1.36,1.36,11.06,2.44,2.2,6.42,0.32,0.53,0.27,0.3
4173,久裕,1.36,1.36,0.12,0.6,0.56,0.79,1.63,1.55,1.15,
1540,喬福,1.35,1.35,0.54,0.5,0.73,2.5,1.48,1.22,1.71,1.26
3049,和鑫,1.35,1.35,0.19,-0.67,0.16,0.58,0.35,-2.59,-1.99,-0.31
4907,富宇,1.35,1.35,7.23,-0.02,1.55,0.48,1.38,0.59,-0.99,-1.35
8071,能率網通,1.35,1.35,0.93,0.12,0.21,0.07,1.85,0.93,1.72,0.48
8183,精星,1.35,1.35,1.52,1.03,-0.68,0.52,-0.28,-0.33,-0.21,0.24
1526,日馳,1.34,1.34,2.71,1.8,1.45,1.09,0.7,0.28,0.52,0.08
2888,新光金,1.34,1.34,1.05,0.48,0.57,0.69,1.11,1.19,0.65,0.28
3257,虹冠電,1.34,1.34,1.02,1.9,2.39,5.58,4.85,3.15,2.37,3.03
5201,凱衛,1.34,1.34,0.21,-0.03,1.26,1.2,1.36,0.44,0.27,1.05
6284,佳邦,1.34,1.34,0.87,0.6,1.03,1.1,0.52,-1.4,0.69,1.85
8021,尖點,1.34,1.34,1.5,1.55,2.34,2.28,1.78,1.75,2.07,2.09
1452,宏益,1.33,1.33,1.63,1.5,2.8,1.31,1.03,0.68,0.67,1.83
5880,合庫金,1.33,1.33,1.17,1.16,1.22,1.13,1,1.05,0.04,
6151,晉倫,1.33,1.33,2.11,2.59,2.62,1.3,1.64,1.01,1.77,2.7
1532,勤美,1.32,1.32,1.58,2.6,2.8,1.36,8.28,1.3,1.2,2.66
6226,光鼎,1.32,1.32,0.18,0.54,-0.72,0.34,0.33,-1.85,-1.05,0.26
2880,華南金,1.31,1.31,1.09,1.34,1.42,1.41,1.11,1.04,1.22,0.92
3312,弘憶股,1.31,1.31,-2.22,0.48,-2.76,0.93,1.17,0.45,1.61,1.28
1708,東鹼,1.3,1.3,2.44,2.98,2.48,3.73,2.62,2.84,3.13,2.64
4532,瑞智,1.3,1.3,2.1,2.8,1.86,2.3,2.02,2.2,2.03,1.2
5392,應華,1.3,1.3,2.09,0.71,0.08,1.5,2.21,1.72,3.82,9.97
6219,富旺,1.3,1.3,0.78,0.09,0.13,3.29,2.39,0.77,-1.76,2.7
8064,東捷,1.3,1.3,0.01,1.02,0.47,2.32,1.15,-2.96,-0.25,0.81
8182,加高,1.3,1.3,1.3,0.9,0.96,1.26,0.8,0.1,1.09,2.12
1419,新紡,1.29,1.29,4.15,0.52,0.39,0.35,0.55,0.59,0.83,0.77
1701,中化,1.29,1.29,1.05,1.05,1.19,1.17,0.81,1.09,1.03,1.21
2453,凌群,1.29,1.29,0.91,0.66,0.65,0.97,0.95,0.73,0.64,0.59
3031,佰鴻,1.28,1.28,1.12,0.9,-0.07,0.46,0.16,-1.81,0.9,1.65
3540,曜越,1.28,1.28,1.8,1.28,0.41,0.55,-0.35,1,0.55,0.02
2430,燦坤,1.27,1.27,1.64,2.88,1.79,0.66,3.11,4.45,6.43,6.5
4111,濟生,1.27,1.27,1.43,1.28,0.68,1.33,1.83,1.46,0.49,0.63
2903,遠百,1.26,1.26,1.09,0.81,1.2,1.07,1.55,1.18,1.64,2.09
8354,冠好,1.25,1.25,1.86,0.92,1.17,1.56,2.98,2.95,2.72,0
2371,大同,1.24,1.24,0.06,-1.03,-1.35,0.16,-0.7,-1.74,0.6,-0.63
5013,強新,1.24,1.24,2.23,2.76,1.82,2.15,1.62,-0.39,1.89,3.16
1472,三洋紡,1.23,1.23,-1.08,0.89,-0.5,-0.89,-1.37,-2.38,-2.81,-0.5
1530,亞崴,1.23,1.23,1.83,1.42,2.98,2.97,2.57,2.9,2.8,2.62
3141,晶宏,1.23,1.23,1.45,2.28,0.88,1.08,0.63,0.65,-0.24,0.01
1305,華夏,1.22,1.22,2.58,3.02,1.64,0.25,1.67,1.97,-0.22,0.01
3178,公準,1.22,1.22,2.24,4.71,2.05,2.83,0.95,-0.69,1.73,2.81
3543,州巧,1.22,1.22,0.12,1.04,0.86,-0.95,0.58,1.1,1.14,5.29
3624,光頡,1.22,1.22,0.74,0.69,1.28,1.32,2,1.84,1.33,3.15
4933,友輝,1.22,1.22,0.37,2.21,2.24,3.04,5.66,10.31,8.09,5.18
6124,業強,1.22,1.22,-1.34,1.17,-0.31,-0.06,0.54,0.16,0.03,0.05
6126,信音,1.22,1.22,1.16,0.87,-3.34,-0.28,0.01,1.76,2.24,3
6594,展匯科,1.22,1.22,1.15,2.18,-0.37,,,,,
6288,聯嘉,1.21,1.21,0.47,0.68,0.42,0.07,0.35,-0.13,0.19,0.29
6509,聚和,1.21,1.21,0.43,0.57,0.97,0.43,0.75,0.51,0.24,0.23
1218,泰山,1.2,1.2,0.93,0.36,0.36,0.21,-0.35,-0.59,0.61,0.75
2104,國際中橡,1.2,1.2,3.69,2.5,1.45,4.76,1.5,2.84,2.03,2.01
3492,長盛,1.2,1.2,2.08,2.72,2.29,1.28,0.89,0.1,-2.05,-0.42
8931,大汽電,1.2,1.2,0.99,0.8,0.78,1.26,1.13,1.29,0.63,0.96
1304,台聚,1.19,1.19,1.06,1.15,0.85,0.62,0.79,1.63,3.51,3.62
1309,台達化,1.19,1.19,1.53,0.37,0.21,-1.93,0.05,-0.11,0.87,1.89
1735,日勝化,1.19,1.19,0.63,0.74,1.25,0.75,0.69,0.82,0.31,0.54
2887,台新金,1.19,1.19,1.15,1.14,1.39,0.08,1.72,1.32,1.26,1.06
1417,嘉裕,1.18,1.18,-1.21,-0.45,-1.01,0.08,0.04,0.45,0.67,0.4
2501,國建,1.18,1.18,1.25,2.06,1.4,1.78,1.02,0.99,1.87,0.61
4741,泓瀚,1.18,1.18,2.86,3.61,4.79,5.61,5.04,4.68,2.58,3.95
6438,迅得,1.17,1.17,6.01,2.44,5.44,5.16,4.52,3.24,,
2106,建大,1.16,1.16,0.38,3.54,4.04,4.5,4.41,3.62,4.38,2.49
