"排名","代號","名稱","成交","財報年度","營收(億)","營收成長(%)","毛利(億)","毛利成長(%)","淨利(億)","淨利成長(%)","毛利(%)","毛率增減","淨利(%)","淨率增減","EPS(元)","EPS增減(元)","ROE(%)","ROE增減","ROA(%)","ROA增減","財報評分"
"802",="1762","中化生","65.3","2016","12","+3.14","4.14","+1.97","0.6","-80.5","34.6","-0.4","5.02","-21.5","0.78","-3.2","3.31","-14.4","2.15","-7.99","49"
"803",="5443","均豪","19.15","2016","36.7","+0.54","10.9","+16.9","2.61","+30.4","29.7","+4.15","8.16","+1.69","1.58","+0.38","11.6","+2.42","5.36","+0.31","47"
"804",="2481","強茂","23.95","2016","129","-14.1","26","-13.7","6.05","+31.8","20.2","+0.09","5.74","+3.27","1.66","+0.46","9.21","+4.9","3.63","+2.01","36"
"805",="4973","廣穎","24.9","2016","42.3","-22.6","6.76","+8.84","1.32","+160","16","+4.61","3.13","+2.2","2.13","+1.33","8.19","+4.97","5.74","+3.83","45"
"806",="8032","光菱","22.3","2016","47.8","+10.8","5.64","+0.42","1.22","-8.75","11.8","-1.21","2.55","-0.55","2.35","-0.23","8.52","-0.94","4.91","-1.03","38"
"807",="9935","慶豐富","27","2016","35.1","+7.15","6.3","+17.3","0.64","-9.14","18","+1.55","1.81","-0.33","0.42","-0.08","5.72","-1.39","1.83","-0.17","32"
"808",="2027","大成鋼","27","2016","477","-5.78","72.9","+35.2","4.86","+269","15.3","+4.63","1.41","+1.73","0.61","+0.97","4.38","+5.42","1.45","+1.81","36"
"809",="1308","亞聚","17.4","2016","58.9","+13.6","7.8","+28.1","6.66","+25.3","13.2","+1.49","11.4","+0.99","1.32","+0.24","7.32","+1.29","5.38","+0.08","51"
"810",="3535","晶彩科","15.55","2016","14.1","+37.4","3.2","+8.17","0.08","-84.5","22.8","-6.16","0.58","-4.58","0.1","-0.57","0.88","-4.95","0.41","-2.32","40"
"811",="5321","友銓","23.15","2016","9.55","-14","1.36","+13.8","0.45","+54.5","14.2","+3.48","4.77","+2.1","1.57","+0.55","13.1","+3.56","5.43","+2.25","36"
"812",="9918","欣天然","34.05","2016","17.6","-16.7","4.51","-4.31","2.22","-9.61","25.6","+3.33","12.6","+0.99","1.25","-0.13","7.8","-0.86","5.23","-0.79","51"
"813",="1603","華電","25.9","2016","28.3","-7.37","3.16","+13.3","2.98","-33.1","11.2","+2.04","10.6","-4.06","1.88","-0.08","5.91","-2.35","3.66","-1.59","45"
"814",="3118","進階","34.4","2016","5.14","-1.24","1.94","-4.69","0.63","-19.3","37.7","-1.37","12.3","-2.76","1.95","-0.47","12.2","-2.99","9.32","-2.18","66"
"815",="6218","豪勉","19.9","2016","12.1","+15.4","4.38","+0.23","0.82","+17.8","36.2","-5.49","6.78","+0.13","1.28","+0.19","8.06","+1.16","5.19","+0.6","51"
"816",="2340","光磊","21","2016","54.9","-2.52","15.9","+4.94","8.55","+49.1","29","+2.07","15.6","+5.39","1.57","+0.52","10.9","+3.43","7.57","+2.78","62"
"817",="8249","菱光","18.35","2016","43.1","-11.4","6.64","-8.86","2.58","-12.3","15.4","+0.43","5.98","-0.06","2.03","-0.28","7.38","-0.78","5.59","-0.52","51"
"818",="1514","亞力","20.6","2016","39.1","+10.2","4.81","+3.87","1.01","-13","12.3","-0.75","2.5","-0.82","0.51","-0.08","3.59","-0.73","1.93","-0.51","34"
"819",="2617","台航","15.75","2016","24.6","-8.38","0.32","-86.2","-0.91","-197","1.3","-7.29","-3.7","-7.2","-0.22","-0.44","-0.92","-1.86","-0.68","-1.41","30"
"820",="3021","鴻名","12.8","2016","19.1","+7.26","4.54","+12.7","1.06","+23.2","23.8","+1.15","5.54","+0.72","1.05","+0.23","9.07","+1.92","5.34","+0.86","45"
"821",="3188","鑫龍騰","13.9","2016","0.98","0","0.07","0","-0.43","-39.6","7.32","","-43.8","","-0.48","+0.13","-7.21","+2.12","-4.66","+3.68","25"
"822",="4905","台聯電","49.1","2016","1.1","-4.88","0.47","-7.95","3.01","+144","42.1","-1.4","271","+169","6.04","+3.63","7.93","+4.24","7.79","+4.19","62"
"823",="8099","大世科","17.5","2016","34.7","-1.47","6.93","-3.64","0.9","+2.69","20","-0.45","2.51","-0.01","1.34","0","8.97","+0.32","4.2","+0.02","38"
"824",="2483","百容","19.7","2016","16.3","+4.45","4.8","+15.7","1.78","-7.69","29.4","+2.87","11.2","-1.21","1.61","-0.13","7.55","-0.62","6.45","-0.69","62"
"825",="3305","昇貿","19.65","2016","48","+1.51","7.93","+18.6","2.46","+118","16.5","+2.38","5.16","+2.77","2.11","+1.17","6.22","+3.48","3.84","+2.11","40"
"826",="8488","吉源-KY","13.75","2016","37.7","+7.61","7.6","+35.3","2.71","+697","20.1","+4.12","7.18","+1.02","4.48","+3.91","9.87","+1.32","4.52","+0.39","38"
"827",="1570","力肯","13.85","2016","7.29","+3.72","1.56","-8.78","0.64","-25.8","21.4","-2.94","8.77","-3.5","1.24","-0.44","10.2","-5.01","7.76","-4.32","57"
"828",="2101","南港","39.35","2016","103","-5.07","23.1","+5.59","10.3","+26.5","22.4","+2.26","9.94","+2.48","1.25","+0.28","8.77","+1.79","4.46","+0.75","45"
"829",="2633","台灣高鐵","35.45","2016","406","-21.8","146","-31.6","41.5","-80.1","36","-5.19","10.2","-30","0.74","-6.45","6.84","-32.8","0.86","-3.28","48"
"830",="4413","飛寶企業","12.7","2016","3.38","+67.5","0.2","-26","-0.08","-212","6.06","-7.66","-2.29","-5.72","-0.4","-0.76","-22.6","-42.8","-12.6","-23","20"
"831",="2916","滿心","16.4","2016","13.1","-4.74","6.11","-5.47","0.59","-26.8","46.6","-0.36","4.48","-1.35","1.07","-0.4","6.63","-2.28","4.69","-1.53","49"
"832",="3035","智原","43.6","2016","52.6","-20","25.6","-18.6","2.81","-39","48.6","+0.88","5.34","-1.63","1.14","-0.12","5.64","-1.96","4.24","-1.75","53"
"833",="3144","新揚科","25.2","2016","22.2","+10.5","4.05","-2.44","1.1","-11.5","18.2","-2.42","4.96","-1.24","1.1","-0.14","8.22","-0.81","4.29","-0.08","34"
"834",="4739","康普","56.5","2016","39.9","+2.24","3.46","-18.1","2.17","+87.7","8.68","-2.15","5.88","+1.68","3.01","+1.3","9.82","+2.4","4.65","+1.22","38"
"835",="6207","雷科","22.8","2016","20","+0.44","5.07","-3.85","1.7","-23.6","25.3","-1.13","8.36","-2.7","2.02","-0.63","11.1","-3.33","4.94","-1.71","47"
"836",="3629","地心引力","58","2016","1.14","-3.05","-0.23","+15.3","-1.25","-33.7","-20.3","+2.95","-110","-30.3","-7.49","+0.06","-129","-26","-59.8","-25.6","30"
"837",="6217","中探針","30.4","2016","18.8","+6.41","6.94","-0.55","1.59","-27.4","36.9","-2.58","8.46","-3.93","2.58","-1.32","11","-6.45","7.91","-3.68","55"
"838",="6506","雙邦","17.75","2016","20.3","+3.38","3.96","+24.9","2.01","+79.6","19.5","+3.36","9.99","+4.25","2.62","+1.06","18.1","+6.12","9.9","+3.71","47"
"839",="8044","網家","110","2016","257","+12.5","44.1","+12","7.66","-1.52","17.1","-0.08","3.2","-0.52","6.94","-1.3","14.1","-6.27","8.05","-2.37","55"
"840",="8423","保綠-KY","16.75","2016","2.29","-19.4","0.5","-17.4","-0.06","-124","21.9","+0.52","-2.62","-11.5","-0.31","-1.64","-2.11","-10.3","-0.98","-5.02","36"
"841",="1907","永豐餘","13.15","2016","634","-0.36","105","-1.41","1.26","-74.9","16.6","-0.18","0.88","-0.98","0.08","-0.22","1.28","-1.21","0.5","-0.55","36"
"842",="2540","愛山林","29.25","2016","11.6","+38.2","6.99","+38.8","2.6","+21.3","60.4","+0.25","22.5","-3.12","1.78","+0.32","6.66","+0.82","2.71","-0.31","49"
"843",="5353","台林","17","2016","12","+11.5","2.29","+13.2","0.4","+40.3","19.1","+0.29","3.38","+0.69","0.47","+0.15","3.5","+1.12","2.5","+0.76","49"
"844",="6220","岳豐","18.65","2016","73.8","+9.63","18","+40.6","4.02","+465","24.4","+5.37","5.43","+4.39","3.14","+2.54","16.5","+13.5","6.39","+5.05","36"
"845",="3040","遠見","39.65","2016","2.2","+0.38","1.36","-0.5","1.54","+10.6","61.9","-0.55","70","+7.56","2.44","+0.24","9.81","+1.62","8.98","+1.95","77"
"846",="4173","久裕","19.4","2016","13","-2.69","2.1","-3.77","0.27","+7.51","16.1","-0.18","2.06","+0.2","0.6","+0.04","2.52","+0.18","0.42","0","32"
"847",="1540","喬福","15.95","2016","5.25","-37.3","1.46","-1.29","0.4","-30.4","27.9","+10.2","7.69","+0.77","0.5","-0.23","2.91","-1.24","2.5","-0.88","52"
"848",="3049","和鑫","10.15","2016","27.3","-34.3","-1.47","-120","-4.93","-498","-5.38","-23","-18.1","-21.1","-0.67","-0.83","-6.76","-8.42","-2.96","-3.73","23"
"849",="4907","富宇","24.8","2016","1.87","-78.4","0.46","-79.1","-0.03","-101","24.6","-0.76","-1.38","-22.5","-0.02","-1.57","-0.3","-24.5","-0.06","-4.93","28"
"850",="8071","能率網通","12.3","2016","42.4","+85.6","7.86","+135","0.06","-43.8","18.5","+3.9","1.42","+1.22","0.12","-0.09","5.19","+4.65","2.26","+2.01","40"
"851",="8183","精星","17.15","2016","36.4","+38","3.55","+238","1.16","+249","9.73","+5.75","3.19","+6.13","1.03","+1.71","8.27","+13.7","3.87","+6.72","36"
"852",="1526","日馳","28.6","2016","9.55","+5.75","2.59","+26.2","0.9","+23.7","27.1","+4.39","9.42","+1.37","1.8","+0.35","14.2","+1.41","6.57","+0.4","45"
"853",="2888","新光金","8.1","2016","2,339","+14.1","","","48.1","-16.8","","","2.18","-1.16","0.48","-0.09","3.94","-1.56","0.17","-0.07","25"
"854",="3257","虹冠電","68.2","2016","8.43","-1.31","4.03","-6.97","1.23","-13.1","47.8","-2.91","14.6","-1.98","1.9","-0.49","7.88","-1.43","7.08","-1.22","68"
"855",="5201","凱衛","32.3","2016","2.27","-12.2","1.07","-17.7","-0.01","-103","47.2","-3.14","-0.41","-14.7","-0.03","-1.29","-0.28","-10.9","-0.22","-8.7","53"
"856",="6284","佳邦","30.15","2016","31","-8.85","6.28","+0.62","0.59","-40.7","20.3","+1.91","1.9","-1.02","0.6","-0.43","2.14","-1.26","1.05","-0.58","49"
"857",="8021","尖點","19.95","2016","32.8","-6.36","9.23","-16.9","2.46","-33.9","28.1","-3.57","7.93","-3.2","1.55","-0.79","5.46","-2.6","3.95","-1.61","53"
"858",="1452","宏益","16.75","2016","19.7","-0.39","3.1","-7.4","2","-46.2","15.7","-1.19","10.1","-8.6","1.5","-1.3","8.19","-7.78","7.45","-7.09","64"
"859",="5880","合庫金","20","2016","426","+11.1","","","138","+5.24","","","33.2","-1.92","1.16","-0.06","7.27","-0.44","0.43","0","44"
"860",="6151","晉倫","19.9","2016","18.7","-3.94","3.89","-0.03","1.43","-0.92","20.9","+0.82","7.68","+0.23","2.59","-0.03","14.4","-0.54","8.18","+0.15","43"
"861",="1532","勤美","27.85","2016","141","-19","41.3","-2.42","10","-8.66","29.3","+4.99","12.1","+1.42","2.6","-0.2","9.06","-0.54","4.77","-0.15","45"
"862",="6226","光鼎","8.1","2016","9.77","-10.9","2.94","+6.36","0.49","+174","30.1","+4.87","4.7","+11","0.54","+1.26","4.23","+10.3","1.96","+4.99","43"
"863",="2880","華南金","19.1","2016","422","+6.74","","","141","+0.04","","","33.4","-2.23","1.34","-0.08","9.03","-0.45","0.58","-0.04","44"
"864",="3312","弘憶股","15","2016","83.3","-44.6","5.27","-4.91","0.59","+120","6.33","+2.64","0.67","+3.8","0.48","+3.24","3.92","+33.4","1.47","+10.2","36"
"865",="1708","東鹼","23.95","2016","41.1","-10.4","12.4","-16","5.72","+26.4","30.1","-1.98","15.2","+4.73","2.98","+0.5","12.1","+2.2","6.76","+1.29","55"
"866",="4532","瑞智","16.8","2016","177","+13.1","36.7","+37.7","13.2","+52.3","20.8","+3.71","7.89","+2.01","2.8","+0.94","14.4","+5.28","6.49","+2.19","45"
"867",="5392","應華","25.05","2016","117","+97.2","19.2","+195","0.71","+853","16.3","+5.41","1.38","-1.1","0.71","+0.63","2.5","-0.03","1.26","-0.27","43"
"868",="6219","富旺","13.1","2016","12.9","+6.34","2.85","-11.8","0.17","-27.6","22","-4.54","1.29","-0.6","0.09","-0.04","0.86","-0.3","0.25","-0.1","38"
"869",="8064","東捷","14.15","2016","42.3","+38.5","7.61","+41","1.49","+136","18","+0.32","3.73","+1.58","1.02","+0.55","6.64","+3.63","2.92","+1.58","36"
"870",="8182","加高","28.65","2016","29.7","+5.39","5","+11.1","0.97","-6.34","16.8","+0.87","3.27","-0.41","0.9","-0.06","3.67","-0.2","2.26","-0.22","43"
"871",="1419","新紡","39.15","2016","13.4","+20.3","3.05","+46.1","1.57","+35.9","22.8","+4.02","11.2","+1.23","0.52","+0.13","1.99","+0.46","1.27","+0.3","45"
"872",="1701","中化","21.85","2016","57.8","+2.73","16.9","+4.75","3.13","-11.4","29.2","+0.56","5.46","-0.93","1.05","-0.14","5.75","-0.81","3.18","-0.38","43"
"873",="2453","凌群","16.3","2016","39.1","+0.05","9.51","+0.22","0.66","+1.61","24.4","+0.04","1.6","-0.06","0.66","+0.01","3.59","-0.12","1.9","-0.01","43"
"874",="3031","佰鴻","14.4","2016","21.7","+5.82","4.22","+64.5","1.77","+1328","19.5","+6.95","7.04","+10.6","0.9","+0.97","5.26","+7.69","4.06","+5.95","49"
"875",="3540","曜越","21.15","2016","30.9","+17.2","10.5","+25.4","0.82","+202","34.2","+2.23","2.61","+1.79","1.28","+0.87","6.19","+4.53","3.25","+2.27","43"
"876",="2430","燦坤","16.9","2016","222","-3.54","34.9","-1.38","4.78","+59.5","15.7","+0.34","2.1","+0.98","2.88","+1.09","9.98","+4.28","4.75","+2.18","40"
"877",="4111","濟生","27.8","2016","9.64","+3.41","3.07","+10.3","0.73","+86.5","31.8","+1.99","7.55","+3.37","1.28","+0.6","7.21","+3.29","5.05","+2.35","53"
"878",="2903","遠百","23.65","2016","435","-3.34","219","-3.69","11.3","-33.9","50.4","-0.18","3.44","-1.35","0.81","-0.39","4.08","-1.56","1.41","-0.57","47"
"879",="8354","冠好","17.45","2016","8.23","-12.1","1.87","-12.6","0.59","-21.7","22.7","-0.13","7.11","-0.87","0.92","-0.25","4.13","-1.24","2.15","-0.74","49"
"880",="2371","大同","20.4","2016","777","-8.31","106","+114","-23.4","+23.8","13.6","+7.8","-4.56","+8.18","-1.03","+0.32","-5.25","+14.2","-1.61","+3.58","38"
"881",="5013","強新","23.75","2016","59.6","+14.2","9.35","+45.7","3.07","+51.8","15.7","+3.39","6.86","+2.11","2.76","+0.94","15.5","+5.31","7.85","+2.6","34"
"882",="1472","三洋紡","11.35","2016","7.98","+6.17","0.24","+1862","0.66","+285","3.02","+2.86","8.09","+13.1","0.89","+1.39","17.8","+29.2","6.5","+10.2","45"
"883",="1530","亞崴","31.6","2016","36.4","-4.47","7.59","-2.91","1.37","-49.9","20.9","+0.34","3.71","-3.52","1.42","-1.56","4.79","-5.3","2.03","-2.13","43"
"884",="3141","晶宏","21.9","2016","12.5","+14.6","5.83","+19.2","1.41","+69.9","46.6","+1.8","11.3","+3.66","2.28","+1.4","15.9","+7.57","12.7","+5.77","68"
"885",="1305","華夏","19","2016","142","+2.28","29.4","+50.9","14.4","+88","20.8","+6.69","10.9","+5.03","3.02","+1.38","21.2","+8.59","12","+5.17","57"
"886",="3178","公準","48.35","2016","12.1","+26.2","3.96","+83.3","1.86","+153","32.6","+10.2","15.2","+7.79","4.71","+2.66","32.8","+15.7","12.7","+7.49","59"
"887",="3543","州巧","18","2016","46.4","+3.49","5.94","+4.71","0.83","+17.2","12.8","+0.15","1.78","+0.21","1.04","+0.18","2.36","+0.45","1.34","+0.23","45"
"888",="3624","光頡","27","2016","17.2","+11.1","4.38","+1.42","0.8","-46.5","25.4","-2.42","4.77","-4.89","0.69","-0.59","3.43","-2.59","2.55","-1.81","48"
"889",="4933","友輝","20.7","2016","33.4","-17","5.76","+8.8","1.7","-1.65","17.2","+4.08","5.09","+0.79","2.21","-0.03","5.79","-0.23","4.12","+0.36","48"
"890",="6124","業強","28.75","2016","21.7","+21.7","2.12","-6.95","2.14","+481","9.74","-3","9.8","+13.3","1.17","+1.48","7.53","+9.75","6.53","+8.45","53"
"891",="6126","信音","16.2","2016","29","+1.13","6.99","+78","0.96","+126","24.1","+10.4","4.29","+19.4","0.87","+4.21","9.25","+37.1","3.76","+15.5","40"
"892",="6594","展匯科","25.2","2016","4.05","0","1.88","0","0.31","+9999","46.5","","7.64","","2.18","+2.55","19.8","+23.6","15.7","+18.3","64"
"893",="6288","聯嘉","19.5","2016","24.7","-3.64","5.15","+14.8","1.03","+82.7","20.8","+3.35","4.18","+1.98","0.68","+0.26","5.82","+2.28","3.51","+1.55","47"
"894",="6509","聚和","21.55","2016","30.6","-2.52","7.1","-5.05","0.93","-42.1","23.2","-0.62","3.03","-2.07","0.57","-0.4","3.61","-2.38","1.82","-1.23","43"
"895",="1218","泰山","23.85","2016","81.1","+1.15","14.3","+9.07","1.21","-1.93","17.6","+1.28","1.5","-0.05","0.36","0","3.53","-0.13","1.55","-0.04","36"
"896",="2104","國際中橡","19.9","2016","159","-5.71","45.7","+25","14.7","+72.9","28.8","+7.07","8.9","+4.59","2.5","+1.05","7.56","+3.8","4.71","+2.37","51"
"897",="3492","長盛","15.7","2016","11.3","-0.8","3.35","+23.4","0.97","+24.2","29.6","+5.81","8.54","+1.72","2.72","+0.43","18.8","+1.35","9.97","+1.51","49"
"898",="8931","大汽電","29.2","2016","13.1","-2.42","2.35","+11.6","0.93","+6.24","17.9","+2.25","7.05","+0.57","0.8","+0.02","5.6","+0.23","3.27","+0.19","47"
"899",="1304","台聚","11.9","2016","531","+1.39","68.8","+26.5","11.9","+35.2","13","+2.58","4.48","+1.55","1.15","+0.3","7.55","+2.6","3.98","+1.33","45"
"900",="1309","台達化","12.35","2016","164","-3.58","9.45","+8.37","1.21","+79","5.76","+0.63","0.74","+0.34","0.37","+0.16","3.58","+1.61","1.37","+0.7","34"
"901",="1735","日勝化","16.65","2016","30.1","-10.5","5.5","-18.1","0.73","-41.1","18.3","-1.69","2.44","-1.13","0.74","-0.51","5.05","-3.14","2.63","-1.19","40"
"902",="2887","台新金","12.5","2016","362","-3.62","","","114","-13.8","","","31.5","-3.75","1.14","-0.25","8.32","-2.74","0.74","-0.18","50"
"903",="1417","嘉裕","7.87","2016","29.7","-16.4","5.78","-23.7","-1.71","+55.5","19.5","-1.87","-5.76","+5.07","-0.45","+0.56","-4.21","+4.27","-3.11","+3.13","38"
"904",="2501","國建","18.75","2016","187","+89.8","45.1","+29.6","30.2","+29.7","24.1","-11.2","15.2","-7.1","2.06","+0.66","11.4","+2.96","4.84","+1.15","38"
"905",="4741","泓瀚","25.7","2016","7.4","-3.91","2.64","-3.69","1.04","-24.3","35.8","+0.08","14.1","-3.81","3.61","-1.18","14.2","-5","8.94","-3.18","59"
"906",="6438","迅得","59.4","2016","21.4","-10.4","6.1","-27.1","1.13","-55.2","28.6","-6.56","5.27","-5.29","2.44","-3","11.9","-15.1","4.98","-6.72","40"
"907",="2106","建大","30.3","2016","295","-5.59","79.7","-7.18","30.9","-10.8","27","-0.46","10.5","-0.61","3.54","-0.5","14.3","-2.26","7.48","-1.27","57"
"908",="2801","彰銀","18.75","2016","310","+4.56","","","121","+3.8","","","39","-0.28","1.35","-0.03","9.05","-0.31","0.62","-0.01","47"
"909",="2812","台中銀","11.4","2016","108","+6.83","","","35.1","+1.09","","","32.6","-1.85","1.09","-0.05","8.64","-0.54","0.58","-0.04","53"
"910",="6667","信紘科","67","2016","10.7","-0.72","2.26","+0.76","0.97","-8.07","21","+0.31","9.05","-0.72","3.46","-0.31","19","-5.07","7.58","-5.38","40"
"911",="1733","五鼎","24.5","2016","17.6","-4.56","4.77","-12.8","0.03","-98.8","27","-2.57","0.17","-14","0.03","-2.63","0.16","-13.6","0.11","-9.68","49"
"912",="8404","百和興業-KY","30.4","2016","34.9","+0.37","13.1","+0.65","4.82","-4.99","37.6","+0.1","14.7","-0.93","1.96","-0.31","11","-0.84","7.5","-0.66","55"
"913",="2849","安泰銀","14.05","2016","63","-19.8","","","10.5","-68","","","16.7","-25.2","0.63","-1.33","3.46","-7.81","0.34","-0.67","44"
"914",="3363","上詮","23.65","2016","15.1","+48.4","2.63","+77.9","1.73","+463","17.4","+2.88","11.6","+15.9","2.27","+2.9","13.8","+17.2","10.4","+13","51"
"915",="3646","艾恩特","15.55","2016","5.39","-7.64","1.82","+35.1","0.43","+816","33.7","+10.7","8","+7.19","1.12","+1","8.82","+7.9","6.65","+5.98","55"
"916",="5512","力麒","9.23","2016","27.1","+42.1","9.51","+19.4","1.31","-9.23","35.1","-6.66","11.7","-0.4","0.18","-0.01","1.91","+0.41","0.95","+0.2","40"
"917",="1409","新纖","10.8","2016","337","-7.34","38.7","-6.67","7.48","-0.1","11.5","+0.08","2.83","+0.59","0.46","0","2.88","+0.45","0.73","+0.11","40"
"918",="2739","寒舍","23.05","2016","42.2","-5.18","17.1","-5.51","2.83","-6.66","40.4","-0.14","6.7","-0.11","2.63","-0.37","16.8","-5.43","8.45","-1.3","53"
"919",="2890","永豐金","11.55","2016","308","-5.36","","","82.8","-23.7","","","26.9","-6.47","0.78","-0.29","6.24","-2.21","0.51","-0.19","47"
"920",="6005","群益證","9.82","2016","64.4","-1.93","50.9","-9.11","12","-22.8","79.1","-6.25","21.8","-4.48","0.53","-0.13","4.51","-0.91","1.4","-0.56","48"
"921",="3289","宜特","50","2016","23.4","+16","7","+19.5","2.31","-29","29.9","+0.88","6.56","-6.49","4.51","-2.5","7.45","-7.62","3.41","-4.14","36"
"922",="3466","致振","14.7","2016","17.4","+14","3.59","+28.7","-0.05","+80.9","20.6","+2.36","-0.3","+1.47","-0.08","+0.36","-0.33","+1.3","-0.24","+1","41"
"923",="4144","康聯-KY","21.7","2016","32.7","+21.4","16.1","+15.2","2.5","-12.3","49.2","-2.63","10.4","-4.03","3.24","-0.44","11.4","+0.13","8.09","-0.75","57"
"924",="1307","三芳","25.55","2016","110","-2.05","32.6","+7.03","12.4","+12.9","29.5","+2.5","11.3","+1.49","3.13","+0.28","14.3","+0.79","8.49","+0.51","57"
"925",="2845","遠東銀","10.65","2016","107","-4.28","","","32.4","-17.1","","","30.2","-4.68","1.04","-0.26","8.12","-2.31","0.59","-0.15","44"
"926",="3028","增你強","18.9","2016","223","-5.82","13.3","-13.5","2.93","-13.4","5.98","-0.53","1.31","-0.12","1.37","-0.21","5.96","-0.76","2.28","-0.24","28"
"927",="1539","巨庭","17.15","2016","29.7","+8.92","4.36","+8.38","1.93","-13.5","14.7","-0.07","6.5","-1.69","2.95","-0.47","18.4","-6.15","6.32","-2.79","49"
"928",="1725","元禎","14.15","2016","89.2","-1.74","4.49","+9.86","2.07","+2.67","5.03","+0.53","2.32","+0.1","1.15","+0.04","8.17","+0.04","4.24","-0.08","43"
"929",="2105","正新","32.55","2016","1,174","+0.57","363","+2.06","133","+3.71","30.9","+0.45","11.4","+0.37","4.09","+0.15","15","+0.59","7.99","+0.34","62"
"930",="7402","邑錡","37.85","2016","4.09","+36","1.68","+20","0.38","+5.75","41","-5.47","9.38","-2.68","2.05","-0.07","11.6","-2.17","9.26","-1.43","55"
"931",="2329","華泰","11.55","2016","158","-1.95","18","-27.2","5.04","-52","11.4","-3.95","3.19","-3.44","0.63","-0.67","7.85","-11","2.82","-3.44","40"
"932",="2425","承啟","24.25","2016","66.9","-9.44","2.41","-22.4","0.92","-49.8","3.6","-0.6","1.37","-1.1","0.84","-0.83","5.13","-5.59","3.44","-3.63","39"
"933",="2706","第一店","13","2016","3.35","-7.54","2.43","-6.69","5.02","+9.42","72.5","+0.67","149","+23.2","1.11","+0.02","6.32","+0.22","5.52","+0.2","73"
"934",="6156","松上","11.1","2016","42.7","+4.52","8.72","+36.8","1.42","+14.8","20.4","+4.82","6.33","+1.4","1.84","+0.24","15.1","+3.15","7.92","+2.03","47"
"935",="6190","萬泰科","15.9","2016","39.5","-1.17","5.25","+43.3","1.2","+490","13.3","+4.13","3.49","+4.96","1","+1.26","8.64","+12.3","4.03","+5.66","34"
"936",="1813","寶利徠","21.3","2016","3.19","-18.5","0.8","-28.2","0.5","-49.2","25.1","-3.38","13.8","-11.4","1.08","-1.04","4.16","-5.75","3.72","-5.25","60"
"937",="2704","國賓","26.9","2016","36.1","-0.67","14.2","+0.65","4.26","+2.27","39.3","+0.51","11.4","+0.11","1.16","+0.02","4.37","-0.05","3.5","+0.12","55"
"938",="3581","博磊","14.15","2016","8.86","+7.21","3.41","+0.21","0.52","+11.9","38.6","-2.69","6.4","+0.75","1.02","+0.11","6.85","+0.18","4.43","-0.36","49"
"939",="3597","映興","16.05","2016","7.06","-2.35","1.7","-0.98","0.11","-59.9","24","+0.33","1.51","-2.16","0.34","-0.51","2.43","-3.3","1.17","-1.78","40"
"940",="4129","聯合","35.1","2016","13.8","-0.66","9.79","-0.65","1.47","+9.56","70.8","+0.01","10.2","+0.57","2.06","-0.24","7.88","-1.73","5.08","-0.83","57"
"941",="6204","艾華","25","2016","6.15","+2.69","1.79","+14.1","0.52","+30.7","29.1","+2.9","8.46","+1.81","1.44","+0.34","5.87","+1.32","4.81","+1.12","60"
"942",="1535","中宇","32.05","2016","84.7","-11.5","10.1","+16.4","2.48","-51.3","11.9","+2.85","2.93","-2.39","2","-2.11","7.4","-6.87","3.45","-3.71","38"
"943",="4702","中美實","9.96","2016","8.15","-20.7","1.01","-33.6","-9.1","-1379","12.4","-2.42","-112","-119","-4.09","-4.45","-35.3","-37.8","-26.8","-28.6","32"
"944",="4706","大恭","16.2","2016","17.3","+15.1","4.22","+36.2","1.67","+56.5","24.4","+3.79","9.65","+2.56","2.11","+0.76","12.2","+4.17","9.36","+3.31","53"
"945",="4760","勤凱","76.1","2016","5.33","+22.9","1.12","+21.6","0.28","+71.4","21.1","-0.21","5.32","+1.51","1.34","+0.54","10","+3.81","5.15","+2","32"
"946",="8076","伍豐","28.35","2016","31.1","+10.8","8.27","+11.6","2.15","-8.98","26.6","+0.19","6.51","-0.66","0.88","-0.12","4.24","+0.09","2.87","+0.01","43"
"947",="1457","宜進","11.95","2016","45.8","+3.08","2.9","-6.09","0.69","-84.8","6.33","-0.62","0.74","-11.2","0.26","-1.45","0.53","-9.14","0.29","-4.9","40"
"948",="4541","晟田","17.95","2016","10.1","-3.12","1.59","-27.9","-0.19","-134","15.7","-5.4","-1.88","-7.23","-0.35","-1.4","-1.41","-5.75","-0.65","-2.66","30"
"949",="1569","濱川","23.45","2016","28.5","+21.3","5.02","+9999","1.82","+157","17.7","+17.5","6.38","+19.9","1.94","+5.48","9.06","+24.4","3.92","+10.3","36"
"950",="3306","鼎天","17.2","2016","13.2","+0.88","2.93","-1.42","0.11","-81","22.2","-0.52","0.81","-3.5","0.21","-0.9","0.77","-2.99","0.63","-2.55","51"
"951",="4707","磐亞","11.6","2016","16.6","-15.5","1.34","-5.03","2.38","+17.9","8.04","+0.88","14.3","+4.04","1.07","+0.13","6.6","+0.99","3.74","+0.55","40"
"952",="4714","永捷","14.15","2016","4.74","-33.1","1.01","-9.42","0.3","+84.3","21.3","+5.57","6.36","+4.05","0.46","+0.19","3.19","+1.25","2.48","+1.15","53"
"953",="6179","亞通","33.3","2016","23.7","+70.2","3.38","+43.8","1.67","+11.3","14.3","-2.62","7.05","-3.73","3.34","+0.34","23.6","-0.61","12.7","-2.13","47"
"954",="2838","聯邦銀","10.7","2016","120","+2.31","","","26.4","-15.5","","","22.2","-4.58","1.01","-0.19","7.46","-1.85","0.51","-0.12","41"
