"排名","代號","名稱","成交","財報年度","營收(億)","營收成長(%)","毛利(億)","毛利成長(%)","淨利(億)","淨利成長(%)","毛利(%)","毛率增減","淨利(%)","淨率增減","EPS(元)","EPS增減(元)","ROE(%)","ROE增減","ROA(%)","ROA增減","財報評分"
"376",="5483","中美晶","88.3","2010","225","+89.3","55.3","+353","35.7","+650","24.6","+14.3","15.8","+11.8","10.5","+8.81","25.2","+19.7","13.7","+11.3","60"
"377",="6505","台塑化","90","2010","7,489","+17.8","485","-12.4","409","+4.42","6.48","-2.24","5.47","-0.7","4.3","+0.19","17.2","-1.21","9.08","+0.18","43"
"378",="3702","大聯大","38.6","2010","2,572","+30.7","146","+31.5","49.6","+43","5.68","+0.03","1.92","+0.14","4.49","+0.55","18.3","-1.74","6.46","-0.38","32"
"379",="4506","崇友","57.5","2010","31.5","+7.14","6.88","+16.6","2.07","+91.7","21.9","+1.77","6.56","+2.98","1.05","+0.5","6.46","+3.13","4.01","+1.91","45"
"380",="1560","中砂","60.4","2010","","","","","2.47","+542","","","","","1.75","+2.15","","","","",""
"381",="2726","雅茗-KY","61.9","-","","","","","","","","","","","","","","","","",""
"382",="2546","根基","38.1","2010","61.9","+56.8","4.57","+30.7","2.69","+5.66","7.38","-1.48","4.36","-2.1","3.7","-0.17","17.4","-9.21","7.31","-2.88","36"
"383",="2928","紅馬-KY","41.35","-","","","","","","","","","","","","","","","","",""
"384",="4745","合富-KY","34.35","2010","11.1","+22.5","4.21","-2.29","0.11","-43.4","37.9","-9.63","1.02","-1.19","0.24","-0.2","2.14","-1.63","0.87","-0.8","40"
"385",="6196","帆宣","75.3","2010","114","+71.7","12.2","+47.9","1.43","+192","10.7","-1.72","1.19","+3.64","0.88","+1.84","3.51","+7.84","1.58","+3.47","38"
"386",="1227","佳格","65","2010","180","+15.1","72.7","+16.2","21.3","+65.1","40.4","+0.38","12.1","+3.69","5.79","+1.76","32.8","+8.87","21.5","+7.65","57"
"387",="6285","啟碁","62.5","2010","273","+71.9","47.4","+54.3","15.5","+88.5","17.3","-1.98","5.67","+0.5","5.92","+2.57","21","+7.95","9.86","+3.61","47"
"388",="4138","曜亞","49.2","2010","9.99","+33.4","3.97","+43.4","1.26","+79.8","39.8","+2.78","12.8","+3.31","5.72","+2.53","19","+0.91","14","+2.54","62"
"389",="1593","祺驊","47.15","2010","7.1","+22.2","1.51","+15.2","0.44","+51","21.2","-1.27","5.98","+0.96","2.1","+0.52","7.81","+1.87","5.71","+1.48","53"
"390",="3551","世禾","42.7","2010","10.3","+29.3","3.61","+19.3","1.54","+58.7","35.2","-2.97","14.8","+3.21","3.21","+0.84","8.91","+2.63","7.3","+2.23","66"
"391",="8271","宇瞻","47.55","2010","133","+13.2","11.4","+9.52","3.27","+7.27","8.57","-0.28","2.46","-0.13","2.92","+0.13","21.3","-6.86","12.4","-3.09","49"
"392",="6123","上奇","41.8","2010","27.6","+42.3","5.83","+71.6","1.56","+122","21.1","+3.61","5.72","+2.07","3.53","+1.82","23.4","+10.2","11.5","+5.18","49"
"393",="6203","海韻電","55.1","2010","24.3","+13.7","6.45","-9.74","2.98","-22.2","26.6","-6.9","12.3","-5.67","3.92","-2.63","25.5","-10","17","-5.36","57"
"394",="3005","神基","44.45","2010","173","-4.87","29.2","-17.2","7.35","-45.3","16.9","-2.53","4.32","-2.98","1.31","-1.21","6.33","-5.26","3.61","-3.14","47"
"395",="1315","達新","55.6","2010","33.6","+1.6","5.98","-11.3","2.1","+87.2","17.8","-2.58","6.05","+2.65","0.99","+0.46","3.38","+1.32","2.49","+1.03","43"
"396",="4105","東洋","74.4","2010","34.4","+8.51","22.2","+14.6","3.65","+15.8","64.7","+3.44","12.8","+1.19","2.61","+0.15","17.6","+1.54","11.3","-0.14","62"
"397",="4417","金洲","30.45","2010","22.2","+30.4","3.51","+14.1","1.53","+125","15.8","-2.26","7.2","+3.09","2.35","+1.27","14.1","+7.61","6.55","+3.68","40"
"398",="6177","達麗","28.55","2010","24.7","","6.11","","3.5","+446","24.8","","14.2","","4.57","+3.41","25.3","","6.76","","41"
"399",="4755","三福化","47.4","2010","31.3","","3.83","","0.93","","12.2","","2.98","","1.37","","6.39","","3.12","","32"
"400",="5347","世界","69.5","2010","160","+27.4","32.4","+161","19.5","+2088","20.2","+10.4","12.2","+11.5","1.17","+1.12","9.57","+9.12","8.4","+8.01","68"
"401",="6581","鋼聯","60.9","-","","","","","","","","","","","","","","","","",""
"402",="5223","安力-KY","34.3","-","","","","","","","","","","","","","","","","",""
"403",="6716","應廣","70.5","-","","","","","","","","","","","","","","","","",""
"404",="8150","南茂","31.4","2010","172","+48.9","5.17","+115","24","+154","3.01","+33","16.8","+56.7","2.85","+8.11","25.5","+59.4","9.44","+24.3","51"
"405",="4205","中華食","89.9","2010","","","","","1.56","+5.38","","","","","2.37","-0.1","","","","",""
"406",="9958","世紀鋼","84.3","2010","20.9","-32.6","1.03","-35.4","0.08","-84.4","4.9","-0.22","0.4","-1.35","0.06","-0.4","0.52","-2.84","0.21","-1.15","27"
"407",="2488","漢平","28.25","2010","17.3","+12","3.81","+5.46","0.95","-11.6","22","-1.36","5.58","-1.44","1.03","-0.04","6.14","-0.37","4.02","-0.5","51"
"408",="5876","上海商銀","42.55","-","","","","","","","","","","","","","","","","",""
"409",="8435","鉅邁","50.4","2010","5.67","+7.75","3.03","-2.8","1.09","+28.5","53.4","-5.8","19.3","+3.11","4.95","+1.09","25","+4.32","19.9","+3.53","73"
"410",="2464","盟立","36.9","2010","62.5","+72.1","13","+43","5.49","+60.1","20.8","-4.22","8.92","-0.63","3.29","+1.23","18.6","+6.31","10.3","+3.15","47"
"411",="6591","動力-KY","45.15","-","","","","","","","","","","","","","","","","",""
"412",="4754","國碳科","55.2","-","","","","","","","","","","","","","","","","",""
"413",="8481","政伸","58.4","-","","","","","","","","","","","","","","","","",""
"414",="3019","亞光","68.1","2010","248","+8.76","19.5","-7.35","-9.99","-126","7.85","-1.36","-3.31","-1.69","-3.76","-2.03","-5.56","-3.22","-3.51","-1.98","32"
"415",="8112","至上","29.65","2010","478","+48.3","11.4","+29.5","3.82","+48.2","2.38","-0.35","0.79","-0.01","2.01","+0.31","11","+2.63","5.23","+0.22","32"
"416",="6024","群益期","38.5","2010","11.1","-9.24","5.76","+0.51","1.78","-5.34","52.1","+5.05","16","+0.76","2.1","-0.47","11.7","-2.42","2.21","-0.02","52"
"417",="6698","旭暉應材","51","-","","","","","","","","","","","","","","","","",""
"418",="6184","大豐電","42.1","2010","","","","","2.98","+13.7","","","","","4.81","+0.58","","","","",""
"419",="2637","慧洋-KY","23.6","2010","60.4","+28.7","21.1","+33.3","11.3","-39.2","34.9","+1.22","18.8","-21.6","4.19","-4.24","19.6","-16.6","4.05","-4.8","53"
"420",="3014","聯陽","57","2010","41.5","+5.48","16","-0.04","3.05","-38","38.5","-2.13","7.35","-5.16","1.51","-0.93","4.87","-3.18","4.32","-2.84","62"
"421",="3338","泰碩","90.8","2010","22.7","+29.7","3.92","+50.1","0.2","+133","17.3","+2.35","0.98","+4.14","0.34","+1.52","3.76","+13.2","1.36","+4.63","30"
"422",="6470","宇智","41.2","-","","","","","","","","","","","","","","","","",""
"423",="2015","豐興","52.1","2010","340","","43.9","","23.6","+54.7","12.9","","6.95","","4.06","+1.43","15","","10.6","","51"
"424",="1319","東陽","37.65","2010","209","+3.03","50.9","-5.95","11.9","-24.2","24.3","-2.32","7.43","-2.52","2.51","-0.97","10.5","-4.47","5.53","-1.8","49"
"425",="2063","世鎧","32.55","2010","","","","","1.1","+124","","","","","4.11","+1.99","","","","",""
"426",="3147","大綜","32.6","2010","","","","","","","","","","","","","","","","",""
"427",="5432","達威","15.9","2010","","","","","0.46","+134","","","","","1.11","+12.6","","","","",""
"428",="1216","統一","71.9","2010","3,434","+18.3","1,012","+12.8","109","+39","29.5","-1.45","4.93","+0.74","2.55","+0.53","15.6","+3.32","6.07","+1.57","47"
"429",="2472","立隆電","41.85","2010","54.2","+37","9.05","+113","1.3","+507","16.7","+5.97","4.56","+7.46","0.88","+1.1","8.21","+12.1","4.63","+6.89","43"
"430",="3416","融程電","55.8","2010","13.3","","4.9","","2.18","+26.3","36.8","","16.4","","5.13","+0.99","19.9","","13.7","","66"
"431",="2441","超豐","44.8","2010","","","","","15.5","+5.17","","","","","2.82","+0.08","","","","",""
"432",="3090","日電貿","52","2010","32.9","+28.9","5.66","+43.8","2.64","+19.1","17.2","+1.78","8.04","-0.68","3.02","-0.05","16.1","+0.57","10.4","+0.54","49"
"433",="2816","旺旺保","19.25","2010","","","","","-5.84","-294","","","","","-2.31","-1.6","","","","",""
"434",="3511","矽瑪","26.4","2010","17.2","+26.4","5.63","+31.9","1.98","+28.5","32.8","+1.38","11.5","+0.19","5.21","+0.21","21.7","+1.66","14.2","+1.42","64"
"435",="8091","翔名","55.9","2010","12.4","","4.02","","2.47","+181","32.4","","19.9","","6.64","+4.2","29.1","","18.3","","68"
"436",="8928","鉅明","27.6","2010","19.8","+16.4","1.17","-53.1","-1.62","-9999","5.9","-8.73","-8.17","-8.2","-2.54","-2.55","-26","-26.1","-12.3","-12.4","21"
"437",="3556","禾瑞亞","68.5","2010","6.65","+53.7","3.41","+30.5","1.16","+9.7","51.3","-9.15","17.5","-7.01","2.58","+0.17","12.9","+0.72","11.3","+0.39","72"
"438",="4566","時碩工業","40.2","-","","","","","","","","","","","","","","","","",""
"439",="4943","康控-KY","117.5","2010","13.4","+428","3.4","+326","1.54","+250","25.4","-6.05","11.5","-5.83","4.43","+3.17","21","+14.2","12.8","+8.35","50"
"440",="9930","中聯資源","43.5","2010","50.3","+1.38","11.8","-18.1","5.83","-22","23.5","-5.59","11.8","-3.47","2.58","-0.73","14.5","-4.59","11.6","-3.93","60"
"441",="6257","矽格","37.9","2010","48.6","+29.7","16","+57.2","10.7","+112","32.9","+5.76","21.5","+8.43","3.37","+1.74","16.4","+7.48","11.5","+5.73","74"
"442",="3557","嘉威","71.5","2010","18","+2.02","1.07","-70.4","-1.39","-220","5.96","-14.6","-7.72","-14.3","-1.27","-2.43","-6.44","-11.8","-4.36","-8.55","28"
"443",="3680","家登","229","2010","6.74","","3.27","","0.83","+52.1","48.5","","12.3","","2.58","+0.37","17.7","","10.6","","62"
"444",="6469","大樹","82","-","","","","","","","","","","","","","","","","",""
"445",="5706","鳳凰","31.3","2010","24.1","+45.7","3.99","+50.3","2.14","+177","16.6","+0.51","9.2","+4.29","5.5","+3.36","22.8","+12.3","14.3","+8.14","52"
"446",="6242","立康","34","2010","2.29","-31.7","0.28","-57.6","-1.04","-53.2","12.4","-7.6","-45.3","-25.1","-2.2","-0.2","-89","-46.8","-51","-31.4","28"
"447",="2408","南亞科","59.4","2010","571","+33.5","-34.6","+64.9","-151","+27.1","-6.06","+17","-26.5","+22","-4.34","+4.33","-43.2","+20.1","-11.4","+5.18","26"
"448",="2539","櫻花建","34.5","2010","","","","","2.13","+295","","","","","1.62","+1.2","","","","",""
"449",="4552","力達-KY","30.75","-","","","","","","","","","","","","","","","","",""
"450",="1503","士電","44.15","2010","185","-8.56","34.2","-35.3","8.5","-71.7","18.5","-7.65","4.77","-10.2","1.63","-4.14","5.4","-15.7","3.35","-8.13","40"
"451",="2313","華通","39.6","2010","231","+23","18.2","+156","-1.75","+77.9","7.89","+4.09","-0.76","+3.47","-0.15","+0.52","-1.19","+3.85","-0.54","+1.85","32"
"452",="8163","達方","36.15","2010","297","+1.07","34.7","+0.12","6.03","-30.4","11.7","-0.11","2.02","-0.91","1.81","-0.93","6.51","-2.63","2.82","-0.91","36"
"453",="1465","偉全","15.2","2010","27.2","+17.4","3.8","+35","2.18","+494","14","+1.82","10","+7.25","2.52","+2.1","12.7","+9.67","9.32","+6.98","51"
"454",="2823","中壽","19.8","2010","","","","","33.6","+23.8","","","","","1.97","-0.13","","","","",""
"455",="5609","中菲行","29.2","2010","165","+29.5","23.3","+9.16","3.04","+24.8","14.1","-2.62","2.04","-0.04","2.33","+0.33","18","+3.12","9.57","+1.75","45"
"456",="1541","錩泰","39.65","2010","","","","","0.39","-77.2","","","","","0.5","-1.91","","","","",""
"457",="2420","新巨","33.45","2010","35.7","+29.9","11.5","+36.3","3.2","+96.6","32.2","+1.51","9.15","+3.08","2.1","+1.03","15","+7.02","9.67","+4.38","55"
"458",="3454","晶睿","70.5","2010","17.6","+57.5","7.67","+71.6","1.96","+141","43.6","+3.58","9.31","+3.24","3.3","+1.84","14.5","+7.56","10.6","+5.36","59"
"459",="5209","新鼎","62.7","2010","19.2","+86.1","2.48","+84.4","1.02","+64.7","12.9","-0.12","5.32","-0.7","4.77","+1.85","25.2","+7.75","8.59","+1.13","45"
"460",="1323","永裕","33.2","2010","25.8","+22.9","6.69","+26.2","1.96","+67.2","25.9","+0.69","8.87","+1.97","2.38","+0.88","18","+5.93","8.15","+2.71","45"
"461",="3317","尼克森","38.2","2010","34.2","+14.8","5.55","-6.9","0.47","-63.1","16.2","-3.78","1.32","-2.93","0.76","-1.32","2.77","-5.27","1.71","-4.08","30"
"462",="8048","德勝","31.55","2010","4.56","+2.03","1.61","-6.26","0.28","-43.5","35.3","-3.12","6.15","-4.96","0.59","-0.66","4.8","-4.86","4","-3.7","60"
"463",="6624","萬年清","38.7","-","","","","","","","","","","","","","","","","",""
"464",="6680","鑫創電子","63","-","","","","","","","","","","","","","","","","",""
"465",="3206","志豐","27.75","2010","12.9","+28.9","3.25","+55.4","0.75","+233","25.2","+4.3","5.85","+3.58","1.98","+1.38","13","+8.95","8.88","+6.02","51"
"466",="2731","雄獅","69.7","2010","111","","15.7","","1.25","","14.1","","1.12","","3.46","","21.8","","6.09","","39"
"467",="3218","大學光","141","2010","6.92","+32.3","3.56","+41.2","-0.43","-14.2","51.4","+3.24","-6.23","+0.98","-0.97","-0.04","-6.4","-0.23","-4.04","-0.63","43"
"468",="4968","立積","144","2010","","","","","-0.52","","","","","","-1.32","","","","","",""
"469",="6261","久元","62.4","2010","31","+56.2","13.3","+81.5","8.2","+115","43","+5.99","26.6","+7.37","8.53","+4.46","21.5","+8.71","14.9","+5.55","74"
"470",="3483","力致","61.7","2010","34.1","-3.21","5.57","-37","0.05","-97.9","16.3","-8.78","-0.42","-6.46","0.11","-5.41","-0.81","-13.6","-0.41","-7.23","36"
"471",="6671","三能-KY","37.8","-","","","","","","","","","","","","","","","","",""
"472",="5455","昇益","17.7","2010","2.77","+69.7","0.53","+307","-0.47","+71.3","19.2","+34.9","-17","+83.5","-1.29","+3.21","-18.3","+29","-10.5","+16","32"
"473",="5907","大洋-KY","23.75","2010","198","","44.2","","4.75","","22.3","","2.42","","3.23","","9.33","","3.12","","47"
"474",="2235","謚源","47.25","2010","","","","","0.39","","","","","","1.58","","","","","",""
"475",="4581","光隆精密-KY","47.6","-","","","","","","","","","","","","","","","","",""
"476",="1434","福懋","33.8","2010","493","+24.6","64.6","+44.7","40.9","+4379","13.1","+1.82","9.36","+9.03","2.43","+2.38","8","+7.74","5.54","+5.37","45"
"477",="3537","堡達","39.1","2010","28.1","+1.9","2.68","+3.75","0.61","-4.95","9.53","+0.17","2.17","-0.16","1.33","-0.55","9.23","-1.35","4.74","+0.36","27"
"478",="3691","碩禾","87.5","2010","26.8","","14.8","","10.7","+341","55.4","","39.8","","34.51","+17.3","33.6","","30.7","","95"
"479",="4528","江興鍛","39.55","2010","10.9","+44.9","2.64","+70.6","1.11","+207","24.2","+3.64","10.2","+5.39","1.72","+1.15","11.4","+7.51","7.53","+4.91","55"
"480",="6115","鎰勝","43.35","2010","90.8","+20.4","12.7","-19.6","6.59","-31.8","14","-6.97","7.26","-5.55","4.14","-2.23","16.3","-9.54","9.5","-5.75","47"
"481",="2376","技嘉","61.4","2010","558","+17.6","91.9","+5.75","21","+3.17","16.5","-1.84","3.76","-0.56","3.29","+0.05","10.3","-0.11","6.69","-0.22","49"
"482",="8342","益張","54.3","2010","9.81","+22.1","1.51","-4.51","0.19","-45.1","15.4","-4.3","1.75","-2","0.73","-0.6","3.72","-2.85","2.07","-1.65","36"
"483",="4991","環宇-KY","51.3","2010","0.23","","0.09","","0.12","","36.9","","49.2","","0.38","","3.36","","2.82","","62"
"484",="5607","遠雄港","21.8","2010","11.4","+20.3","4.73","+47.6","-0.13","+90.2","41.6","+7.68","-1","+16.6","-0.08","+0.73","-0.35","+4.84","-0.17","+2.13","36"
"485",="5878","台名","46.7","-","","","","","","","","","","","","","","","","",""
"486",="6715","嘉基","117","-","","","","","","","","","","","","","","","","",""
"487",="6143","振曜","36.9","2010","50.1","+63.2","9.71","+20.8","3.41","+24.9","19.4","-6.79","6.68","-2.18","5.03","+0.85","23.5","-0.62","11.9","+0.04","53"
"488",="3630","新鉅科","49.5","2010","23.1","+138","8.39","+175","3.92","+355","36.3","+4.85","16.9","+8.08","5.16","+3.78","25","+14.4","16.2","+8.36","64"
"489",="6640","均華","46","-","","","","","","","","","","","","","","","","",""
"490",="8039","台虹","46.1","2010","68.6","+75.5","16.7","+88.6","7.8","+114","24.3","+1.7","11.4","+2.1","4.31","+2.07","18.9","+8.73","11.4","+4.54","55"
"491",="6570","維田","37","-","","","","","","","","","","","","","","","","",""
"492",="1231","聯華食","41.5","2010","44.5","+21.7","12.9","+26.7","3.06","+158","29.1","+1.15","6.83","+3.66","2.65","+1.62","16.4","+9.69","9.41","+5.58","38"
"493",="2809","京城銀","32.55","2010","37.3","+33.4","","","18.5","+7185","","","49.5","+48.6","1.76","+1.74","15.2","+15","1.12","+1.1","50"
"494",="8917","欣泰","59.8","2010","17.4","+3.1","3.92","+4.55","2.62","+13.3","22.6","+0.31","15.1","+1.36","2.48","+0.18","16","+0.73","10.2","+1.29","61"
"495",="5243","乙盛-KY","30.55","-","","","","","","","","","","","","","","","","",""
"496",="6615","慧智","66.5","-","","","","","","","","","","","","","","","","",""
"497",="8489","三貝德","63.1","-","","","","","","","","","","","","","","","","",""
"498",="1210","大成","43.2","2010","735","+8.32","65.4","-2.08","10.8","-5.61","8.89","-0.95","2.1","-0.19","2.36","-0.27","10.6","-0.57","5.74","-0.46","43"
"499",="4721","美琪瑪","51.1","2010","21","+38.8","3.23","+62.8","1.99","+165","15.4","+2.27","9.47","+4.52","2.75","+1.67","19.8","+11.8","12.2","+7.59","50"
"500",="1303","南亞","62.3","2010","3,378","+38.4","576","+109","410","+150","17","+5.78","12.4","+5.42","5.22","+3.13","14.9","+8.19","9.44","+5.33","55"
"501",="2108","南帝","35","2010","80.1","+48","13.1","+0.6","5.41","-2.6","16.4","-7.71","6.76","-3.51","1.58","-0.18","11","-0.92","9.08","-0.65","55"
"502",="2608","嘉里大榮","40.65","2010","65.3","+15.2","45.9","+14.2","5.92","+64.9","70.4","-0.62","9.23","+2.91","1.23","+0.48","9.26","+3.58","6.04","+2.42","57"
"503",="6248","沛波","27.1","2010","10.1","+58.3","1.25","+156","0.04","+105","12.3","+4.71","0.4","+12.5","0.09","+1.79","0.84","+15.6","0.45","+8.73","38"
"504",="6282","康舒","20.25","2010","221","+24.2","33","+5.76","9.72","-6.35","15","-2.61","4.48","-1.57","1.94","-0.15","13","-1.55","7.02","-1.23","45"
"505",="4120","友華","51.1","2010","39.9","+2.93","16.4","+3.91","2.78","+0.21","41","+0.39","6.13","-0.98","3.42","-0.62","10.8","-4.4","6.96","-1.77","57"
"506",="3029","零壹","32.6","2010","","","","","0.76","+39.6","","","","","0.8","+0.22","","","","",""
"507",="8131","福懋科","37.1","2010","","","","","15.3","+1972","","","","","3.46","+3.29","","","","",""
"508",="2527","宏璟","19.4","2010","5.36","-43.4","3.92","+96.9","1.97","+50.9","73.2","+52.1","38.1","+27.1","0.75","+0.25","3.87","+1.52","2.3","+0.88","49"
"509",="2375","凱美","36.25","2010","24.8","+5.53","1.2","+168","-0.43","+97.1","4.87","+12.4","-1.73","+64.2","-0.22","+3.88","-1.99","+48.8","-1.29","+31.6","34"
"510",="4164","承業醫","38.95","2010","18.7","+996","7.78","+1801","4.84","+7577","41.7","+17.6","26.3","+22.4","4.99","+4.89","33.8","+33","14.8","+14.6","77"
"511",="1109","信大","17.3","2010","18.2","-15.1","1.41","-64.1","-0.16","-115","7.79","-10.6","-0.35","-5.84","-0.04","-0.3","-0.09","-1.84","-0.08","-1.65","43"
"512",="3022","威強電","40.85","2010","62.5","+36.7","18.1","+13.1","8.31","+107","29","-6.06","13.3","+4.6","3.9","+1.89","18.7","+7.83","11.1","+4.69","64"
"513",="2115","六暉-KY","39.85","2010","20.2","","4.38","","1.78","","21.7","","8.74","","3.27","","14.5","","9.68","","51"
"514",="3705","永信","47.8","2010","0","-100","0","-100","0","-100","","","","","0","-2.07","0","-10.3","0","-8.35","67"
"515",="2367","燿華","22.2","2010","128","+18.5","15.9","+26.9","1.35","+147","12.4","+0.82","1.16","+3.82","0.31","+0.99","1.97","+5.89","0.93","+2.72","38"
"516",="2748","雲品","43.1","-","","","","","","","","","","","","","","","","",""
"517",="4550","長佳","25.25","-","","","","","","","","","","","","","","","","",""
"518",="4564","元翎","31.95","-","","","","","","","","","","","","","","","","",""
"519",="2455","全新","83","2010","","","","","4.13","+21.9","","","","","2.37","-0.35","","","","",""
"520",="5490","同亨","24.95","2010","24","+55.7","7.83","+74","3.48","+183","32.6","+3.42","14.5","+6.52","3.72","+2.4","23.2","+14.1","18.4","+12.1","64"
"521",="4999","鑫禾","40.1","2010","16.1","+12.6","5.75","-7.88","2.54","-30.9","35.7","-7.93","15.8","-9.92","8.79","-7.05","25.6","-18.6","17.3","-11.7","64"
"522",="6426","統新","140","-","","","","","","","","","","","","","","","","",""
"523",="6590","普鴻","43.45","-","","","","","","","","","","","","","","","","",""
"524",="3528","安馳","38.5","2010","37.1","+72.5","5.12","+78.6","2.03","+114","13.8","+0.47","5.46","+1.07","5.43","+2.4","31.6","+13.2","12.7","+4.2","40"
"525",="5007","三星","44.7","2010","46.8","+70.2","9.17","+302","4.85","+6272","19.6","+11.3","10.4","+10.7","2.37","+2.41","15.3","+15.5","9.35","+9.47","51"
"526",="5538","東明-KY","28.8","-","","","","","","","","","","","","","","","","",""
"527",="6128","上福","28.8","2010","17","+5.96","6.88","-1.52","3.15","-9.68","40.4","-3.07","18.5","-3.2","3.6","-0.57","19.9","-4.08","15.7","-3.2","70"
"528",="1795","美時","77.8","2010","5.9","-2.74","3.55","-1.08","0.15","+383","60.1","+1.01","2.55","+2.04","0.34","+0.25","2.73","+2.01","1.63","+1.17","55"
"529",="8069","元太","39.8","2010","252","+56.7","84.7","+1530","40.3","+457","33.6","+30.4","15.5","+26.3","3.81","+5.21","17.2","+29.3","10.3","+16.2","62"
"530",="2206","三陽工業","20","2010","318","+4.99","76.8","+29.1","6.92","+379","24.1","+4.5","3.1","+1.89","0.84","+0.66","6.21","+3.95","2.68","+1.68","49"
"531",="2421","建準","51.4","2010","79.6","+21.2","22.2","+35.8","6.11","+120","27.9","+3","7.78","+3.34","2.37","+1.3","16.4","+8.24","9.9","+5.28","53"
"532",="3003","健和興","39.5","2010","25.5","+61.9","6.94","+37.6","3.11","+77.7","27.2","-4.81","11.7","+1.37","2.41","+0.94","12.6","+4.94","8.53","+2.59","57"
"533",="3017","奇鋐","37.35","2010","203","+34.2","32.4","+23.6","10.2","+30.4","16","-1.37","5.03","-0.14","3.75","+0.87","18.3","+3.24","7.49","+1.03","43"
"534",="2351","順德","43.65","2010","101","+69.1","15.8","+66.8","6.55","+108","15.7","-0.21","7.01","+1.25","3.73","+1.9","19.4","+8.73","8.07","+3.73","36"
"535",="4972","湯石照明","30.2","2010","11","+61.8","3.02","+85.9","0.53","+201","27.4","+3.56","4.79","+12.4","2.28","+4.54","8.61","+18.4","5","+10.3","49"
"536",="5487","通泰","30.05","2010","5.08","+6.69","1.69","-1.41","0.53","-18.2","33.4","-2.74","10.4","-3.17","1.17","-0.26","7.11","-1.66","5.99","-1.39","61"
"537",="6201","亞弘電","33.25","2010","44.2","+9.53","8.07","+6.87","2.03","-0.71","18.2","-0.45","4.58","-0.47","2.27","-0.02","8.45","+0.01","5.87","-0.02","49"
"538",="3444","利機","36.5","2010","15.2","+29.4","2.26","+4.58","0.71","+14.6","14.8","-3.52","4.65","-0.6","2.09","+0.08","14.1","+0.92","8.56","+0.01","47"
"539",="4904","遠傳","65.2","2010","634","+5.62","267","-0.32","88.5","-4.13","42","-2.5","14","-1.24","2.72","-0.11","12.2","-0.49","9.63","-0.82","66"
"540",="1201","味全","21.95","2010","235","+11.4","83.6","+10.5","16.3","+138","35.5","-0.3","7.06","+3.97","3.23","+1.88","23","+10.7","7.98","+3.39","47"
"541",="6508","惠光","33.15","2010","21.8","+17.4","4.36","+40.4","1.38","+56","20","+3.28","6.32","+1.56","1.94","+0.68","9.29","+3.28","6.17","+2.18","45"
"542",="8467","波力-KY","53.8","-","","","","","","","","","","","","","","","","",""
"543",="2542","興富發","44.1","2010","283","+45.5","94.5","+53.3","70","+59.6","33.4","+1.71","25.3","+2.73","10.43","+3.3","46.4","+3.08","12.2","+1.96","62"
"544",="3706","神達","32.4","-","","","","","","","","","","","","","","","","",""
"545",="5371","中光電","31.05","2010","922","+19.1","129","+19.8","35.4","+32","14","+0.08","4.2","+0.68","4.88","+1.16","17.3","+4.37","6.92","+1.48","47"
"546",="6494","九齊","34.05","-","","","","","","","","","","","","","","","","",""
"547",="4935","茂林-KY","135.5","2010","30.8","+23.5","7.26","+24.1","2.57","-53.2","23.6","+0.11","8.33","-13.6","2.39","-3.17","7.85","-10.9","5.31","-7.01","53"
"548",="6532","瑞耘","72.3","-","","","","","","","","","","","","","","","","",""
"549",="3169","亞信","35.2","2010","","","","","1.45","+15.5","","","","","2.8","+0.03","","","","",""
"550",="6189","豐藝","34.5","2010","210","+13","13.6","+4.44","3.97","-1.08","6.46","-0.53","1.88","-0.41","2.22","-0.03","12.9","-1.44","5.8","-1.3","32"
"551",="3402","漢科","26.6","2010","22.6","+131","2.91","+56.3","1.96","+514","12.9","-6.18","8.63","+5.38","3.52","+2.84","20.6","+15.8","9.25","+7.59","49"
"552",="2520","冠德","25.95","2010","147","+39.1","31.2","+36.8","16.9","+43.3","21.3","-0.36","12.7","+0.18","3.51","+1.05","18.4","+3","7.01","+0.76","45"
"553",="3521","鴻翊","12.5","2010","","","","","-0.84","-67.7","","","","","-2.69","-1.08","","","","",""
"554",="5439","高技","47.35","2010","20.6","+51.5","5.06","+93.4","2.97","+169","24.5","+5.31","14.4","+6.29","3.93","+2.47","26.1","+15.2","16.4","+9.98","59"
"555",="6112","聚碩","39.9","2010","45.1","+33.7","4.45","+21.5","1.19","+50.3","9.88","-0.99","2.41","+0.29","1.81","+0.59","6.77","+2.28","3.83","+0.95","30"
"556",="4722","國精化","27.9","2010","33","+35.7","3.4","+22.2","0.8","+83.3","10.3","-1.14","2.44","+0.63","1.25","+0.51","7.9","+3.08","4.07","+1.64","34"
"557",="6697","東捷資訊","49.4","-","","","","","","","","","","","","","","","","",""
"558",="8455","大拓-KY","19.45","-","","","","","","","","","","","","","","","","",""
"559",="1536","和大","95.6","2010","25.5","+81.6","5.97","+181","1.17","+112","23.4","+8.26","4.7","+74.4","0.61","+7.58","7.29","+78.2","2.35","+20.6","40"
"560",="2316","楠梓電","29.7","2010","77.3","+26.9","5.31","+32","3.81","+8.88","6.88","+0.27","4.93","-0.82","1","+0.2","6.79","+0.51","3.89","+0.36","43"
"561",="3605","宏致","24.1","2010","44.1","-2.87","15","-15.3","5.98","-34","34","-4.98","13.6","-6.38","4.85","-4.92","18","-14.2","10.5","-8.93","60"
"562",="6556","勝品","45.8","-","","","","","","","","","","","","","","","","",""
