"排名","代號","名稱","成交","財報年度","營收(億)","營收成長(%)","毛利(億)","毛利成長(%)","淨利(億)","淨利成長(%)","毛利(%)","毛率增減","淨利(%)","淨率增減","EPS(元)","EPS增減(元)","ROE(%)","ROE增減","ROA(%)","ROA增減","財報評分"
"447",="2408","南亞科","59.4","2017","549","+31.9","246","+91.8","403","+69.8","44.9","+14","73.4","+16.4","14.36","+5.69","37","+3.23","28","+8.31","91"
"448",="2539","櫻花建","34.5","2017","41.8","+25.1","13.6","+6.43","9.87","+1.08","32.6","-5.72","23.6","-5.6","2.61","-0.23","17.5","-1.68","9.87","-1.27","51"
"449",="4552","力達-KY","30.75","2017","81.2","-1.72","19.1","-3.56","9.24","-9.59","23.5","-0.45","11.4","-0.99","9.24","-1.56","18.9","-6.38","14.8","-4.63","66"
"450",="1503","士電","44.15","2017","222","+3.75","42.6","-0.02","13.3","+6.62","19.2","-0.72","6.23","+0.13","2.55","+0.16","6.26","+0.29","3.78","+0.09","36"
"451",="2313","華通","39.6","2017","540","+18.6","80.9","+40.1","35.8","+120","15","+2.3","6.63","+3.06","3","+1.64","16.6","+8.67","6.71","+3.52","41"
"452",="8163","達方","36.15","2017","177","-5.45","28.3","+1.39","5.81","+24","16","+1.08","3.3","+0.77","2.07","+0.49","7.12","+1.75","3.61","+0.85","38"
"453",="1465","偉全","15.2","2017","6","-69.3","0.71","-78.3","0.26","-64.9","11.8","-4.91","5.76","-0.25","0.25","-0.47","1.61","-3.48","1.38","-3","45"
"454",="2823","中壽","19.8","2017","2,553","+7.63","131","-10.8","90.8","-4.06","5.15","-1.06","3.56","-0.43","2.4","-0.33","10.3","-1.27","0.65","-0.1","34"
"455",="5609","中菲行","29.2","2017","175","+8.51","24.5","-2.94","2.07","-23.6","14","-1.65","1.25","-0.52","1.67","-0.53","10.8","-2.7","5.18","-1.7","41"
"456",="1541","錩泰","39.65","2017","36.5","+3.54","5.93","-22.5","1.35","-60.8","16.2","-5.46","3.7","-6.07","1.71","-2.66","11.2","-16.7","4.91","-9.18","30"
"457",="2420","新巨","33.45","2017","29.3","-7.07","11","-11.2","4.61","-18.6","37.7","-1.75","15.8","-2.27","3.02","-0.69","15.3","-4","6.72","-2.09","55"
"458",="3454","晶睿","70.5","2017","58.8","+22.4","20.5","+0.92","4.3","-17.4","34.9","-7.43","5.93","-4.79","5.27","-1.3","12","-6.42","8.43","-5.13","51"
"459",="5209","新鼎","62.7","2017","13.4","+17.4","2.06","+3.88","0.76","+4.81","15.4","-2.01","5.67","-0.68","3.23","+0.15","14.3","+0.35","5.83","-0.41","43"
"460",="1323","永裕","33.2","2017","32.4","+3.48","7.66","-8.1","2.51","-11.1","23.6","-2.98","9.68","-1.27","2.76","-0.35","15.3","-2.04","8.14","-0.96","48"
"461",="3317","尼克森","38.2","2017","24.1","+2.13","4.9","+14.4","0.92","+36.4","20.3","+2.18","3.82","+0.96","1.51","+0.41","5.84","+1.33","3.92","+1.14","47"
"462",="8048","德勝","31.55","2017","10.7","-23.8","3.17","-9.44","1.25","-9.71","29.8","+4.73","11.7","+1.83","2.38","-0.21","14.8","-1.72","11.4","-0.72","64"
"463",="6624","萬年清","38.7","2017","3.32","+80.1","1.1","+108","0.41","+592","33","+4.42","12.2","+9.05","2.54","+2.15","20.5","+17.1","10.4","+8.06","53"
"464",="6680","鑫創電子","63","2017","3.17","+32","1.15","+22.1","0.51","+2.07","36.2","-2.93","16.2","-4.73","4.04","-0.06","29","-4.57","19.6","-2.27","68"
"465",="3206","志豐","27.75","2017","23.7","+21.3","4.67","+4.31","0.72","+23.1","19.7","-3.21","3.06","+0.04","1.5","+0.19","9.12","+1.26","4.74","+0.26","38"
"466",="2731","雄獅","69.7","2017","268","+22.4","32","+20.4","4.55","+83.4","12","-0.2","1.74","+0.64","6.5","+2.96","20.8","+9.75","7.71","+3.18","50"
"467",="3218","大學光","141","2017","10.8","+0.88","5.87","-0.68","1.2","+30.8","54.2","-0.85","8.37","-0.19","1.65","+0.26","6.61","-1.34","4.84","-0.22","57"
"468",="4968","立積","144","2017","26.7","+23.3","9.09","+24.2","1.42","-5.36","34.1","+0.23","5.33","-1.62","2.59","-0.15","14.5","-2.66","9.28","-2.54","47"
"469",="6261","久元","62.4","2017","36.7","+1.51","9.97","+3.96","5.16","+16.4","27.2","+0.64","13.2","+2.5","4.01","+0.56","8.17","+1.55","6.24","+1.26","60"
"470",="3483","力致","61.7","2017","39","+10.3","6.55","-1.73","0.06","-95.2","16.8","-2.06","0.15","-3.22","0.11","-2.52","0.31","-5.81","0.15","-3.01","34"
"471",="6671","三能-KY","37.8","2017","20.3","-2.25","7.76","-7.11","2.44","+11.8","38.2","-2","11.9","-3.4","4.52","-0.38","16.9","-8.71","10.9","-3.88","57"
"472",="5455","昇益","17.7","2017","0.84","-11.3","0.02","+8.37","-0.42","-178","2.61","+0.47","-50.8","-34.6","-0.81","-0.38","-24.4","-9.9","-8.12","-0.01","28"
"473",="5907","大洋-KY","23.75","2017","60.4","-5.6","47.6","-9.49","3.42","+10.2","78.8","-3.39","5.61","+0.8","1.87","+0.22","3.52","+0.45","1.54","+0.26","51"
"474",="2235","謚源","47.25","2017","8.12","-9.78","2.38","-17.8","1.11","-38.4","29.3","-2.84","13.7","-6.34","3.48","-2.17","11.2","-7.03","7.02","-5.12","51"
"475",="4581","光隆精密-KY","47.6","2017","8.14","+63.8","2.67","+27.9","0.9","+9999","32.8","-9.21","13.6","-6.88","3.69","+0.3","17.6","+1.96","11.7","-0.29","52"
"476",="1434","福懋","33.8","2017","407","+2.15","51.4","-6.47","42.8","+22.9","12.6","-1.16","11.7","+2.06","2.54","+0.47","6.64","+0.56","5.1","+0.63","49"
"477",="3537","堡達","39.1","2017","28.6","-4.31","3.55","+19.6","1.02","+65.9","12.4","+2.48","3.57","+1.51","2.1","+0.84","12.3","+4.78","7.15","+2.78","36"
"478",="3691","碩禾","87.5","2017","96.8","-34.8","12.1","-59.5","-2.09","-113","12.5","-7.61","-2.41","-13.1","-3.45","-29.9","-3.25","-25.1","-1.22","-10.6","30"
"479",="4528","江興鍛","39.55","2017","27.4","+22.2","7.29","+24.7","3.68","+56.5","26.6","+0.55","13.4","+2.95","4.81","+1.73","20.8","+6.7","10.4","+3.07","57"
"480",="6115","鎰勝","43.35","2017","70.5","+1.12","13.5","-19.7","4.55","-37.9","19.1","-4.95","6.45","-4.05","2.44","-1.64","8.93","-5.13","5.47","-3.35","51"
"481",="2376","技嘉","61.4","2017","599","+14.4","102","+12.4","27.9","+21.5","17","-0.3","4.53","+0.17","4.41","+0.77","11.5","+1.46","7.23","+0.66","51"
"482",="8342","益張","54.3","2017","14.8","-24.2","2.64","-37","0.7","-64.2","17.8","-3.6","5.01","-5.22","2.29","-4.25","10","-21.3","4.83","-8.2","47"
"483",="4991","環宇-KY","51.3","2017","19.3","+5.83","8.96","+9.63","3.57","+23.2","46.5","+1.61","18.5","+2.61","4.77","+0.76","15.5","-0.11","12.2","+1.7","72"
"484",="5607","遠雄港","21.8","2017","14.8","+12","7.09","+14.3","2.69","+44.6","47.8","+0.96","22.7","+5.32","1.58","+0.49","7.94","+2.14","4.86","+1.57","48"
"485",="5878","台名","46.7","2017","6.56","-9.27","1.64","-4.42","0.9","+4.56","25","+1.27","13.7","+2.24","3.79","+0.17","19.6","+0.91","14.9","+0.75","61"
"486",="6715","嘉基","117","2017","9.97","+184","2.24","+2120","0.69","+157","22.5","+19.6","6.91","+41.3","1.59","+4.78","22.8","+84.1","9.21","+36.7","34"
"487",="6143","振曜","36.9","2017","70.9","+21.6","10.4","-5.22","-0.93","-128","14.7","-4.16","-1.5","-7.25","-1.12","-5.16","-4.5","-18.2","-0.96","-4.04","38"
"488",="3630","新鉅科","49.5","2017","8.77","-20.8","-2.42","-17.1","-5.25","+3.13","-27.6","-8.95","-59.9","-11","-4.36","+0.99","-26.6","+1.64","-16.5","-0.99","40"
"489",="6640","均華","46","2017","9.77","+2.88","3.32","+0.39","0.65","-45.3","34","-0.84","6.63","-5.84","2.52","-2.15","7.95","-6.46","4.78","-5","47"
"490",="8039","台虹","46.1","2017","112","+8.84","21.3","+12.6","7.35","+26.7","19.1","+0.64","6.67","+1.35","3.55","+0.74","10.7","+2.61","6.35","+1.73","47"
"491",="6570","維田","37","2017","5.68","+1.27","2.03","-4.31","0.31","-25.9","35.7","-2.08","5.42","-1.99","1.23","-0.45","7.65","-4.63","5.52","-4.02","55"
"492",="1231","聯華食","41.5","2017","70.3","+4.67","14.5","+0.57","4.06","-13.5","20.6","-0.84","5.79","-1.25","2.54","-0.53","13.2","-2.96","6.33","-1.02","47"
"493",="2809","京城銀","32.55","2017","90.1","+19.7","","","56.1","+17.3","","","62.3","-1.24","4.89","+0.72","16.1","+0.47","2.18","+0.19","47"
"494",="8917","欣泰","59.8","2017","16.6","+11.2","3.27","+13.7","2.12","+23.4","19.7","+0.42","12.8","+1.26","1.73","+0.33","11.3","+1.88","5.35","+0.53","57"
"495",="5243","乙盛-KY","30.55","2017","109","+0.14","16.7","+17.1","4.34","+15","15.4","+2.23","3.97","+0.67","2.5","+0.32","7.24","+1.4","4.19","+0.73","39"
"496",="6615","慧智","66.5","2017","4.24","+10.4","1.51","+6.97","0.45","+4.13","35.7","-1.15","10.6","-0.64","2.41","-0.24","15.3","-4.61","12","-2.1","68"
"497",="8489","三貝德","63.1","2017","9.88","+28.6","8.02","+24.6","2.33","+409","81.1","-2.65","24","+18.1","8.01","+6.01","36.6","+23.1","26.4","+16.3","85"
"498",="1210","大成","43.2","2017","759","+0.18","102","+3.07","22.4","+8.77","13.5","+0.38","3.49","+0.11","3.28","+0.27","12.7","-0.33","6.75","+0.17","47"
"499",="4721","美琪瑪","51.1","2017","42.3","+79.7","3.14","+30.2","2.08","+46.6","7.44","-2.83","4.91","-1.11","2.77","+0.88","18.2","+5.31","10.4","+2.01","43"
"500",="1303","南亞","62.3","2017","3,061","+11.2","500","+59.1","545","+11.6","16.3","+4.92","17.6","-0.06","6.87","+0.71","15","+0.89","9.98","+0.71","49"
"501",="2108","南帝","35","2017","116","+22.6","22.3","+11.3","8.14","+6.45","19.1","-1.94","7.54","-0.9","1.74","+0.03","12.5","+1.03","10.2","+0.78","60"
"502",="2608","嘉里大榮","40.65","2017","96.8","+2.94","17.6","-8.57","11.9","-8.23","18.2","-2.29","12.3","-1.49","2.54","-0.14","14.6","-1.43","8.79","-1.38","53"
"503",="6248","沛波","27.1","2017","16.6","-5.12","0.76","+8.4","0.26","-9.07","4.59","+0.57","1.54","-0.07","0.84","-0.08","7.42","-0.78","3.61","-0.6","36"
"504",="6282","康舒","20.25","2017","178","-9.86","28.7","-9.73","3.11","-40.3","16.1","+0.02","2.01","-0.77","0.6","-0.41","4.32","-1.98","2.31","-1.12","40"
"505",="4120","友華","51.1","2017","52.3","-0.11","24.7","+2.26","4.59","-2.32","47.2","+1.09","6.48","-0.85","5.29","-0.12","8.45","-2.06","5.16","-1.26","57"
"506",="3029","零壹","32.6","2017","59.7","+0.59","5.88","+1.56","1.96","-12.5","9.86","+0.09","3.27","-0.53","1.61","-0.24","9.48","-2.01","5.51","-1.23","43"
"507",="8131","福懋科","37.1","2017","78.9","-7.1","13.1","-4.79","13.9","+36.2","16.6","+0.4","17.7","+5.62","3.15","+0.84","13","+2.86","11.8","+2.66","72"
"508",="2527","宏璟","19.4","2017","1.78","-76.1","1.26","-49.4","0.34","-46.8","70.8","+37.4","10.4","+3.9","0.13","-0.11","0.25","-0.38","0.09","-0.18","38"
"509",="2375","凱美","36.25","2017","29.3","+14.2","5.42","+36.9","2.31","+596","18.5","+3.07","12.6","+18.2","2.52","+3.18","13.1","+19.7","6.45","+10.8","53"
"510",="4164","承業醫","38.95","2017","21.2","-3.99","6.89","+11.1","-0.87","-155","32.5","+4.43","-4.22","-11.5","-0.62","-1.76","-1.81","-4.86","-0.88","-2.51","36"
"511",="1109","信大","17.3","2017","53.8","+23.7","12.6","+90.2","4.92","+206","23.4","+8.17","13.2","+9.12","1.32","+0.9","10.8","+8.03","8.25","+6.19","57"
"512",="3022","威強電","40.85","2017","69","-9.79","22.4","-13.7","9.24","-32.4","32.4","-1.48","13.4","-4.48","2.82","-1.34","11.8","-5.91","8.02","-3.53","64"
"513",="2115","六暉-KY","39.85","2017","26.5","+1.55","6.81","-0.17","2.74","-13.9","25.7","-0.44","10.4","-1.86","3.35","-0.92","12.9","-2.59","8.69","-2","60"
"514",="3705","永信","47.8","2017","66.2","+6.97","27.1","+4.88","5.14","-21.9","40.9","-0.81","7.06","-2.78","1.93","-0.54","7.77","-2.24","4.41","-1.85","47"
"515",="2367","燿華","22.2","2017","181","+43.3","28.8","+214","6.74","+196","15.9","+8.62","3.59","+9.25","1.24","+2.51","7.31","+15.2","3.08","+6.74","36"
"516",="2748","雲品","43.1","2017","15.3","+14.7","5.08","+15.1","2.28","+18.5","33.3","+0.12","14.9","+0.48","3.48","+0.3","19.8","-0.28","12.2","+2.11","59"
"517",="4550","長佳","25.25","2017","14.4","-12.5","0.94","+10.1","0.51","-35.8","6.56","+1.35","3.57","-1.29","1.5","-0.95","7.32","-4.64","2.94","-1.94","36"
"518",="4564","元翎","31.95","2017","20.4","+3.8","5.24","-8.95","2.35","-20.9","25.7","-3.6","11.5","-3.59","1.51","-0.6","7.16","-3.03","3.97","-1.44","50"
"519",="2455","全新","83","2017","21.4","-2.09","7.43","-8.11","3.94","-15.6","34.8","-2.28","18.4","-2.95","2.15","+0.03","14.1","-0.62","12","-0.73","70"
"520",="5490","同亨","24.95","2017","17.5","-36.4","5.89","-45.8","0.97","-77.8","33.6","-5.8","5.55","-10.3","1.03","-3.6","5.9","-18.3","4.45","-12.1","55"
"521",="4999","鑫禾","40.1","2017","25.2","+2.4","9.17","+4.07","3.84","-14.9","36.4","+0.58","15.3","-3.1","5.22","-0.92","12.6","-2.89","9.64","-2.38","61"
"522",="6426","統新","140","2017","5.52","+5.61","2.57","+2.83","0.79","-11.4","46.5","-1.26","14.1","-2.4","2.44","-0.34","11","-3.16","8.52","-2.9","70"
"523",="6590","普鴻","43.45","2017","2.89","+44.4","1","+10.4","0.17","-27","34.5","-10.6","6.34","-5.39","1.32","-0.66","8.51","-4.29","5.48","-2.94","47"
"524",="3528","安馳","38.5","2017","38.2","+23.2","4.57","+7.4","1.64","-0.74","12","-1.77","4.3","-1.04","2.57","-0.07","11.8","-1.07","6.64","-0.86","36"
"525",="5007","三星","44.7","2017","72.6","+6.73","18","+0.2","11.3","+3.91","24.8","-1.62","15.9","-0.57","3.84","+0.14","18.9","-0.91","14.3","-0.12","64"
"526",="5538","東明-KY","28.8","2017","75.9","+26.6","14.3","+30.5","6.84","+46.6","18.8","+0.56","9.03","+1.24","4.07","+1.29","18.6","+5.35","11.7","+2.45","43"
"527",="6128","上福","28.8","2017","16.9","-12.1","7.22","-22.3","4.58","+21.6","42.8","-5.59","27.1","+7.52","5.22","+1.02","24.5","+3.86","10.2","-0.08","70"
"528",="1795","美時","77.8","2017","64.2","+8.83","30.8","-7.46","0.22","+116","47.9","-8.44","1.01","+2.58","0.09","+0.65","0.81","+1.9","0.42","+1.02","51"
"529",="8069","元太","39.8","2017","152","+8.55","62.8","+22.7","20.8","+8.92","41.3","+4.78","13.7","-0.54","1.85","+0.16","7.67","+0.24","6.01","+0.05","66"
"530",="2206","三陽工業","20","2017","317","-10.6","55.4","+0.33","5.09","+258","17.5","+1.91","1.58","+2.41","0.6","+0.97","3.21","+4.88","1.31","+2.01","40"
"531",="2421","建準","51.4","2017","109","+2.39","24.5","+2.34","6.57","+15","22.4","-0.01","6.06","+0.65","2.62","+0.34","16.1","+1.76","7.71","+0.44","47"
"532",="3003","健和興","39.5","2017","33.1","+10.8","12","+12.2","4.98","+28.2","36.2","+0.45","15.2","+2.11","3.2","+0.71","11.5","+2.08","8.44","+1.43","66"
"533",="3017","奇鋐","37.35","2017","271","+2.28","33.3","-9.85","8.87","+3.09","12.3","-1.65","3.46","-0.08","2.51","+0.08","10.8","-0.07","3.36","-0.08","43"
"534",="2351","順德","43.65","2017","95.8","+8.8","18.5","+1.14","7.16","-1.65","19.3","-1.46","8.14","-1.03","3.93","-0.07","14.1","-1.26","7.51","-0.56","43"
"535",="4972","湯石照明","30.2","2017","9.87","-16.1","3.46","-16.8","1.21","-3.14","35","-0.28","12.3","+1.64","3.04","-0.16","10.3","-0.33","8.46","-0.19","64"
"536",="5487","通泰","30.05","2017","4.03","+4.56","1.23","-9.7","0.29","-28.4","30.6","-4.83","7.25","-3.34","1.32","-0.53","6.13","-2.3","4.93","-2.01","55"
"537",="6201","亞弘電","33.25","2017","30.5","-12.4","5.95","-20.7","2.05","-32.1","19.5","-2.05","6.73","-1.96","2.3","-1.09","8.49","-3.99","6.07","-2.97","53"
"538",="3444","利機","36.5","2017","9.02","-0.76","1.85","+7.39","0.48","+5.55","20.5","+1.55","5.3","+0.32","1.22","+0.06","8.26","+0.43","5.51","+0.29","51"
"539",="4904","遠傳","65.2","2017","921","-2.41","358","-6.26","109","-4.69","38.8","-1.59","11.8","-0.31","3.33","-0.17","15.3","-0.54","8.18","-0.29","57"
"540",="1201","味全","21.95","2017","177","+3.95","55.5","+21.1","6.64","+186","31.3","+4.43","5.03","+11.4","1.31","+2.84","12","+25.9","2.68","+5.76","45"
"541",="6508","惠光","33.15","2017","20.7","-9.85","4.98","-8.72","1.37","-19.3","24","+0.3","6.59","-0.77","1.64","-0.44","6.65","-1.64","4.65","-1.15","49"
"542",="8467","波力-KY","53.8","2017","15.6","+3.43","3.85","+4.73","0.49","-46.6","24.6","+0.3","3.16","-2.96","1","-0.84","3.44","-2.24","2.25","-1.55","49"
"543",="2542","興富發","44.1","2017","187","-46.7","49.7","-55.9","19.3","-69.6","26.6","-5.57","13.1","-7.65","1.69","-3.88","6.69","-11.9","2.08","-4.37","43"
"544",="3706","神達","32.4","2017","488","+0.87","56.7","+2.01","25.8","-5.06","11.6","+0.13","5.29","-0.33","3.24","-0.2","7.45","-0.53","5.31","-0.4","51"
"545",="5371","中光電","31.05","2017","531","-6.93","90.9","-4.65","17.5","-10.9","17.1","+0.41","3.21","+0.01","4.03","+0.02","7.21","-0.18","3.33","-0.17","40"
"546",="6494","九齊","34.05","2017","10.1","+12.8","4.09","+11.9","1.04","+12.2","40.6","-0.32","10.3","-0.05","3.92","+0.32","22.1","-0.8","16.1","-0.44","66"
"547",="4935","茂林-KY","135.5","2017","58.7","-3.18","9.86","-39.2","2.71","-65.6","16.8","-9.95","4.62","-8.4","2.07","-3.98","4.37","-8.16","3.03","-5.57","47"
"548",="6532","瑞耘","72.3","2017","3.65","+24.5","1.29","+40","0.58","+74.3","35.2","+3.88","15.9","+4.53","1.84","+0.7","12.7","+4.54","10.4","+3.58","64"
"549",="3169","亞信","35.2","2017","7","+8.39","2.99","+22.5","0.99","+59.9","42.7","+4.91","14.1","+4.53","1.86","+0.68","12.5","+4.48","11.3","+4.11","72"
"550",="6189","豐藝","34.5","2017","185","-1.77","15.4","-0.25","3.51","-21.7","8.31","+0.13","2.17","-0.37","1.96","-0.54","10.8","-2.57","4.96","-1.16","36"
"551",="3402","漢科","26.6","2017","34","+3.7","5.25","+3.94","2.03","+8.55","15.4","+0.04","5.95","+0.27","2.77","+0.21","15","+0.35","6.28","+0.51","36"
"552",="2520","冠德","25.95","2017","99.3","-15","28","-10.4","3.46","-52.9","28.2","+1.44","4.8","-2.15","0.7","-0.79","3.63","-2.56","1.02","-0.89","38"
"553",="3521","鴻翊","12.5","2017","4.72","-24","0.47","-49.2","-0.66","-1417","9.91","-4.92","-14","-14.8","-1.41","-1.52","-14.8","-15.9","-5.48","-6.04","21"
"554",="5439","高技","47.35","2017","20.7","+4.73","3.78","+6.64","1.94","-2.54","18.2","+0.33","9.35","-0.7","2.32","-0.23","13.6","-2.19","9.29","-1.23","51"
"555",="6112","聚碩","39.9","2017","104","+14.3","9.42","+18.2","2.83","+18.7","9.04","+0.3","2.87","+0.13","2.8","+0.32","14","+1.47","5.35","+0.47","34"
"556",="4722","國精化","27.9","2017","49.5","+6.34","7.71","-8.73","2.95","-14.1","15.6","-2.57","5.96","-1.42","3.1","-0.58","12.7","-3.23","8.33","-2.03","40"
"557",="6697","東捷資訊","49.4","2017","11.2","-6.96","1.35","+4.66","0.46","+0.95","12","+1.33","4.1","+0.32","2.31","+0.03","17.4","-0.02","5.36","-1.43","36"
"558",="8455","大拓-KY","19.45","2017","16.1","-18.3","2.1","-13.5","0.46","-7.16","13.1","+0.72","2.84","+0.34","1.81","-0.14","10.7","-2.85","3.95","-0.69","36"
"559",="1536","和大","95.6","2017","67.2","+16.2","22.7","+6.18","12","+7.2","33.8","-3.2","17.9","-1.5","4.81","+0.03","22.3","-5.57","9.56","-1.71","55"
"560",="2316","楠梓電","29.7","2017","53.8","+9.72","3.83","-19.3","-0.08","-118","7.11","-2.56","-0.16","-1.12","-0.03","-0.2","-0.11","-0.63","-0.07","-0.41","36"
"561",="3605","宏致","24.1","2017","56.7","+9.29","10.9","-10.4","0.75","-60.9","19.3","-4.23","1.11","-2.86","0.61","-0.96","1.48","-3.34","0.83","-1.92","45"
"562",="6556","勝品","45.8","2017","11.9","-10.1","3.34","-19.7","0.4","-35.4","28.1","-3.37","2.98","-1.43","1.88","-1.08","4.28","-3.03","1.84","-1.15","43"
"563",="3114","好德","21.1","2017","22.1","+22","2.76","+36.1","0.72","+229","12.5","+1.29","3.23","+2.03","1.43","+1","8.68","+6.02","4.48","+3.07","40"
"564",="8086","宏捷科","85.9","2017","16.6","-26.9","4.81","-28","2.21","-43.1","29","-0.45","13.3","-3.78","1.58","-1.19","7.96","-4.96","7.07","-3.64","66"
"565",="4764","雙鍵","68.6","2017","41","-0.43","9.63","+5.02","3.31","+4.51","23.4","+1.22","8.09","+0.38","5.22","-0.03","19.6","-3.31","11.8","+0.04","55"
"566",="4919","新唐","37.3","2017","92.4","+10.9","37.3","+9.51","6.88","+12.2","40.4","-0.5","7.45","+0.09","3.32","+0.37","19.6","+0.68","11.4","+0.46","55"
"567",="5206","坤悅","15.05","2017","13.6","+26.5","3.55","+21.8","1.77","+25.3","26.2","-1.01","13.1","-0.12","1.19","+0.24","7.88","+1.34","3.96","+0.75","51"
"568",="8420","明揚","22.95","2017","14.8","+7.96","1.17","-48.2","0.1","-91.1","7.95","-8.62","0.66","-7.39","0.19","-1.97","1.22","-12.5","0.96","-10.2","34"
"569",="1229","聯華","41.55","2017","48","-8.1","9.8","-17.8","29.7","+38.1","20.4","-2.4","61.6","+20.6","3.11","+0.74","12.5","+2.38","10.6","+2.15","64"
"570",="4931","新盛力","30.3","2017","17.5","-1.54","2.18","-8.09","0.3","-48.2","12.5","-0.89","1.72","-1.55","0.44","-0.41","4.33","-3.5","2.53","-2.67","32"
"571",="8028","昇陽半導體","48","2017","18.6","+8.56","6.07","+4.63","1.67","-12.4","32.7","-1.23","9","-2.15","1.43","-0.2","10.4","-1.47","6.08","-1.24","55"
"572",="8383","千附","35.7","2017","32","-0.91","9.71","-4.34","4.74","-10.9","30.4","-1.09","14.8","-1.66","4.02","-0.49","14.2","-2.8","9.9","-1.65","55"
"573",="3032","偉訓","29","2017","71.6","+20.7","12.4","+3.97","2.43","-39.6","17.3","-2.79","4.16","-3.46","2.15","-1.66","8.96","-8.34","4.04","-4.5","38"
"574",="2449","京元電子","31.6","2017","197","-1.97","57.8","-2.48","22.3","-25.1","29.4","-0.15","11.4","-3.5","1.88","-0.68","9.16","-3.78","5.27","-1.82","57"
"575",="3078","僑威","26.75","2017","58.2","-2.04","14","-13.7","6.46","-16","24.1","-3.24","11.1","-1.84","2.84","-0.54","15.3","-3.46","9.43","-2.57","53"
"576",="1817","凱撒衛","30.1","2017","22.7","+2.14","7.56","+6.89","2.6","+5.07","33.3","+1.48","11.4","+0.32","3.58","+0.18","16.3","+0.21","12.6","-0.21","57"
"577",="5212","凌網","46.55","2017","7.01","+3.96","3.66","+6.91","0.33","+2.27","52.2","+1.44","4.92","+0.58","0.94","+0.02","8.65","+1.16","5.16","+0.53","51"
"578",="2221","大甲","24.65","2017","9.37","+3.25","2.3","+11.4","0.87","+2.43","24.6","+1.8","9.66","-0.04","2.06","+0.03","13","-0.52","7.16","0","43"
"579",="5285","界霖","41.55","2017","37.1","+69.8","7.5","+85","3.24","+116","20.2","+1.66","8.74","+1.86","4.17","+2.16","18","+8.51","9.77","+4.09","43"
"580",="1436","華友聯","36.9","2017","22.3","+70.5","5.49","+88.2","2.39","+455","24.6","+2.32","10.7","+7.43","3.15","+2.58","10.1","+8.19","3.46","+2.81","43"
"581",="9927","泰銘","29.85","2017","108","+16.5","14.1","+26.4","10","+25.9","13","+1.02","9.27","+0.7","4.79","+0.99","19.7","+2.91","15.2","+2.79","57"
"582",="6122","擎邦","14","2017","21.3","+83.7","0.3","-45.9","0.17","+222","1.39","-3.34","0.76","+1.97","0.24","+0.44","1.68","+3.15","0.77","+1.61","34"
"583",="1583","程泰","59.3","2017","75.8","+16.9","19.1","+14","3.8","+53.8","25.2","-0.62","6.22","+1.19","3.44","+1.2","8.53","+2.5","3.54","+0.94","45"
"584",="3580","友威科","22.7","2017","11.6","+112","3.96","+248","1.84","+593","34.3","+13.4","15.9","+22.8","5.29","+5.95","41.4","+52.3","16.8","+20.7","59"
"585",="5519","隆大","14.85","2017","19.7","+7.58","3.24","-20","2.19","-7.85","16.4","-5.66","11.1","-1.85","1.19","-0.11","7.02","-0.94","2.82","-0.35","36"
"586",="6612","奈米醫材","79.7","2017","2.66","+8.04","2.05","+18","0.31","+62.1","76.9","+6.52","12.4","+4.39","1.03","+0.33","10.3","-0.82","7.99","+1.83","77"
"587",="6182","合晶","32.6","2017","63.8","+18.1","15.3","+297","3.01","+120","24","+16.8","7.16","+34.4","0.67","+4.22","6.07","+31","3.15","+13.4","49"
"588",="3231","緯創","28.4","2017","8,361","+26.7","316","-0.02","38.9","+31.2","3.78","-1.01","0.52","+0.07","1.48","+0.28","6.49","+2.13","1.43","+0.39","36"
"589",="6197","佳必琪","32.15","2017","41.4","-16.5","7.35","-25.6","2.82","-31.6","17.8","-2.17","6.82","-1.51","1.82","-0.58","8.2","-3.1","5.95","-2.35","51"
"590",="9937","全國","43.4","2017","198","+9.29","21.6","+5.18","6.87","-2.62","11","-0.43","3.48","-0.43","2.22","-0.06","14.6","-0.93","8.34","-0.81","47"
"591",="5015","華祺","35.8","2017","24.5","+10.5","4.88","+17.1","2.03","+12.8","20","+1.14","8.28","+0.17","3.34","+0.38","18","+1.3","11.4","+0.42","51"
"592",="8088","品安","29.4","2017","17.4","+31.4","1.16","-35.8","0.25","-64.3","6.64","-6.95","1.43","-3.82","0.41","-0.79","2.88","-5.01","2.06","-4.21","40"
"593",="3264","欣銓","28.05","2017","78.6","+25.6","24.6","+46.3","12.8","+43","31.3","+4.43","16.1","+1.62","2.73","+0.81","12.2","+3.18","7.94","+1.68","64"
"594",="6432","今展科","28.9","2017","8.46","-11.6","2.18","-9.63","0.09","-77.1","25.8","+0.55","1.05","-3","0.44","-1.57","2.15","-6.87","1.05","-3.63","34"
"595",="8410","森田","36.1","2017","10.3","+19","3.77","+33.2","1.01","+16.3","36.4","+3.88","9.75","-0.23","2.76","+0.39","7.49","+0.75","5.96","+0.55","55"
"596",="1785","光洋科","19.75","2017","158","-37.6","16.5","+135","1.15","+124","10.5","+7.69","0.74","+2.62","0.33","+1.56","2.74","+13.5","0.61","+2.95","36"
"597",="4305","世坤","34","2017","11.9","+0.11","2.71","-3.38","1.37","-16.9","22.9","-0.83","11.6","-2.37","2.49","-0.51","13.8","-3.15","11.7","-2.69","64"
