"排名","代號","名稱","成交","財報年度","營收(億)","營收成長(%)","毛利(億)","毛利成長(%)","淨利(億)","淨利成長(%)","毛利(%)","毛率增減","淨利(%)","淨率增減","EPS(元)","EPS增減(元)","ROE(%)","ROE增減","ROA(%)","ROA增減","財報評分"
"351",="2347","聯強","44.7","2013","3,303","+5.65","111","-4.1","52.7","-8.55","3.35","-0.34","1.64","-0.2","3.32","-0.34","12.9","-0.88","4.5","-0.67","34"
"352",="8213","志超","35.2","2013","209","-5.08","35.7","-14.7","11.5","-23.5","17","-1.92","7.31","-1.12","4.46","-1.82","13.5","-6.4","5.15","-1.62","49"
"353",="3310","佳穎","29","2013","4.01","-10.3","0.89","+3.28","0.14","-47.7","22.2","+2.92","3.57","-3.43","0.16","-0.43","1.28","-3.66","0.66","-1.87","34"
"354",="6679","鈺太","146","-","","","","","","","","","","","","","","","","",""
"355",="9911","櫻花","46.15","2013","44.9","+10.1","13.7","+12.9","4.78","+71.1","30.6","+0.76","10.6","+3.8","1.75","+0.73","12.8","+4.98","8.51","+3.28","57"
"356",="6202","盛群","65.1","2013","38.9","+9.52","18","+15.1","7.45","+33","46.3","+2.26","19.2","+3.42","3.32","+0.81","19.6","+4.21","15.8","+3.36","72"
"357",="6574","霈方","56.6","-","","","","","","","","","","","","","","","","",""
"358",="2301","光寶科","46.75","2013","2,132","-1.31","305","-0.19","87.5","+18.3","14.3","+0.16","4.17","-0.17","3.83","+0.56","10.5","+0.04","4.34","-0.33","45"
"359",="3092","鴻碩","42","2013","16.9","-4.8","1.78","+5.96","-0.28","-47.7","10.6","+1.07","-1.64","-0.58","-0.44","-0.15","-2.52","-0.88","-1.24","-0.41","21"
"360",="3583","辛耘","46","2013","30.7","+36.2","9.83","+23.9","2.49","+40.6","32","-3.18","8.13","+0.25","3.13","+0.73","14.3","+2.4","7.88","+2.43","53"
"361",="4104","佳醫","57","2013","57.4","-4.27","11.6","-15","3","+10.8","20.1","-2.55","5.69","-0.22","2.66","+0.26","4.66","-0.91","2.38","-0.37","43"
"362",="4916","事欣科","26.7","2013","17.3","+13.7","3.13","-9.07","1.53","-17.3","18.1","-4.52","8.88","-3.33","2.51","-5.05","14.4","-10.9","9.58","-5.14","50"
"363",="1240","茂生農經","52.4","-","","","","","","","","","","","","","","","","",""
"364",="2451","創見","70.1","2013","261","-0.36","49.2","-0.52","32","+8.5","18.8","-0.03","12.2","+1","7.43","+0.58","16.4","+0.97","13.3","+0.48","62"
"365",="9904","寶成","27.5","2013","2,267","-17.9","505","-22.6","106","+3.93","22.3","-1.35","7.46","+0.55","3.62","+0.13","12.5","-2.22","6.88","-1.02","49"
"366",="3030","德律","55.6","2013","40.8","-26.3","20.6","-32.6","8.06","-43.4","50.3","-4.7","19.7","-5.97","3.41","-2.98","15.5","-14.1","12.6","-11.7","75"
"367",="3711","日月光投控","61.3","-","","","","","","","","","","","","","","","","",""
"368",="5403","中菲","47.1","2013","14.4","-2.62","3.49","+6.44","1.38","+30.1","24.1","+2.05","9.55","+2.73","2.6","+0.57","17.8","+2.96","7.17","-0.4","43"
"369",="1525","江申","46.6","2013","12.3","-14.5","1.28","-35.4","2.97","-3.93","10.4","-3.38","24.2","+2.67","4.3","-0.18","11.2","-1.41","8.84","-1.03","51"
"370",="3587","閎康","76.2","2013","9.58","+14.6","4.1","+15.1","2.21","+14.2","42.9","+0.21","23","-0.07","5.12","+0.64","22.3","+1.09","18","+0.76","83"
"371",="6221","晉泰","61.9","2013","21","+15.3","4.05","+15.2","0.71","+15.1","19.2","-0.02","3.35","-0.01","1.93","+0.21","12.7","+1.12","5.49","+0.43","36"
"372",="1702","南僑","44","2013","134","+11.5","43.3","+22.9","8.54","+99.2","32.2","+2.99","6.7","+2.88","3.44","+1.71","21","+9.42","7.26","+3.29","55"
"373",="6616","特昇-KY","25.8","-","","","","","","","","","","","","","","","","",""
"374",="5522","遠雄","43.95","2013","251","+63.2","98.6","+57.2","66.9","+78.3","39.3","-1.51","26.6","+2.22","8.66","+3.8","20.4","+8.14","8.62","+2.94","53"
"375",="6605","帝寶","48.95","2013","136","+8.04","39.1","+13.6","13.4","+23.2","28.7","+1.41","9.76","+1.18","8.06","+1.52","15","+1.4","6.46","+0.64","45"
"376",="5483","中美晶","88.3","2013","222","+20.8","24.4","+299","2.95","+111","11","+7.66","1.53","+15.5","0.57","+5.9","1.74","+15.4","0.87","+8.43","36"
"377",="6505","台塑化","90","2013","9,313","+4.13","333","+263","269","+889","3.57","+2.55","2.88","+2.58","2.82","+2.53","12","+10.8","5.66","+5.07","36"
"378",="3702","大聯大","38.6","2013","4,063","+12.7","185","+2.45","47.6","+4.4","4.56","-0.45","1.17","-0.09","2.87","+0.09","12.2","+0.22","3.73","-0.24","30"
"379",="4506","崇友","57.5","2013","36.2","-1.16","8.17","+10.8","3.1","+0.68","22.6","+2.44","8.53","+0.14","1.58","+0.01","9.51","+0.03","5.48","-0.2","40"
"380",="1560","中砂","60.4","2013","40.6","+5.29","11.9","+9.04","5.26","+15.3","29.3","+1.01","13","+1.12","3.73","+0.49","14.6","+1.71","10.6","+0.72","51"
"381",="2726","雅茗-KY","61.9","2013","15","+16.9","7.38","+17.4","0.7","+27","49.3","+0.18","4.62","+0.4","3.07","+0.62","24.2","+0.84","7.94","-0.32","60"
"382",="2546","根基","38.1","2013","59.7","-8.51","2.66","+39.3","1.78","+80.7","4.46","+1.53","2.98","+1.47","1.68","+0.75","8.66","+3.55","3.95","+1.76","36"
"383",="2928","紅馬-KY","41.35","-","","","","","","","","","","","","","","","","",""
"384",="4745","合富-KY","34.35","2013","25.8","+15.2","9.04","+14.9","2.73","+47.4","35","-0.1","10.6","+2.31","5.1","+1.29","26.9","+0.76","13.2","+3.85","53"
"385",="6196","帆宣","75.3","2013","140","+33.3","15.4","+19.3","2.23","+77.2","11","-1.29","1.56","+0.47","1.35","+0.58","5.39","+2.59","2.29","+1.08","36"
"386",="1227","佳格","65","2013","204","+14.1","56.6","+3.97","18.6","-17","27.8","-2.72","9.14","-3.44","2.83","-1.1","17.9","-5.75","12.5","-4.55","49"
"387",="6285","啟碁","62.5","2013","367","+6.44","51.9","+11.5","15.2","+36.8","14.2","+0.64","4.14","+0.92","4.84","+1.18","15.2","+3.4","7.05","+1.87","47"
"388",="4138","曜亞","49.2","2013","8.98","-16.6","2.89","-35.1","0.41","-63.5","32.1","-9.17","4.2","-6.02","1.56","-2.73","3.5","-7.31","2.27","-4.41","51"
"389",="1593","祺驊","47.15","2013","8.21","-4.26","1.82","-1.28","0.48","+10.1","22.1","+0.67","4.61","+0.34","1.83","0","5.73","-0.18","4.24","+0.2","51"
"390",="3551","世禾","42.7","2013","14.1","+13","5.14","+20.1","2.64","+25.5","36.6","+2.18","19.1","+1.76","4.6","+0.8","11","+1.13","8.78","+0.91","70"
"391",="8271","宇瞻","47.55","2013","98.4","+27.7","13.2","+10.7","4.47","+12.4","13.4","-2.06","4.55","-0.62","3.33","+0.29","19.9","+0.15","12.6","+0.24","49"
"392",="6123","上奇","41.8","2013","35.5","-3.58","6.3","-11.7","0.63","-43.8","17.7","-1.63","1.94","-1.12","1.32","-1.19","6.91","-8.12","2.79","-2.77","40"
"393",="6203","海韻電","55.1","2013","23.9","-4","6.08","+2.6","2.76","+7.83","25.5","+1.64","11.6","+1.27","3.45","+0.09","20","+0.4","12.6","+0.78","55"
"394",="3005","神基","44.45","2013","152","-8.01","29.4","+2.57","4.02","+13","19.4","+1.99","3.28","+0.52","0.69","+0.07","3.84","+0.24","2.28","+0.22","49"
"395",="1315","達新","55.6","2013","33.9","-3.35","5.78","-11.6","1.74","-1.46","17","-1.58","5.03","+0.23","0.82","-0.01","2.31","-0.21","1.81","-0.1","47"
"396",="4105","東洋","74.4","2013","31.1","-22.6","20.5","-18.6","5.87","+9.45","65.9","+3.21","20.7","+3.88","2.52","+0.02","14.8","-2.54","9.28","-1.09","64"
"397",="4417","金洲","30.45","2013","24.4","-0.38","4.43","+12.7","1.39","-60.6","18.2","+2.11","6.56","-8.41","1.8","-3.14","9.54","-15.5","4.93","-7.18","40"
"398",="6177","達麗","28.55","2013","9.6","-33.4","2.5","-39.4","0.38","-81.3","26","-2.56","3.99","-10.2","0.23","-1.39","1.94","-9.24","0.5","-3.27","36"
"399",="4755","三福化","47.4","2013","32.2","-13.2","3.77","-28.7","1.31","-56.8","11.7","-2.56","4.07","-4.11","1.62","-2.17","6.23","-10.7","4.2","-5.43","43"
"400",="5347","世界","69.5","2013","211","+22.9","68.6","+72.5","43.7","+87.6","32.5","+9.33","20.7","+7.13","2.76","+1.26","19.3","+7.96","16.3","+6.51","81"
"401",="6581","鋼聯","60.9","-","","","","","","","","","","","","","","","","",""
"402",="5223","安力-KY","34.3","-","","","","","","","","","","","","","","","","",""
"403",="6716","應廣","70.5","-","","","","","","","","","","","","","","","","",""
"404",="8150","南茂","31.4","2013","194","+0.74","33.9","+34.8","23.2","+99.6","17.5","+4.42","14","+7.44","2.76","+1.38","16","+7.65","9.11","+4.74","57"
"405",="4205","中華食","89.9","2013","12.1","-0.33","3.93","-4.8","1.35","-16.7","32.5","-1.52","11.2","-2.19","1.86","-0.6","11.9","-2.84","9.91","-2.32","70"
"406",="9958","世紀鋼","84.3","2013","34.7","+5.46","3.33","-18","1.91","-23.1","9.61","-2.74","5.5","-2.05","1.2","-0.6","9.44","-5.85","3.78","-1.12","30"
"407",="2488","漢平","28.25","2013","23.7","+52.8","5.77","+81.7","2.74","+313","24.3","+3.88","11.6","+7.27","3.43","+2.6","18","+13.2","11.5","+8.47","62"
"408",="5876","上海商銀","42.55","2013","270","+9.9","","","101","+6.7","","","48.2","-1.25","2.74","+0.17","10.2","+0.35","0.94","+0.03","47"
"409",="8435","鉅邁","50.4","2013","6.11","-3.13","3.28","+1.92","1.09","+13.7","53.8","+2.67","17.9","+2.66","3.7","+0.02","15.4","-0.25","13","+0.07","73"
"410",="2464","盟立","36.9","2013","65.9","+33.4","10.7","+31.1","3.48","+131","16.2","-0.28","5.27","+2.23","1.9","+1.07","11.2","+6.32","5.82","+3.37","38"
"411",="6591","動力-KY","45.15","-","","","","","","","","","","","","","","","","",""
"412",="4754","國碳科","55.2","2013","2.58","+11.3","0.82","+12.9","0.18","+136","31.7","+0.44","7.16","+3.79","1.38","+0.8","13.1","+7.31","7.85","+4.24","48"
"413",="8481","政伸","58.4","-","","","","","","","","","","","","","","","","",""
"414",="3019","亞光","68.1","2013","180","-13.1","21.7","-4.36","-8.57","-290","12.1","+1.11","-4.6","-3.18","-3.05","-2.27","-5.72","-3.51","-3.43","-2.16","38"
"415",="8112","至上","29.65","2013","267","-0.13","7.83","+4.17","1.12","-4.43","2.93","+0.12","0.41","-0.01","0.68","+0.02","3.33","-0.14","1.34","+0.01","26"
"416",="6024","群益期","38.5","2013","11","+12.8","5.83","+4.2","2.58","+10.9","53.1","-4.4","23.5","-0.4","2.58","+0.06","13","+0.66","2.27","+0.25","50"
"417",="6698","旭暉應材","51","-","","","","","","","","","","","","","","","","",""
"418",="6184","大豐電","42.1","2013","8.22","+12.6","4.59","+10.1","2.57","-20.9","55.9","-1.26","34","-11.4","3.03","-1.19","10.1","-4.24","7.12","-5.62","74"
"419",="2637","慧洋-KY","23.6","2013","83.3","-0.82","16.9","-33.6","14.4","-31.5","20.3","-10","18","-7.66","3.43","-1.65","8.91","-11.8","2.46","-1.71","45"
"420",="3014","聯陽","57","2013","35.6","-2.62","14.2","-3.27","2.21","+0.82","40","-0.27","6.21","+0.21","1.22","+0.14","5.95","+0.23","4.75","+0.02","57"
"421",="3338","泰碩","90.8","2013","28","-3.18","5.86","+7.14","1.44","+9.39","20.9","+2.02","5.13","+0.59","2.34","+0.13","16.5","-2.21","7.26","+0.11","41"
"422",="6470","宇智","41.2","2013","10.3","","1.85","","0.55","","18","","5.33","","2.04","","19.9","","7.31","","41"
"423",="2015","豐興","52.1","2013","299","-10.6","23.1","+7.07","14.5","-11","7.73","+1.27","4.84","-0.03","2.49","-0.3","9.12","-0.94","7.3","+0.04","51"
"424",="1319","東陽","37.65","2013","196","+15.4","45.2","+21.1","13.5","+83.8","23","+1.09","7.13","+2.57","2.28","+1.01","8.17","+3.46","4.67","+2.05","40"
"425",="2063","世鎧","32.55","2013","5.55","-19.8","1.15","-23.1","0.45","-11.1","20.8","-0.9","8.05","+0.79","1.08","-0.14","7.71","-1.06","4.68","-0.82","45"
"426",="3147","大綜","32.6","2013","20.5","+28","2.52","+21.2","0.4","+27.6","12.3","-0.69","1.94","-0.01","1.47","+0.32","12.4","+2.1","4.57","+1.03","30"
"427",="5432","達威","15.9","2013","1.52","-7.9","0.43","-22","0.15","-51.4","28.1","-5.1","9.7","-8.67","0.71","-0.75","6.63","-7.49","5.3","-5.65","60"
"428",="1216","統一","71.9","2013","4,231","+4.19","1,309","+4.08","128","+29.3","30.9","-0.03","4.9","+1.07","2.48","+0.45","15.8","+3","5.84","+1.13","51"
"429",="2472","立隆電","41.85","2013","57.1","-0.44","11.1","+19.7","3.71","+183","19.4","+3.27","7.27","+3.99","2.42","+1.56","10.6","+5.64","5.93","+3.12","47"
"430",="3416","融程電","55.8","2013","14.9","+18.4","5.25","+17.8","2.22","+46.7","35.2","-0.18","14.9","+2.85","4.6","+1.26","18.2","+4.47","14.7","+4.48","68"
"431",="2441","超豐","44.8","2013","91.9","+1.3","21.8","+27.6","16.2","+29.6","23.7","+4.89","17.6","+3.84","2.91","+0.66","13.8","+2.65","11.9","+2.19","70"
"432",="3090","日電貿","52","2013","63.8","+176","8.36","+103","3.2","+74","13.1","-4.65","5.21","-2.8","2.52","+0.88","14.3","+4.3","8.02","+0.38","43"
"433",="2816","旺旺保","19.25","2013","49.6","+7.11","17.2","+22","5.18","+133","34.6","+4.23","10.4","+5.64","2.59","+1.48","19.5","+9.51","3.76","+2.1","45"
"434",="3511","矽瑪","26.4","2013","8.6","-30","1.72","-41.9","-0.65","-341","20","-4.08","-11.1","-12.2","-1.68","-2.38","-11.4","-12.9","-7.74","-8.75","45"
"435",="8091","翔名","55.9","2013","12.4","-6.91","4.15","-19.1","2.14","-20.8","33.5","-5.02","17.4","-2.97","4.53","-1.56","16.2","-7.49","12.5","-3.26","68"
"436",="8928","鉅明","27.6","2013","20.7","-14.6","3.76","+65.3","0.13","+111","18.2","+8.79","0.64","+5.41","0.21","+2.02","3.01","+25.2","0.93","+8.3","38"
"437",="3556","禾瑞亞","68.5","2013","15.3","+117","8.76","+149","4.51","+300","57.1","+7.48","29.3","+13.4","8.62","+6.28","39.2","+27.9","29.8","+20.8","87"
"438",="4566","時碩工業","40.2","-","","","","","","","","","","","","","","","","",""
"439",="4943","康控-KY","117.5","2013","18","+16.3","3.51","+52.3","0.18","+10.6","19.5","+4.61","0.98","-0.05","0.34","+0.02","2.02","+0.16","0.78","-0.05","32"
"440",="9930","中聯資源","43.5","2013","62.5","+14.1","13.8","+20.1","8.85","+31.7","22.1","+1.11","14.5","+1.98","3.92","+0.95","21.4","+4.7","15.6","+2.71","62"
"441",="6257","矽格","37.9","2013","52.4","+7.07","14.7","+0.64","8.78","-11.1","28.1","-1.8","16","-3.41","2.44","-0.32","11","-1.95","7.7","-1.71","62"
"442",="3557","嘉威","71.5","2013","10.9","-15.9","-0.54","-162","-2.83","-254","-4.91","-11.6","-27.7","-21.2","-2.59","-1.86","-22.5","-17","-15","-11.3","36"
"443",="3680","家登","229","2013","16.7","+22.6","2.82","-37.3","0.2","-83.4","16.9","-16.1","1.2","-7.65","0.32","-2.11","1.79","-11.6","0.91","-7.79","43"
"444",="6469","大樹","82","2013","11.4","","3.24","","0.68","","28.5","","5.99","","4.51","","24.3","","15.3","","55"
"445",="5706","鳳凰","31.3","2013","31.1","+3.59","4.35","-5.07","1.85","-19.6","14","-1.28","6","-1.81","3.03","-0.73","14.8","-3.94","10.4","-2.66","55"
"446",="6242","立康","34","2013","2.37","-3.86","0.44","-34.9","-0.62","-74.4","18.7","-8.9","-26.1","-11.7","-3.31","-1.41","-113","-79.3","-47.8","-26.3","21"
"447",="2408","南亞科","59.4","2013","452","+33.5","81.2","+136","81.4","+123","18","+83.7","17.9","+124","0.34","+2.58","137","+430","8.35","+41.2","53"
"448",="2539","櫻花建","34.5","2013","31.2","+89.8","12.5","+152","9.91","+161","40.1","+9.9","31.8","+8.67","5.27","+2.98","40.2","+21","19","+10.2","74"
"449",="4552","力達-KY","30.75","2013","56.1","","13.3","","1.64","","23.7","","10.5","","7.67","","59.3","","24.4","","57"
"450",="1503","士電","44.15","2013","196","-1.05","35.6","-3.35","11.7","+16.3","18.1","-0.43","6.24","+0.96","2.25","+0.32","6.06","+0.69","3.83","+0.37","40"
"451",="2313","華通","39.6","2013","309","+15.3","45.7","+32.1","18.5","+109","14.8","+1.88","6","+2.7","1.56","+0.82","11.5","+5.76","4.92","+2.42","43"
"452",="8163","達方","36.15","2013","235","-10.7","23.8","-18.1","0.03","-98.9","10.1","-0.93","0.02","-0.82","0.01","-0.68","0.04","-2.47","0.02","-1.06","36"
"453",="1465","偉全","15.2","2013","26.5","+0.29","3.4","+26.2","1.04","+23.2","12.8","+2.63","5.38","+1.33","1.21","+0.22","6.37","+1.5","4.85","+1.34","47"
"454",="2823","中壽","19.8","2013","2,077","+36.4","93.9","+16.1","60","+31","4.52","-0.79","2.89","-0.12","2.21","+0.27","9.54","+2.3","0.66","+0.12","41"
"455",="5609","中菲行","29.2","2013","142","-6.11","21.4","-0.5","1.31","-8.45","15.1","+0.85","1.11","+0.03","1.02","-0.09","8.3","-0.35","4.44","-0.12","41"
"456",="1541","錩泰","39.65","2013","18.4","+15.5","2.28","-5.46","-0.23","+71.8","12.4","-2.74","-1.24","+3.83","-0.29","+0.74","-2.57","+6.03","-1.4","+3.72","16"
"457",="2420","新巨","33.45","2013","34.9","+0.18","11.7","+5.94","4.99","+48.5","33.4","+1.82","14.4","+4.64","3.27","+1.07","20.4","+5.96","10.8","+1.08","51"
"458",="3454","晶睿","70.5","2013","41.1","+18.5","18.5","+15.4","7.24","+25.9","45","-1.22","17.4","+1.15","10.28","+1.8","34.2","+2.4","24.2","+1.47","79"
"459",="5209","新鼎","62.7","2013","11.2","-18.9","2.2","-11.9","0.98","-17.5","19.6","+1.55","8.76","+0.14","4.32","-1.06","19","-4.88","8.57","-0.58","45"
"460",="1323","永裕","33.2","2013","32.9","+7.59","8.27","+13.3","2.4","+23.4","25.1","+1.27","9.21","+1.46","2.77","+0.42","19.1","+2.66","8.8","+1.63","50"
"461",="3317","尼克森","38.2","2013","25","-11.9","4.59","+10.3","0.27","+181","18.3","+3.69","1.09","+2.27","0.44","+0.97","1.86","+4.13","1.14","+2.44","38"
"462",="8048","德勝","31.55","2013","7.6","+55.5","2.02","+26.2","0.61","+76","26.6","-6.17","7.97","+0.93","1.27","+0.55","10.2","+4.36","7.54","+2.71","51"
"463",="6624","萬年清","38.7","-","","","","","","","","","","","","","","","","",""
"464",="6680","鑫創電子","63","-","","","","","","","","","","","","","","","","",""
"465",="3206","志豐","27.75","2013","10.6","-10.7","2.31","-16.9","0.2","-58.5","21.8","-1.63","1.92","-2.21","0.5","-0.72","3.26","-4.5","2.21","-3.08","49"
"466",="2731","雄獅","69.7","2013","159","+18.8","22.8","+21.9","3.72","+170","14.4","+0.36","2.35","+1.31","5.85","+3.47","24","+7.25","10.4","+5.27","55"
"467",="3218","大學光","141","2013","9.16","+19.4","5.17","+53.1","0.86","+195","56.4","+12.4","9.44","+21.3","1.31","+2.68","8.2","+16.6","6.58","+13.4","60"
"468",="4968","立積","144","2013","11.1","+29.4","2.83","+7.13","0.15","+124","25.5","-5.29","1.35","+8.74","0.37","+1.94","5.61","+30.9","2.09","+11.7","30"
"469",="6261","久元","62.4","2013","36.5","-1.48","10.1","-6.75","4.97","-19.7","27.5","-1.56","12.4","-3.05","4.25","-1.27","8.45","-2.95","6.26","-2.18","57"
"470",="3483","力致","61.7","2013","28.8","-21","4.41","-34.8","-0.64","-146","15.3","-3.23","-2.41","-5.94","-1.31","-4.14","-3.46","-9.87","-1.98","-5.45","27"
"471",="6671","三能-KY","37.8","-","","","","","","","","","","","","","","","","",""
"472",="5455","昇益","17.7","2013","0.79","-43.4","-0.28","-134","-0.64","+3.85","-35.2","-26.6","-80.9","-33.3","-1.75","+0.07","-80.9","-35.5","-25.9","-5.56","28"
"473",="5907","大洋-KY","23.75","2013","71.8","+0.08","60.9","-0.67","9.86","+37.3","84.7","-0.64","13.8","+3.69","4.94","+1.23","10.1","+1.78","4.19","+0.63","55"
"474",="2235","謚源","47.25","2013","6.92","+5.48","1.76","+29.1","1.07","+73.2","25.4","+4.65","15.4","+6.03","3.83","+1.62","18.8","+7.29","7.94","+3.23","49"
"475",="4581","光隆精密-KY","47.6","-","","","","","","","","","","","","","","","","",""
"476",="1434","福懋","33.8","2013","475","-5.62","45.7","-3.19","21.3","-13.6","9.63","+0.24","4.59","-0.53","1.27","-0.19","4","-0.59","2.83","-0.38","40"
"477",="3537","堡達","39.1","2013","29.8","-7.29","2.95","-8.25","1.13","+8.23","9.92","-0.1","3.81","+0.55","2.33","+0.07","14","+0.48","8.48","+0.31","36"
"478",="3691","碩禾","87.5","2013","48.5","+39.4","11","+8.28","6.19","+3.24","22.6","-6.5","12.6","-4.26","12.24","-1.52","18.7","-0.08","14.6","-2.11","57"
"479",="4528","江興鍛","39.55","2013","15.2","+17.1","3.9","+22.4","1.68","+21.8","25.7","+1.11","11","+0.43","2.3","+0.34","13.3","+1.45","8.61","+0.58","57"
"480",="6115","鎰勝","43.35","2013","78.8","-9.4","12.3","-4.88","6.46","+0.53","15.6","+0.74","8.2","+0.81","3.84","-0.07","13.6","-0.75","8.34","-0.01","53"
"481",="2376","技嘉","61.4","2013","511","+11.6","91.5","+16.1","23.6","+52.1","17.9","+0.69","4.62","+1.23","3.76","+1.29","11.2","+3.64","7.19","+2.03","49"
"482",="8342","益張","54.3","2013","12.7","-5.13","2.26","+6.5","0.85","+44.8","17.8","+1.95","6.8","+2.35","3.21","+1","17.1","+4.48","7.47","+1.84","49"
"483",="4991","環宇-KY","51.3","2013","10.5","+28.6","4.21","+79.6","1.12","+1487","40.1","+11.4","10.6","+9.78","3.06","+2.87","16","+14.9","13.2","+12.2","66"
"484",="5607","遠雄港","21.8","2013","12.3","+1.13","6.2","+16","1.84","+102","50.6","+6.47","19.4","+9.49","1.08","+0.54","7.17","+3.33","3.65","+1.76","45"
"485",="5878","台名","46.7","2013","4.87","-5.99","1.38","+12.8","0.65","+19.7","28.4","+4.72","13.3","+2.85","3.9","+0.13","22.6","+0.14","16.6","+0.62","68"
"486",="6715","嘉基","117","-","","","","","","","","","","","","","","","","",""
"487",="6143","振曜","36.9","2013","71.5","+21.8","12.6","+21.5","6.67","+61.4","17.6","-0.04","9.39","+2.37","8.08","+2.99","30.6","+9.02","10.2","+0.15","51"
"488",="3630","新鉅科","49.5","2013","32.3","+180","5.4","+349","1.63","+193","16.7","+6.31","5.05","+20.2","1.82","+3.85","6.06","+14.6","3.4","+9.06","43"
"489",="6640","均華","46","-","","","","","","","","","","","","","","","","",""
"490",="8039","台虹","46.1","2013","101","+29.1","21.7","+38.7","10.1","+61.4","21.4","+1.49","10.1","+2.38","4.96","+1.89","17.2","+5.95","9.74","+3.15","55"
"491",="6570","維田","37","-","","","","","","","","","","","","","","","","",""
"492",="1231","聯華食","41.5","2013","53.9","+5.2","13.8","+1.87","3.43","-7.48","25.5","-0.83","6.3","-0.92","2.59","-0.44","14","-2.38","6.6","-1.11","45"
"493",="2809","京城銀","32.55","2013","67.7","+22.5","","","41.4","+20.3","","","61.2","-1.14","3.53","+0.25","18.7","-0.68","2.03","+0.17","53"
"494",="8917","欣泰","59.8","2013","19.6","-1.83","2.49","-22.2","1.48","-30.8","12.7","-3.34","7.54","-3.16","1.24","-0.56","8.33","-3.68","5.42","-2.79","53"
"495",="5243","乙盛-KY","30.55","2013","85.5","+30.2","14.6","+42.9","3.95","+65.6","17","+1.51","4.52","+1.01","2.55","+0.95","6.92","+2.26","4.52","+1.64","49"
"496",="6615","慧智","66.5","-","","","","","","","","","","","","","","","","",""
"497",="8489","三貝德","63.1","-","","","","","","","","","","","","","","","","",""
"498",="1210","大成","43.2","2013","905","+4.56","76.6","+9.89","18","+138","8.46","+0.41","2.49","+1.19","3.42","+1.95","12.6","+5.9","6.15","+2.82","40"
"499",="4721","美琪瑪","51.1","2013","21.6","+0.91","1.58","-15.9","0.81","+29.9","7.34","-1.46","3.76","+0.84","1.08","+0.24","7.9","+1.96","4.55","+1.06","45"
"500",="1303","南亞","62.3","2013","3,110","+3.42","327","+12.1","253","+492","10.5","+0.81","8.06","+6.85","3.19","+2.64","9.13","+7.76","5.1","+4.31","40"
"501",="2108","南帝","35","2013","85.3","-15.3","11.9","-8.7","3.25","-10.9","13.9","+1.01","3.81","-0.02","0.81","-0.15","5.68","-1.11","4.31","-1.13","47"
"502",="2608","嘉里大榮","40.65","2013","75.5","+1.35","15.4","+21.9","8.83","+7.74","20.4","+3.45","12","+0.86","1.83","+0.14","12.2","+0.54","7.81","+0.41","57"
"503",="6248","沛波","27.1","2013","2.21","-42.7","0","+99","-0.63","+72.1","-0.21","+12","-28.4","+29.9","-1.79","+5.73","-62.2","+49.3","-19.7","+25.2","23"
"504",="6282","康舒","20.25","2013","246","+0.84","37.9","+7.85","12.5","+19.2","15.4","+1","5.06","+0.7","2.42","+0.37","14.3","+1.13","7.25","+0.59","47"
"505",="4120","友華","51.1","2013","46.7","+3.36","17.8","-4.18","5.07","+119","38.1","-3","9.36","+5.8","5.84","+3.17","13.4","+7.89","8.92","+5.28","51"
"506",="3029","零壹","32.6","2013","43.1","+8.85","3.8","+9.45","0.82","+5.16","8.81","+0.05","1.91","-0.07","0.87","+0.05","6.14","+0.25","3.05","-0.24","30"
"507",="8131","福懋科","37.1","2013","86.7","-18.6","1.09","-80.8","1.17","-60","1.26","-4.06","1.35","-1.39","0.26","-0.4","1.33","-1.94","1.07","-1.28","53"
"508",="2527","宏璟","19.4","2013","23.9","+46.1","6.2","+32.5","3.3","+35","25.9","-2.65","13.5","-5.41","1.26","+0.33","5.34","-0.04","2.23","-0.37","38"
"509",="2375","凱美","36.25","2013","17.5","+4.26","2.79","+114","5.93","+517","15.9","+8.17","33.9","+42.4","4.37","+5.11","31.1","+39.6","21.9","+27.2","72"
"510",="4164","承業醫","38.95","2013","20.6","+3.69","6.39","-22.5","2.97","-31.2","31","-10.5","14.1","-7.54","2.42","-1.49","6.88","-5.97","4.31","-2.81","53"
"511",="1109","信大","17.3","2013","45.5","+24.3","8.05","+101","2.75","+221","17.7","+6.76","7.09","+5.57","0.65","+0.45","4.61","+3.8","3.34","+2.76","49"
"512",="3022","威強電","40.85","2013","48.9","-11.3","15.7","-15.3","11.2","+11.2","32","-1.51","22.8","+4.53","3.62","+0.2","16.9","+0.31","8.27","-1.67","55"
"513",="2115","六暉-KY","39.85","2013","24","+11","4.44","+15.4","1.07","+17.7","18.5","+0.71","4.45","+0.25","1.77","+0.26","7.47","+0.55","4.92","+0.41","45"
"514",="3705","永信","47.8","2013","50.6","+7.63","23","+9.61","6.19","+35","45.5","+0.82","12.2","+2.59","2.44","+0.63","11","+3.01","7.89","+1.76","60"
"515",="2367","燿華","22.2","2013","133","+11.6","13.7","+51.8","2.49","+152","10.3","+2.74","1.95","+6.49","0.44","+1.27","2.77","+8.23","1.42","+4.23","43"
"516",="2748","雲品","43.1","2013","","","","","","","","","","","","","","","","","100"
"517",="4550","長佳","25.25","2013","10.2","+18.8","1.63","+6.26","0.87","-10.7","16.1","-1.9","8.59","-2.83","3.11","-0.56","16.4","-2.55","9.56","-0.84","48"
