"排名","代號","名稱","成交","財報年度","營收(億)","營收成長(%)","毛利(億)","毛利成長(%)","淨利(億)","淨利成長(%)","毛利(%)","毛率增減","淨利(%)","淨率增減","EPS(元)","EPS增減(元)","ROE(%)","ROE增減","ROA(%)","ROA增減","財報評分"
"967",="1614","三洋電","31.3","2014","52.9","+1.84","9.83","+6.4","2.26","-6.05","18.6","+0.8","4.25","-0.49","0.87","+0.03","4.41","-0.2","3.34","-0.22","43"
"968",="6167","久正","6.62","2014","21","+23.7","3.37","+44.1","1.34","+965","16","+2.27","8.37","+9.17","0.83","+0.93","19.9","+21.5","8.19","+8.81","43"
"969",="1410","南染","30.35","2014","6.38","+5.67","2","+12.7","1.04","+7.37","31.4","+1.95","17.5","+0.64","1.21","+0.13","8.64","+1.23","7.04","+0.94","66"
"970",="2030","彰源","10.1","2014","140","+7.51","15.2","+53.9","3.91","+936","10.9","+3.27","2.8","+2.51","1.51","+1.36","11.4","+10.2","3.45","+3.1","34"
"971",="9934","成霖","12.3","2014","200","+6.24","53","+5.81","1.54","-92","26.5","-0.11","0.79","-9.54","0.44","-5.93","2.32","-27.4","0.94","-11.3","38"
"972",="1902","台紙","20.65","2014","67.6","+2.81","9.41","+84.4","0.2","+15.1","13.9","+6.15","0.56","+0.04","0.05","+0.01","0.62","+0.05","0.37","+0.04","45"
"973",="2462","良得電","26.65","2014","45","-0.56","5.14","-24.5","1.51","-21.6","11.4","-3.62","3.36","-0.9","1.48","-0.73","7.85","-3.41","3.75","-1.36","38"
"974",="2820","華票","14.65","2014","18.8","+16","","","13.9","-1.11","","","73.9","-12.8","1.03","-0.01","6.53","-0.18","0.77","0","44"
"975",="6155","鈞寶","23.7","2014","6.73","-4.27","1.67","-19.4","1.21","+1.02","24.9","-4.66","18","+0.94","1.45","0","8.18","-0.35","5.59","-0.31","57"
"976",="8934","衡平","33.15","2014","6.9","+4.5","1.24","-13.2","0.21","-39.4","18","-3.66","3.08","-2.23","2.81","-3.05","11.4","-12.1","2.35","-2.09","37"
"977",="2889","國票金","11.55","2014","48.6","+15.2","","","17.3","+28.3","","","37.2","+3.86","0.66","+0.14","5.48","+1.09","0.82","+0.16","47"
"978",="3083","網龍","85.9","2014","3.98","-42.9","3.67","-44","-2.02","-490","92.2","-1.75","-50.7","-45.8","-2.35","-1.95","-12.6","-10.6","-11.5","-9.75","50"
"979",="3577","泓格","29.3","2014","7.57","+4.26","4.16","+7.04","1.05","+18.9","55","+1.43","13.8","+1.7","2.39","+0.38","12.9","+1.52","9.78","+0.53","60"
"980",="3625","西勝","15.55","2014","6.58","+42.6","1.03","+343","-1.21","-10.1","15.6","+10.6","-18.5","+5.24","-2.4","-0.22","-22.9","-5.39","-12.9","-0.18","26"
"981",="5465","富驊","15.9","2014","24.3","+24.9","4.43","+18","0.83","+136","18.3","-1.06","3.66","+1.74","0.58","+0.35","5.32","+2.82","2.91","+1.38","43"
"982",="2103","台橡","16.35","2014","319","-7.42","39.6","-7.12","11.4","-23.7","12.4","+0.04","3.9","-1.08","1.38","-0.52","6.97","-2.7","3.74","-1.24","43"
"983",="6153","嘉聯益","26","2014","161","+19.3","26.4","+4.68","4.07","-37.9","16.4","-2.29","2.53","-2.32","1.25","-0.77","5.07","-3.47","2.44","-2.13","40"
"984",="2701","萬企","11.65","2014","3.72","+3.55","1.8","+6.48","2.8","+36.1","48.4","+1.33","75.3","+18","0.74","+0.18","4.55","+1","3.96","+0.88","68"
"985",="2745","五福","15.7","2014","48.8","+14.3","5.46","+32.1","0.58","-5.79","11.2","+1.51","1.19","-0.25","2.75","-0.27","19.7","-4.56","5.73","-0.71","37"
"986",="3564","其陽","27.95","2014","10.1","+4.76","2.85","+9.48","0.75","+36.2","28.1","+1.21","7.35","+1.7","3.65","+0.52","17.3","+1.09","11.8","+1.33","45"
"987",="6175","立敦","18.05","2014","18.8","+10","1.55","+62.6","0.3","+240","8.26","+2.67","1.59","+2.84","0.26","+0.45","1.82","+3.12","0.95","+1.66","34"
"988",="1470","大統新創","19.75","2014","7.44","+11.2","1.59","+70.5","0.66","+127","21.4","+7.44","8.92","+4.54","0.77","+0.43","7.14","+3.86","6.14","+3.27","53"
"989",="1742","台蠟","21.55","2014","11.8","-16.3","0.25","-56.4","-0.62","-124","2.12","-1.95","-5.29","-3.33","-0.95","-0.52","-7.87","-4.6","-5.64","-3.41","25"
"990",="2236","百達-KY","17.45","2014","16.6","+25.9","5","+21.2","1.02","-57.6","30.2","-1.18","7.55","-12.6","3.46","-4.97","11.7","-21.4","7.3","-12.3","45"
"991",="2883","開發金","8.93","2014","286","+15.8","","","108","+29.5","","","37.9","+3.67","0.72","+0.16","6.28","+1.22","1.38","-0.06","41"
"992",="3622","洋華","18.75","2014","51.9","-37.2","-1.7","-130","-18","-10.8","-3.28","-10.1","-34.9","-15.1","-11.92","-1.16","-23.8","-6.03","-19.4","-5.91","38"
"993",="3628","盈正","31.7","2014","28.3","+16.6","6.58","+14.2","2.12","+47.4","23.2","-0.49","7.49","+1.45","4.71","+1.51","12.6","+3.39","7.78","+1.79","43"
"994",="5315","光聯","13.4","2014","22.5","+38.7","2.83","+275","-0.5","+55.7","12.6","+7.92","-2.23","+4.76","-0.47","+0.25","-6.53","+7.02","-3.33","+4.07","32"
"995",="1336","台翰","15.25","2014","21","-0.96","1.64","-18.1","-0.4","-736","7.81","-1.64","-1.9","-2.19","-0.64","-0.74","-2.57","-2.98","-1.48","-1.73","36"
"996",="1783","和康生","26.85","2014","2.46","+5.47","0.96","-10.4","-0.19","-837","39.1","-6.92","-7.75","-8.86","-0.27","-0.31","-2.16","-2.56","-1.88","-2.22","45"
"997",="2353","宏碁","16.1","2014","3,297","-8.45","289","+28.3","17.9","+109","8.78","+2.52","0.54","+6.24","0.66","+8.2","3.06","+34.5","0.94","+10.8","36"
"998",="3052","夆典","10.95","2014","36.9","-54.9","4.39","-75.6","1.86","-85.2","11.9","-10.1","4.85","-10.6","0.94","-6.06","5.87","-45.2","2.53","-14.1","32"
"999",="4106","雃博","37.45","2014","22.6","+12.2","10.5","+23","1.78","+33.7","46.2","+4.05","8.75","+1.5","2.14","+0.54","10.4","+2.27","8.01","+1.86","57"
"1000",="1609","大亞","10.3","2014","160","-5.27","6.38","-17","0.2","-85.7","3.99","-0.56","0.36","-0.42","0.04","-0.21","0.71","-0.92","0.31","-0.46","36"
"1001",="1776","展宇","16.4","2014","24.7","+2.51","4.41","-3.97","0.85","-7.57","17.9","-1.21","4.28","-0.37","1.38","-0.24","9.13","-1.24","4.97","-0.56","38"
"1002",="3325","旭品","15.35","2014","13.6","-4.59","1.71","+22","0.01","+101","12.6","+2.75","0.06","+4.97","0.01","+0.92","0.08","+7.08","0.05","+4.37","34"
"1003",="5516","雙喜","14.4","2014","5.44","-58.1","-0.38","+67.2","-0.63","+50.6","-6.97","+1.94","-11.6","-1.77","-1.65","+1.68","-13.1","+9.18","-6.16","+2.9","24"
"1004",="5704","老爺知","24","2014","3.51","+12.4","1.6","+16.3","0.56","+33.2","45.5","+1.52","15.9","+2.48","1.44","+0.36","11.8","+3.14","9.76","+2.46","72"
"1005",="6276","安鈦克","20.1","2014","15","+8.21","2.72","-0.97","0.4","-1.74","18.1","-1.68","2.63","-0.27","0.91","-0.02","7.93","-0.28","3.64","-0.78","27"
"1006",="5281","大峽谷-KY","23.1","2014","6.34","","2.76","","0.62","","43.5","","9.78","","1.88","","12","","7.74","","59"
"1007",="1524","耿鼎","8.75","2014","24.7","-0.1","3.53","+20.8","0.07","+113","14.3","+2.47","0.27","+2.26","0.04","+0.34","0.32","+2.79","0.13","+1.07","40"
"1008",="8930","青鋼","12.1","2014","13.7","-1.64","2.68","-1.71","0.27","-87.6","19.6","-0.01","1.94","-13.5","0.4","-3.3","2.56","-22.1","1.47","-11.8","43"
"1009",="2618","長榮航","11","2014","1,331","+7.19","122","-5.54","-13.1","-275","9.2","-1.24","-0.59","-1.62","-0.4","-0.63","-1.98","-5.19","-0.49","-1.32","38"
"1010",="3434","哲固","10.9","2014","7.03","-6.13","0.98","+19.2","0.11","+488","13.9","+2.96","1.61","+1.35","0.35","+0.29","5.19","+4.29","2.32","+1.95","30"
"1011",="2013","中鋼構","24.2","2014","173","-11.7","5.13","-38.1","2.57","-41","2.97","-1.27","1.49","-0.74","1.33","-0.92","5.7","-4.01","1.85","-1.35","32"
"1012",="2303","聯電","15.1","2014","1,400","+13.1","319","+35.2","121","-3.87","22.8","+3.72","8.2","-1.58","0.97","-0.04","5.25","-0.56","3.77","-0.41","53"
"1013",="3013","晟銘電","12.35","2014","30.2","+13","2.51","-53.8","1.3","+36","8.32","-12","4.31","+0.73","0.72","+0.19","6.14","+1.4","3.7","+1.12","34"
"1014",="3645","達邁","40.15","2014","14.6","+50.8","4.21","+84.1","2.38","+140","28.8","+5.21","15.3","+5.69","2.03","+1.18","11.7","+6.57","7.5","+3.99","57"
"1015",="9960","邁達康","27.25","2014","6.11","-16.5","1.74","-20.6","0.21","-45.3","28.5","-1.44","3.48","-1.83","0.63","-0.53","4.51","-3.97","2.88","-2.3","51"
"1016",="8415","大國鋼","25.95","2014","114","+38.2","32.9","+45.3","4.3","+169","29","+1.42","3.79","+1.84","0.72","+0.4","6.11","+3.13","3.39","+1.92","38"
"1017",="8936","國統","16.6","2014","39.6","+70.5","7.93","+34.4","6.18","+67.9","20","-5.37","15.5","-0.33","3.31","+1.21","13.8","+4.42","7.9","+1.79","47"
"1018",="1906","寶隆","11.75","2014","4.34","-13.9","0.78","-2.18","1.76","+9999","18","+2.15","44.3","+43.4","1.18","+1.15","6.93","+6.73","4.51","+4.38","49"
"1019",="2504","國產","13.9","2014","351","+10.9","33.8","+40.1","8.08","-13.2","9.65","+2.01","3.05","-0.48","0.53","-0.09","3.65","-0.36","1.74","-0.32","38"
"1020",="5230","雷笛克光學","22.55","2014","13.3","+15.8","5.08","+2.18","0.94","-29","38.2","-5.11","7.1","-4.49","2.13","-1.09","7.38","-4.22","3.77","-2.83","45"
"1021",="8215","明基材","16.25","2014","165","-8.57","22.4","-2.08","10.6","-25.2","13.6","+0.9","6.42","-1.43","3.31","-1.11","26.2","-26.6","9.01","-3.02","38"
"1022",="2607","榮運","12.85","2014","67.3","+10.1","9.67","+22.5","6.68","+15.1","14.4","+1.46","10","+0.52","0.63","+0.09","3.29","+0.33","2.4","-0.05","55"
"1023",="3669","圓展","29.6","2014","18.3","+10.7","9.01","+3.65","0.21","+144","49.4","-3.37","1.15","+4.04","0.2","+0.7","0.84","+2.72","0.72","+2.32","64"
"1024",="4153","鈺緯","26.05","2014","9.36","+20.4","2.83","+44.4","1.24","+90.1","30.3","+5.03","13.3","+4.86","4.71","+1.68","29.1","+7.57","15.9","+5.37","61"
"1025",="3689","湧德","23.75","2014","51.6","+9.88","13.7","+6.54","5.09","-2.13","26.5","-0.83","9.76","-1.2","7.38","-0.31","19.4","-3.92","10.9","-2.11","53"
"1026",="4183","福永生技","18","2014","3.24","-15.6","0.51","-45.7","-0.33","-446","15.8","-8.77","-10.1","-12.6","-1.58","-2.05","-16.2","-20.4","-8.93","-11.5","32"
"1027",="1731","美吾華","13.75","2014","12.3","-18.5","5.64","+6.4","0.81","+26.7","45.7","+10.7","6.53","+2.33","0.61","+0.13","4.73","+0.91","3.17","+0.67","51"
"1028",="2484","希華","21","2014","27.3","+9.83","5.74","+27.4","2.89","+109","21","+2.9","10.8","+5.18","1.83","+0.95","10.8","+5.42","7.35","+3.75","55"
"1029",="3191","和進","43.25","2014","6.74","-11.8","0.49","-39.4","-0.77","-189","7.21","-3.28","-11.4","-22.6","-1.4","-2.97","-10.9","-23.4","-8.64","-18.1","34"
"1030",="8104","錸寶","39.8","2014","8.95","","-1.65","","-3.01","","-18.4","","-33.6","","-23.12","","-204","","-11.6","","28"
"1031",="3050","鈺德","9.4","2014","8.35","-16.8","2","-22.4","-0.64","-8.99","24","-1.75","-7.71","-1.82","-0.36","-0.05","-2.85","-0.38","-2.35","-0.38","45"
"1032",="4160","創源","32.5","2014","2.22","-6","0.61","+81.2","-0.42","-27.7","27.6","+13.3","-11","+9.64","-1.74","-0.36","-7.35","+6.09","-6.55","+5.29","45"
"1033",="6163","華電網","13.9","2014","33.4","-25.2","6.35","-30.6","-0.86","-135","19","-1.5","-2.58","-8.09","-0.83","-3.23","-5.48","-20.2","-2.09","-8.74","28"
"1034",="6530","創威","17.45","2014","4.14","","1.1","","0.55","","26.7","","13.2","","1.82","","14.3","","12","","64"
"1035",="2402","毅嘉","12.75","2014","112","+17.1","19","+47.6","10.7","+191","17","+3.51","9.53","+5.7","3.22","+2.11","14.7","+8.95","8.83","+5.26","51"
"1036",="2406","國碩","9.43","2014","133","+55.3","14.7","+88.6","0.03","+100","11.1","+1.95","5.05","+10.5","0.01","+2.44","9.61","+17.2","4.7","+8.84","38"
"1037",="4102","永日","22.45","2014","2.77","-7.62","0.04","-75.6","-0.66","+0.6","1.29","-3.58","-24","-1.69","-1.57","+0.01","-11","-1.15","-9.64","-0.88","36"
"1038",="2495","普安","11.5","2014","17.2","+1.3","7.84","-0.09","1.88","+299","45.6","-0.64","11","+8.17","0.67","+0.5","4.6","+3.43","4.12","+3.07","64"
"1039",="4535","至興","24.3","2014","34.5","+0.67","5.38","+8.42","2.24","+1.79","15.6","+1.12","7.07","+0.39","2.97","+0.06","10.2","+0.14","6.83","+0.67","45"
"1040",="6275","元山","16.8","2014","22","+8.77","4.57","+7.52","0.28","+176","20.7","-0.24","1.27","+0.77","0.58","+0.37","4.51","+2.76","1.51","+0.94","38"
"1041",="2836","高雄銀","9.46","2014","34","+15.8","","","5.09","+21.3","","","15","+0.69","0.69","+0.11","4.61","+0.67","0.2","+0.02","38"
"1042",="5460","同協","10.8","2014","10.5","+19.4","2.61","+30.6","0.88","+67.1","24.8","+2.13","8.37","+2.39","1.22","+0.49","9.13","+3.43","6.7","+2.53","55"
"1043",="6578","達邦蛋白","20.65","2014","8.02","","0.98","","0.29","","12.2","","3.57","","1.34","","5.42","","4","","50"
"1044",="1220","台榮","10.6","2014","37.7","+6.62","2.61","+7.6","0.53","-6.64","6.92","+0.06","1.11","-0.03","0.3","-0.02","1.87","+0.08","1.32","-0.02","40"
"1045",="2442","新美齊","7.64","2014","9.65","+21.4","2.34","+26.6","1.32","+19.7","24.3","+0.99","14.1","-0.08","0.72","+0.08","6.56","+0.73","3.11","-0.29","43"
"1046",="3033","威健","14.55","2014","399","+19.9","24.6","+12.4","5.06","-4.2","6.16","-0.41","1.27","-0.32","1.94","-0.22","12","-1.9","3.3","-0.71","30"
"1047",="3594","磐儀","19.2","2014","14.6","+13.7","5.61","+16.7","0.97","+38.7","38.4","+0.99","6.12","+0.69","2.02","+0.42","10.5","-0.05","6.16","+0.17","49"
"1048",="1463","強盛","11.35","2014","5.35","+5.54","1.07","+73.9","1.02","+89.4","20","+7.88","16.7","+5.14","0.63","+0.3","4.28","+1.51","2.69","+0.82","49"
"1049",="2614","東森","15.55","2014","128","+9.35","10.3","-69.6","-35.9","-1487","8.03","-20.8","-28.9","-27","-5.16","-4.84","-38.5","-36.2","-17.6","-16.5","30"
"1050",="3015","全漢","21.8","2014","158","+2.62","20.7","-7.4","4.01","-18.9","13.1","-1.42","2.6","-0.64","1.71","-0.43","5.52","-2.07","3.02","-1.02","43"
"1051",="3025","星通","18.9","2014","5.32","-11.8","2.44","-8.25","0.12","-69.2","45.8","+1.8","2.27","-4.11","0.17","-0.4","1.53","-3.32","1.21","-2.72","55"
"1052",="3432","台端","11.8","2014","13.3","+6.2","3.25","+50.2","0.41","+175","24.4","+7.16","3.1","+7.5","0.63","+1.47","2.82","+6.74","2.04","+4.89","53"
"1053",="6136","富爾特","18.7","2014","7.11","-9.54","2.3","-6.5","2.32","+0.14","32.3","+1.05","32.8","+3.19","2.01","0","7.28","+0.32","7","+0.32","72"
"1054",="8261","富鼎","24.6","2014","20.6","+2.48","3.91","+109","1.73","+248","19","+9.65","8.41","+14.2","0.96","+1.74","7.91","+14","6.66","+11.5","53"
"1055",="3374","精材","81.9","2014","49.3","+15.9","9.48","+36.4","6.29","+118","19.2","+2.89","12.7","+5.95","2.65","+1.43","14.3","+7.07","7.31","+3.3","48"
"1056",="3441","聯一光","25.8","2014","8.06","+10.8","0.93","-8.36","0.1","+483","11.6","-2.42","0.81","+1.5","0.25","+0.32","0.59","+1.03","0.51","+0.91","49"
"1057",="4503","金雨","16.05","2014","1.81","+65.3","0.25","+386","-0.23","+3.28","13.5","+8.93","-12.5","+8.87","-0.62","+0.02","-11.1","-0.84","-6.2","-0.09","28"
"1058",="1711","永光","14.45","2014","99","+12.9","22.5","+7.08","5.78","-1.65","22.7","-1.23","5.94","-0.78","1.16","-0.08","7.81","-0.61","4.82","-0.49","40"
"1059",="2468","華經","12.55","2014","15.3","+5.35","1.84","+8.93","0.42","+36","12","+0.39","2.75","+0.62","0.6","+0.16","3.86","+0.96","2.82","+0.92","47"
"1060",="3373","熱映","138","2014","7.41","+11.7","1.74","+24.6","0.36","+136","23.4","+2.42","4.89","+2.57","1.02","+0.55","6.2","+2.78","4.98","+2.25","51"
"1061",="4555","氣立","53","2014","13.4","+19.8","6.71","+1.47","3.24","-8.26","50.2","-9.08","24.2","-7.41","5.32","-0.71","14.4","-4.23","11.5","-3.33","74"
"1062",="5102","富強","15.5","2014","10.5","-4.68","1.12","+52.3","0.6","+54.4","10.7","+4.01","5.75","+2.2","0.94","+0.33","7.06","+2.44","4.28","+1.55","45"
"1063",="5386","青雲","28.45","2014","9.45","+63.9","0.49","-28.7","0.01","-93.5","5.22","-6.77","0.13","-3.2","0.11","-1.62","0.88","-13.4","0.34","-7.21","34"
"1064",="2365","昆盈","8.14","2014","76","-13","14.1","-9.52","1.25","+3242","18.5","+0.7","1.67","+1.47","0.42","+0.41","2.85","+2.45","1.75","+1.49","47"
"1065",="3164","景岳","23.85","2014","5.65","+82.7","2.53","+18.4","-3.86","-1350","44.9","-24.4","-68.4","-78.4","-5.82","-6.33","-31.7","-35.4","-24.8","-27","51"
"1066",="6259","百徽","2.02","2014","14.7","+28.9","1.53","-0.49","-0.47","-52","10.4","-3.07","-3.86","-0.28","-0.89","-0.25","-10.8","-1.72","-5.09","-0.97","28"
"1067",="8222","寶一","13.15","2014","7.68","+9","1.33","+2.07","0.42","+4.22","17.3","-1.17","5.5","-0.25","0.68","+0.01","5.72","+0.09","3.07","+0.09","34"
"1068",="1612","宏泰","9.98","2014","38.1","-11.2","1.71","+49.3","2.51","+389","4.5","+1.82","6.85","+5.84","0.77","+0.61","5.29","+4.42","4.61","+3.86","45"
"1069",="1713","國化","17.9","2014","7.49","+13.4","1.25","+23.1","0.92","+20.7","16.7","+1.32","12.3","+0.74","0.61","+0.1","4.1","+0.67","3.8","+0.63","55"
"1070",="2910","統領","31.6","2014","9.81","+47.8","4.96","+21.8","1.71","+70.6","50.5","-10.8","17.4","+2.34","0.97","+0.4","7.59","+3.17","3.24","+1.21","47"
"1071",="3002","歐格","10.3","2014","5.12","+6.94","1.56","+6.71","0.78","+54","30.5","-0.07","15.2","+4.66","0.77","+0.27","5.77","+1.87","4.6","+1.48","62"
"1072",="3360","尚立","17","2014","130","+53.3","4.92","+201","1.17","+189","3.78","+1.85","0.9","+2.45","1.9","+4.39","13.2","+32.6","2.7","+6.25","34"
"1073",="3693","營邦","54.8","2014","35.5","+33.5","9.51","+19.1","3.65","+27","26.8","-3.23","10.3","-0.52","9.53","+1.13","23","-2.17","14.2","-1.44","55"
"1074",="5009","榮剛","16.55","2014","122","+13.6","19.5","+55.3","6.37","+133","16","+4.31","5.14","+3.52","1.43","+0.81","6.68","+4.76","3.17","+2.27","34"
"1075",="1219","福壽","19.05","2014","105","+0.31","7.35","+37.7","1.36","+383","6.97","+1.89","1.2","+0.97","0.43","+0.34","3.29","+2.65","2.14","+1.74","43"
"1076",="2427","三商電","10","2014","19.3","-13.6","6.07","+15.5","0.22","+261","31.5","+7.94","1.14","+1.97","0.12","+0.19","1.05","+1.94","0.7","+1.26","43"
"1077",="5543","崇佑-KY","20","2014","","","","","","","","","","","","","","","","",""
"1078",="1617","榮星","11.1","2014","36.1","-5.39","3.03","+21.7","0.5","+198","8.4","+1.87","1.35","+0.92","0.35","+0.23","3.01","+1.95","1.49","+1","45"
"1079",="2415","錩新","15.9","2014","21.3","+15.1","5.01","+29.9","1.85","+126","23.5","+2.68","8.65","+5.19","2.02","+1.12","10.8","+6.74","5.54","+3.26","43"
"1080",="5820","日盛金","9.27","2014","80.3","+9","","","24.4","+17.4","","","30.5","+2.16","0.76","+0.08","7.03","+0.7","0.97","+0.13","47"
"1081",="8074","鉅橡","16.85","2014","12.1","+4.5","2.62","+0.79","1.11","-5.51","21.6","-0.8","9.15","-0.22","1.81","-0.43","11.5","-1.29","6.1","-0.02","47"
"1082",="8111","立碁","9.35","2014","9.48","-10.1","1.44","-6.38","-1.14","-1.66","15.2","+0.61","-12.1","-0.94","-0.99","-0.22","-9.01","-0.46","-5.64","-0.29","38"
"1083",="1314","中石化","8.3","2014","332","-5.91","-7.63","-43.5","3.04","-94.2","-2.3","-0.79","0.89","-14","0.13","-2.16","0.55","-11.5","0.4","-8.62","36"
"1084",="3128","昇銳","12.85","2014","7.63","-15.1","1.33","-4.74","-0.18","-627","17.4","+1.89","-2.02","-2.4","-0.43","-0.51","-2.6","-3.16","-1.81","-2.24","32"
"1085",="2028","威致","9.5","2014","100","-3.93","-2.54","-72.4","-6.13","-73","-2.54","-1.13","-6.13","-2.72","-2.06","-0.72","-35.1","-17.8","-8.92","-3.82","23"
"1086",="2426","鼎元","13.6","2014","48","+16","7.54","+5431","3.54","+136","15.7","+15.4","7.57","+32.1","1.5","+4.25","13.3","+48.3","6.89","+24.2","47"
"1087",="3266","昇陽","13.25","2014","51.7","-21.8","22.7","-7.83","14.2","-21.6","43.9","+6.64","27.7","+0.24","4.02","-2.32","24.9","-33.8","15.1","-5.9","66"
"1088",="6148","驊宏資","10.15","2014","53.1","-3.75","4.63","-4.03","0.46","-14.8","8.73","-0.03","1.34","+0.2","0.52","-0.09","5.63","+0.19","1.58","+0.23","30"
"1089",="6215","和椿","15.75","2014","20","+36.9","5.3","+57.9","1.28","+363","26.5","+3.52","6.41","+4.51","1.54","+1.21","11","+8.44","5.96","+4.66","47"
"1090",="1732","毛寶","35.05","2014","5.79","+0.44","2.28","-0.67","-0.1","-13.8","39.4","-0.44","-1.77","-0.21","-0.24","-0.03","-2.25","-0.3","-1.67","-0.24","47"
"1091",="2511","太子","9.68","2014","194","+12.7","52.1","+10.8","24","+45.1","26.8","-0.45","12.2","+2.77","1.51","+0.21","11.1","+1.94","4.37","+1.16","38"
"1092",="6229","研通","12.7","2014","9.05","+4.43","1.28","+3.85","0.29","-10.2","14.1","-0.08","3.18","-0.52","0.8","-0.1","6.06","-1.05","4.55","-0.74","53"
"1093",="8426","紅木-KY","13","2014","20.9","+12.4","6.09","-1.18","1.95","-15.4","29.1","-3.99","9.3","-3.06","4.05","-1.43","20.3","-8.08","12","-4.12","57"
"1094",="8463","潤泰材","37.9","2014","38.5","+40.6","5.67","+70.8","3.77","+141","14.7","+2.6","9.8","+2.07","3.19","+1.03","27.1","+3.62","8.04","+3.44","45"
"1095",="3550","聯穎","11.85","2014","41.1","-1.54","6.45","+4.7","1.03","+12.9","15.7","+0.93","2.6","+0.28","1.21","+0.14","4.6","+0.23","2.74","+0.2","47"
"1096",="5340","建榮","41.1","2014","10.2","-12","-0.6","+4.95","-1.16","+31.1","-5.83","-0.43","-11.4","+3.14","-0.6","+0.26","-8.4","+2.67","-5.67","+1.77","28"
"1097",="5450","寶聯通","14.8","2014","8.36","+27","1.72","+9.37","-0.65","-142","20.5","-3.31","-7.82","-3.71","-1.3","-0.76","-11.5","-7.09","-7.08","-3.67","38"
"1098",="5902","德記","11.3","2014","20.1","+6.34","1.96","-2.36","0.13","-34","9.75","-0.87","0.66","-0.4","0.14","-0.07","2.15","-1.21","1.17","-0.54","32"
"1099",="8096","擎亞","11.95","2014","142","+29.2","5.17","+56.7","0.46","+130","3.63","+0.64","0.02","+1.62","0.38","+1.65","0.12","+7.65","0.07","+4.69","32"
"1100",="2002","中鋼","19.6","2014","3,665","+5.37","439","+16.5","221","+38.5","12","+1.14","6.6","+1.32","1.43","+0.38","7.39","+1.49","3.54","+0.73","38"
"1101",="3499","環天科","11.35","2014","4.28","-6.67","0.99","-14.1","-0.42","+59.6","23.1","-2","-9.86","+13","-0.77","+1.13","-6.48","+8.27","-4.5","+4.97","45"
"1102",="4906","正文","21.2","2014","177","-11.3","18.5","-20.3","0.72","-84.3","10.5","-1.19","0.41","-1.88","0.23","-1.25","0.82","-4.31","0.4","-2.17","34"
"1103",="5515","建國","10.2","2014","70","+8.3","7.8","+64.4","1.89","-82.4","11.1","+3.8","2.76","-14","0.53","-2.5","3.12","-16","1.82","-8.4","43"
"1104",="5864","致和證","7.81","2014","1.42","-27","1.32","-28.2","-0.32","+80.4","92.8","-1.59","-22.7","+61.7","-0.15","+0.62","-1.12","+4.34","-0.83","+3.18","41"
"1105",="6654","天正國際","50.9","-","","","","","","","","","","","","","","","","",""
"1106",="1724","台硝","12.1","2014","13.5","-6.94","1.79","-14.6","0.41","+11.7","13.3","-1.19","3.03","+0.5","0.32","+0.03","2.29","+0.28","1.65","+0.19","47"
"1107",="2070","精湛","31","2014","5.47","","3.44","","1.29","","63","","23.7","","5.72","","25.4","","13.2","","66"
"1108",="4148","全宇生技-KY","38.75","-","","","","","","","","","","","","","","","","",""
"1109",="5211","蒙恬","13.6","2014","3.01","-8.72","2.03","-5.52","0.29","+15.9","67.5","+2.29","9.77","+2.08","0.92","+0.13","5.47","+0.81","4.68","+0.75","60"
"1110",="1473","台南","19.8","2014","91.4","-2.1","16.5","-30.9","1.41","-40","18","-7.51","-1.52","-0.72","0.97","-0.65","-2.95","-1.39","-1.63","-0.74","32"
"1111",="3489","森寶","10.1","2014","8.34","-31.2","1.08","-36.4","0.32","-53.5","13","-1.07","3.9","-1.87","0.39","-0.71","2.85","-5.63","1.54","-4.23","34"
"1112",="4711","永純","13.75","2014","14.5","-12.3","1.17","-7.57","0.28","-28.8","8.04","+0.41","1.94","-0.45","0.46","-0.19","2.53","-0.97","1.87","-0.66","43"
"1113",="6251","定穎","18.8","2014","108","+6.06","17.2","+79.3","2.44","+196","16","+6.52","2.22","+4.77","0.85","+1.75","5.17","+10.9","2.21","+4.51","32"
"1114",="8077","洛碁","9.5","2014","0.45","-85.6","0.23","+161","0.13","+126","51.3","+63.3","29.7","+46.1","0.59","+1.39","4.42","+173","3.93","+21.1","66"
"1115",="1529","樂士","14.2","2014","1.06","-16","-0.07","-135","-0.66","+20.7","-6.22","-21.3","-62.5","+3.75","-0.25","+0.08","-14.1","+3.39","-10.8","+2.07","28"
"1116",="1321","大洋","29.85","2014","53.7","-8.89","2.07","-44.5","-1.45","-1198","3.85","-2.47","-2.7","-2.93","-0.66","-0.72","-2.89","-3.15","-1.55","-1.69","32"
"1117",="2641","正德","6.19","2014","7.05","+5.44","1.25","+10.8","0.53","+7.42","17.8","+0.87","7.51","+0.14","0.54","+0.02","4.45","-0.36","1.86","-0.22","40"
"1118",="1413","宏洲","7","2014","35.1","-24.8","-1.24","+23.5","-2.46","+17.5","-3.53","-0.06","-7.04","-0.66","-2.44","-0.67","-29.9","-3","-8","+0.23","23"
"1119",="3673","TPK-KY","41.6","2014","1,295","-18.6","105","-49.9","2.77","-96.1","8.09","-5.07","0.44","-4.35","0.84","-21.1","1.25","-16","0.37","-5.06","43"
