"排名","代號","名稱","成交","財報年度","營收(億)","營收成長(%)","毛利(億)","毛利成長(%)","淨利(億)","淨利成長(%)","毛利(%)","毛率增減","淨利(%)","淨率增減","EPS(元)","EPS增減(元)","ROE(%)","ROE增減","ROA(%)","ROA增減","財報評分"
"853",="2888","新光金","8.1","2012","1,341","+136","","","101","+83.6","","","7.97","-2.28","1.19","+0.54","12","+5.66","0.48","+0.2","34"
"854",="3257","虹冠電","68.2","2012","5.5","-0.44","2.56","+1.16","1.22","+30.2","46.5","+0.73","21","+4.79","3.15","+0.78","15.5","+1.3","13.2","+1.56","74"
"855",="5201","凱衛","32.3","2012","2.26","","0.9","","0.13","+62.6","39.7","","5.88","","0.44","+0.17","4.35","","3.57","","53"
"856",="6284","佳邦","30.15","2012","27.2","-11.1","5.04","-33.9","-1.36","-298","18.5","-6.41","-4.94","-8.96","-1.4","-2.09","-4.66","-8.35","-2.83","-5.37","34"
"857",="8021","尖點","19.95","2012","23.7","+6.09","7.49","-3.55","2.74","-9.62","31.6","-3.16","11.6","-1.65","1.75","-0.32","6.95","-1.36","4.71","-0.56","55"
"858",="1452","宏益","16.75","2012","21.7","","1.55","","0.9","+1.37","7.14","","4.15","","0.68","+0.01","4.51","","4.03","","45"
"859",="5880","合庫金","20","2012","358","+1120","","","74.2","+2725","","","20.6","+11.8","1.05","+1.01","5.52","+5.31","0.26","+0.25","44"
"860",="6151","晉倫","19.9","2012","20.5","+6.59","2.73","-5.18","0.52","-38.4","13.4","-1.66","2.55","-1.86","1.01","-0.76","6.43","-4.05","3.21","-2.48","30"
"861",="1532","勤美","27.85","2012","140","-15.1","26.6","-14.7","4.92","+10.6","19","+0.11","7.56","+1.41","1.3","+0.1","6.65","+0.11","3.15","+0.21","36"
"862",="6226","光鼎","8.1","2012","11.1","+2.58","1.89","-19.9","-1.68","-75.6","17.1","-4.79","-14.8","-4.64","-1.85","-0.8","-18.1","-7.6","-6.65","-2.01","23"
"863",="2880","華南金","19.1","2012","339","-0.38","","","89.4","+4.64","","","26.4","+1.26","1.04","-0.18","7.01","-0.56","0.44","0","44"
"864",="3312","弘憶股","15","2012","128","+5.92","4.07","-19.8","0.39","-72.2","3.18","-1.02","0.3","-0.87","0.45","-1.16","2.82","-8.58","1.29","-3.75","36"
"865",="1708","東鹼","23.95","2012","39.9","+14.8","8.71","-16.4","4.48","-9.17","21.9","-8.14","11.3","-3.22","2.84","-0.29","12.3","-2","6.57","-0.82","60"
"866",="4532","瑞智","16.8","2012","153","-8.98","25.9","+8.67","9.72","+14.3","17","+2.75","7.36","+1.55","2.2","+0.17","14.6","-0.04","6.77","+0.06","47"
"867",="5392","應華","25.05","2012","44.1","+8.69","7.23","-20.1","1.33","-54.9","16.4","-5.92","3.07","-3.95","1.72","-2.1","3.89","-4.77","2.35","-3.05","43"
"868",="6219","富旺","13.1","2012","18.5","+126","3.49","+533","1.11","+146","18.9","+28.8","5.98","+35.5","0.77","+2.53","8.55","+27.9","3.14","+11.1","36"
"869",="8064","東捷","14.15","2012","19.1","-32","0.52","-82.3","-3.91","-1093","2.7","-7.67","-19.2","-18.5","-2.96","-2.71","-18.4","-17.6","-8.24","-7.81","23"
"870",="8182","加高","28.65","2012","34.2","-32.7","3.75","-23.2","0.11","-90.7","11","+1.35","0.32","-1.98","0.1","-0.99","0.43","-4.14","0.23","-2.18","45"
"871",="1419","新紡","39.15","2012","9.37","-11.5","2.65","-14.9","1.76","-28.8","28.3","-1.13","18.8","-4.57","0.59","-0.24","2.96","-1.21","1.91","-0.81","45"
"872",="1701","中化","21.85","2012","49.5","-1.53","16","-0.59","3.24","+5.97","32.2","+0.31","6.57","+0.44","1.09","+0.06","6.81","+0.23","3.33","-0.31","40"
"873",="2453","凌群","16.3","2012","52.9","+25.6","9.45","+13","0.73","+13.7","17.9","-1.99","1.41","-0.12","0.73","+0.09","4.51","+0.5","2.42","+0.07","40"
"874",="3031","佰鴻","14.4","2012","33.3","-23.2","2.33","-61.8","-3.57","-301","7.01","-7.09","-12.5","-15.4","-1.81","-2.71","-13.2","-16.9","-7.23","-9.28","36"
"875",="3540","曜越","21.15","2012","31.3","+4.23","10","+5.2","0.61","+81.5","32","+0.29","1.93","+0.65","1","+0.45","4.34","+1.57","2.55","+0.88","45"
"876",="2430","燦坤","16.9","2012","288","-1.92","43.1","-8.27","7.45","-30.8","15","-1.04","2.59","-1.08","4.45","-1.98","16.3","-7.16","6.74","-2.88","49"
"877",="4111","濟生","27.8","2012","8.66","+30.1","2.7","+53.6","0.73","+195","31.2","+4.76","8.43","+4.72","1.46","+0.97","8.76","+5.71","6.06","+3.88","55"
"878",="2903","遠百","23.65","2012","477","-58.3","230","-3.77","16.1","-25","48.2","+27.4","5.03","+2.27","1.18","-0.46","6.97","-2.61","2.09","-0.9","47"
"879",="8354","冠好","17.45","2012","10.5","-12.5","1.52","+3.27","1.6","+18.2","14.5","+2.22","15.3","+3.97","2.95","+0.23","16.1","+0.13","7.38","+0.12","49"
"880",="2371","大同","20.4","2012","1,061","-27.5","5.25","-92.6","-40.2","-391","0.49","-4.38","-14.3","-6.13","-1.74","-2.34","-21.9","-6.72","-7.06","-1.88","32"
"881",="5013","強新","23.75","2012","43.1","-16.6","2.11","-58.7","-0.39","-121","4.88","-4.98","-0.17","-4.65","-0.39","-2.28","-0.39","-13.2","-0.19","-6.22","20"
"882",="1472","三洋紡","11.35","2012","8.62","-46.9","-0.47","-144","-1.41","+9.96","-5.4","-12","-19","-9.39","-2.38","+0.43","-37.6","-9.24","-12.3","-2.2","23"
"883",="1530","亞崴","31.6","2012","36.7","+6.86","8.57","+7.82","2.66","+7.62","23.4","+0.21","7.25","+0.05","2.9","+0.1","12","-0.1","5.89","+0.2","43"
"884",="3141","晶宏","21.9","2012","8.76","+3.23","3.49","+47.3","0.57","+372","39.9","+11.9","6.52","+8.99","0.65","+0.89","6.62","+9.11","5.83","+8.01","57"
"885",="1305","華夏","19","2012","142","+13.7","20.6","+115","8.34","+1006","14.6","+6.84","6.69","+7.61","1.97","+2.19","17.9","+20.2","8.51","+9.57","47"
"886",="3178","公準","48.35","2012","7.76","-18.6","1.26","-40.5","-0.2","-131","16.2","-5.99","-2.82","-9.81","-0.69","-2.42","-5.96","-20.1","-1.77","-7.13","23"
"887",="3543","州巧","18","2012","53","-12","6.09","-29.8","0.92","-2.39","11.5","-2.91","1.69","+0.14","1.1","-0.04","2.54","-0.19","1.25","+0.03","45"
"888",="3624","光頡","27","2012","12","+6.76","4.14","+11","1.6","+41.6","34.4","+1.3","13.2","+3.3","1.84","+0.51","8.56","+1.53","7.65","+1.5","61"
"889",="4933","友輝","20.7","2012","40.8","+36","11","+61.4","6.17","+66.8","26.9","+4.24","15.1","+2.79","10.31","+2.22","28.6","+6.47","22.3","+3.73","62"
"890",="6124","業強","28.75","2012","22.4","+9.78","4.88","+29.8","0.3","+548","21.7","+3.35","1.12","+0.89","0.16","+0.13","0.94","+0.76","0.83","+0.67","57"
"891",="6126","信音","16.2","2012","46.1","+9.49","12.3","+11.6","2","-13.7","26.6","+0.5","5.22","-1.49","1.76","-0.48","12.6","-3.31","5.39","-1.6","45"
"892",="6594","展匯科","25.2","-","","","","","","","","","","","","","","","","",""
"893",="6288","聯嘉","19.5","2012","13.8","+11.2","2.97","+5.59","-0.16","-167","21.4","-1.14","-1.17","-3.11","-0.13","-0.32","-1.18","-2.92","-0.77","-2.03","40"
"894",="6509","聚和","21.55","2012","33.2","-4.96","7.02","+9.5","0.88","+123","21.1","+2.79","2.64","+1.51","0.51","+0.27","3.34","+1.85","1.75","+0.92","45"
"895",="1218","泰山","23.85","2012","102","+1.29","9.33","-28.6","-2","-200","9.15","-3.83","-1.97","-3.97","-0.59","-1.2","-5.53","-10.7","-2.38","-4.73","23"
"896",="2104","國際中橡","19.9","2012","233","+0.08","41.4","+7.65","15.3","+39.8","17.7","+1.25","6.49","+3.69","2.84","+0.81","8.57","+4.79","4.85","+2.78","43"
"897",="3492","長盛","15.7","2012","6.63","+31.9","1.39","+116","0.04","+105","21","+8.18","0.53","+15.5","0.1","+2.15","1.08","+22","0.6","+14.5","30"
"898",="8931","大汽電","29.2","2012","12.1","+0.53","1.76","+24.1","1.37","+105","14.4","+2.75","11.2","+5.73","1.29","+0.66","9.15","+4.59","5.65","+2.93","53"
"899",="1304","台聚","11.9","2012","553","-4.44","61.6","-35.7","16.9","-47.3","11.2","-5.42","5.1","-3.25","1.63","-1.88","9.35","-7.59","5.06","-3.99","49"
"900",="1309","台達化","12.35","2012","186","+1.09","6.66","-20.8","-0.38","-114","3.57","-0.99","-0.2","-1.67","-0.11","-0.98","-0.92","-7.6","-0.38","-3.2","26"
"901",="1735","日勝化","16.65","2012","48.4","-7.18","5.51","+9.02","0.73","+154","11.4","+1.69","1.75","+1.32","0.82","+0.51","5.71","+4.19","2.18","+1.6","38"
"902",="2887","台新金","12.5","2012","494","+7.36","","","104","+10.1","","","34.1","-1.23","1.32","+0.06","9.3","-0.09","0.63","-0.01","50"
"903",="1417","嘉裕","7.87","2012","32.4","+28.7","9.66","+1.98","1.68","-34.3","29.8","-7.81","5.18","-4.97","0.45","-0.22","3.76","-2.12","2.84","-1.7","51"
"904",="2501","國建","18.75","2012","80.4","+7.49","27.2","-25.8","16.4","-47.1","33.8","-15.2","19.9","-21.6","0.99","-0.88","7.18","-7.51","4.04","-5.46","49"
"905",="4741","泓瀚","25.7","2012","6.06","+47.6","2.37","+63.8","0.97","+105","39.2","+3.86","16","+4.49","4.68","+2.1","25.4","+11.5","18.2","+7.66","66"
"906",="6438","迅得","59.4","2012","14.3","","5.42","","1.43","","37.9","","9.99","","3.24","","18.2","","9.26","","45"
"907",="2106","建大","30.3","2012","327","+17.7","70.6","+59.5","26.6","-11.9","21.6","+5.65","8.45","-2.41","3.62","-0.76","19.9","-5.69","10.5","-3.08","53"
"908",="2801","彰銀","18.75","2012","233","-13","","","84.5","-6.6","","","36.3","+2.49","1.17","-0.17","8.42","-1.5","0.53","-0.06","47"
"909",="2812","台中銀","11.4","2012","70.5","+22.1","","","28","+92.9","","","39.8","+14.6","1.21","+0.42","10.5","+4.03","0.68","+0.27","53"
"910",="6667","信紘科","67","-","","","","","","","","","","","","","","","","",""
"911",="1733","五鼎","24.5","2012","20.3","+7.98","8.09","+7.97","5.23","-0.64","39.9","-0.01","25.8","-2.26","5.41","-0.1","28","-3.19","21.4","-4.34","72"
"912",="8404","百和興業-KY","30.4","2012","30.6","-29.6","8.65","-17.3","2.33","-19.8","28.2","+4.2","8.09","+0.93","1.02","-0.38","6.44","-3.11","4.54","-1.22","51"
"913",="2849","安泰銀","14.05","2012","87.5","+40.2","","","41.4","+87.9","","","47.3","+12","2.47","+1.16","18.2","+7.6","1.14","+0.52","50"
"914",="3363","上詮","23.65","2012","15.2","+17.5","3.52","+20.4","1.14","+1.67","23.2","+0.55","7.53","-1.18","1.95","+0.03","11.5","-1.67","8.23","-0.73","55"
"915",="3646","艾恩特","15.55","2012","11.3","-3.69","2.12","-36.5","-0.2","-119","18.8","-9.74","-1.79","-10.8","-0.53","-3.55","-3.33","-21.8","-2.1","-13.6","27"
"916",="5512","力麒","9.23","2012","68.3","+114","24.3","+98.6","18.6","+153","35.5","-2.81","27.2","+4.31","2.96","+1.71","16.1","+9.19","6.94","+4.25","51"
"917",="1409","新纖","10.8","2012","412","-3.02","41","-13.1","6.66","-47.2","9.96","-1.16","2.74","-1.01","0.38","-0.33","3.81","-1.64","1.06","-0.56","38"
"918",="2739","寒舍","23.05","-","","","","","","","","","","","","","","","","",""
"919",="2890","永豐金","11.55","2012","282","+15.3","","","96.2","+214","","","34.2","+21.6","1.27","+0.85","10.2","+6.78","0.72","+0.48","47"
"920",="6005","群益證","9.82","2012","59.2","-38.5","52.3","-20.5","11","+35.1","88.4","+19.9","20.1","+10.9","0.47","+0.12","4.03","+1.02","1.73","+0.54","48"
"921",="3289","宜特","50","2012","15.1","+5.51","5.41","+8.54","0.76","-48.3","35.9","+1","3.56","-4.71","1.24","-0.86","3.71","-4.22","1.83","-2.19","49"
"922",="3466","致振","14.7","2012","16.2","-19.8","2.7","-19.2","0.88","-29","16.7","+0.12","5.43","-0.7","1.46","-0.56","5.5","-2.3","4.26","-1.66","51"
"923",="4144","康聯-KY","21.7","2012","17.2","+14.6","10.2","+14.1","3.03","-3.51","59","-0.26","18.3","-2.61","4.33","-0.61","16.5","-12.1","14.9","-11","74"
"924",="1307","三芳","25.55","2012","105","+3.86","24.5","+11.5","7","+3.97","23.3","+1.6","6.66","+0.01","1.98","+0.02","10.8","-0.78","6.08","-0.54","51"
"925",="2845","遠東銀","10.65","2012","85.1","-1.8","","","25.5","+7.48","","","30","+2.59","1.14","+0.02","9.99","-0.01","0.56","+0.01","47"
"926",="3028","增你強","18.9","2012","286","-20","14.2","-15.9","3.25","-41.1","4.95","+0.24","1.14","-0.41","1.52","-1.08","7.5","-5.31","2.71","-1.77","32"
"927",="1539","巨庭","17.15","2012","14.8","+19.1","1.22","+70.1","-0.15","+52.2","8.26","+2.48","-1.01","+1.5","-0.23","+0.25","-2.4","+2.38","-0.94","+1.11","26"
"928",="1725","元禎","14.15","2012","108","-4.61","3.2","-9.57","-1.67","-227","2.97","-0.16","-1.56","-2.72","-0.91","-1.63","-8.69","-14.8","-3.65","-6.22","26"
"929",="2105","正新","32.55","2012","1,302","+8.57","307","+45.4","159","+86.6","23.6","+5.96","12.3","+5.13","5.65","+2.2","27.8","+10.2","10.9","+4","60"
"930",="7402","邑錡","37.85","-","","","","","","","","","","","","","","","","",""
"931",="2329","華泰","11.55","2012","107","-1.73","9.37","+13.9","0.23","+105","8.8","+1.21","0.46","+4.54","0.03","+0.74","1.04","+11.4","0.35","+3.34","34"
"932",="2425","承啟","24.25","2012","23.8","+86.8","1.41","+454","0.81","+148","5.92","+9.05","3.4","+16.7","0.87","+3.33","7.86","+27.3","6.83","+21.7","43"
"933",="2706","第一店","13","2012","3.61","","2.34","","2.79","+22.6","64.8","","77.3","","0.8","+0.12","4.42","","3.86","","73"
"934",="6156","松上","11.1","2012","32.9","-11.6","3.3","-5.64","-0.37","+84.8","10","+0.63","0.56","+5.41","-0.46","+2.48","1.35","+13.3","0.57","+5.9","40"
"935",="6190","萬泰科","15.9","2012","49.4","-21.6","3.63","-29.6","-1.55","-626","7.34","-0.84","-3.28","-3.66","-1.26","-1.5","-9.07","-10.3","-3.86","-4.42","23"
"936",="1813","寶利徠","21.3","2012","4.83","+13.2","1.81","+27.2","1.39","+86.6","37.5","+4.14","28.8","+11.3","3.39","+1.57","20","+8.62","12.7","+6.06","64"
"937",="2704","國賓","26.9","2012","30.6","+7.99","13.6","+6.84","2.71","-36.5","44.5","-0.48","8.65","-6.02","0.74","-0.43","3.17","-1.74","2.29","-1.27","55"
"938",="3581","博磊","14.15","2012","10.1","+46.6","3.57","+64.4","0.41","+50","35.4","+3.84","4.02","+0.09","0.71","+0.24","6.44","+1.88","4.04","+1.11","51"
"939",="3597","映興","16.05","2012","9.7","-25.5","1.61","-26.4","-0.01","-105","16.6","-0.21","-0.33","-1.09","-0.02","-0.37","-0.73","-3.02","-0.36","-1.4","36"
"940",="4129","聯合","35.1","2012","8.6","+13.1","5.2","+19.3","0.38","-34.8","60.5","+3.17","4.4","-3.23","0.82","-0.43","5.93","-3.13","3.14","-2.42","45"
"941",="6204","艾華","25","2012","6.94","-6.52","2.16","-12.8","0.75","-24.4","31.2","-2.24","10.8","-2.55","2.07","-0.67","9.67","-3.25","7.56","-2.44","64"
"942",="1535","中宇","32.05","2012","98.9","+16.4","9.23","+18.7","5.52","-0.49","9.34","+0.17","5.58","-0.95","4.85","-0.05","21.8","-2.47","9.95","-1.83","45"
"943",="4702","中美實","9.96","2012","5.94","+8.64","1.12","+155","-0.15","+93.7","18.8","+10.8","-2.57","+41.6","-0.14","+3.71","-1","+51","-0.81","+23.9","47"
"944",="4706","大恭","16.2","2012","15.8","-0.27","2.92","-1.75","0.85","-17","18.5","-0.28","5.37","-1.08","1.07","-0.23","6.51","-1.36","5.27","-1.01","45"
"945",="4760","勤凱","76.1","-","","","","","","","","","","","","","","","","",""
"946",="8076","伍豐","28.35","2012","23.7","+0.57","5.72","+0.86","1.69","+205","24.2","+0.07","7.03","+4.55","0.99","+0.66","6.46","+4.17","4.1","+2.64","40"
"947",="1457","宜進","11.95","2012","47.3","-21.7","0.82","-60.6","0.05","+102","1.74","-1.72","1.59","+4.58","0.02","+0.81","2.01","+6.86","0.99","+3.71","36"
"948",="4541","晟田","17.95","2012","7.07","","1.81","","0.48","","25.7","","6.82","","1.14","","5.68","","2.12","","43"
"949",="1569","濱川","23.45","2012","35.1","+8.4","3.41","-30.9","1.25","-43.4","9.69","-5.51","3.56","-3.25","1.68","-1.49","6.52","-6.4","2.64","-3","32"
"950",="3306","鼎天","17.2","2012","14.7","-11.1","2.64","+11.9","0.61","-46.2","18","+3.69","4.15","-2.71","1.21","-0.53","4.11","-2.91","3.3","-2.2","53"
"951",="4707","磐亞","11.6","2012","128","+13.9","69","+38","0.6","-32.1","53.7","+9.38","20.9","+8.09","0.27","-0.13","9.36","+3.51","0.64","+0.25","57"
"952",="4714","永捷","14.15","2012","8.14","-19.7","1.07","-6.93","0.03","-93.7","13.1","+1.8","0.36","-4.21","0.07","-1.02","0.5","-6.51","0.32","-4.93","43"
"953",="6179","亞通","33.3","2012","2.82","-30.6","0.78","-41","-1.08","-158","27.6","-4.87","-38.4","-28.1","-1.94","-1.19","-26.4","-17.8","-21.2","-14.5","38"
"954",="2838","聯邦銀","10.7","2012","92.9","+11.7","","","26.3","+44.2","","","28.5","+6.41","1.42","+0.42","11.2","+2.52","0.65","+0.17","44"
"955",="4556","旭然","34.1","-","","","","","","","","","","","","","","","","",""
"956",="6026","福邦證","8.75","2012","3.2","+37.3","3.15","+321","1.22","+138","98.3","+159","38.2","+176","0.61","+2.22","7.58","+26.5","3.9","+17.4","66"
"957",="6187","萬潤","41.6","2012","7.98","-8.67","2.94","-12.6","-1.21","+46.5","36.8","-1.65","-15.1","+10.7","-1.68","+1.84","-10.3","+8.19","-5.4","+5.07","36"
"958",="8923","時報","14.85","2012","3.33","-13.4","1.52","-16","0.19","-44.9","45.7","-1.4","5.6","-3.2","0.61","-0.5","4.34","-3.3","2.74","-2.16","49"
"959",="2419","仲琦","19.9","2012","71.5","+20.7","15.2","+29.1","2.51","+27.5","21.2","+1.38","3.75","+0.42","1.4","+0.16","10.5","+1.47","4.85","+1.15","47"
"960",="2834","臺企銀","10.65","2012","168","","","","38.1","+27.9","","","22.7","","0.78","+0.07","7.1","","0.29","","38"
"961",="4538","大詠城","15","2012","4.78","","0.9","","0.35","-68.3","18.8","","7.3","","0.58","-1.54","4.73","","3.56","","52"
"962",="6270","倍微","18.4","2012","27.3","-27","1.41","-58.3","-3.63","-902","5.17","-3.87","-13.4","-14.6","-4.84","-5.44","-19.4","-21.3","-15.7","-17.1","36"
"963",="8043","蜜望實","26.1","2012","48.2","-6.77","4.02","-7.73","1.19","-43.8","8.34","-0.09","2.47","-1.63","1.3","-1.01","5.97","-4.83","3.91","-3.19","36"
"964",="6170","統振","16.7","2012","59.9","-20.3","6.32","-25.3","-0.32","-127","10.6","-0.72","-1.5","-3.18","-0.34","-1.68","-4.7","-12.9","-2.01","-4.93","28"
"965",="8034","榮群","41.7","2012","2.02","-15.9","0.81","+23.8","-0.29","+56.4","40","+12.8","-14.4","+13.4","-0.47","+0.6","-6.09","+6.52","-5.24","+5.82","47"
"966",="1605","華新","12.5","2012","1,575","-17.1","75.4","+41.4","-31.9","+25.4","4.79","+1.98","-1.98","+0.22","-0.9","+0.3","-4.95","+1.43","-2.66","+0.65","30"
"967",="1614","三洋電","31.3","2012","65.1","+1.32","10.6","-24","2.95","-29.8","16.2","-5.39","4.59","-2.05","0.97","-0.41","5.38","-2.27","4.14","-1.61","47"
"968",="6167","久正","6.62","2012","22.9","+0.94","4.29","+24.1","0.73","+281","18.7","+3.49","5.35","+2.46","0.45","+0.33","14.8","+5.55","5.1","+2.43","43"
"969",="1410","南染","30.35","2012","6.57","+0.11","2.02","+12.5","1.17","+22.5","30.7","+3.39","19.1","+3.63","1.31","+0.25","9.24","+1.43","7.6","+1.31","68"
"970",="2030","彰源","10.1","2012","150","-13.7","5.92","-11.9","-3.55","-33.1","3.94","+0.08","-2.36","-0.83","-1.34","-0.36","-11.1","-3.65","-2.99","-0.75","16"
"971",="9934","成霖","12.3","2012","181","-2.21","48","-5.93","-2.31","-175","26.5","-1.05","-2.08","-2","-0.77","-1.79","-5.39","-5.17","-2.32","-2.23","34"
"972",="1902","台紙","20.65","2012","59.8","-7.61","3.09","-56.6","-1.93","-193","5.17","-5.84","-2.99","-6.74","-0.49","-1","-2.8","-6.43","-1.68","-3.98","32"
"973",="2462","良得電","26.65","2012","48.1","-0.73","7.96","+10.6","2.93","-1.02","16.6","+1.7","6.1","-0.02","3.36","-0.21","17.8","-1.99","8.22","-0.91","40"
"974",="2820","華票","14.65","2012","13.8","","","","11.6","-72.6","","","84.1","","0.87","-2.29","5.59","","0.67","","44"
"975",="6155","鈞寶","23.7","2012","7.09","+3.81","2.37","+4.97","1.14","+61.4","33.4","+0.37","16.1","+5.75","1.4","+0.52","8.38","+3.3","6.49","+2.24","64"
"976",="8934","衡平","33.15","2012","6.56","+8.71","1.77","+77.9","0.62","+120","27","+10.5","9.39","+4.74","10.45","+5.06","64.7","+5.22","9.15","+0.84","50"
"977",="2889","國票金","11.55","2012","42.2","-15.3","","","14.5","-5.17","","","34","+5.74","0.56","-0.07","4.53","-0.04","0.68","+0.02","47"
"978",="3083","網龍","85.9","2012","9.42","-38","8.93","-35.6","0.48","-84.6","94.8","+3.46","5.11","-15.5","0.57","-3.05","2.51","-11.1","2.13","-9.49","61"
"979",="3577","泓格","29.3","2012","7.06","-1.13","3.66","-4.8","0.84","-18.5","51.8","-2","11.9","-2.55","1.93","-0.45","11","-2.67","9.19","-2.26","66"
"980",="3625","西勝","15.55","2012","4.49","-57","0.24","-87.7","0.02","+116","5.36","-13.4","0.4","+1.45","0.03","+0.23","0.26","+2.14","0.18","+1.3","49"
"981",="5465","富驊","15.9","2012","19.4","+6.9","3.5","-11.7","-0.12","+3.58","18","-3.78","-0.68","+0.08","-0.08","0","-0.94","+0.03","-0.59","+0.02","36"
"982",="2103","台橡","16.35","2012","454","-17.6","60.4","-51","25.3","-55.9","13.3","-9.08","6.92","-6.66","3.22","-4.81","16.2","-25.5","8.47","-15","45"
"983",="6153","嘉聯益","26","2012","143","+25.5","27.2","-7.18","10.1","-20","19","-6.67","7.05","-4.01","3.11","-0.78","13.6","-4.74","7.34","-3.6","47"
"984",="2701","萬企","11.65","2012","3.43","","1.67","","2.09","+20.6","48.6","","61","","0.6","+0.09","3.67","","3.18","","68"
"985",="2745","五福","15.7","-","","","","","","","","","","","","","","","","",""
"986",="3564","其陽","27.95","2012","8.76","+38","2.53","+42.7","0.69","+511","28.8","+0.95","7.93","+6.14","4.02","+3.36","29.1","+23.4","16.4","+13.1","45"
"987",="6175","立敦","18.05","2012","17.8","-21.4","1.5","-53.2","0.44","-83.8","8.43","-5.71","2.49","-9.59","0.39","-2.32","2.64","-17.3","1.58","-10.1","32"
"988",="1470","大統新創","19.75","2012","6.97","","0.67","","0.14","-65.9","9.67","","2.04","","0.16","-0.33","1.62","","1.43","","47"
"989",="1742","台蠟","21.55","2012","13.3","-28.5","0.37","-80.4","0.16","-16.2","2.75","-7.29","1.23","+0.27","0.24","-0.05","1.93","-0.2","1.22","-0.04","34"
"990",="2236","百達-KY","17.45","2012","10.7","","3.12","","0.46","","29.1","","5.62","","1.6","","9.33","","5.05","","45"
"991",="2883","開發金","8.93","2012","174","+141","","","69.8","+329","","","41.8","+19","0.54","+0.39","5.11","+3.79","1.7","+1.21","44"
"992",="3622","洋華","18.75","2012","131","-20.7","11.7","-34.8","-3.54","-184","8.93","-1.94","-2.72","-5.28","-2.35","-5.16","-3.46","-7.45","-2.52","-5.37","40"
"993",="3628","盈正","31.7","2012","23.2","-14.1","5.23","-26.3","1.13","-58.1","22.6","-3.73","4.86","-5.1","2.51","-3.47","6.95","-7.88","4.51","-4.95","45"
"994",="5315","光聯","13.4","2012","15.8","-1.67","-0.01","-113","-1.86","+24.6","-0.03","-0.28","-11.8","+3.58","-1.18","+0.38","-18","+1.22","-9.88","+1.51","32"
"995",="1336","台翰","15.25","2012","20.9","-0.83","1.35","-37.9","-0.51","-1866","6.49","-3.87","-2.45","-2.33","-0.83","-0.79","-3.31","-3.15","-2.16","-2.04","27"
"996",="1783","和康生","26.85","2012","2.22","+24.1","1.02","+99.2","0.03","+107","45.8","+17.2","1.2","+21.4","0.05","+0.77","0.71","+10.1","0.54","+8.41","53"
"997",="2353","宏碁","16.1","2012","4,296","-9.6","352","-8.57","-24.6","+62.7","8.2","+0.09","-0.57","+0.82","-0.9","+1.62","-3.28","+4.49","-1.04","+1.46","30"
"998",="3052","夆典","10.95","2012","28.6","-46.4","1.42","-67.5","-0.48","-127","4.98","-3.23","-1.86","-5.38","-0.28","-1.33","-2.5","-10.6","-0.64","-3.2","21"
"999",="4106","雃博","37.45","2012","18.5","+5.56","7.24","+14.3","1.87","-19.4","39.2","+3","10.4","-2.98","2.25","-0.54","11.9","-4.89","8.97","-4.14","59"
"1000",="1609","大亞","10.3","2012","185","-12","11.3","+33.2","1.38","-53.1","6.13","+2.08","1.2","-0.49","0.25","-0.26","2.74","-1.59","1.32","-0.88","38"
"1001",="1776","展宇","16.4","2012","24.2","-3.75","4.22","+13.9","1.4","+98.3","17.4","+2.71","6.85","+3.12","2.64","+1.24","16.4","+6.47","8.56","+3.51","47"
"1002",="3325","旭品","15.35","2012","11.3","+0.44","-0.07","+58.4","-1.27","+28.9","-0.62","+0.88","-11.2","+4.64","-1.89","+0.8","-12.3","+3.14","-7.25","+2.74","23"
"1003",="5516","雙喜","14.4","2012","17.3","","1.28","","0.52","-71.1","7.43","","3.01","","1.36","-3.35","8.22","","3.48","","27"
"1004",="5704","老爺知","24","2012","2.84","","1.18","","0.28","-3.55","41.6","","10","","0.73","-0.03","5.68","","4.84","","64"
"1005",="6276","安鈦克","20.1","2012","7.42","+125","1.18","+1061","0.14","+111","15.9","+12.8","1.87","+41.4","0.35","+2.83","2.97","+38.3","1.85","+20.6","38"
"1006",="5281","大峽谷-KY","23.1","-","","","","","","","","","","","","","","","","",""
"1007",="1524","耿鼎","8.75","2012","27.6","-12.4","2.36","-23.6","-1.21","-2083","8.57","-1.26","-4.39","-4.59","-0.77","-0.81","-6.06","-6.35","-2.2","-2.31","28"
"1008",="8930","青鋼","12.1","2012","14","-9.45","2.72","-10.9","0.16","-60.2","19.4","-0.31","1.16","-1.47","0.31","-0.44","2.3","-3.38","1.16","-1.82","39"
"1009",="2618","長榮航","11","2012","1,202","+5.76","109","+6.32","6.55","+213","9.07","+0.05","1","+0.33","0.19","+0.13","2.95","+1.2","0.78","+0.29","43"
"1010",="3434","哲固","10.9","2012","6.58","+10","0.54","+4.48","-0.74","-118","8.24","-0.43","-11.2","-5.54","-2.24","-1.21","-28.8","-18","-12.9","-7.02","9"
"1011",="2013","中鋼構","24.2","2012","200","+10.3","9.85","+18.6","6.1","+10.1","4.91","+0.35","3.04","-0.01","3.15","+0.28","13.9","+0.74","4.72","-0.17","36"
"1012",="2303","聯電","15.1","2012","1,157","-0.88","193","-9.29","61.8","-41.8","16.7","-1.55","3.66","-3.6","0.49","-0.35","2.03","-1.84","1.5","-1.52","55"
