"排名","代號","名稱","股價日期","成交","漲跌價","漲跌幅","股利發放年度","最後成交價","所屬EPS","現金股利","股票股利","合計股利","現金殖利率","股票殖利率","合計殖利率","盈餘配息率","盈餘配股率","盈餘總分配率","現金股利發放日"
"968",="5230","雷笛克光學","05/22","22.55","+0.05","+0.22","-","","","","","","","","","","","",""
"969",="4123","晟德","05/22","56.4","-1.4","-2.42","2010","42.1","2.88","0","2.5","2.5","0","5.94","5.94","0","86.8","86.8",""
"970",="3533","嘉澤","05/22","396.5","-14.5","-3.53","2010","157.5","7.81","4","0","4","2.54","0","2.54","51.2","0","51.2",""
"971",="1305","華夏","05/22","19","-0.35","-1.81","2010","13.15","1.21","0.3","0","0.3","2.28","0","2.28","24.8","0","24.8",""
"972",="8183","精星","05/22","17.15","-0.55","-3.11","2010","8.88","-2.19","0","0","0","0","0","0","0","0","0",""
"973",="8432","東生華","05/22","68.6","+0.2","+0.29","-","","","","","","","","","","","",""
"974",="6643","M31","05/22","286","+1","+0.35","-","","","","","","","","","","","",""
"975","2002A","中鋼特","05/22","53.4","0","0","2010","39.3","","1.07","0.33","1.4","2.72","0.84","3.56","","","",""
"976",="3317","尼克森","05/22","38.2","-0.6","-1.55","2010","33","2.08","1","0","1","3.03","0","3.03","48.1","0","48.1",""
"977","00741B","富邦全球高收債","05/22","37.65","+0.23","+0.61","-","","","","","","","","","","","",""
"978","00727B","國泰1-5Y高收債","05/22","38.45","+0.1","+0.26","-","","","","","","","","","","","",""
"979",="3624","光頡","05/22","27","-0.4","-1.46","2010","49.5","0.55","1","0","1","2.02","0","2.02","182","0","182",""
"980",="2363","矽統","05/22","13.9","+0.7","+5.3","2010","20","0.85","0.76","0","0.76","3.82","0","3.82","89.8","0","89.8",""
"981",="1591","駿吉-KY","05/22","19.35","-0.55","-2.76","2010","","","0","1.3","1.3","","","","","","",""
"982",="4148","全宇生技-KY","05/22","38.75","+3.5","+9.93","-","","","","","","","","","","","",""
"983",="2374","佳能","05/22","11.65","-0.25","-2.1","2010","50.1","5","3.6","0","3.6","7.19","0","7.19","72","0","72",""
"984",="2330","台積電","05/22","292","-5.5","-1.85","2010","71","3.45","3","0","3","4.22","0","4.22","87","0","87",""
"985",="1419","新紡","05/22","39.15","-1.15","-2.85","2010","55.5","0.34","0.25","0","0.25","0.45","0","0.45","73.5","0","73.5",""
"986",="2002","中鋼","05/22","19.6","-0.3","-1.51","2010","33.5","1.54","1.01","0.33","1.34","3.01","0.99","4","65.6","21.4","87",""
"987",="1236","宏亞","05/22","11.8","-0.1","-0.84","2010","23.9","2.03","1","0.8","1.8","4.18","3.35","7.53","49.3","39.4","88.7",""
"988",="2312","金寶","05/22","11.8","0","0","2010","10.75","-0.89","0","0","0","0","0","0","0","0","0",""
"989",="3432","台端","05/22","11.8","+0.65","+5.83","2010","37.2","3.11","0.11","0.44","0.55","0.3","1.18","1.48","3.53","14.1","17.7",""
"990",="8941","關中","05/22","39.35","-0.05","-0.13","2010","11.7","-7.79","0","0","0","0","0","0","0","0","0",""
"991",="2408","南亞科","05/22","59.4","-1.4","-2.3","2010","16.25","-8.67","0","0","0","0","0","0","0","0","0",""
"992",="8489","三貝德","05/22","63.1","-2","-3.07","-","","","","","","","","","","","",""
"993",="1517","利奇","05/22","7.9","-0.04","-0.5","2010","14.9","0.88","0.6","0","0.6","4.03","0","4.03","68.2","0","68.2",""
"994",="3003","健和興","05/22","39.5","+0.4","+1.02","2010","30.95","1.47","0.2","0.8","1","0.65","2.58","3.23","13.6","54.4","68",""
"995",="3530","晶相光","05/22","79","-3.5","-4.24","2010","12.7","-1.33","0","0","0","0","0","0","0","0","0",""
"996",="9914","美利達","05/22","166","-6","-3.49","2010","52.6","4.55","3","0","3","5.7","0","5.7","65.9","0","65.9",""
"997",="1473","台南","05/22","19.8","0","0","2010","45.2","1.89","1.5","0","1.5","3.32","0","3.32","79.4","0","79.4",""
"998",="5514","三豐","05/22","19.8","+0.1","+0.51","2010","21.5","0.62","0","0.8","0.8","0","3.72","3.72","0","129","129",""
"999",="6438","迅得","05/22","59.4","-1.4","-2.3","-","","","","","","","","","","","",""
"1000",="3035","智原","05/22","43.6","-0.35","-0.8","2010","57","2.11","2","0","2","3.51","0","3.51","94.7","0","94.7",""
"1001",="5525","順天","05/22","19.9","-0.25","-1.24","2010","21.8","1.31","0.5","0.5","1","2.29","2.29","4.59","38.2","38.2","76.3",""
"1002",="2059","川湖","05/22","320","0","0","2010","147.5","7.48","5","0.5","5.5","3.39","0.34","3.73","66.8","6.68","73.5",""
"1003",="3006","晶豪科","05/22","40","-2.15","-5.1","2010","47.1","0.62","1","0","1","2.12","0","2.12","161","0","161",""
"1004",="4736","泰博","05/22","280","+10","+3.7","2010","93","9.22","5","2","7","5.38","2.15","7.53","54.2","21.7","75.9",""
"1005",="6532","瑞耘","05/22","72.3","-0.9","-1.23","-","","","","","","","","","","","",""
"1006",="6561","是方","05/22","323","0","0","-","","","","","","","","","","","",""
"1007",="9962","有益","05/22","8.08","-0.02","-0.25","2010","19.1","0.89","0","0.7","0.7","0","3.66","3.66","0","78.6","78.6",""
"1008",="6015","宏遠證","05/22","6.07","-0.05","-0.82","2010","10.1","0.63","0","0","0","0","0","0","0","0","0",""
"1009",="3260","威剛","05/22","56.9","+2.5","+4.6","2010","49","10.67","2.98","0","2.98","6.08","0","6.08","27.9","0","27.9",""
"1010",="1909","榮成","05/22","12.2","-0.35","-2.79","2010","12.9","-0.08","0.51","0","0.51","3.98","0","3.98","-641","0","-641",""
"1011",="2812","台中銀","05/22","11.4","-0.1","-0.87","2010","12.1","0.01","0","0","0","0","0","0","0","0","0",""
"1012",="4967","十銓","05/22","40.8","+0.1","+0.25","2010","","4.12","0","1","1","","","","0","24.3","24.3",""
"1013",="3022","威強電","05/22","40.85","+0.05","+0.12","2010","41.85","2.01","1.96","0","1.96","4.68","0","4.68","97.5","0","97.5",""
"1014",="1598","岱宇","05/22","47.1","+1.95","+4.32","-","","","","","","","","","","","",""
"1015",="3653","健策","05/22","205.5","-9.5","-4.42","2010","158","5.63","2.89","0.96","3.85","1.83","0.61","2.43","51.2","17.1","68.3",""
"1016",="8155","博智","05/22","148","-5","-3.27","-","","","","","","","","","","","",""
"1017",="1309","台達化","05/22","12.35","0","0","2010","13.35","1.93","0","0","0","0","0","0","0","0","0",""
"1018",="3013","晟銘電","05/22","12.35","-0.2","-1.59","2010","35.2","0.17","0.3","0","0.3","0.85","0","0.85","176","0","176",""
"1019",="1445","大宇","05/22","8.26","-0.1","-1.2","2010","9.52","0.3","0.2","0","0.2","2.15","0","2.15","68.2","0","68.2",""
"1020",="6578","達邦蛋白","05/22","20.65","-1.15","-5.28","-","","","","","","","","","","","",""
"1021",="2928","紅馬-KY","05/22","41.35","-0.6","-1.43","-","","","","","","","","","","","",""
"1022",="3413","京鼎","05/22","165.5","-2.5","-1.49","2010","28.2","-7.04","0","0","0","0","0","0","0","0","0",""
"1023",="3490","單井","05/22","20.7","+0.3","+1.47","2010","44.5","0.3","0.5","0","0.5","1.12","0","1.12","167","0","167",""
"1024",="6278","台表科","05/22","116.5","-7.5","-6.05","2010","68","6.94","2.5","1","3.5","3.68","1.47","5.15","36","14.4","50.4",""
"1025",="6166","凌華","05/22","66.8","-0.2","-0.3","2010","52.5","1.4","1.2","0","1.2","2.28","0","2.28","85.6","0","85.6",""
"1026",="3577","泓格","05/22","29.3","-0.65","-2.17","2010","55.9","0.87","0.6","0","0.6","1.07","0","1.07","68.9","0","68.9",""
"1027",="00717","富邦美國特別股","05/22","16.36","0","0","-","","","","","","","","","","","",""
"1028",="2454","聯發科","05/22","442","-22.5","-4.84","2010","417.5","34.12","26","0.02","26.02","6.23","0","6.23","76.2","0.06","76.2",""
"1029","01002T","土銀國泰R1","05/22","17","+0.09","+0.53","2010","11.82","","0.44","0","0.44","3.75","0","3.75","","","",""
"1030",="2478","大毅","05/22","75.9","-2.4","-3.07","2010","34.75","1.62","0.59","0.59","1.19","1.71","1.71","3.42","36.6","36.6","73.3",""
"1031",="4906","正文","05/22","21.2","-0.4","-1.85","2010","44.2","2.55","1.88","0.21","2.09","4.26","0.47","4.73","73.8","8.2","82",""
"1032",="5264","鎧勝-KY","05/22","42.4","-0.25","-0.59","-","","","","","","","","","","","",""
"1033",="4533","協易機","05/22","10.65","-0.25","-2.29","2010","13","-1.41","0","0","0","0","0","0","0","0","0",""
"1034",="6457","紘康","05/22","78.8","+0.3","+0.38","-","","","","","","","","","","","",""
"1035",="2607","榮運","05/22","12.85","-0.15","-1.15","2010","28.55","0.63","0.5","0","0.5","1.75","0","1.75","79.4","0","79.4",""
"1036",="6690","安碁資訊","05/22","128.5","-4","-3.02","-","","","","","","","","","","","",""
"1037",="2748","雲品","05/22","43.1","-0.55","-1.26","-","","","","","","","","","","","",""
"1038",="3532","台勝科","05/22","151","-2","-1.31","2010","57.9","-0.86","0","0","0","0","0","0","0","0","0",""
"1039",="3338","泰碩","05/22","90.8","-1.2","-1.3","2010","6.3","-1.18","0","0","0","0","0","0","0","0","0",""
"1040",="2360","致茂","05/22","130.5","-6.5","-4.74","2010","87.1","2.5","2","0.3","2.3","2.3","0.34","2.64","80","12","92",""
"1041",="1773","勝一","05/22","96","-1.4","-1.44","2010","48.65","3.51","2.5","0","2.5","5.14","0","5.14","71.2","0","71.2",""
"1042",="3691","碩禾","05/22","87.5","-3.3","-3.63","2010","701","17.21","5","5","10","0.71","0.71","1.43","29","29","58.1",""
"1043","00760B","FH新興企業債","05/22","64.85","+1","+1.57","-","","","","","","","","","","","",""
"1044","2891C","中信金丙特","05/22","63","0","0","-","","","","","","","","","","","",""
"1045",="4129","聯合","05/22","35.1","-0.5","-1.4","2010","50.2","1.07","0.92","0","0.92","1.83","0","1.83","86","0","86",""
"1046","00836B","永豐10年A公司債","05/22","43.77","+0.3","+0.69","-","","","","","","","","","","","",""
"1047",="2618","長榮航","05/22","11","-0.25","-2.22","2010","36.8","-1.14","0","0","0","0","0","0","0","0","0",""
"1048",="6141","柏承","05/22","17.6","-0.7","-3.83","2010","25.55","0.95","0.8","0","0.8","3.13","0","3.13","84.2","0","84.2",""
"1049",="4555","氣立","05/22","53","-0.8","-1.49","-","","","","","","","","","","","",""
"1050",="6558","興能高","05/22","44.2","-1.35","-2.96","-","","","","","","","","","","","",""
"1051",="6416","瑞祺電通","05/22","133","0","0","-","","","","","","","","","","","",""
"1052","01001T","土銀富邦R1","05/22","16.3","+0.1","+0.62","2010","11.9","","0.45","0","0.45","3.77","0","3.77","","","",""
"1053",="2462","良得電","05/22","26.65","+0.05","+0.19","2010","31.9","4.87","3","0","3","9.4","0","9.4","61.6","0","61.6",""
"1054",="3443","創意","05/22","224","-10","-4.27","2010","122","3.15","2","0","2","1.64","0","1.64","63.4","0","63.4",""
"1055",="1440","南紡","05/22","8.99","-0.21","-2.28","2010","21.75","0.64","0.4","0.2","0.6","1.84","0.92","2.76","62.5","31.2","93.8",""
"1056",="3294","英濟","05/22","13.5","-0.25","-1.82","2010","12.1","-1.32","0","0","0","0","0","0","0","0","0",""
"1057",="9935","慶豐富","05/22","27","-0.9","-3.23","2010","10.1","0.13","0","0","0","0","0","0","0","0","0",""
"1058",="9945","潤泰新","05/22","45","-0.8","-1.75","2010","51.3","0.68","0.95","0","0.95","1.85","0","1.85","140","0","140",""
"1059",="2910","統領","05/22","31.6","+0.1","+0.32","2010","29","0.68","0","0","0","0","0","0","0","0","0",""
"1060",="1727","中華化","05/22","9.03","+0.02","+0.22","2010","28.4","0.77","0.29","0.51","0.8","1.01","1.8","2.82","37.4","66.5","104",""
"1061",="1809","中釉","05/22","9.03","-0.19","-2.06","2010","26.05","1.38","0.2","0.3","0.5","0.77","1.15","1.92","14.5","21.7","36.2",""
"1062",="3059","華晶科","05/22","22.65","-1.15","-4.83","2010","44.25","6.07","2.83","0.2","3.03","6.39","0.46","6.85","46.6","3.33","49.9",""
"1063",="2426","鼎元","05/22","13.6","-0.45","-3.2","2010","25.35","0.34","0.32","0","0.32","1.25","0","1.25","92.9","0","92.9",""
"1064","00791B","FH美元信用債1-5Y","05/22","59.55","+0.25","+0.42","-","","","","","","","","","","","",""
"1065","00725B","國泰投資級公司債","05/22","43.35","+0.21","+0.49","-","","","","","","","","","","","",""
"1066",="2906","高林","05/22","13.8","+0.9","+6.98","2010","13.85","0.31","0.75","0","0.75","5.42","0","5.42","242","0","242",""
"1067",="6414","樺漢","05/22","184","-6.5","-3.41","-","","","","","","","","","","","",""
"1068",="6574","霈方","05/22","56.6","-0.4","-0.7","-","","","","","","","","","","","",""
"1069","00758B","FH能源債","05/22","59.8","+0.7","+1.18","-","","","","","","","","","","","",""
"1070",="1786","科妍","05/22","62.8","-0.7","-1.1","2010","","-1.67","0","0","0","","","","0","0","0",""
"1071",="2033","佳大","05/22","9.21","-0.11","-1.18","2010","17","-0.33","0","0","0","0","0","0","0","0","0",""
"1072",="5905","南仁湖","05/22","9.22","-0.34","-3.56","2010","24.9","-1.01","0","0","0","0","0","0","0","0","0",""
"1073",="5281","大峽谷-KY","05/22","23.1","+0.3","+1.32","-","","","","","","","","","","","",""
"1074",="6593","台灣銘板","05/22","23.1","-0.45","-1.91","-","","","","","","","","","","","",""
"1075",="9910","豐泰","05/22","185","-3.5","-1.86","2010","32.75","3.08","1.8","0.6","2.4","5.5","1.83","7.33","58.4","19.5","77.9",""
"1076",="2504","國產","05/22","13.9","-0.25","-1.77","2010","16.4","0.42","0.1","0.2","0.3","0.61","1.22","1.83","23.8","47.6","71.4",""
"1077",="1313","聯成","05/22","9.27","-0.16","-1.7","2010","24.2","1.74","0.8","0.2","1","3.3","0.83","4.13","46","11.5","57.4",""
"1078",="3189","景碩","05/22","46.4","-0.95","-2.01","2010","99","4.3","2.3","0","2.3","2.32","0","2.32","53.5","0","53.5",""
"1079",="1235","興泰","05/22","25.55","0","0","2010","37.25","0.33","0","0.3","0.3","0","0.81","0.81","0","90.9","90.9",""
"1080",="3564","其陽","05/22","27.95","+0.25","+0.9","2010","15","-0.84","0","0","0","0","0","0","0","0","0",""
"1081",="1736","喬山","05/22","65.6","-1.4","-2.09","2010","43.35","-0.34","0.3","0","0.3","0.69","0","0.69","-88.2","0","-88.2",""
"1082",="2801","彰銀","05/22","18.75","-0.35","-1.83","2010","25.9","0.5","0.3","0","0.3","1.16","0","1.16","60","0","60",""
"1083",="2496","卓越","05/22","70.4","+0.4","+0.57","2010","6.23","-0.21","0","0","0","0","0","0","0","0","0",""
"1084",="3529","力旺","05/22","329","-16","-4.64","2010","103","2.11","2.5","0.3","2.8","2.42","0.29","2.72","118","14.2","133",""
"1085",="4739","康普","05/22","56.5","-1.6","-2.75","2010","","1.49","0.5","0","0.5","","","","33.6","0","33.6",""
"1086",="00771","元大US高息特別股","05/22","18.48","+0.07","+0.38","-","","","","","","","","","","","",""
"1087",="3689","湧德","05/22","23.75","0","0","2010","","1.65","1.19","0","1.19","","","","72","0","72",""
"1088",="5013","強新","05/22","23.75","+0.35","+1.5","2010","21.8","-0.56","0","0","0","0","0","0","0","0","0",""
"1089",="1219","福壽","05/22","19.05","-0.3","-1.55","2010","14.55","0.91","0.32","0.35","0.67","2.2","2.41","4.6","35.2","38.5","73.6",""
"1090",="6230","超眾","05/22","232","-6","-2.52","2010","38.6","3.22","2.5","0","2.5","6.48","0","6.48","77.6","0","77.6",""
"1091",="1536","和大","05/22","95.6","-3.3","-3.34","2010","15.05","-6.97","0","0","0","0","0","0","0","0","0",""
"1092",="4160","創源","05/22","32.5","-1.5","-4.41","2010","","","0","0","0","","","","","","",""
"1093","01010T","京城樂富R1","05/22","9.92","0","0","-","","","","","","","","","","","",""
"1094",="5516","雙喜","05/22","14.4","-0.45","-3.03","2010","12.55","0.78","0.5","0","0.5","3.98","0","3.98","64.1","0","64.1",""
"1095","00726B","國泰5Y+新興債","05/22","42.78","+0.44","+1.04","-","","","","","","","","","","","",""
"1096","00720B","元大投資級公司債","05/22","45.21","+0.02","+0.04","-","","","","","","","","","","","",""
"1097",="1711","永光","05/22","14.45","-0.35","-2.36","2010","31.45","0.82","0.7","0","0.7","2.23","0","2.23","85.4","0","85.4",""
"1098",="3296","勝德","05/22","13.1","-0.1","-0.76","2010","40","2.91","2.3","0","2.3","5.75","0","5.75","79","0","79",""
"1099",="5225","東科-KY","05/22","24.75","-0.55","-2.17","-","","","","","","","","","","","",""
"1100","00718B","富邦中國政策債","05/22","19.68","-0.01","-0.05","-","","","","","","","","","","","",""
"1101",="3008","大立光","05/22","3840","-90","-2.29","2010","725","18.62","10","0","10","1.38","0","1.38","53.7","0","53.7",""
"1102",="4556","旭然","05/22","34.1","-0.05","-0.15","-","","","","","","","","","","","",""
"1103",="8261","富鼎","05/22","24.6","-0.75","-2.96","2010","29.9","1.44","1","0.3","1.3","3.34","1","4.35","69.4","20.8","90.2",""
"1104",="4909","新復興","05/22","14.8","-0.2","-1.33","2010","58.7","3.18","2.5","0","2.5","4.26","0","4.26","78.6","0","78.6",""
"1105",="6417","韋僑","05/22","54.3","-0.3","-0.55","-","","","","","","","","","","","",""
"1106",="6491","晶碩","05/22","123.5","-1","-0.8","-","","","","","","","","","","","",""
"1107",="6221","晉泰","05/22","61.9","-0.7","-1.12","2010","15.8","-0.63","0","0","0","0","0","0","0","0","0",""
"1108","01003T","兆豐新光R1","05/22","18.9","+0.02","+0.11","2010","10.14","","0.37","0","0.37","3.7","0","3.7","","","",""
"1109",="4161","聿新科","05/22","29.75","-0.35","-1.16","-","","","","","","","","","","","",""
"1110","00740B","富邦全球投等債","05/22","47.73","+0.13","+0.27","-","","","","","","","","","","","",""
"1111",="5392","應華","05/22","25.05","+0.4","+1.62","2010","130","8.6","5","0","5","3.85","0","3.85","58.1","0","58.1",""
"1112","00756B","群益15年EM主權債","05/22","48.2","+0.39","+0.82","-","","","","","","","","","","","",""
"1113","00749B","凱基新興債10+","05/22","45.86","+0.68","+1.51","-","","","","","","","","","","","",""
"1114",="8086","宏捷科","05/22","85.9","-2.9","-3.27","2010","43.8","0.3","0.2","0","0.2","0.46","0","0.46","66.7","0","66.7",""
"1115","00854B","富邦全球保險債","05/22","40.98","+0.18","+0.44","-","","","","","","","","","","","",""
"1116",="8404","百和興業-KY","05/22","30.4","-0.1","-0.33","2010","","","0","1.8","1.8","","","","","","",""
"1117",="8406","金可-KY","05/22","152","-3.5","-2.25","2010","","","1.6","0","1.6","","","","","","",""
"1118",="00735","國泰臺韓科技","05/22","19.26","-0.35","-1.78","-","","","","","","","","","","","",""
"1119","1312A","國喬特","05/22","30.5","0","0","2010","21.85","","5.6","0","5.6","25.6","0","25.6","","","",""
"1120",="6654","天正國際","05/22","50.9","-0.9","-1.74","-","","","","","","","","","","","",""
"1121","00734B","台新JPM新興債","05/22","20.92","+0.16","+0.77","-","","","","","","","","","","","",""
"1122","00845B","富邦新興投等債","05/22","36.9","+0.3","+0.82","-","","","","","","","","","","","",""
"1123","00846B","富邦歐洲銀行債","05/22","39.21","+0.06","+0.15","-","","","","","","","","","","","",""
"1124",="9921","巨大","05/22","236","-8","-3.28","2010","119","6.71","4.5","0","4.5","3.78","0","3.78","67.1","0","67.1",""
"1125",="00714","群益道瓊美國地產","05/22","16.94","-0.01","-0.06","-","","","","","","","","","","","",""
"1126",="8908","欣雄","05/22","46.4","0","0","2010","18.65","0.33","0","0.3","0.3","0","1.61","1.61","0","90.9","90.9",""
"1127",="1603","華電","05/22","25.9","-0.95","-3.54","2010","12.4","1.58","0","0","0","0","0","0","0","0","0",""
"1128",="6425","易發","05/22","26","0","0","-","","","","","","","","","","","",""
"1129",="6485","點序","05/22","26.05","-0.25","-0.95","-","","","","","","","","","","","",""
"1130","00794B","群益7+中國政金債","05/22","39.49","-0.03","-0.08","-","","","","","","","","","","","",""
"1131",="8043","蜜望實","05/22","26.1","-0.6","-2.25","2010","20.8","1.66","0.7","0","0.7","3.37","0","3.37","42.2","0","42.2",""
"1132",="2745","五福","05/22","15.7","-0.1","-0.63","-","","","","","","","","","","","",""
"1133",="2101","南港","05/22","39.35","-0.95","-2.36","2010","49.3","1.94","0","0","0","0","0","0","0","0","0",""
"1134",="3406","玉晶光","05/22","475","-11.5","-2.36","2010","384","-6.85","0","0","0","0","0","0","0","0","0",""
"1135",="00776","新光ICE美國權值","05/22","20.62","0","0","-","","","","","","","","","","","",""
"1136",="4728","雙美","05/22","79.6","+1.1","+1.4","2010","","-0.25","0","0","0","","","","0","0","0",""
"1137",="2834","臺企銀","05/22","10.65","-0.15","-1.39","2010","13.2","0.37","0","0.4","0.4","0","3.03","3.03","0","108","108",""
"1138","00724B","群益10年IG金融債","05/22","43.66","+0.08","+0.18","-","","","","","","","","","","","",""
"1139",="3141","晶宏","05/22","21.9","-0.4","-1.79","2010","16.9","-0.6","0","0","0","0","0","0","0","0","0",""
"1140","00842B","台新美元銀行債","05/22","42.37","+0.45","+1.07","-","","","","","","","","","","","",""
"1141",="6504","南六","05/22","241.5","0","0","2010","41.05","1.45","0.5","1.28","1.78","1.22","3.12","4.34","34.5","88.4","123",""
"1142",="1533","車王電","05/22","27","+0.15","+0.56","2010","22.65","0.14","0.5","0","0.5","2.21","0","2.21","357","0","357",""
"1143",="3047","訊舟","05/22","8.12","-0.1","-1.22","2010","20","0.29","0.1","0.4","0.5","0.5","2","2.5","34.5","138","172",""
"1144","00722B","群益15年IG電信債","05/22","49.41","-0.09","-0.18","-","","","","","","","","","","","",""
"1145","00750B","凱基科技債10+","05/22","47.65","+0.05","+0.11","-","","","","","","","","","","","",""
"1146",="4939","亞電","05/22","13.75","-0.1","-0.72","2010","","0.67","0.07","0.6","0.67","","","","10.2","89.6","99.7",""
"1147",="6156","松上","05/22","11.1","-0.1","-0.89","2010","5.04","-2.15","0","0","0","0","0","0","0","0","0",""
"1148","00790B","FH次順位IG金融債","05/22","65.95","+0.2","+0.3","-","","","","","","","","","","","",""
"1149","00785B","富邦金融投等債","05/22","44.78","+0.18","+0.4","-","","","","","","","","","","","",""
"1150",="2901","欣欣","05/22","22.55","+0.05","+0.22","2010","29.7","0.3","0.31","0","0.31","1.05","0","1.05","104","0","104",""
"1151",="6238","勝麗","05/22","172","0","0","2010","11.5","1.9","0","0","0","0","0","0","0","0","0",""
"1152",="4966","譜瑞-KY","05/22","854","-7","-0.81","-","","","","","","","","","","","",""
"1153",="1710","東聯","05/22","16.95","-0.15","-0.88","2010","37.6","1.81","1.7","0","1.7","4.52","0","4.52","93.9","0","93.9",""
"1154",="4720","德淵","05/22","16.95","-1.05","-5.83","2010","20.2","0.45","0.25","0.25","0.5","1.24","1.24","2.48","55.6","55.6","111",""
"1155",="8443","阿瘦","05/22","8.5","-0.01","-0.12","2010","","6.54","0.57","4.31","4.88","","","","8.78","65.9","74.7",""
"1156",="5386","青雲","05/22","28.45","-0.8","-2.74","2010","25.5","-5.78","0","0","0","0","0","0","0","0","0",""
"1157","00775B","新光投等債15+","05/22","45.1","+0.3","+0.67","-","","","","","","","","","","","",""
"1158",="4764","雙鍵","05/22","68.6","-0.1","-0.15","-","","","","","","","","","","","",""
"1159",="4551","智伸科","05/22","143","0","0","-","","","","","","","","","","","",""
"1160","00788B","元大10年IG電能債","05/22","44.04","+0.39","+0.89","-","","","","","","","","","","","",""
"1161",="4971","IET-KY","05/22","57.9","+1.6","+2.84","-","","","","","","","","","","","",""
"1162","00839B","凱基醫療保健債","05/22","44.85","+0.05","+0.11","-","","","","","","","","","","","",""
"1163",="6271","同欣電","05/22","143","+0.5","+0.35","2010","128.5","3.76","3","0","3","2.33","0","2.33","79.8","0","79.8",""
"1164",="8176","智捷","05/22","8.81","-0.19","-2.11","2010","11.5","1.24","1.17","0","1.17","10.2","0","10.2","94.3","0","94.3",""
"1165",="6199","天品","05/22","11.75","-0.3","-2.49","2010","8.51","-3.62","0","0","0","0","0","0","0","0","0",""
"1166","00747B","FH中國政策債","05/22","50.6","+0.05","+0.1","-","","","","","","","","","","","",""
"1167",="1108","幸福","05/22","8.85","-0.01","-0.11","2010","7.92","0.26","0.17","0","0.17","2.15","0","2.15","65.4","0","65.4",""
"1168",="1902","台紙","05/22","20.65","0","0","2010","17.65","-0.28","0","0","0","0","0","0","0","0","0",""
"1169",="3669","圓展","05/22","29.6","-1.55","-4.98","2010","75.3","8.53","4","1","5","5.31","1.33","6.64","46.9","11.7","58.6",""
"1170",="1599","宏佳騰","05/22","29.65","+0.15","+0.51","-","","","","","","","","","","","",""
"1171",="2316","楠梓電","05/22","29.7","-0.5","-1.66","2010","22.1","0.8","0","0","0","0","0","0","0","0","0",""
"1172","00786B","元大10年IG銀行債","05/22","43.96","+0.4","+0.92","-","","","","","","","","","","","",""
"1173",="8096","擎亞","05/22","11.95","+0.6","+5.29","2010","48.9","1.88","1.7","0","1.7","3.48","0","3.48","90.4","0","90.4",""
"1174",="8917","欣泰","05/22","59.8","0","0","2010","40.2","2.3","1.5","0.5","2","3.73","1.24","4.98","65.2","21.7","87",""
"1175",="6284","佳邦","05/22","30.15","-0.4","-1.31","2010","30.8","0.56","0.51","0","0.51","1.65","0","1.65","90.7","0","90.7",""
"1176",="3672","康聯訊","05/22","12.1","0","0","-","","","","","","","","","","","",""
"1177","00784B","富邦中國投等債","05/22","40.91","+0.18","+0.44","-","","","","","","","","","","","",""
"1178",="3380","明泰","05/22","26.65","-0.25","-0.93","2010","25","1.8","1.28","0","1.28","5.14","0","5.14","71.4","0","71.4",""
"1179",="8171","天宇","05/22","15.15","+0.15","+1","-","","","","","","","","","","","",""
"1180","00748B","凱基中國債3-10","05/22","41.3","-0.05","-0.12","-","","","","","","","","","","","",""
"1181",="6679","鈺太","05/22","146","-5.5","-3.63","-","","","","","","","","","","","",""
"1182","00848B","中信新興亞洲債","05/22","39.17","+0.43","+1.11","-","","","","","","","","","","","",""
"1183",="4130","健亞","05/22","28.4","-0.65","-2.24","2010","18.4","0.21","0","0","0","0","0","0","0","0","0",""
"1184","00849B","中信EM主權債0-5","05/22","39.04","+0.12","+0.31","-","","","","","","","","","","","",""
"1185",="6510","精測","05/22","613","-17","-2.7","-","","","","","","","","","","","",""
"1186",="8929","富堡","05/22","30.75","+0.25","+0.82","2010","49.6","5.57","1.98","0","1.98","4","0","4","35.6","0","35.6",""
"1187",="3481","群創","05/22","6.16","-0.14","-2.22","2010","40.3","-0.74","0","0","0","0","0","0","0","0","0",""
"1188","01009T","王道圓滿R1","05/22","9.31","0","0","-","","","","","","","","","","","",""
"1189",="6683","雍智科技","05/22","247","-17","-6.44","-","","","","","","","","","","","",""
"1190",="2641","正德","05/22","6.19","-0.06","-0.96","-","","","","","","","","","","","",""
"1191","00782B","國泰A級公用債","05/22","45.85","+0.29","+0.64","-","","","","","","","","","","","",""
"1192","00843B","台新中國政策債","05/22","39.15","0","0","-","","","","","","","","","","","",""
"1193","00746B","富邦A級公司債","05/22","47.56","+0.32","+0.68","-","","","","","","","","","","","",""
"1194",="3545","敦泰","05/22","31.1","-1.2","-3.72","2010","63.5","2.25","1.88","0","1.88","2.96","0","2.96","83.6","0","83.6",""
"1195",="4994","傳奇","05/22","62.2","-2.3","-3.57","-","","","","","","","","","","","",""
"1196","00844B","新光15年IG金融債","05/22","42","+0.4","+0.96","-","","","","","","","","","","","",""
"1197",="4526","東台","05/22","12.5","-0.1","-0.79","2010","41.85","0.54","1","0","1","2.39","0","2.39","185","0","185",""
"1198","00796B","中信中國債7-10","05/22","39.44","+0.05","+0.13","-","","","","","","","","","","","",""
"1199",="2836","高雄銀","05/22","9.46","-0.09","-0.94","2010","16","0.15","0","0","0","0","0","0","0","0","0",""
"1200",="3450","聯鈞","05/22","63.2","-2.4","-3.66","2010","75","1.24","2","0","2","2.67","0","2.67","161","0","161",""
