代號,名稱,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
1580,新麥,0,0.35,0,0,0.2,0.6,0.5,0.5,0.5,0.5
3031,佰鴻,0,0,0,0,0,0,0,0,0,0.1
8482,商億-KY,0,0,,,,,,,,
1582,信錦,0,0,0,0,0,0,0,0,0,0
4571,鈞興-KY,0,,,,,,,,,
3388,崇越電,0,0,0,0,0,0,0,0,0,0
9939,宏全,0,0,0,0,0,0,0,0,0,0.2
1788,杏昌,0,0,0,0,0,0,0,0,0,0
4552,力達-KY,1.6,0,0,0,,,,,,
4568,科際精密,0,0,0,,,,,,,
6182,合晶,0,0,0,0,0,0,0,0.18,0.3,0
2115,六暉-KY,0.5,0,1,0,0,0.5,0,,,
5291,邑昇,0,0,0,0,0,0,0,,,
3491,昇達科,0.6,0,0,0,0,0,0,0,0,0.5
2233,宇隆,0,2.25,0,0,0,0,1,0,1,
2356,英業達,0,0,0,0,0,0,0,0.35,0,0.5
3646,艾恩特,0,0,0,0,0,0,0,0,0.5,0
3130,一零四,0,0,0,0,0,0,0,0,0,0
3093,港建,0,0,0,0,0,0,0,0,0,0
3663,鑫科,0,0,0,0,0,0,0,0,0.5,0.26
6282,康舒,0,0,0,0,0,0,0,0,0,0
6508,惠光,0,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1
2636,台驊投控,0,0,0,0.2,0.33,0.33,0.35,1.38,0.51,0.2
8039,台虹,0,0,0,0.2,0,0,0,0,0.65,0.73
8240,華宏,0,0,0,0,0,0,0,0,0,0
8070,長華,0,0,0,0,0,0,0.3,0.29,0.3,0
1268,漢來美食,0,0.3,0.3,0.5,,,,,,
8415,大國鋼,0,0,0,0,0,0,0,0,0,0
6170,統振,0,,0,0,0,0,0,0.57,0,0
8255,朋程,0,0,0,0,0,0,0,0.5,1,1
2382,廣達,0,0,0,0,0,0,0,0,0,0
1437,勤益控,0,0.5,0,0,0,0,0,0,0,0
3416,融程電,0,0,0,0,0,1,0.5,0.2,0.5,0.2
4105,東洋,0,0,0,0,0,0.67,0.89,2.4,2.34,0.9
6195,詩肯,0,0,0,0,0,0.5,0.5,0.5,0,0
8271,宇瞻,0,0,0,0,0,0,0.18,0.16,0.32,0.15
2064,晉椿,0,0,0,0,0,0,0,0,,
1234,黑松,0,0,0,0,0,0,0,0,0,0
2501,國建,0,0,0,0,0,0,0,0,0,0
1907,永豐餘,0,0,0,0,0,0,0,0,0.15,0.2
3050,鈺德,0,0,0,0,0,0,0,0,0,0
8081,致新,0,0,0,0,0,0,0,0,0,0
2743,山富,0,0,0,0,2.2,,,,,
3597,映興,0,0,0,0,0,0,0,0,0.5,0
1730,花仙子,0,0,0,0,0,0,0,0,0,0
3034,聯詠,0,0,0,0,0,0,0,0,0,0
1463,強盛,0,0,0,0,0,0,0,0,0,0
8114,振樺電,0,0,0.2,0.25,0.35,0.05,0.35,0.3,0.3,1
4755,三福化,0,0,0,0,0,0,0,,,
9925,新保,0,0,0,0,0,0.1,0,0,0,0
1326,台化,0,0,0,0,0,0,0.3,0,0,0
6207,雷科,0,0,0,0,0,0,0.3,0.75,1.01,0.5
4933,友輝,0,0,0,0,0,0,3,2.5,0,0
00713,元大台灣高息低波,0,0,,,,,,,,
5530,龍巖,0,0,0,0,0,0,0,0,0,0
2495,普安,0,0,0,0,0,0,0,0,0,0
2596,綠意,0,0.27,0,0,0,0,0,0.5,0,0
5538,東明-KY,0,0,0,0,0,0,0,,,
4930,燦星網,0,0,0,0,0,0,0,0,0,0
2450,神腦,0,0,0,0,0,0,0,0,0,0
2849,安泰銀,0,0,0,0,0,0,0,0,0,0
3611,鼎翰,1,0,0,0,1,0,0,0,1,0
8050,廣積,0,0,0.38,0.38,0.5,0.51,0.49,0.44,0.3,0.2
2536,宏普,0,0,0,0,0,0,0,0,1,0
8497,格威傳媒,0,0,0,6.95,,,,,,
00690,兆豐藍籌30,0,0,0,,,,,,,
4915,致伸,0,0,0,0,0,0,0,0,0,0
1776,展宇,0,0,0,0,0,0.8,0.6,0.5,0.6,1
1301,台塑,0,0,0,0,0,0,0.4,0,0,0
6624,萬年清,0,0,0,,,,,,,
2511,太子,0,0,0,0,0,0.3,1,1,0.9,0.4
2065,世豐,0,0,0,0,0,0,0,0,,
00731,FH富時高息低波,0,0,,,,,,,,
4173,久裕,0,0,0,0,0,0,0,,,
4580,捷流閥業,0,,,,,,,,,
4542,科嶠,0,0,0,0,1,0,0,,,
8481,政伸,0,0,0,0,,,,,,
4164,承業醫,0,0,0,0,0,0,0,0,,
2441,超豐,0,0,0,0,0,0,0,0,0,0.2
2926,誠品生活,0,0,0,0.5,0,0,0,0,,
4126,太醫,0,0,0,0,0,0,0,1,1.12,0.99
2891,中信金,0,0,0,0.8,0.81,0.37,0.7,0.88,0.72,0.64
5474,聰泰,0,0,0,0,0,0,0,0,0,0
6412,群電,0,0.05,0.05,0.05,0.05,0.05,0.05,,,
3167,大量,0,0,0,0,1,0.5,0,0,0,0
2850,新產,0,0,0,0,0,0,0,0,0,0
2882,國泰金,0,0,0,0,0,0.5,0.68,0.5,0.2,0.5
3492,長盛,0,0,0,0,0,0,0,0,0,0
1210,大成,0.5,0.7,0,0,0,3,0,0.5,0.49,0.5
1409,新纖,0,0,0,0,0,0,0,0,0.55,0
5460,同協,0,0,0,0,0,0,0,0,0,0
2538,基泰,0,0,0,0,0,0,0,0,0.2,0.6
2832,台產,0,0,0,0,0,0,0,0,0,1.6
3305,昇貿,0,0,0,0,0,0,0,0,0.47,0.6
6180,橘子,0,0,0,0,0,0,0,0,0,0
2617,台航,0,0,0,0,0,0,0,0,0,0
2483,百容,0,0,0,0,0,0,0,0,0,0
5520,力泰,0,0,0,0,0,0,0,0,0,0
8032,光菱,0,0,0,0,0,0,0,0,0,0
1785,光洋科,0,0,0,0,0,0,0,1,2.5,2
6803,崑鼎,0,0,0,0,0,0,0,0,0,0
1583,程泰,0,0,0,1,0,0.3,0,0,0.5,0
3527,聚積,0,0.45,0.5,0,0,0,0,0,0,0
1264,德麥,0,0,1,0,0,1,,,,
6190,萬泰科,0,0,0,0,0,0,0,0,0,0.19
1565,精華,0,0,0,0,0,0,0,0,0,0
6151,晉倫,0,0,0,0,0,0.7,0,0.8,0,0
8069,元太,0,0,0,0,0,0,0,0,0,0
6192,巨路,0,0,0,0,0,0,0,1,0.5,0.5
2615,萬海,0,0,0,0,0,0,0,0,0.5,0
6579,研揚,0,0,0,0,,,,,,
6161,捷波,0,0,0,0,0,0,0,1.38,0,1.1
1612,宏泰,0,0,0,0,0,0,0,0,0,0
2206,三陽工業,0,0,0,0,0,0,0,0,0.6,0
8210,勤誠,0,0,0,0,0,0,0,0.4,0.36,0
1904,正隆,0,0,0,0,0,0,0,0,0.4,0
4904,遠傳,0,0,0,0,0,0,0,0,0,0
3708,上緯投控,0,0,0,,,,,,,
6219,富旺,0,0,0,0,1.69,0,0,0,0,0
2303,聯電,0,0,0,0,0,0,0,0,0,0
4536,拓凱,0,0,0,0,0,0,0,0,,
8930,青鋼,0,1.8,0,0,0,0,0.11,0,0,0
5299,杰力,0,0,0,0,0,0,0.2,,,
5469,瀚宇博,0.2,0,0,0,0,0,0,0,0.38,1
2030,彰源,0,0,0,0,0.5,0,0,0,0,0
6590,普鴻,0,0,0,,,,,,,
3581,博磊,0,0,0,0,0,0,0,0,0,0
6245,立端,0.8,0.2,0,0,0.49,0.68,0.99,0.7,0.15,0.15
2888,新光金,0,0.14,0,0,0.41,0.54,0.26,0,0,0
6226,光鼎,0,0,0.1,0,0.15,0.1,0,0,0.4,0
6024,群益期,0,1,0,0,0.2,0,0.85,0,0.9,1.25
3444,利機,0,0,0,0,0,0,0,0.5,1,1
1723,中碳,0,0,0,0,0,0,0,0,0,0
9951,皇田,0,0,0,0,0,0,0,0,0,0
00742,新光內需收益,0,0,,,,,,,,
6114,久威,0,0.5,0.5,1,0,0,0,0,0,0
6154,順發,0,0,0,0,0,0,0,0,0,0
2820,華票,0,0,0,0,0,0,0,0,0,0
2365,昆盈,0,0,0,0,0.42,0.44,0,0,0,0
2428,興勤,0,0,0,0,0,0,0,0,0,0
5515,建國,0,0,0,0,0,0,0,0,0.75,1.4
6514,芮特-KY,2.22,0,1.5,1,0,,,,,
5263,智崴,0.5,2,0,0,0.97,0.89,0.5,0,,
2474,可成,0,0,0,0,0,0,0,0,0,0
3665,貿聯-KY,0,0,0,0.49,0.5,0.5,0,0.2,0,
9934,成霖,0,0,0,0,0,0.75,0,0,0,0
1737,臺鹽,0,0,0,0,0,0,0,0,0,0
