"排名","代號","名稱","股價日期","成交","漲跌價","漲跌幅","股利發放年度","最後成交價","所屬EPS","現金股利","股票股利","合計股利","現金殖利率","股票殖利率","合計殖利率","盈餘配息率","盈餘配股率","盈餘總分配率","現金股利發放日"
"375",="1326","台化","05/22","72.2","-1.5","-2.04","2016","96.3","4.72","3.5","0","3.5","3.63","0","3.63","74.2","0","74.2","16'08/03"
"376",="6207","雷科","05/22","22.8","-0.5","-2.15","2016","20.95","2.65","2.5","0","2.5","11.9","0","11.9","94.3","0","94.3","16'07/28"
"377",="4933","友輝","05/22","20.7","-0.5","-2.36","2016","22.1","2.24","1.25","0","1.25","5.66","0","5.66","55.8","0","55.8","16'09/21"
"378",="00713","元大台灣高息低波","05/22","30.5","-0.32","-1.04","-","","","","","","","","","","","",""
"379",="5530","龍巖","05/22","57.3","+0.1","+0.17","2016","56.6","2.73","0.5","0","0.5","0.88","0","0.88","18.3","0","18.3","16'09/23"
"380",="2495","普安","05/22","11.5","-0.2","-1.71","2016","16.15","1.04","0.9","0","0.9","5.57","0","5.57","86.5","0","86.5","16'08/25"
"381",="2596","綠意","05/22","19.2","-0.15","-0.78","2016","19.3","0.7","1","0","1","5.18","0","5.18","143","0","143","16'08/12"
"382",="5538","東明-KY","05/22","28.8","0","0","2016","29.25","1.42","1","0","1","3.42","0","3.42","70.4","0","70.4","16'08/19"
"383",="4930","燦星網","05/22","9.61","-0.13","-1.33","2016","13","-0.61","0","0","0","0","0","0","0","0","0",""
"384",="2450","神腦","05/22","27.9","-0.25","-0.89","2016","52.3","3.17","3","0","3","5.74","0","5.74","94.6","0","94.6","16'08/29"
"385",="2849","安泰銀","05/22","14.05","-0.35","-2.43","2016","14.55","1.96","0.6","0","0.6","4.12","0","4.12","30.6","0","30.6","16'08/12"
"386",="3611","鼎翰","05/22","192.5","-1.5","-0.77","2016","243.5","15.14","10","0","10","4.11","0","4.11","66","0","66","16'08/10"
"387",="8050","廣積","05/22","38.5","-0.15","-0.39","2016","62.6","4.45","3.49","0.38","3.87","5.58","0.6","6.19","78.5","8.49","87","16'08/12"
"388",="2536","宏普","05/22","23.1","-0.7","-2.94","2016","25.7","4.41","2.6","0","2.6","10.1","0","10.1","59","0","59","16'09/09"
"389",="8497","格威傳媒","05/22","67.4","+0.1","+0.15","2016","","8.46","1","6.95","7.95","","","","11.8","82.1","94",""
"390",="00690","兆豐藍籌30","05/22","21.59","-0.44","-2","-","","","","","","","","","","","",""
"391",="4915","致伸","05/22","46.3","-0.5","-1.07","2016","44.1","4.06","2.1","0","2.1","4.76","0","4.76","51.7","0","51.7","16'08/24"
"392",="1776","展宇","05/22","16.4","-0.5","-2.96","2016","30","2.1","1.59","0","1.59","5.29","0","5.29","75.6","0","75.6","16'07/07"
"393",="1301","台塑","05/22","85","-1.5","-1.73","2016","89.2","4.85","3.6","0","3.6","4.04","0","4.04","74.2","0","74.2","16'08/10"
"394",="6624","萬年清","05/22","38.7","-1","-2.52","-","","","","","","","","","","","",""
"395",="2511","太子","05/22","9.68","-0.05","-0.51","2016","10.5","1.38","1.1","0","1.1","10.5","0","10.5","79.7","0","79.7","16'08/08"
"396",="2065","世豐","05/22","58.1","-0.7","-1.19","2016","","1.86","2","0","2","","","","108","0","108","16'08/09"
"397",="00731","FH富時高息低波","05/22","43.96","-0.66","-1.48","-","","","","","","","","","","","",""
"398",="4173","久裕","05/22","19.4","-0.05","-0.26","2016","18.65","0.56","0.3","0","0.3","1.58","0","1.58","52.8","0","52.8","16'08/22"
"399",="4580","捷流閥業","05/22","97","-1.8","-1.82","-","","","","","","","","","","","",""
"400",="4542","科嶠","05/22","23.3","+0.4","+1.75","2016","18","-0.39","0.6","0","0.6","3.33","0","3.33","-154","0","-154","16'09/23"
"401",="8481","政伸","05/22","58.4","-0.6","-1.02","2016","","4.1","3.6","0","3.6","","","","87.8","0","87.8","16'07/25"
"402",="4164","承業醫","05/22","38.95","-0.35","-0.89","2016","43.8","1.73","2","0","2","4.57","0","4.57","116","0","116","16'08/03"
"403",="2441","超豐","05/22","44.8","-0.85","-1.86","2016","39","3.47","2.4","0","2.4","6.15","0","6.15","69.2","0","69.2","16'09/30"
"404",="2926","誠品生活","05/22","82","-1.5","-1.8","2016","158","9.12","7.58","0.5","8.08","4.8","0.32","5.11","83.1","5.48","88.6","16'09/12"
"405",="4126","太醫","05/22","78.1","-0.8","-1.01","2016","84.2","5.32","2.5","0","2.5","2.97","0","2.97","47","0","47","16'07/25"
"406",="2891","中信金","05/22","19.55","-0.25","-1.26","2016","17.65","2.1","0.81","0.8","1.61","4.59","4.53","9.12","38.6","38.1","76.7","16'08/26"
"407",="5474","聰泰","05/22","88","-1.1","-1.23","2016","70.9","6.34","4.2","0","4.2","5.92","0","5.92","66.2","0","66.2","16'07/29"
"408",="6412","群電","05/22","62.6","-0.5","-0.79","2016","50","3.22","2.35","0.05","2.4","4.7","0.1","4.8","73","1.55","74.5","16'07/27"
"409",="3167","大量","05/22","39.2","-1.3","-3.21","2016","25.7","2.47","1.5","0","1.5","5.84","0","5.84","60.7","0","60.7","16'09/12"
"410",="2850","新產","05/22","35.3","-0.7","-1.94","2016","26.35","3.97","1.57","0","1.57","5.97","0","5.97","39.6","0","39.6","16'08/10"
"411",="2882","國泰金","05/22","39.25","-0.7","-1.75","2016","48.2","4.58","2","0","2","4.15","0","4.15","43.7","0","43.7","16'07/25"
"412",="3492","長盛","05/22","15.7","-0.1","-0.63","2016","31","2.29","1.3","0","1.3","4.19","0","4.19","56.8","0","56.8","16'08/18"
"413",="1210","大成","05/22","43.2","-0.8","-1.82","2016","29.1","0.87","0.7","0","0.7","2.41","0","2.41","80.5","0","80.5","16'09/29"
"414",="1409","新纖","05/22","10.8","-0.25","-2.26","2016","9.05","0.46","0.25","0","0.25","2.76","0","2.76","54.4","0","54.4","16'09/29"
"415",="5460","同協","05/22","10.8","-0.1","-0.92","2016","11.5","1.04","0.8","0","0.8","6.96","0","6.96","76.9","0","76.9","16'09/13"
"416",="2538","基泰","05/22","9.82","+0.01","+0.1","2016","9.71","4.02","1.3","0","1.3","13.4","0","13.4","32.3","0","32.3","16'07/29"
"417",="2832","台產","05/22","19.65","-0.25","-1.26","2016","19.3","3.01","1.2","0","1.2","6.22","0","6.22","39.9","0","39.9","16'07/26"
"418",="3305","昇貿","05/22","19.65","-0.5","-2.48","2016","31.85","0.94","1.04","0","1.04","3.27","0","3.27","111","0","111","16'07/22"
"419",="6180","橘子","05/22","61","-1.6","-2.56","2016","29.4","2.46","1.2","0","1.2","4.08","0","4.08","48.8","0","48.8","16'08/19"
"420",="2617","台航","05/22","15.75","-0.15","-0.94","2016","12.3","0.22","0.22","0","0.22","1.79","0","1.79","100","0","100","16'09/14"
"421",="2483","百容","05/22","19.7","+0.15","+0.77","2016","17.15","1.74","1.3","0","1.3","7.58","0","7.58","74.7","0","74.7","16'08/15"
"422",="5520","力泰","05/22","36.5","+0.1","+0.27","2016","27.05","1.81","1.5","0","1.5","5.55","0","5.55","82.9","0","82.9","16'08/30"
"423",="8032","光菱","05/22","22.3","-0.25","-1.11","2016","24.8","2.58","1.3","0","1.3","5.24","0","5.24","50.4","0","50.4","16'08/12"
"424",="1785","光洋科","05/22","19.75","+0.05","+0.25","2016","8.75","-2.62","0","0","0","0","0","0","0","0","0",""
"425",="6803","崑鼎","05/22","214","-3","-1.38","2016","174","10.84","9.63","0","9.63","5.54","0","5.54","88.9","0","88.9",""
"426",="1583","程泰","05/22","59.3","-0.8","-1.33","2016","55.1","6.21","0.5","1","1.5","0.91","1.81","2.72","8.05","16.1","24.2","16'09/30"
"427",="3527","聚積","05/22","89","-2.8","-3.05","2016","71.3","3.51","3.5","0","3.5","4.91","0","4.91","99.7","0","99.7","16'09/07"
"428",="1264","德麥","05/22","218","-1.5","-0.68","2016","201.5","13.33","11","0","11","5.46","0","5.46","82.5","0","82.5","16'07/20"
"429",="6190","萬泰科","05/22","15.9","-0.35","-2.15","2016","12.1","-0.26","0","0","0","0","0","0","0","0","0",""
"430",="1565","精華","05/22","358","-8","-2.19","2016","615","28.88","23.5","0","23.5","3.82","0","3.82","81.4","0","81.4","16'08/19"
"431",="6151","晉倫","05/22","19.9","-0.1","-0.5","2016","25.45","2.62","2.2","0","2.2","8.64","0","8.64","84","0","84",""
"432",="8069","元太","05/22","39.8","+0.95","+2.45","2016","22.95","0.47","0.48","0","0.48","2.08","0","2.08","102","0","102","16'09/28"
"433",="6192","巨路","05/22","65.7","-0.5","-0.76","2016","52.7","4.86","3","0","3","5.69","0","5.69","61.7","0","61.7","16'08/11"
"434",="2615","萬海","05/22","15.95","-0.3","-1.85","2016","16.3","1.78","1.2","0","1.2","7.36","0","7.36","67.4","0","67.4","16'08/10"
"435",="6579","研揚","05/22","63.8","-0.6","-0.93","2016","","3.34","3","0","3","","","","89.8","0","89.8","16'09/14"
"436",="6161","捷波","05/22","17.95","0","0","2016","11.8","0.34","0.2","0","0.2","1.69","0","1.69","58.8","0","58.8","16'09/02"
"437",="1612","宏泰","05/22","9.98","-0.07","-0.7","2016","8.83","0.13","0.26","0","0.26","2.94","0","2.94","200","0","200","16'07/29"
"438",="2206","三陽工業","05/22","20","-0.15","-0.74","2016","20.7","3.48","1","0","1","4.83","0","4.83","28.7","0","28.7","16'09/30"
"439",="8210","勤誠","05/22","92","-0.8","-0.86","2016","51.8","4.22","2.6","0","2.6","5.02","0","5.02","61.6","0","61.6","16'07/29"
"440",="1904","正隆","05/22","24.05","-0.25","-1.03","2016","12.95","1.06","0.6","0","0.6","4.63","0","4.63","56.6","0","56.6","16'08/10"
"441",="4904","遠傳","05/22","65.2","-1","-1.51","2016","72.5","3.52","3.75","0","3.75","5.17","0","5.17","107","0","107","16'08/05"
"442",="3708","上緯投控","05/22","80.3","-2.3","-2.78","-","","","","","","","","","","","",""
"443",="6219","富旺","05/22","13.1","-0.65","-4.73","2016","10.95","0.13","0.12","0","0.12","1.07","0","1.07","90.5","0","90.5","16'06/29"
"444",="2303","聯電","05/22","15.1","-0.2","-1.31","2016","11.4","1.08","0.57","0","0.57","4.96","0","4.96","52.3","0","52.3","16'08/11"
"445",="4536","拓凱","05/22","121","-6","-4.72","2016","100.5","6.73","5","0","5","4.98","0","4.98","74.3","0","74.3","16'08/26"
"446",="8930","青鋼","05/22","12.1","0","0","2016","12.7","-0.46","0","0","0","0","0","0","0","0","0",""
"447",="5299","杰力","05/22","111","-5","-4.31","2016","18.75","0.04","0.3","0","0.3","1.61","0","1.61","754","0","754","16'09/21"
"448",="5469","瀚宇博","05/22","36.35","-0.85","-2.28","2016","17.6","0.81","0.2","0","0.2","1.14","0","1.14","24.7","0","24.7","16'08/19"
"449",="2030","彰源","05/22","10.1","-0.3","-2.88","2016","10.45","-1.01","0","0","0","0","0","0","0","0","0",""
"450",="6590","普鴻","05/22","43.45","+3.95","+10","-","","","","","","","","","","","",""
"451",="3581","博磊","05/22","14.15","-0.1","-0.7","2016","16.1","0.91","1","0","1","6.21","0","6.21","110","0","110","16'09/28"
"452",="6245","立端","05/22","56.6","-0.7","-1.22","2016","42","3.29","1.97","0","1.97","4.69","0","4.69","59.9","0","59.9","16'09/23"
"453",="2888","新光金","05/22","8.1","-0.12","-1.46","2016","7.9","0.57","0","0","0","0","0","0","0","0","0",""
"454",="6226","光鼎","05/22","8.1","-0.38","-4.48","2016","6.78","-0.72","0","0","0","0","0","0","0","0","0",""
"455",="6024","群益期","05/22","38.5","-0.4","-1.03","2016","36.25","3.54","2.47","0","2.47","6.81","0","6.81","69.8","0","69.8","16'07/22"
"456",="3444","利機","05/22","36.5","-0.45","-1.22","2016","19.3","1.11","1","0","1","5.18","0","5.18","90.1","0","90.1","16'08/19"
"457",="1723","中碳","05/22","101.5","-0.5","-0.49","2016","119","5.37","4.5","0","4.5","3.78","0","3.78","83.8","0","83.8","16'08/04"
"458",="9951","皇田","05/22","71.1","-2.7","-3.66","2016","192","8.77","5.5","0","5.5","2.86","0","2.86","62.7","0","62.7","16'10/06"
"459",="00742","新光內需收益","05/22","20.33","-0.1","-0.49","-","","","","","","","","","","","",""
"460",="6114","久威","05/22","24.4","-0.3","-1.21","2016","57.1","7.48","2.5","1","3.5","4.38","1.75","6.13","33.4","13.4","46.8","16'09/06"
"461",="6154","順發","05/22","12.2","-0.05","-0.41","2016","16.5","1.06","1","0","1","6.06","0","6.06","94.3","0","94.3","16'10/14"
"462",="2820","華票","05/22","14.65","-0.05","-0.34","2016","13","1.2","0.83","0","0.83","6.38","0","6.38","69.2","0","69.2","16'07/27"
"463",="2365","昆盈","05/22","8.14","+0.04","+0.49","2016","9.05","0.32","0.17","0","0.17","1.88","0","1.88","53","0","53","16'08/10"
"464",="2428","興勤","05/22","85.6","-2.1","-2.39","2016","63.2","5.4","2.5","0","2.5","3.96","0","3.96","46.3","0","46.3","16'11/18"
"465",="5515","建國","05/22","10.2","-0.05","-0.49","2016","8.69","-0.51","0.51","0","0.51","5.82","0","5.82","-99.1","0","-99.1","16'09/07"
"466",="6514","芮特-KY","05/22","61.2","-1.3","-2.08","2016","37.2","4.1","1.9","1","2.9","5.11","2.69","7.8","46.3","24.4","70.7","16'08/12"
"467",="5263","智崴","05/22","114.5","-3.5","-2.97","2016","209.5","2.57","2.5","0","2.5","1.19","0","1.19","97.3","0","97.3","16'08/04"
"468",="2474","可成","05/22","205","-6","-2.84","2016","224","32.61","10","0","10","4.46","0","4.46","30.7","0","30.7","16'10/13"
"469",="3665","貿聯-KY","05/22","184.5","-2","-1.07","2016","166.5","8.3","5.4","0.49","5.9","3.25","0.3","3.54","65.1","5.92","71","16'09/08"
"470",="9934","成霖","05/22","12.3","-0.1","-0.81","2016","16.25","1.42","1.2","0","1.2","7.38","0","7.38","84.5","0","84.5","16'08/19"
"471",="1737","臺鹽","05/22","30.85","-0.3","-0.96","2016","29.3","1.34","1.12","0","1.12","3.82","0","3.82","83.6","0","83.6","16'09/14"
"472",="8358","金居","05/22","41.15","-0.75","-1.79","2016","39","-0.96","0","0","0","0","0","0","0","0","0",""
"473",="3078","僑威","05/22","26.75","-0.6","-2.19","2016","29.7","2.62","1.9","0","1.9","6.4","0","6.4","72.5","0","72.5","16'08/15"
"474",="3558","神準","05/22","107","-2.5","-2.28","2016","153","16.6","13","0","13","8.5","0","8.5","78.3","0","78.3","16'09/05"
"475",="6568","宏觀","05/22","123.5","-4","-3.14","2016","149","7.25","3","0","3","2.01","0","2.01","41.4","0","41.4","16'08/12"
"476",="5439","高技","05/22","47.35","-0.25","-0.53","2016","27.9","1.62","1.5","0","1.5","5.38","0","5.38","92.6","0","92.6","16'08/15"
"477",="6477","安集","05/22","20.6","-0.55","-2.6","2016","23.6","1.3","0.35","0.15","0.5","1.48","0.64","2.12","26.9","11.5","38.5","16'10/07"
"478",="6655","科定","05/22","41.1","+0.4","+0.98","-","","","","","","","","","","","",""
"479",="4190","佐登-KY","05/22","82.6","-0.6","-0.72","2016","84.2","6.45","5","0","5","5.94","0","5.94","77.5","0","77.5","16'08/02"
"480",="8433","弘帆","05/22","41.3","-0.9","-2.13","2016","153","6.75","5.5","0","5.5","3.59","0","3.59","81.5","0","81.5","16'07/22"
"481",="4175","杏一","05/22","74.4","-0.9","-1.2","2016","78.2","4.83","4","0","4","5.12","0","5.12","82.8","0","82.8","16'07/22"
"482",="4907","富宇","05/22","24.8","-0.1","-0.4","2016","10.75","1.55","0","0","0","0","0","0","0","0","0",""
"483",="6269","台郡","05/22","103.5","-2","-1.9","2016","84.8","10.83","4.49","0.5","4.99","5.3","0.59","5.89","41.5","4.61","46.1","16'10/26"
"484",="4973","廣穎","05/22","24.9","+0.45","+1.84","2016","20.3","0.8","1.2","0","1.2","5.92","0","5.92","150","0","150","16'09/14"
"485",="8349","恒耀","05/22","41.5","-0.65","-1.54","2016","77.9","5.41","4","0","4","5.13","0","5.13","73.9","0","73.9","16'10/07"
"486",="1323","永裕","05/22","33.2","+0.05","+0.15","2016","33.8","2.55","1.55","0","1.55","4.59","0","4.59","60.8","0","60.8","16'07/19"
"487",="5876","上海商銀","05/22","42.55","-0.85","-1.96","2016","26.99","2.98","1.5","0.2","1.7","5.56","0.74","6.3","50.3","6.71","57","16'08/31"
"488",="3556","禾瑞亞","05/22","68.5","+4.1","+6.37","2016","49.5","4.1","3.7","0.4","4.1","7.47","0.81","8.28","90.2","9.76","100","16'08/26"
"489",="2752","豆府","05/22","108","-1","-0.92","-","","","","","","","","","","","",""
"490",="8111","立碁","05/22","9.35","-0.03","-0.32","2016","4.12","-0.78","0","0","0","0","0","0","0","0","0",""
"491",="6261","久元","05/22","62.4","+0.6","+0.97","2016","46.6","3.71","3.3","0","3.3","7.08","0","7.08","89","0","89","16'09/28"
"492",="8499","鼎炫-KY","05/22","104","+0.5","+0.48","-","","","","","","","","","","","",""
"493",="3293","鈊象","05/22","521","-1","-0.19","2016","199","4.4","4.5","0","4.5","2.26","0","2.26","102","0","102","16'09/23"
"494",="2881","富邦金","05/22","41.7","-1","-2.34","2016","51","6.21","2","0","2","3.92","0","3.92","32.2","0","32.2","16'07/21"
"495",="3004","豐達科","05/22","55.7","-1","-1.76","2016","49.3","4.53","1.8","0","1.8","3.65","0","3.65","39.7","0","39.7","16'09/22"
"496",="6527","明達醫","05/22","53.2","+0.2","+0.38","2016","43.5","2.4","1.2","0","1.2","2.76","0","2.76","50","0","50","16'09/14"
"497",="2851","中再保","05/22","18.8","-0.15","-0.79","2016","14.85","1.36","0.7","0","0.7","4.71","0","4.71","51.5","0","51.5","16'07/08"
"498",="6462","神盾","05/22","188","-1","-0.53","2016","265","-1.44","0","0","0","0","0","0","0","0","0",""
"499",="2892","第一金","05/22","21.95","-0.25","-1.13","2016","17.2","1.55","0.95","0.45","1.4","5.52","2.62","8.14","61.3","29","90.3","16'08/25"
"500",="2353","宏碁","05/22","16.1","-0.35","-2.13","2016","13.1","0.2","0.5","0","0.5","3.82","0","3.82","250","0","250","16'08/18"
"501",="1319","東陽","05/22","37.65","+0.05","+0.13","2016","63.5","2.87","1.4","0","1.4","2.2","0","2.2","48.8","0","48.8","16'08/19"
"502",="6435","大中","05/22","90","-1.8","-1.96","2016","36.2","2.99","3","0","3","8.29","0","8.29","100","0","100","16'09/30"
"503",="4721","美琪瑪","05/22","51.1","-0.9","-1.73","2016","30.8","1.55","1.4","0","1.4","4.55","0","4.55","90.3","0","90.3","16'10/05"
"504",="1339","昭輝","05/22","42","-1.45","-3.34","2016","37.3","4.6","2","0","2","5.36","0","5.36","43.5","0","43.5","16'09/14"
"505",="2340","光磊","05/22","21","-0.15","-0.71","2016","13.95","1.05","1","0","1","7.17","0","7.17","95.2","0","95.2","16'08/10"
"506",="6227","茂綸","05/22","21.05","-0.4","-1.86","2016","21.35","1.83","1","0","1","4.68","0","4.68","54.6","0","54.6","16'09/23"
"507",="1530","亞崴","05/22","31.6","0","0","2016","28.2","2.98","0.5","0.5","1","1.77","1.77","3.55","16.8","16.8","33.6","16'09/27"
"508",="5209","新鼎","05/22","62.7","-0.4","-0.63","2016","41.5","3.4","2.53","0","2.53","6.09","0","6.09","74.3","0","74.3","16'08/19"
"509",="3114","好德","05/22","21.1","-0.4","-1.86","2016","10.35","1.18","0.8","0","0.8","7.73","0","7.73","67.8","0","67.8","16'08/26"
"510",="3709","鑫聯大投控","05/22","21.1","-0.1","-0.47","-","","","","","","","","","","","",""
"511",="4155","訊映","05/22","30.6","+0.4","+1.32","2016","29.49","1.77","1.55","0","1.55","5.26","0","5.26","87.6","0","87.6",""
"512","8916A","光隆甲特","05/22","52.8","-0.1","-0.19","-","","","","","","","","","","","",""
"513",="9940","信義","05/22","25.35","-0.35","-1.36","2016","32.15","0.89","0.7","0","0.7","2.18","0","2.18","78.6","0","78.6","16'07/11"
"514",="9905","大華","05/22","21.2","-0.1","-0.47","2016","23.9","2.26","1.5","0","1.5","6.28","0","6.28","66.4","0","66.4","16'08/31"
"515",="6016","康和證","05/22","7","-0.04","-0.57","2016","6.65","0.35","0.21","0","0.21","3.13","0","3.13","59.5","0","59.5","16'10/21"
"516",="8299","群聯","05/22","276","-2","-0.72","2016","255.5","20.41","12","0","12","4.7","0","4.7","58.8","0","58.8","16'08/05"
"517",="00733","富邦臺灣中小","05/22","20.42","-0.24","-1.16","-","","","","","","","","","","","",""
"518",="1726","永記","05/22","68.1","-1.1","-1.59","2016","80","5.8","3.8","0","3.8","4.75","0","4.75","65.5","0","65.5","16'09/14"
"519",="4506","崇友","05/22","57.5","+0.2","+0.35","2016","35","2.47","1.7","0","1.7","4.86","0","4.86","68.8","0","68.8","16'08/12"
"520",="1813","寶利徠","05/22","21.3","-0.4","-1.84","2016","23.45","2.12","2","0","2","8.53","0","8.53","94.3","0","94.3","16'08/05"
"521",="6121","新普","05/22","309","-3.5","-1.12","2016","92.9","10.1","7","0","7","7.53","0","7.53","69.3","0","69.3","16'08/26"
"522",="5284","jpp-KY","05/22","40.5","-0.35","-0.86","2016","56.6","5.11","3.08","0","3.08","5.45","0","5.45","60.4","0","60.4","16'08/03"
"523",="6104","創惟","05/22","42.65","-0.4","-0.93","2016","39.9","3.01","3","0","3","7.52","0","7.52","99.7","0","99.7","16'09/07"
"524",="5212","凌網","05/22","46.55","-1.7","-3.52","2016","17.1","0.89","0.75","0","0.75","4.39","0","4.39","84.3","0","84.3","16'08/10"
"525",="2640","大車隊","05/22","79.1","+0.1","+0.13","2016","48","4.2","3.28","0.5","3.78","6.83","1.04","7.88","78.1","11.9","90","16'09/09"
"526",="1539","巨庭","05/22","17.15","-0.15","-0.87","2016","28.5","3.42","1.2","0","1.2","4.21","0","4.21","35.1","0","35.1","16'10/05"
"527",="2354","鴻準","05/22","53.6","-1.5","-2.72","2016","85.3","8.76","3","0.1","3.1","3.52","0.12","3.63","34.2","1.14","35.4","16'10/07"
"528",="2643","捷迅","05/22","42.9","-1.15","-2.61","2016","37","4.08","2","0","2","5.41","0","5.41","49","0","49","16'09/23"
"529",="1259","安心","05/22","68.7","-0.4","-0.58","2016","76.5","4.05","2.8","0","2.8","3.66","0","3.66","69.1","0","69.1","16'07/26"
"530",="5609","中菲行","05/22","29.2","-0.9","-2.99","2016","20.55","1.08","1.02","0","1.02","4.96","0","4.96","94.4","0","94.4","16'08/15"
"531",="6670","復盛應用","05/22","172","-0.5","-0.29","-","","","","","","","","","","","",""
"532",="9917","中保科","05/22","86","-0.2","-0.23","2016","88.6","4.68","4","0","4","4.51","0","4.51","85.5","0","85.5","16'08/19"
"533",="5016","松和","05/22","28","-0.4","-1.41","2016","33.5","1.7","1.2","0","1.2","3.58","0","3.58","70.6","0","70.6","16'07/20"
"534",="8473","山林水","05/22","43.1","-0.5","-1.15","2016","65.26","3.03","3","0","3","4.6","0","4.6","99","0","99","16'07/14"
"535",="6239","力成","05/22","97","-1.7","-1.72","2016","87","5.2","3.5","0","3.5","4.02","0","4.02","67.3","0","67.3","16'08/01"
"536",="1560","中砂","05/22","60.4","0","0","2016","64.4","4.14","3.7","0","3.7","5.75","0","5.75","89.4","0","89.4","16'07/22"
"537",="1717","長興","05/22","30.2","-0.6","-1.95","2016","32.95","2.81","1.5","0.8","2.3","4.55","2.43","6.98","53.4","28.5","81.8","16'08/25"
"538",="3264","欣銓","05/22","28.05","-0.05","-0.18","2016","23.9","2.14","1.3","0.1","1.4","5.44","0.42","5.86","60.8","4.67","65.4","16'09/14"
"539",="2905","三商","05/22","21.6","-0.3","-1.37","2016","22.85","2.3","0.6","0.5","1.1","2.63","2.19","4.81","26.1","21.7","47.8","16'09/30"
"540",="3094","聯傑","05/22","17.5","-0.65","-3.58","2016","21.15","1.01","1.16","0","1.16","5.48","0","5.48","115","0","115","16'07/29"
"541",="6205","詮欣","05/22","25.95","+0.55","+2.17","2016","29.3","3.1","2","0","2","6.83","0","6.83","64.5","0","64.5","16'08/15"
"542",="4543","萬在","05/22","15.15","0","0","2016","30.4","2.06","1.2","0","1.2","3.95","0","3.95","58.2","0","58.2","16'08/18"
"543",="2809","京城銀","05/22","32.55","-0.35","-1.06","2016","28.15","3.09","0.5","0","0.5","1.77","0","1.77","16.2","0","16.2","16'07/20"
"544",="5464","霖宏","05/22","10.85","-0.15","-1.36","2016","15.15","1.76","1.5","0","1.5","9.9","0","9.9","85.2","0","85.2","16'10/07"
"545",="8284","三竹","05/22","65.1","-2","-2.98","2016","28","1.49","0.22","1.11","1.33","0.79","3.96","4.75","14.8","74.5","89.3","16'08/25"
"546",="9902","台火","05/22","8.68","+0.01","+0.12","2016","9.6","0.11","0.2","0","0.2","2.08","0","2.08","182","0","182","16'08/10"
"547",="9937","全國","05/22","43.4","-0.8","-1.81","2016","39.8","1.59","1.4","0","1.4","3.52","0","3.52","88","0","88","16'08/29"
"548",="5347","世界","05/22","69.5","-0.4","-0.57","2016","56.2","2.54","2.6","0","2.6","4.63","0","4.63","102","0","102","16'07/25"
"549",="3217","優群","05/22","93.4","-1.6","-1.68","2016","21.3","1.11","1","0","1","4.69","0","4.69","90.1","0","90.1","16'07/27"
"550",="3705","永信","05/22","47.8","-0.35","-0.73","2016","45.65","3.35","2.5","0","2.5","5.48","0","5.48","74.6","0","74.6","16'08/08"
"551",="9930","中聯資源","05/22","43.5","-0.7","-1.58","2016","52.9","3.99","3.5","0","3.5","6.62","0","6.62","87.7","0","87.7","16'08/12"
"552",="5489","彩富","05/22","32.65","0","0","2016","44.95","4.15","3.5","0","3.5","7.79","0","7.79","84.3","0","84.3","16'09/10"
"553",="8926","台汽電","05/22","37.05","+0.05","+0.14","2016","22.3","1.8","1.3","0","1.3","5.83","0","5.83","72.2","0","72.2","16'08/11"
"554",="5607","遠雄港","05/22","21.8","-0.1","-0.46","2016","14.35","0.97","0","0","0","0","0","0","0","0","0",""
"555",="4401","東隆興","05/22","26.2","+0.05","+0.19","2016","83.5","4.55","3.6","0","3.6","4.31","0","4.31","79.1","0","79.1","16'08/26"
"556",="1524","耿鼎","05/22","8.75","-0.14","-1.57","2016","11.1","-1.06","0","0","0","0","0","0","0","0","0",""
"557",="2816","旺旺保","05/22","19.25","-0.1","-0.52","2016","15.2","1.23","0.1","0","0.1","0.66","0","0.66","8.13","0","8.13","16'08/17"
"558",="1615","大山","05/22","21.9","-0.15","-0.68","2016","10.2","0.14","0.3","0","0.3","2.94","0","2.94","214","0","214","16'07/15"
"559",="3052","夆典","05/22","10.95","-0.25","-2.23","2016","8.15","0.7","0.5","0","0.5","6.13","0","6.13","71.4","0","71.4","16'10/20"
"560",="3002","歐格","05/22","10.3","-0.25","-2.37","2016","10.6","0.41","0.35","0","0.35","3.3","0","3.3","85.4","0","85.4","16'09/20"
"561",="3325","旭品","05/22","15.35","+1.05","+7.34","2016","25.85","0.16","0.14","0","0.14","0.55","0","0.55","88.6","0","88.6","16'10/05"
"562",="8480","泰昇-KY","05/22","136","-1.5","-1.09","2016","","8.09","2.15","0","2.15","","","","26.6","0","26.6",""
"563",="6220","岳豐","05/22","18.65","-0.2","-1.06","2016","60.1","0.6","1.25","0","1.25","2.08","0","2.08","209","0","209","16'10/07"
"564",="4528","江興鍛","05/22","39.55","-0.45","-1.12","2016","45.1","3.56","2","0","2","4.43","0","4.43","56.2","0","56.2","16'09/14"
"565",="1702","南僑","05/22","44","-0.3","-0.68","2016","61.1","4.49","2.6","0","2.6","4.26","0","4.26","57.9","0","57.9","16'08/24"
"566",="2352","佳世達","05/22","16.5","-0.35","-2.08","2016","15.05","1.1","0.55","0","0.55","3.65","0","3.65","50","0","50","16'08/12"
"567",="3042","晶技","05/22","55","-1","-1.79","2016","40.75","3.03","2.5","0","2.5","6.13","0","6.13","82.5","0","82.5","16'09/13"
