"排名","代號","名稱","股價日期","成交","漲跌價","漲跌幅","股利發放年度","最後成交價","所屬EPS","現金股利","股票股利","合計股利","現金殖利率","股票殖利率","合計殖利率","盈餘配息率","盈餘配股率","盈餘總分配率","現金股利發放日"
"420",="2617","台航","05/22","15.75","-0.15","-0.94","2017","16.6","-0.22","0","0","0","0","0","0","0","0","0",""
"421",="2483","百容","05/22","19.7","+0.15","+0.77","2017","24.5","1.61","1.3","0","1.3","5.31","0","5.31","80.8","0","80.8","17'08/04"
"422",="5520","力泰","05/22","36.5","+0.1","+0.27","2017","27.4","1.94","1.75","0","1.75","6.39","0","6.39","90.2","0","90.2","17'08/18"
"423",="8032","光菱","05/22","22.3","-0.25","-1.11","2017","23.85","2.35","1.8","0","1.8","7.55","0","7.55","76.6","0","76.6","17'08/11"
"424",="1785","光洋科","05/22","19.75","+0.05","+0.25","2017","21.2","-1.39","0","0","0","0","0","0","0","0","0",""
"425",="6803","崑鼎","05/22","214","-3","-1.38","2017","164.5","12.8","11.34","0","11.34","6.89","0","6.89","88.6","0","88.6","17'08/23"
"426",="1583","程泰","05/22","59.3","-0.8","-1.33","2017","63","2.24","1","0","1","1.59","0","1.59","44.6","0","44.6","17'09/15"
"427",="3527","聚積","05/22","89","-2.8","-3.05","2017","64.9","5.76","3.5","0.5","4","5.39","0.77","6.16","60.8","8.68","69.4","17'09/22"
"428",="1264","德麥","05/22","218","-1.5","-0.68","2017","235","13.22","10","1","11","4.26","0.43","4.68","75.6","7.56","83.2","17'08/08"
"429",="6190","萬泰科","05/22","15.9","-0.35","-2.15","2017","14.35","1","0.51","0","0.51","3.55","0","3.55","51","0","51","17'08/08"
"430",="1565","精華","05/22","358","-8","-2.19","2017","975","35.26","27","0","27","2.77","0","2.77","76.6","0","76.6","17'09/08"
"431",="6151","晉倫","05/22","19.9","-0.1","-0.5","2017","24","2.59","2.2","0","2.2","9.17","0","9.17","84.9","0","84.9","17'06/30"
"432",="8069","元太","05/22","39.8","+0.95","+2.45","2017","48","1.69","1.5","0","1.5","3.12","0","3.12","88.5","0","88.5","17'10/03"
"433",="6192","巨路","05/22","65.7","-0.5","-0.76","2017","55.9","4.35","2","0","2","3.58","0","3.58","46","0","46","17'08/04"
"434",="2615","萬海","05/22","15.95","-0.3","-1.85","2017","19.25","0.51","0.4","0","0.4","2.08","0","2.08","78.4","0","78.4","17'09/20"
"435",="6579","研揚","05/22","63.8","-0.6","-0.93","2017","128.9","5.32","4.27","0","4.27","3.31","0","3.31","80.3","0","80.3","17'09/29"
"436",="6161","捷波","05/22","17.95","0","0","2017","14","0.89","0.9","0","0.9","6.43","0","6.43","101","0","101","17'07/31"
"437",="1612","宏泰","05/22","9.98","-0.07","-0.7","2017","11","0.3","0.28","0","0.28","2.55","0","2.55","93.3","0","93.3","17'07/28"
"438",="2206","三陽工業","05/22","20","-0.15","-0.74","2017","21.4","-0.37","1.03","0","1.03","4.83","0","4.83","-279","0","-279","17'08/17"
"439",="8210","勤誠","05/22","92","-0.8","-0.86","2017","42.9","5.01","3","0","3","6.99","0","6.99","59.9","0","59.9","17'07/31"
"440",="1904","正隆","05/22","24.05","-0.25","-1.03","2017","16.3","1.17","0.5","0","0.5","3.07","0","3.07","42.7","0","42.7","17'08/17"
"441",="4904","遠傳","05/22","65.2","-1","-1.51","2017","73.5","3.5","3.75","0","3.75","5.1","0","5.1","107","0","107","17'08/04"
"442",="3708","上緯投控","05/22","80.3","-2.3","-2.78","2017","83.2","0.57","1.01","0","1.01","1.21","0","1.21","177","0","177","17'09/26"
"443",="6219","富旺","05/22","13.1","-0.65","-4.73","2017","10.45","0.09","0.09","0","0.09","0.86","0","0.86","99.9","0","99.9","17'06/13"
"444",="2303","聯電","05/22","15.1","-0.2","-1.31","2017","14.2","0.68","0.5","0","0.5","3.52","0","3.52","73.5","0","73.5","17'08/10"
"445",="4536","拓凱","05/22","121","-6","-4.72","2017","89.8","8.58","6","0","6","6.68","0","6.68","69.9","0","69.9","17'08/21"
"446",="8930","青鋼","05/22","12.1","0","0","2017","14.4","0.74","0.7","0","0.7","4.86","0","4.86","94.6","0","94.6","17'07/31"
"447",="5299","杰力","05/22","111","-5","-4.31","2017","80.49","1.03","0.79","0","0.79","0.98","0","0.98","76.9","0","76.9","17'09/20"
"448",="5469","瀚宇博","05/22","36.35","-0.85","-2.28","2017","21.65","2.1","0.6","0","0.6","2.77","0","2.77","28.6","0","28.6","17'08/29"
"449",="2030","彰源","05/22","10.1","-0.3","-2.88","2017","15.8","1.08","0.3","0","0.3","1.9","0","1.9","27.8","0","27.8","17'08/23"
"450",="6590","普鴻","05/22","43.45","+3.95","+10","2017","23.37","1.98","1.7","0","1.7","7.27","0","7.27","85.9","0","85.9","17'08/21"
"451",="3581","博磊","05/22","14.15","-0.1","-0.7","2017","23.75","1.02","1","0","1","4.21","0","4.21","98","0","98","17'08/09"
"452",="6245","立端","05/22","56.6","-0.7","-1.22","2017","47","3.83","3","0","3","6.38","0","6.38","78.3","0","78.3","17'09/15"
"453",="2888","新光金","05/22","8.1","-0.12","-1.46","2017","10.5","0.48","0.2","0","0.2","1.94","0","1.94","42.5","0","42.5","17'08/18"
"454",="6226","光鼎","05/22","8.1","-0.38","-4.48","2017","10.1","0.54","0.1","0.1","0.2","0.99","0.99","1.98","18.5","18.5","37","17'09/20"
"455",="6024","群益期","05/22","38.5","-0.4","-1.03","2017","45.25","4.18","2.21","0","2.21","4.88","0","4.88","52.9","0","52.9","17'08/25"
"456",="3444","利機","05/22","36.5","-0.45","-1.22","2017","30.3","1.16","1","0","1","3.3","0","3.3","86.2","0","86.2","17'08/23"
"457",="1723","中碳","05/22","101.5","-0.5","-0.49","2017","127.5","4.45","4.5","0","4.5","3.53","0","3.53","101","0","101","17'08/18"
"458",="9951","皇田","05/22","71.1","-2.7","-3.66","2017","175.5","9.91","5.8","0","5.8","3.3","0","3.3","58.5","0","58.5","17'10/06"
"459",="00742","新光內需收益","05/22","20.33","-0.1","-0.49","-","","","","","","","","","","","",""
"460",="6114","久威","05/22","24.4","-0.3","-1.21","2017","42.2","6.7","2.5","0.5","3","5.92","1.18","7.11","37.3","7.46","44.8","17'08/15"
"461",="6154","順發","05/22","12.2","-0.05","-0.41","2017","16.5","1.19","1","0","1","6.06","0","6.06","84","0","84","17'10/13"
"462",="2820","華票","05/22","14.65","-0.05","-0.34","2017","15.4","1.22","0.84","0","0.84","5.45","0","5.45","68.8","0","68.8","17'07/26"
"463",="2365","昆盈","05/22","8.14","+0.04","+0.49","2017","10.3","-1.09","0","0","0","0","0","0","0","0","0",""
"464",="2428","興勤","05/22","85.6","-2.1","-2.39","2017","84.2","7.03","3.3","0","3.3","3.92","0","3.92","46.9","0","46.9","17'09/15"
"465",="5515","建國","05/22","10.2","-0.05","-0.49","2017","11.5","0.13","0.5","0","0.5","4.35","0","4.35","385","0","385","17'08/25"
"466",="6514","芮特-KY","05/22","61.2","-1.3","-2.08","2017","32.45","1.73","0.3","1.5","1.8","0.92","4.62","5.55","17.3","86.7","104","17'08/08"
"467",="5263","智崴","05/22","114.5","-3.5","-2.97","2017","263.5","2.3","2.5","0","2.5","0.95","0","0.95","109","0","109","17'08/04"
"468",="2474","可成","05/22","205","-6","-2.84","2017","328","28.58","10","0","10","3.05","0","3.05","35","0","35","17'10/13"
"469",="3665","貿聯-KY","05/22","184.5","-2","-1.07","2017","278.5","9.23","6.31","0","6.31","2.27","0","2.27","68.4","0","68.4","17'09/01"
"470",="9934","成霖","05/22","12.3","-0.1","-0.81","2017","22.1","-1.31","0.98","0","0.98","4.43","0","4.43","-74.8","0","-74.8","17'07/21"
"471",="1737","臺鹽","05/22","30.85","-0.3","-0.96","2017","27.9","1.76","1.5","0","1.5","5.38","0","5.38","85.2","0","85.2","17'09/14"
"472",="8358","金居","05/22","41.15","-0.75","-1.79","2017","40.75","3.05","0","0","0","0","0","0","0","0","0",""
"473",="3078","僑威","05/22","26.75","-0.6","-2.19","2017","35.1","3.38","2.35","0","2.35","6.7","0","6.7","69.5","0","69.5","17'08/23"
"474",="3558","神準","05/22","107","-2.5","-2.28","2017","128.5","11.42","8","0","8","6.23","0","6.23","70","0","70","17'08/15"
"475",="6568","宏觀","05/22","123.5","-4","-3.14","2017","174","10.56","5","0","5","2.87","0","2.87","47.4","0","47.4","17'07/28"
"476",="5439","高技","05/22","47.35","-0.25","-0.53","2017","30.6","2.55","1.81","0","1.81","5.93","0","5.93","71.1","0","71.1",""
"477",="6477","安集","05/22","20.6","-0.55","-2.6","2017","23.3","-0.72","0.2","0","0.2","0.86","0","0.86","-27.8","0","-27.8","17'08/31"
"478",="6655","科定","05/22","41.1","+0.4","+0.98","2017","","2.74","2.5","0.3","2.8","","","","91.2","11","102",""
"479",="4190","佐登-KY","05/22","82.6","-0.6","-0.72","2017","56","4.66","3.5","0","3.5","6.25","0","6.25","75.1","0","75.1","17'08/02"
"480",="8433","弘帆","05/22","41.3","-0.9","-2.13","2017","71.7","7.11","6.06","0","6.06","8.45","0","8.45","85.2","0","85.2","17'07/26"
"481",="4175","杏一","05/22","74.4","-0.9","-1.2","2017","61.4","4.04","3.2","0","3.2","5.21","0","5.21","79.2","0","79.2","17'08/18"
"482",="4907","富宇","05/22","24.8","-0.1","-0.4","2017","38.15","-0.02","0","0","0","0","0","0","0","0","0",""
"483",="6269","台郡","05/22","103.5","-2","-1.9","2017","106.5","7.99","4.46","0.5","4.95","4.18","0.46","4.65","55.8","6.2","62","17'09/20"
"484",="4973","廣穎","05/22","24.9","+0.45","+1.84","2017","19.15","2.13","1.8","0","1.8","9.4","0","9.4","84.5","0","84.5","17'09/15"
"485",="8349","恒耀","05/22","41.5","-0.65","-1.54","2017","110","5.51","4.85","0","4.85","4.41","0","4.41","88","0","88",""
"486",="1323","永裕","05/22","33.2","+0.05","+0.15","2017","38.6","3.11","1.8","0","1.8","4.66","0","4.66","57.9","0","57.9","17'08/09"
"487",="5876","上海商銀","05/22","42.55","-0.85","-1.96","2017","33.65","2.89","1.5","0","1.5","4.46","0","4.46","51.9","0","51.9","17'08/02"
"488",="3556","禾瑞亞","05/22","68.5","+4.1","+6.37","2017","52.9","3.32","3.7","0.4","4.1","6.99","0.76","7.75","111","12","123","17'08/16"
"489",="2752","豆府","05/22","108","-1","-0.92","-","","","","","","","","","","","",""
"490",="8111","立碁","05/22","9.35","-0.03","-0.32","2017","9.5","-0.41","0","0","0","0","0","0","0","0","0",""
"491",="6261","久元","05/22","62.4","+0.6","+0.97","2017","57.5","3.45","3.1","0","3.1","5.39","0","5.39","89.9","0","89.9","17'10/03"
"492",="8499","鼎炫-KY","05/22","104","+0.5","+0.48","2017","104","7.82","3.5","0","3.5","3.37","0","3.37","44.8","0","44.8",""
"493",="3293","鈊象","05/22","521","-1","-0.19","2017","156.5","12.78","10","0","10","6.39","0","6.39","78.2","0","78.2","17'09/22"
"494",="2881","富邦金","05/22","41.7","-1","-2.34","2017","50.7","4.73","2","0","2","3.94","0","3.94","42.3","0","42.3","17'07/28"
"495",="3004","豐達科","05/22","55.7","-1","-1.76","2017","50.6","4.2","1.5","0","1.5","2.96","0","2.96","35.7","0","35.7","17'09/22"
"496",="6527","明達醫","05/22","53.2","+0.2","+0.38","2017","26.5","2.32","1","0","1","3.77","0","3.77","43.1","0","43.1","17'08/25"
"497",="2851","中再保","05/22","18.8","-0.15","-0.79","2017","17.5","1.36","0.5","0","0.5","2.86","0","2.86","36.8","0","36.8","17'07/13"
"498",="6462","神盾","05/22","188","-1","-0.53","2017","226.5","1.66","0","0","0","0","0","0","0","0","0",""
"499",="2892","第一金","05/22","21.95","-0.25","-1.13","2017","19.55","1.42","1.2","0.2","1.4","6.14","1.02","7.16","84.5","14.1","98.6","17'08/24"
"500",="2353","宏碁","05/22","16.1","-0.35","-2.13","2017","24.15","-1.62","0.5","0","0.5","2.07","0","2.07","-30.9","0","-30.9","17'08/17"
"501",="1319","東陽","05/22","37.65","+0.05","+0.13","2017","57.6","4.08","2.12","0","2.12","3.68","0","3.68","52","0","52","17'08/10"
"502",="6435","大中","05/22","90","-1.8","-1.96","2017","106.5","3.61","3","0","3","2.82","0","2.82","83.1","0","83.1","17'09/26"
"503",="4721","美琪瑪","05/22","51.1","-0.9","-1.73","2017","109.5","1.89","1.55","0","1.55","1.42","0","1.42","82","0","82","17'10/06"
"504",="1339","昭輝","05/22","42","-1.45","-3.34","2017","42.3","4.13","2","0","2","4.73","0","4.73","48.4","0","48.4","17'10/03"
"505",="2340","光磊","05/22","21","-0.15","-0.71","2017","21.4","1.57","1.19","0","1.19","5.56","0","5.56","75.8","0","75.8","17'08/18"
"506",="6227","茂綸","05/22","21.05","-0.4","-1.86","2017","20.15","1.77","1","0","1","4.96","0","4.96","56.5","0","56.5",""
"507",="1530","亞崴","05/22","31.6","0","0","2017","31.9","1.42","0.7","0","0.7","2.19","0","2.19","49.3","0","49.3","17'08/30"
"508",="5209","新鼎","05/22","62.7","-0.4","-0.63","2017","46.5","3.08","2.51","0","2.51","5.39","0","5.39","81.4","0","81.4","17'08/25"
"509",="3114","好德","05/22","21.1","-0.4","-1.86","2017","16.4","0.43","0.5","0","0.5","3.05","0","3.05","116","0","116","17'08/02"
"510",="3709","鑫聯大投控","05/22","21.1","-0.1","-0.47","-","","","","","","","","","","","",""
"511",="4155","訊映","05/22","30.6","+0.4","+1.32","2017","37.81","1.36","1.55","0","1.55","4.1","0","4.1","114","0","114","17'07/12"
"512","8916A","光隆甲特","05/22","52.8","-0.1","-0.19","-","","","","","","","","","","","",""
"513",="9940","信義","05/22","25.35","-0.35","-1.36","2017","38.9","1.41","1","0.31","1.31","2.57","0.8","3.37","70.9","22.1","93","17'07/28"
"514",="9905","大華","05/22","21.2","-0.1","-0.47","2017","25.15","1.93","1.5","0","1.5","5.96","0","5.96","77.7","0","77.7","17'08/30"
"515",="6016","康和證","05/22","7","-0.04","-0.57","2017","9.17","-0.57","0","0","0","0","0","0","0","0","0",""
"516",="8299","群聯","05/22","276","-2","-0.72","2017","292","24.67","14","0","14","4.79","0","4.79","56.8","0","56.8","17'08/03"
"517",="00733","富邦臺灣中小","05/22","20.42","-0.24","-1.16","-","","","","","","","","","","","",""
"518",="1726","永記","05/22","68.1","-1.1","-1.59","2017","81","6.52","4","0","4","4.94","0","4.94","61.4","0","61.4","17'09/22"
"519",="4506","崇友","05/22","57.5","+0.2","+0.35","2017","55.5","3.17","2.2","0","2.2","3.96","0","3.96","69.4","0","69.4","17'08/09"
"520",="1813","寶利徠","05/22","21.3","-0.4","-1.84","2017","20.75","1.08","1","0","1","4.82","0","4.82","92.6","0","92.6","17'08/15"
"521",="6121","新普","05/22","309","-3.5","-1.12","2017","166.5","9.09","6","0","6","3.6","0","3.6","66","0","66","17'08/22"
"522",="5284","jpp-KY","05/22","40.5","-0.35","-0.86","2017","64.1","4.2","2.56","0","2.56","3.99","0","3.99","60.9","0","60.9","17'08/03"
"523",="6104","創惟","05/22","42.65","-0.4","-0.93","2017","36.4","2.53","3","0","3","8.24","0","8.24","119","0","119","17'08/25"
"524",="5212","凌網","05/22","46.55","-1.7","-3.52","2017","25.9","0.92","0.72","0","0.72","2.78","0","2.78","78.3","0","78.3","17'08/02"
"525",="2640","大車隊","05/22","79.1","+0.1","+0.13","2017","65.3","2.95","2.2","0.5","2.7","3.37","0.77","4.13","74.6","17","91.5","17'08/18"
"526",="1539","巨庭","05/22","17.15","-0.15","-0.87","2017","20.05","2.95","1.2","0","1.2","5.99","0","5.99","40.7","0","40.7","17'10/06"
"527",="2354","鴻準","05/22","53.6","-1.5","-2.72","2017","85.2","7.59","3.8","0","3.8","4.46","0","4.46","50.1","0","50.1","17'08/10"
"528",="2643","捷迅","05/22","42.9","-1.15","-2.61","2017","31.8","5.27","2.29","0","2.29","7.19","0","7.19","43.4","0","43.4","17'09/13"
"529",="1259","安心","05/22","68.7","-0.4","-0.58","2017","89.4","5.37","3","0","3","3.36","0","3.36","55.9","0","55.9","17'07/26"
"530",="5609","中菲行","05/22","29.2","-0.9","-2.99","2017","21","2.2","2","0","2","9.52","0","9.52","90.9","0","90.9","17'08/15"
"531",="6670","復盛應用","05/22","172","-0.5","-0.29","-","","","","","","","","","","","",""
"532",="9917","中保科","05/22","86","-0.2","-0.23","2017","91.6","1.4","3.5","0","3.5","3.82","0","3.82","250","0","250","17'08/21"
"533",="5016","松和","05/22","28","-0.4","-1.41","2017","34.8","3.64","2.5","0","2.5","7.18","0","7.18","68.7","0","68.7","17'07/21"
"534",="8473","山林水","05/22","43.1","-0.5","-1.15","2017","61.8","3.95","3.2","0","3.2","5.18","0","5.18","81","0","81","17'07/14"
"535",="6239","力成","05/22","97","-1.7","-1.72","2017","88","6.2","4","0","4","4.55","0","4.55","64.5","0","64.5","17'09/05"
"536",="1560","中砂","05/22","60.4","0","0","2017","87","3.79","3","0","3","3.45","0","3.45","79.2","0","79.2","17'07/28"
"537",="1717","長興","05/22","30.2","-0.6","-1.95","2017","30.8","2.27","1.5","0.5","2","4.87","1.62","6.49","66.1","22","88.1","17'09/08"
"538",="3264","欣銓","05/22","28.05","-0.05","-0.18","2017","37.55","1.92","1.25","0","1.25","3.33","0","3.33","65.1","0","65.1","17'09/22"
"539",="2905","三商","05/22","21.6","-0.3","-1.37","2017","25.25","2.84","0.7","0.7","1.4","2.77","2.77","5.54","24.6","24.6","49.3","17'09/22"
"540",="3094","聯傑","05/22","17.5","-0.65","-3.58","2017","25.95","0.86","1.1","0","1.1","4.24","0","4.24","128","0","128","17'07/06"
"541",="6205","詮欣","05/22","25.95","+0.55","+2.17","2017","31.1","3.34","2","0","2","6.43","0","6.43","59.9","0","59.9","17'08/15"
"542",="4543","萬在","05/22","15.15","0","0","2017","19.05","1.09","0.4","0","0.4","2.1","0","2.1","36.7","0","36.7","17'08/15"
"543",="2809","京城銀","05/22","32.55","-0.35","-1.06","2017","37.25","4.17","1.5","0","1.5","4.03","0","4.03","36","0","36","17'06/30"
"544",="5464","霖宏","05/22","10.85","-0.15","-1.36","2017","12.7","0.45","0.4","0","0.4","3.15","0","3.15","88.9","0","88.9","17'09/29"
"545",="8284","三竹","05/22","65.1","-2","-2.98","2017","27.78","1.09","0","0","0","0","0","0","0","0","0",""
"546",="9902","台火","05/22","8.68","+0.01","+0.12","2017","10.6","0.04","0","0","0","0","0","0","0","0","0",""
"547",="9937","全國","05/22","43.4","-0.8","-1.81","2017","39.4","2.28","2","0","2","5.08","0","5.08","87.7","0","87.7","17'08/25"
"548",="5347","世界","05/22","69.5","-0.4","-0.57","2017","66","3.38","3","0","3","4.55","0","4.55","88.8","0","88.8","17'07/28"
"549",="3217","優群","05/22","93.4","-1.6","-1.68","2017","31.95","2.31","2","0","2","6.26","0","6.26","86.6","0","86.6","17'08/04"
"550",="3705","永信","05/22","47.8","-0.35","-0.73","2017","39.9","2.47","1.5","0","1.5","3.76","0","3.76","60.7","0","60.7","17'08/07"
"551",="9930","中聯資源","05/22","43.5","-0.7","-1.58","2017","59","2.71","2.8","0","2.8","4.75","0","4.75","103","0","103","17'07/28"
"552",="5489","彩富","05/22","32.65","0","0","2017","37.1","2.18","1.8","0","1.8","4.85","0","4.85","82.6","0","82.6","17'09/11"
"553",="8926","台汽電","05/22","37.05","+0.05","+0.14","2017","26.75","1.61","1.2","0","1.2","4.49","0","4.49","74.5","0","74.5","17'08/30"
"554",="5607","遠雄港","05/22","21.8","-0.1","-0.46","2017","16.85","1.09","0","0","0","0","0","0","0","0","0",""
"555",="4401","東隆興","05/22","26.2","+0.05","+0.19","2017","71.8","4.37","3.6","0","3.6","5.01","0","5.01","82.4","0","82.4","17'08/31"
"556",="1524","耿鼎","05/22","8.75","-0.14","-1.57","2017","11.85","1.23","0.5","0","0.5","4.22","0","4.22","40.6","0","40.6","17'08/23"
"557",="2816","旺旺保","05/22","19.25","-0.1","-0.52","2017","20.1","1.03","0","0","0","0","0","0","0","0","0",""
"558",="1615","大山","05/22","21.9","-0.15","-0.68","2017","15.85","0.84","0.75","0","0.75","4.73","0","4.73","89.3","0","89.3","17'07/28"
"559",="3052","夆典","05/22","10.95","-0.25","-2.23","2017","8.69","0.22","0.3","0","0.3","3.45","0","3.45","136","0","136","17'09/15"
"560",="3002","歐格","05/22","10.3","-0.25","-2.37","2017","13","0.59","0.5","0","0.5","3.85","0","3.85","84.8","0","84.8","17'09/27"
"561",="3325","旭品","05/22","15.35","+1.05","+7.34","2017","13.6","0.56","0.5","0","0.5","3.7","0","3.7","89.9","0","89.9","17'10/03"
"562",="8480","泰昇-KY","05/22","136","-1.5","-1.09","2017","126","9.41","6","0","6","4.76","0","4.76","63.8","0","63.8","17'09/06"
"563",="6220","岳豐","05/22","18.65","-0.2","-1.06","2017","52.5","3.14","2.3","0","2.3","4.38","0","4.38","73.2","0","73.2","17'08/10"
"564",="4528","江興鍛","05/22","39.55","-0.45","-1.12","2017","80.4","3.08","1.7","0","1.7","2.11","0","2.11","55.2","0","55.2","17'09/15"
"565",="1702","南僑","05/22","44","-0.3","-0.68","2017","63.7","4.86","2.81","0","2.81","4.41","0","4.41","57.8","0","57.8","17'08/09"
"566",="2352","佳世達","05/22","16.5","-0.35","-2.08","2017","21.15","2.21","1.32","0","1.32","6.24","0","6.24","59.7","0","59.7","17'08/16"
"567",="3042","晶技","05/22","55","-1","-1.79","2017","39.75","3.28","2.8","0","2.8","7.04","0","7.04","85.4","0","85.4","17'09/15"
"568",="8016","矽創","05/22","143","-6.5","-4.35","2017","83.6","8.77","6","0","6","7.18","0","7.18","68.4","0","68.4","17'07/31"
"569",="9904","寶成","05/22","27.5","-0.95","-3.34","2017","38.55","4.43","1.5","0","1.5","3.89","0","3.89","33.9","0","33.9","17'08/09"
"570",="9938","百和","05/22","66","-2","-2.94","2017","121","5","3","0","3","2.48","0","2.48","60","0","60","17'08/25"
"571",="6203","海韻電","05/22","55.1","-0.5","-0.9","2017","29.15","2.52","2","0","2","6.86","0","6.86","79.4","0","79.4","17'09/26"
"572",="2542","興富發","05/22","44.1","-0.1","-0.23","2017","42.3","5.57","5","0","5","11.8","0","11.8","89.8","0","89.8","17'10/05"
"573",="2887","台新金","05/22","12.5","-0.15","-1.19","2017","13.85","1.09","0.53","0.43","0.95","3.79","3.1","6.89","48.2","39.4","87.6","17'09/07"
"574",="00730","富邦臺灣優質高息","05/22","16.49","-0.24","-1.43","-","","","","","","","","","","","",""
"575",="2484","希華","05/22","21","-0.2","-0.94","2017","21.15","1.48","1.2","0","1.2","5.67","0","5.67","81.1","0","81.1","17'09/29"
"576",="9941","裕融","05/22","99.5","-1","-1","2017","110","6.41","4.81","0","4.81","4.37","0","4.37","75","0","75","17'08/25"
"577",="8921","沈氏","05/22","13.3","+0.45","+3.5","2017","12.9","0.83","0.79","0","0.79","6.12","0","6.12","95.2","0","95.2","17'08/10"
"578","00855B","富邦全球能源債","05/22","36.96","+0.15","+0.41","-","","","","","","","","","","","",""
"579",="6179","亞通","05/22","33.3","-1.25","-3.62","2017","44.9","3.34","2.88","0","2.88","6.41","0","6.41","86.2","0","86.2","17'08/18"
"580",="1722","台肥","05/22","48.9","-0.55","-1.11","2017","38.35","-0.07","2.1","0","2.1","5.48","0","5.48","-3000","0","-3000","17'09/20"
"581",="6432","今展科","05/22","28.9","-0.6","-2.03","2017","19.8","1.93","1","0.4","1.4","5.05","2.02","7.07","51.8","20.7","72.5","17'09/01"
"582",="6642","富致","05/22","33.4","-0.45","-1.33","-","","","","","","","","","","","",""
"583",="1733","五鼎","05/22","24.5","-0.2","-0.81","2017","31.9","0.03","1.5","0","1.5","4.7","0","4.7","5000","0","5000","17'07/26"
"584",="1233","天仁","05/22","35.65","-0.4","-1.11","2017","36.05","1.87","1.6","0","1.6","4.44","0","4.44","85.6","0","85.6","17'08/11"
"585",="2393","億光","05/22","31.2","-1.05","-3.26","2017","44.95","4.13","3","0","3","6.67","0","6.67","72.6","0","72.6","17'08/25"
"586",="6194","育富","05/22","24.55","+0.05","+0.2","2017","19.05","-1.31","0.75","0","0.75","3.94","0","3.94","-57.2","0","-57.2","17'08/10"
"587",="5007","三星","05/22","44.7","-0.1","-0.22","2017","59","3.7","2.5","0","2.5","4.24","0","4.24","67.6","0","67.6","17'07/12"
"588",="2231","為升","05/22","152","-6","-3.8","2017","274","11.03","8.5","1","9.5","3.1","0.36","3.47","77.1","9.07","86.1","17'11/02"
"589",="4116","明基醫","05/22","30.25","-0.15","-0.49","2017","36.45","1.05","0.7","0","0.7","1.91","0","1.91","66.3","0","66.3","17'08/08"
"590",="2379","瑞昱","05/22","246.5","-14","-5.37","2017","109","6.02","5","0","5","4.59","0","4.59","83.1","0","83.1","17'10/13"
"591",="3045","台灣大","05/22","106.5","-1","-0.93","2017","107.5","5.63","5.6","0","5.6","5.21","0","5.21","99.5","0","99.5","17'08/03"
"592",="2107","厚生","05/22","18","-0.1","-0.55","2017","16.25","0.71","0.55","0","0.55","3.41","0","3.41","78","0","78","17'07/18"
"593",="2729","瓦城","05/22","225","-4.5","-1.96","2017","230","13.12","11.6","0","11.6","5.04","0","5.04","88.4","0","88.4","17'09/05"
"594",="3543","州巧","05/22","18","+1.05","+6.19","2017","17.51","1.04","0.6","0","0.6","3.43","0","3.43","57.7","0","57.7","17'08/15"
"595","2838A","聯邦銀甲特","05/22","54.1","-0.1","-0.18","-","","","","","","","","","","","",""
"596",="8367","建新國際","05/22","24.8","-0.6","-2.36","2017","","2.4","1.1","0","1.1","","","","45.8","0","45.8","17'09/30"
"597",="2359","所羅門","05/22","18.05","-0.45","-2.43","2017","23.15","0.95","1","0","1","4.32","0","4.32","105","0","105","17'07/03"
"598",="2845","遠東銀","05/22","10.65","-0.05","-0.47","2017","9.54","1.02","0.42","0.23","0.65","4.4","2.41","6.81","41.2","22.6","63.7","17'09/29"
"599",="6155","鈞寶","05/22","23.7","-0.65","-2.67","2017","19.75","0.96","0.85","0","0.85","4.3","0","4.3","88.5","0","88.5","17'07/18"
"600",="2481","強茂","05/22","23.95","-0.65","-2.64","2017","30","1.66","1","0","1","3.33","0","3.33","60.2","0","60.2","17'08/18"
"601",="1513","中興電","05/22","27.4","-0.25","-0.9","2017","22.25","1.22","1","0","1","4.49","0","4.49","82","0","82","17'09/20"
"602",="4766","南寶","05/22","137","+4.5","+3.4","2017","","13.32","5","0.2","5.2","","","","37.5","1.5","39",""
"603",="4767","誠泰科技","05/22","22.85","-0.15","-0.65","2017","","1.78","1.5","0","1.5","","","","84.3","0","84.3",""
"604",="1731","美吾華","05/22","13.75","-0.15","-1.08","2017","13.9","0.68","0.55","0","0.55","3.96","0","3.96","80.9","0","80.9","17'08/08"
"605",="4711","永純","05/22","13.75","+0.05","+0.36","2017","16.95","1.77","1.4","0","1.4","8.26","0","8.26","79.1","0","79.1","17'07/28"
"606","2887E","台新戊特","05/22","54.5","+0.1","+0.18","2017","52.9","","0.03","0","0.03","0.05","0","0.05","","","","17'07/28"
"607",="3583","辛耘","05/22","46","-1.1","-2.34","2017","84.7","3.6","2.02","0","2.02","2.39","0","2.39","56.1","0","56.1","17'08/11"
"608",="2739","寒舍","05/22","23.05","0","0","2017","40.1","2.63","2.2","0","2.2","5.49","0","5.49","83.6","0","83.6","17'07/05"
"609",="6126","信音","05/22","16.2","0","0","2017","14.3","0.87","0","0","0","0","0","0","0","0","0",""
"610",="4927","泰鼎-KY","05/22","69.7","-1.8","-2.52","2017","20.1","2.16","0.78","0.32","1.1","3.88","1.59","5.47","36.1","14.8","50.9","17'08/25"
"611",="4953","緯軟","05/22","74.4","-2","-2.62","2017","27.1","1.52","1.1","0","1.1","4.06","0","4.06","72.4","0","72.4","17'09/22"
