代號,名稱,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
8464,億豐,3.61,4.24,3.14,2.43,0,,,,,
2726,雅茗-KY,4.66,8.15,3.22,2.21,3.12,3.68,,,,
2327,國巨,10.3,4.66,0.85,3.41,7.52,0.2,0,0,1.28,1.04
2338,光罩,2.42,0,0,3.47,5.56,5.88,3.63,9.91,6.55,2.11
2885,元大金,4.46,3.6,3.24,3.01,5.09,4.22,3.09,1.34,0,4.13
5215,科嘉-KY,3.99,3.47,11.4,10.6,7.36,2.24,6.12,7.04,7.89,
4420,光明,7.99,3.48,4.65,5.52,2.62,3.68,3.91,7.46,9.32,4.81
2419,仲琦,2.91,6.38,8.25,3.71,3.22,2.56,7.74,8.6,10.4,3.26
4958,臻鼎-KY,3.12,4.11,3.36,7.05,4.84,3.53,2.79,1.4,0,
8446,華研,8.5,5.81,4.93,3.85,1.83,1.87,0.44,,,
4119,旭富,3.85,3.04,7.3,5.02,3.35,2.9,4.4,2.19,5.21,3.95
8354,冠好,3.17,2.69,2.6,4.06,5.33,2.38,2.28,3.31,1.05,0
1605,華新,7.79,5.97,3.98,1.78,0,0,0,0,4.59,0
3289,宜特,0,2.24,1.71,4.78,2.1,1.26,3.46,1.16,1.33,0
3312,弘憶股,3.67,0,0,0,0,0,0,10.1,4.61,9.25
5543,崇佑-KY,2.46,4.47,4.57,3.93,,,,,,
6285,啟碁,4.64,4.63,4.29,4.29,3.08,4.48,2.84,7.15,7.07,2.57
5425,台半,5.6,5.83,3.62,7.09,5.8,3.77,1.74,7.52,8.28,1.73
3548,兆利,4.72,5.16,6.91,2.09,3.6,2.6,3.99,0.67,6.02,3.65
6609,瀧澤科,7.82,3.66,2.25,6.73,7.78,3.35,2.02,6.69,4.53,2.29
1777,生泰,3.98,2.23,4.86,3.6,3.45,2.84,2.34,2.12,5.58,2.99
2468,華經,4,3.69,4.44,4.72,4.85,2.34,0.91,5.08,7.05,4.64
3551,世禾,2.99,3.73,2.46,6.71,7.26,4.24,3.04,5.35,5.47,5.09
8437,大地-KY,3.43,3.48,2.52,2.47,2.48,,,,,
910322,康師傅-DR,3.88,1.81,0.88,1.93,2.41,1.56,1.13,1.38,1.36,1.42
3033,威健,5.73,6.99,5.56,8.8,10.2,8.66,6.54,11.9,10.7,6.47
6680,鑫創電子,4.1,2.94,,,,,,,,
3499,環天科,2.26,2.42,0,0,0,0,0,0,0,0
9918,欣天然,3.39,3.58,3.57,3.77,3.34,3.67,3.6,3.88,4.64,2.6
00728,第一金工業30,5.14,,,,,,,,,
3587,閎康,3.68,4.31,4.33,3.6,6.68,6.22,4.69,4.4,5.76,0
0053,元大電子,3.56,3.61,3.26,3.41,3.46,3.11,3.09,2.4,4.86,3.67
6556,勝品,2.58,8.68,4.17,,,,,,,
1507,永大,2.8,3.38,4.99,6.02,6.32,3.15,2.69,4.11,4.39,3.42
1519,華城,1.03,2.12,3.84,3.35,3.91,2.04,1.37,4.22,7.72,4.27
2402,毅嘉,3.02,0,0,0,13.2,1.9,3.08,0,0,4.62
6582,申豐,6.24,7.2,4.23,,,,,,,
6615,慧智,2.82,1.88,,,,,,,,
1735,日勝化,0.85,3.26,2.6,8.1,5.04,4.41,4.78,2.19,4.59,7.19
4541,晟田,4.08,1.14,1.04,3.37,3.61,1.72,,,,
1618,合機,3.21,3.51,3.24,4.22,2.78,0,5.03,4.31,3.37,0
6592,和潤企業,3.71,3,,,,,,,,
2421,建準,4.22,6.2,3.82,5.47,6.76,5.04,5.15,8.66,7.58,3.52
4183,福永生技,3.57,2.08,1.92,1.6,0,0.73,3.35,,,
5306,桂盟,4.21,4.62,2.5,2.2,1.16,0.97,0.2,0,0,0
5102,富強,5.18,6.67,4.22,5,4.81,3.62,4.73,4.7,2.92,0
1231,聯華食,4.3,3.81,5.16,4.24,3.19,3.16,3.11,3.28,3.13,2.5
1229,聯華,4.33,6.07,4.37,5.44,7.37,4.89,5.15,5.28,6.84,3.41
6288,聯嘉,2.1,1.4,2.04,2.15,0,2.53,0,1.97,1.29,
6442,光聖,3.95,5.33,7.82,6.36,2.9,,,,,
3537,堡達,7.27,7.05,4.9,5.74,6.28,7.55,4.29,6.09,5.56,3.16
9946,三發地產,1.11,4.82,3.92,9.43,0,11.5,6.99,0,0,0
1587,吉茂,0.68,1.7,3.82,4.35,5.71,4.96,2.07,5.28,4.44,
4163,鐿鈦,3.37,2.65,5.5,2.96,4.02,2.94,2.24,1.5,,
3546,宇峻,4.2,4.77,2.82,0,1.31,2.61,5.81,0.7,12.4,2.8
2908,特力,6.15,5.33,4.72,4.73,5.42,4.74,4.86,3.67,3.2,1.13
1240,茂生農經,2.84,4.2,,,,,,,,
6213,聯茂,2.98,6.2,3.83,4.8,5.52,9.17,8.03,5.06,7.5,3.39
6594,展匯科,3.54,3.12,4.73,,,,,,,
2412,中華電,4.07,4.24,4.66,5.4,4.9,4.81,5.75,5.78,5.52,5.48
4763,材料-KY,3.24,3.68,2.88,4.24,0,,,,,
1752,南光,2.86,5.19,4.33,2.86,1.02,0.83,0.87,0.48,0,0.58
1709,和益,3.87,10.1,8.29,6.96,3.99,4.88,2.1,4.92,2.52,0
9941A,裕融甲特,0.78,,,,,,,,,
2881A,富邦特,3.76,3.79,2.68,,,,,,,
6570,維田,4.65,3.7,4.19,,,,,,,
3040,遠見,6.86,29.8,10.5,7.92,9.79,3.17,1.1,2.79,3.11,2
006208,富邦台50,3.36,6.37,5.68,0.11,2.44,3.22,1.91,6.01,,
3118,進階,3.7,6.71,5.86,7.26,5.12,5.09,4.62,4.94,5.41,3.11
1218,泰山,3.62,2.11,0,0,0,0,0,1.25,2.49,1.08
3266,昇陽,3.27,0,0,0,8.44,0,0,3.18,5.39,0
8931,大汽電,2.35,3.71,3.85,1.84,2.38,4.55,4.12,4.15,7.35,6.71
4735,豪展,4.9,5.83,3.98,3.44,1.09,0,0,0,2.62,
6191,精成科,1.75,4.76,2.96,0,0,0,0,5.93,1.81,2.95
1535,中宇,3.13,4.21,4.22,6.54,7.58,5.13,4.91,5.29,5.97,5.37
3272,東碩,3.11,3.83,2.78,3.5,7.27,1.6,0.29,0,0,0
1476,儒鴻,2.73,2.73,3.53,3.11,1.76,2.18,1.49,2.82,4.36,2.6
6418,詠昇,6.53,4.03,6.79,5.52,3.17,1.86,8.85,,,
8467,波力-KY,3.76,4.03,4.82,6.28,2.73,,,,,
1720,生達,4.45,5.08,4.18,4.6,2.61,6.65,2.59,3.68,2.17,4.95
1477,聚陽,4.51,3.53,5.37,7.67,3.3,4.55,3.82,6.7,6.52,7.55
2027,大成鋼,9.36,1.9,2.32,2.84,4.39,2.88,1.42,7.87,0,1.53
4706,大恭,5.35,5.98,6.12,3.8,6.69,6.25,5.56,6.78,7.69,4.12
3290,東浦,6.02,1.6,1.97,6.29,3.65,8.06,0,3.79,3.16,2.03
4961,天鈺,3.46,1.24,4.42,3.97,1.62,0.82,0,2.1,3.65,
9908,大台北,3.51,3.81,3.75,4.12,4.26,4.36,4.44,4.77,5.54,4.3
5471,松翰,6.35,5.04,4.92,6.88,8.89,6.9,7.06,8.22,11.5,5.97
5438,東友,7.69,10.7,7.23,9.06,7.66,4.07,2.19,5.45,11.8,6.06
3257,虹冠電,6.84,1.09,1.36,1.79,5.69,3.1,1.81,5.51,3.33,
1701,中化,4.16,3.31,3.22,3.3,3.04,2.45,2.13,2.42,4.11,2.44
00660,元大歐洲50,2.84,,,,,,,,,
2545,皇翔,4.5,5.87,14.9,3.01,16.4,8.27,14,4.06,3.27,2.57
8488,吉源-KY,2.98,7.06,6.16,1.14,,,,,,
2887F,台新戊特二,0.31,,,,,,,,,
00692,富邦公司治理,3.27,4.27,5.48,,,,,,,
1503,士電,3.31,3.17,2.91,3.7,3.61,3.54,2.63,3.33,3.75,3
1595,川寶,6.31,8.79,2.41,6.76,7.46,4.23,5.12,7.53,5.45,
2308,台達電,3.3,3.86,3.48,3.13,4.31,3.08,3.11,3.28,7.22,2.95
3023,信邦,3.61,4.83,4.29,4.41,4.48,5.64,5.01,6.37,8.9,4.33
1314,中石化,5.1,0,0,0,0,0,3.68,9.72,3.71,0
3390,旭軟,4.74,4.72,4.27,5.23,14,11.2,10.7,8.82,4.17,2.25
6187,萬潤,7.49,7.29,4.67,3.81,4.07,2.93,0,0,0,2.44
2367,燿華,1.19,2.2,0,7.67,5.41,3.03,0,6.9,1.27,0
3188,鑫龍騰,2.79,0,0,0,0,0,0,0,0,0
4111,濟生,2.41,3.33,3.29,2.7,1.58,1.51,1.33,1.25,1.97,1.04
2472,立隆電,5.23,5.5,3.9,6.41,5.75,5.21,2.97,5.86,4.33,0
2376,技嘉,6.04,9.95,4.81,5.8,7.41,8.11,5.56,7.69,11.8,8.15
8423,保綠-KY,4.84,2.17,1.19,2.78,2.2,1.98,1.54,0.73,,
006203,元大MSCI台灣,2.75,3.33,2.62,0.92,3.49,2.34,2.99,2.68,3.38,
1225,福懋油,3.31,1.61,1.88,2.08,0.97,1.13,3.62,2.32,3.19,0
2882A,國泰特,3.55,3.58,0.24,,,,,,,
3144,新揚科,2.75,4.82,2.46,4.83,10.1,5.51,0.6,0,0,0
8234,新漢,2.6,2.85,4.57,3.78,6.62,1.09,2.22,4.04,4.63,1.85
4716,大立,2.83,0.75,0.84,2.21,2.69,1.81,1.7,1.77,1.22,0.39
6122,擎邦,0,0,0,0,0,0,6.99,7.87,6.9,7.04
6569,醫揚,4.14,5,4.4,2.79,,,,,,
2608,嘉里大榮,3.98,4.51,3.92,3.86,3.88,3.63,2.37,1.84,2.25,1.78
1203,味王,3.7,5,3.97,4.35,4.37,4.2,1.2,2.49,2.56,2.35
2337,旺宏,3.23,5.45,0,0,0,0,0,4.38,14,7.28
2605,新興,1.19,3.76,3.31,5.13,4.96,4.31,4.4,5.79,9.84,8.5
3454,晶睿,2.73,4.25,4.91,5.36,5.18,6.7,3.26,5.54,3.34,1.46
3540,曜越,5.95,4.92,3.34,1.6,5.47,3.61,7.72,8.51,0,5.13
0051,元大中型100,3.41,3.53,2.68,2.73,3.43,2.49,2.69,2.91,3.8,2.8
1303,南亞,6.87,6.75,5.78,4.63,3.77,2.9,0.44,3.75,7.82,2.61
5452,佶優,2.81,0,1.63,2,1.56,1.76,1.28,2.69,2.4,2.19
3360,尚立,2.12,2.4,7.57,5.97,7.46,0,2.82,0,5.43,2.8
6133,金橋,3.05,2.91,1.93,4.33,3.68,2.88,0,0,0,0
3131,弘塑,2.87,9.48,5.75,6.4,3.36,7.67,4.59,4.29,9.94,2.82
6451,訊芯-KY,1.44,1.19,3.86,5.91,6.07,,,,,
4120,友華,3.24,4.8,2.28,2.9,2.68,2.39,2.18,2.48,2.01,0.9
1529,樂士,1.13,0,0,0,0,0,0,0,0,0
1504,東元,3.44,4.93,3.09,2.87,4.18,3.65,2.93,4.04,4.48,2.82
2456,奇力新,6.24,2.48,4.06,4.51,3.7,0.58,0.68,2.45,9.49,1.76
2427,三商電,3.77,2.26,1.99,1.4,3.97,0,0,4.02,0,0
5223,安力-KY,5.82,4.82,,,,,,,,
0050,元大台灣50,3.09,3.84,2.92,1.18,3.29,2.32,2.3,3.44,3.91,3.58
8436,大江,2.44,0.52,0.7,0.89,0.81,1.2,0.26,,,
4745,合富-KY,0.72,0.5,5.13,5.22,6.34,3.88,3.33,1,1.02,0.93
6464,台數科,4.83,4.39,1.67,5.3,4.62,,,,,
8182,加高,3.67,5.97,3.35,5.02,6.18,3.28,2.06,6.11,9.13,3.86
6552,易華電,2.48,0.28,2.12,0.81,,,,,,
3017,奇鋐,2.4,5.15,3.7,3.98,3.48,1.63,0.99,3.21,6.41,5.79
1216,統一,3.37,7.88,3.18,3.75,2.55,2.99,2.61,1.88,3.16,1.85
2706,第一店,2.88,1.94,1.29,1.1,0.96,0.69,0.78,0.55,0.53,0.38
6279,胡連,4.46,9.74,3.93,3.9,4.24,5.45,3.66,6.13,7.26,4.84
6196,帆宣,3.5,5.19,5.32,7.08,7.89,4.61,5.62,5.81,5.33,1.67
1308,亞聚,1.9,1.53,3.11,3.15,1.74,4.14,3.83,3.89,4.88,1.27
3049,和鑫,0,0,0,0,0,0,0,0,0,0
6274,台燿,2.97,3.55,2.5,4.31,5.95,4.5,3.51,4.1,8.93,1.23
2701,萬企,3,1.94,1.87,1.48,1.08,0.79,0.87,0.7,0.78,0.53
8222,寶一,2.69,1.81,3.66,3.26,2.3,2.46,,,,
2891B,中信金乙特,3.4,0.07,,,,,,,,
2633,台灣高鐵,2.92,2.45,2.55,3.19,0,0,0,0,0,0
1808,潤隆,12.7,6.5,11.8,15.5,15.8,1.03,9.26,14.1,5.05,0.75
2612,中航,5.38,1.61,1.74,0.76,6.21,4.37,2.47,5.19,7.79,8.82
1707,葡萄王,3.33,3.5,3.08,2.99,2.9,3.94,2.47,3.76,6.78,4.37
3466,致振,0,0,3.28,2.91,6.8,3.8,3.4,7.94,4.81,6.67
1514,亞力,3.91,3.8,4.22,4.99,5.49,3.28,4.85,4.12,4.14,1.29
006201,元大富櫃50,3.17,2.79,2.41,2.27,2.23,2,2.53,2.47,2.67,
3323,加百裕,6.74,6.12,2.55,5.89,5.62,2.08,6.62,5.35,9.55,4.48
2903,遠百,3.26,6.37,4.67,6.25,5.48,4.08,2.71,3.32,2.8,1.54
3363,上詮,4.29,3.43,1.61,0,1.77,3.59,5.37,4.17,1.97,1.19
6405,悅城,3.33,3.4,0.85,0,9.95,5.64,2.3,,,
2881B,富邦金乙特,2.68,,,,,,,,,
5478,智冠,2.64,3.01,2.85,2.36,3.59,1.79,2.08,4.47,12.1,4.41
2882B,國泰金乙特,1.71,,,,,,,,,
3164,景岳,6.02,0,0,0,0,0,1.18,2.16,5.63,1.16
2013,中鋼構,1.87,0.91,1.32,2.34,4.13,5.43,5.97,6.51,5.61,4.15
6449,鈺邦,2.47,6.04,3.13,5.21,5.52,1.87,,,,
1708,東鹼,1.97,3.94,1.69,1.88,4.67,1.26,1.56,4.5,4.7,4.22
2031,新光鋼,4.76,6.36,6.43,2.78,7.81,5.51,2.57,4.66,11.2,1.85
4205,中華食,3.13,4.44,2.36,4,3.85,5.26,2.54,5.48,6.97,3.39
0054,元大台商50,3.05,3.85,3.13,3.31,3.49,2.69,2.33,3.38,5.6,3.03
2069,運錩,13.3,6.38,6.67,2.52,,,,,,
4433,興采,2.41,1.78,5.01,4.13,2.33,3.2,,,,
5704,老爺知,2.09,1.36,0,3.88,4.72,2.69,9.76,3.51,1.63,0.82
5487,通泰,2.06,5.28,7.75,7.26,9.85,8.52,9.43,4.31,7.6,6.94
6591,動力-KY,2.45,4.9,1.52,,,,,,,
5206,坤悅,3.88,5.24,5.18,6.27,0,0,0,0,0,0
6173,信昌電,6.05,2.5,0.78,2.28,3.91,0,0,0,2.88,1.61
2642,宅配通,1.96,4.81,1.55,2.41,3.83,2.99,0.93,,,
1410,南染,3.98,5.86,6.18,5.32,4.96,3.47,5.18,3.67,0.99,0
6496,科懋,11.2,9.84,5.41,2.17,1.84,,,,,
6217,中探針,1.81,8.47,5.03,6.66,3.92,1.46,1.83,0.28,0.38,0
4207,環泰,3,6.69,0,0,2.24,4.49,5.61,0,0,0
1568,倉佑,3.37,3.83,3.38,3.03,2.44,1.68,2.47,0,0,0
6276,安鈦克,0,0,0,0,8.41,4.72,3.28,0,0,0
3588,通嘉,2.51,2.42,5.69,4.12,6.72,4.57,5.63,4.93,8.38,2.69
3711,日月光投控,3,4.29,,,,,,,,
5533,皇鼎,4.4,4.4,4.08,3.12,3.53,2.48,2.62,2.61,3.37,2.27
6456,GIS-KY,3.54,10,2.01,3.28,1.81,,,,,
6509,聚和,3.24,2.14,2.4,3.37,2.06,2.28,1.5,0.55,0.76,1.83
1454,台富,2.56,2.4,3.54,5.87,4.28,3.12,2.4,6.83,0,0
1713,國化,3.93,2.32,3.43,2.75,3.57,2.83,2.35,2.42,3.75,0.87
1532,勤美,8.61,3.87,5.99,6.58,5.71,9.9,2.44,1.44,6.3,5.99
2010,春源,5.52,4.95,6.11,4.29,5.75,10.4,4.37,5.17,5.15,3.65
2070,精湛,6.06,4.21,2.08,,,,,,,
6505,台塑化,4.92,5.78,5.19,3.57,1.08,3.64,0.32,2.33,4.16,3.84
4919,新唐,5.35,6.3,3.75,4.65,3.9,4.21,6.59,5.35,14.2,3.1
3535,晶彩科,0,0,0,0,0,0,0,0,15,0
3625,西勝,4.27,4.27,0,0,0,0,0,0,0,4.42
1101B,台泥乙特,0.17,,,,,,,,,
2387,精元,2.58,2.29,2.8,2.8,1.02,0.76,1.3,2.44,8.51,3.96
2601,益航,0.9,0,0,0,2.6,0,1.28,1.89,2.85,1.49
2939,凱羿-KY,9.38,6.65,,,,,,,,
6215,和椿,3.22,4.15,2.56,2.04,7.87,2.46,0,3.45,14.7,0
6223,旺矽,2.53,0.95,6.17,3.49,6.58,1.79,4.17,8.32,8.76,0
8440,綠電,3.47,3.21,3.32,2.3,7.32,1.65,1.1,,,
3563,牧德,7.49,2.72,2.04,5.91,8.42,7.81,4.28,8.16,0.88,1.3
3227,原相,3.56,5.12,1.35,3.58,3.76,3.05,3.98,4.2,6.85,3.45
3628,盈正,4.48,7.58,7.77,8.33,7.5,4.76,5.07,11.1,19.7,0.6
2415,錩新,7.98,4,3.42,3.35,8.06,3.96,4.74,4.22,0,0
6698,旭暉應材,1.1,,,,,,,,,
6548,長科*,50.3,3.95,0.28,2.03,,,,,,
1307,三芳,2.11,7.14,6.49,4.81,4.13,4.67,4.45,5.03,5.48,4.27
3021,鴻名,4.76,5.19,4.79,0,6,1.55,0,0,0,0
3324,雙鴻,0.69,2.07,4.86,0.92,0.51,2.11,4.54,3.32,0,0
3376,新日興,3.09,2.97,4,4.84,3.16,4.17,6.01,1.68,5.13,7.03
4912,聯德控股-KY,2.29,1.65,2.86,7.61,5.18,4.58,9.65,3.28,2.16,0
5203,訊連,2.67,2.42,2.55,5.15,10.2,7.69,8.24,7.34,11.1,5.82
3605,宏致,2.26,1.75,2.38,1.62,4.19,1.61,5.25,9.6,7.06,5.11
1414,東和,2.79,4.51,2.71,3.28,4.49,5.97,3.78,3.2,0,0
4989,榮科,6.57,9.39,,,,0,0,0,,
1626,艾美特-KY,0,0.75,4.18,0,0,7.77,3.09,,,
1324,地球,3.11,2.7,3.2,3.07,2.7,9.25,2.46,5.22,3.64,3.02
6146,耕興,2.91,4.31,3.8,3.52,2.78,2.75,2.91,7.29,8.04,5.85
3706,神達,5.17,5.26,6.99,5.14,2.78,2.56,,,,
6185,幃翔,2.21,5.11,6.53,7.29,8.13,6.57,4.72,4.63,16.4,4.08
3236,千如,1.6,2.07,1.1,0.47,1.21,0,0,0.36,6.12,0.85
4107,邦特,3.07,3.71,3.04,2.18,2.02,2.6,2.47,4.24,8.96,4.21
8215,明基材,3.21,5.39,0,8.03,6.24,0.9,0,0,0.55,0
2105,正新,2.63,4.41,5.71,4.93,5.63,4.03,1.92,1.86,3.05,3.08
3025,星通,0,0.72,1.36,0,1.8,2.32,5.26,0,8.76,3.83
6605,帝寶,3.9,3.68,3.33,2.92,3.96,3.43,2.55,1.51,6.9,4.91
2103,台橡,4.07,3.55,2.68,3.2,7.52,4.04,5.91,8.47,4.71,4.74
4905,台聯電,4.35,3.38,1.49,3.39,1.06,1.51,2.5,2.02,2.7,0
0052,富邦科技,1.45,3.58,2.67,5.73,,5.87,,7.43,,3.78
6409,旭隼,2.94,3.72,3.88,3.37,2.21,3.56,,,,
1256,鮮活果汁-KY,2.81,3.58,2.92,3.27,4.12,2.48,0.91,0.91,,
2313,華通,1.77,6.06,1.56,6.43,2.72,2.8,2.87,4,0,0
2823,中壽,0,2.87,2.67,1.87,1.58,1.52,0.66,0,2.86,2.58
5009,榮剛,2.41,1.85,2.02,3.19,4.46,2.28,2.29,4.12,0,0
2455,全新,2.12,3.87,2.72,4.4,4.23,6.71,8.22,5.62,1.52,0.83
2912,統一超,2.89,8.04,2.82,3.12,3.41,2.45,2.35,3.09,2.97,2.68
1527,鑽全,8.13,3.08,6.15,3.53,4.75,10,1.59,10.3,0,5.2
8341,日友,2.78,2.96,1.76,3.1,3.96,,,,,
2492,華新科,6.83,2.61,1.15,2.13,1.52,0,0,0,1.6,0
2515,中工,2.53,2.63,2.37,3.24,2.41,1.77,1.5,1.49,1.64,1.25
6667,信紘科,3.91,7.32,,,,,,,,
4532,瑞智,5.23,7.24,7.94,5.06,8.11,4.36,4.69,4.76,2.54,0
3489,森寶,3.26,0,5.15,0,0,0,0,0,0,2.92
2884,玉山金,2.54,3.05,2.6,2.34,2.27,1.41,1.52,1.23,1.53,0.99
6148,驊宏資,9.95,0,0,0,2.83,0,0,0,0,0
4737,華廣,2.48,8.66,7.46,3.58,1.59,4.01,1.25,5.43,3.46,2.7
00712,FH富時不動產,5.18,10.8,0.82,,,,,,,
5211,蒙恬,0,2.06,2.95,2.97,3.77,3.27,6.47,6.83,7.77,2.54
00770,國泰北美科技,,,,,,,,,,
3019,亞光,2.13,2.42,1.04,0,0,0,0,0,0,0
9960,邁達康,1.27,0,1.08,1.2,4.19,3.62,5.22,5.83,2.26,0
2880,華南金,2.48,2.86,4.18,3.88,4.07,3.94,2.87,2.98,1.83,0.82
2534,宏盛,0,7.83,3.91,2.67,2.16,4.9,4.12,7.16,11.3,1.48
3105,穩懋,1.7,5.93,1.59,0.56,0.4,5.06,5.4,2.45,3.22,0
1609,大亞,2.63,3.45,0,0,0,3.14,2.74,3.55,4.58,1.54
1783,和康生,2.7,0.65,0,0,0,0,0,0,,
4908,前鼎,2.13,4.16,2.48,2.37,9.81,5.41,7.33,7.22,6.25,4.04
2539,櫻花建,0.68,5.56,5.69,4.37,4,0.92,0.45,0.67,0.68,0.17
5904,寶雅,3.74,4.11,2.87,2.36,2.43,2,2.2,4.34,8.1,1.67
2723,美食-KY,4.05,2.91,1.15,1.02,0.51,0.8,2.48,2.11,1.72,0.68
3163,波若威,1.17,0,5.07,0,3.33,4.21,1.47,0.7,,
5305,敦南,5.56,5.94,2.77,5.07,4.65,1.33,1.55,2.6,5.85,0
4977,眾達-KY,3.51,5.6,4.09,4.71,7.69,5.31,2.06,,,
3515,華擎,5.3,7.38,2.92,6.69,10,12.9,7.27,11,9.18,8.68
6163,華電網,1.81,4.26,0,0,0,8.31,9.05,2.31,0,4.15
6231,系微,2.25,2.39,0.62,3.53,1.61,1.1,5.08,9.33,3.83,4.28
2731,雄獅,4.47,5.98,4,5.56,3.53,4.15,1.68,,,
4139,馬光-KY,0,0,0,0,0,0,0,0,0,0
3675,德微,4.38,5,6.28,1.97,0,0,0,1.25,1.1,1.25
2345,智邦,2.38,4.19,2.92,3.86,3.37,5.7,9.48,9.13,10.3,5.37
2024,志聯,4.94,8.42,5.8,3.58,11.8,0,0,2.39,0,0
2707,晶華,10.2,5.12,5.3,5.25,4.18,2.45,2.59,2.79,2.41,1.69
4306,炎洲,3.93,4.25,2.05,4.1,2.11,2.68,2.2,5.25,2.77,2.21
8477,創業家,4.84,1.66,4.55,1.44,,,,,,
8996,高力,3.82,2.7,7.77,2.69,2.85,2.21,1.65,2.6,1.61,0
2395,研華,2.25,3.13,2.99,2.36,2.83,2.25,2.37,4.05,4.18,4.85
006204,永豐臺灣加權,2.54,4.07,3.21,3.46,3.76,1.56,2.09,3.15,,
3037,欣興,1.9,2.23,1.83,2.44,3.62,2.49,4.87,4.87,7.3,2.46
2401,凌陽,2.66,6.22,3.05,7.84,5.15,0,0,0,8.09,0
1526,日馳,4.16,3.07,1.24,2.7,0,0,0,0,0,0
5523,豐謙,1.69,2.07,0,0,0,0,0,0,0,0
3024,憶聲,3.97,0,0,0,0,0,0,0,1.33,0
3152,璟德,2.81,4.45,2.63,4.19,3.06,4.87,2.66,5.58,8.46,3.27
6175,立敦,6.65,7.87,1.16,2.25,1.26,0.51,3.95,7.66,2.87,0
5903,全家,2.65,2.58,2.92,2.25,2.5,2.25,1.66,2.7,2.81,2.65
3434,哲固,2.21,0,4.47,2.87,0,0,0,0,0,0
6669,緯穎,2.52,1.46,,,,,,,,
8462,柏文,2.64,2.16,1.2,2.17,1.29,,,,,
2207,和泰車,1.76,4.7,3.39,3.25,2.76,2.65,2.45,3.43,4.12,4.48
8279,生展,2.13,1.04,0.65,0.67,0,,,,,
3332,幸康,5.82,7.89,4.18,6.15,7.12,6.72,4.28,8.52,8.66,3.1
4754,國碳科,2.85,5.31,6.48,3.85,5.15,0.14,1.81,,,
2323,中環,0,0,0,0,0,0,0,0,0,0
6706,惠特,3.37,0,,,,,,,,
1617,榮星,8.23,4.76,2.53,3.95,4.55,0,0,0,3.4,0
8091,翔名,8.59,11.3,3.12,5.56,5.32,7.56,8.93,4.72,11,3.29
6020,大展證,0.2,5.14,0.54,0,3.1,0.62,0.14,0,5.11,2.84
1614,三洋電,2.9,3.1,4.61,3.33,3.06,2.92,2.04,4.03,3.31,3.11
5230,雷笛克光學,4.75,6.96,2.78,2.38,2.01,4.48,1.98,1.55,,
4123,晟德,2.5,3.55,0,0,0,0,0,0,0,0
3533,嘉澤,2.7,2.6,1.98,4.73,4.49,2.39,6.88,3.9,9.53,2.54
1305,華夏,7.21,6.82,5.25,4.18,1.32,5.73,2.37,0,0,2.28
8183,精星,2.38,2.25,1.28,0,4.9,0,0,0,0,0
8432,東生華,2.04,2.89,5.25,2.91,2.68,4.71,3.41,3.2,,
6643,M31,2.09,1.76,,,,,,,,
2002A,中鋼特,2.57,3.23,3.3,3.36,3.56,2.88,3.16,3.16,5.22,2.72
3317,尼克森,1.38,1.5,0,0,0,0,0,0,3.2,3.03
00741B,富邦全球高收債,6.17,,,,,,,,,
00727B,國泰1-5Y高收債,5.15,3.45,,,,,,,,
3624,光頡,4.27,1.62,1.84,12.1,3.95,6.34,5.11,3.95,2.86,2.02
2363,矽統,0,0,0,0,0,0,0,0,1.53,3.82
1591,駿吉-KY,4.38,0,0,0,0,0,0,2.3,0,
4148,全宇生技-KY,5.8,4.89,1.67,,,,,,,
2374,佳能,3,5.56,4.52,8.93,0,12.6,11.7,6.62,11.5,7.19
2330,台積電,3.78,3.55,3.05,3.31,3.15,2.13,2.84,3.09,3.96,4.22
1419,新紡,2.03,8.28,1.01,0.88,0.83,1.11,1.25,1.49,2.15,0.45
2002,中鋼,4.18,3.63,3.43,2.03,5.57,2.66,1.48,3.69,6.91,3.01
1236,宏亞,2.92,0.73,1.72,3.8,6.05,5.35,2.65,2.33,3.12,4.18
2312,金寶,2.33,3.05,2.84,2.52,0,0,0.91,1.54,1.63,0
3432,台端,3.73,13.4,0.88,1.61,3.79,0,0,0,4.83,0.3
8941,關中,6.9,17.4,4.39,2.25,0.57,0,0,0,0,0
2408,南亞科,8.53,6.38,1.97,5.8,4.37,0,0,0,0,0
8489,三貝德,4.63,3.7,0.06,,,,,,,
1517,利奇,2.75,2.02,1.72,4.81,4.44,3.48,4.64,5.79,6.51,4.03
3003,健和興,3.64,4.16,2.36,2.65,2.74,2.59,1.99,2.26,0.95,0.65
3530,晶相光,2.01,1.27,0.74,0,0,0,0,0,0,0
9914,美利達,1.98,1.45,3.2,3.82,3.84,2.8,2.54,2.31,5.22,5.7
1473,台南,2.03,2.89,5.03,4.02,5.43,9.56,3.19,7.6,6.85,3.32
5514,三豐,1.03,4.29,3.43,0,5.31,0,2.28,0.95,0,0
6438,迅得,3.61,6.57,3.55,7,6.25,10,,,,
3035,智原,1.42,6.38,1.73,6.59,3.39,5.41,4.79,3.9,5.18,3.51
5525,順天,8.58,5.73,1.88,10.6,7.52,9.5,4.07,2.37,4.32,2.29
2059,川湖,2.62,1.56,2.06,2.42,2.11,1.85,1.77,2.45,3.82,3.39
3006,晶豪科,3.86,7.46,3.33,3.5,8.72,3.9,1.68,2.28,4.1,2.12
