"排名","代號","名稱","股價日期","成交","漲跌價","漲跌幅","股利發放年度","最後成交價","所屬EPS","現金股利","股票股利","合計股利","現金殖利率","股票殖利率","合計殖利率","盈餘配息率","盈餘配股率","盈餘總分配率","現金股利發放日"
"489",="2752","豆府","05/22","108","-1","-0.92","-","","","","","","","","","","","",""
"490",="8111","立碁","05/22","9.35","-0.03","-0.32","2011","10","0.36","0.2","0.5","0.7","2.01","5.03","7.04","55.9","140","196",""
"491",="6261","久元","05/22","62.4","+0.6","+0.97","2011","55.8","8.53","4.67","0.09","4.76","8.37","0.17","8.54","54.8","1.1","55.9",""
"492",="8499","鼎炫-KY","05/22","104","+0.5","+0.48","-","","","","","","","","","","","",""
"493",="3293","鈊象","05/22","521","-1","-0.19","2011","203","11.86","9.5","0","9.5","4.68","0","4.68","80.1","0","80.1",""
"494",="2881","富邦金","05/22","41.7","-1","-2.34","2011","32.05","2.33","1","0.5","1.5","3.12","1.56","4.68","42.9","21.4","64.3",""
"495",="3004","豐達科","05/22","55.7","-1","-1.76","2011","27","2.98","0","0","0","0","0","0","0","0","0",""
"496",="6527","明達醫","05/22","53.2","+0.2","+0.38","-","","","","","","","","","","","",""
"497",="2851","中再保","05/22","18.8","-0.15","-0.79","2011","12.5","1.28","1","0","1","8","0","8","78.1","0","78.1",""
"498",="6462","神盾","05/22","188","-1","-0.53","-","","","","","","","","","","","",""
"499",="2892","第一金","05/22","21.95","-0.25","-1.13","2011","17.75","1.09","0.3","0.6","0.9","1.69","3.38","5.07","27.5","55","82.6",""
"500",="2353","宏碁","05/22","16.1","-0.35","-2.13","2011","35.1","5.71","3.65","0","3.65","10.4","0","10.4","64","0","64",""
"501",="1319","東陽","05/22","37.65","+0.05","+0.13","2011","32.5","2.51","0.4","0.7","1.1","1.23","2.15","3.38","15.9","27.9","43.8",""
"502",="6435","大中","05/22","90","-1.8","-1.96","-","","","","","","","","","","","",""
"503",="4721","美琪瑪","05/22","51.1","-0.9","-1.73","2011","20.85","2.75","2","0.37","2.37","9.59","1.77","11.4","72.7","13.4","86.2",""
"504",="1339","昭輝","05/22","42","-1.45","-3.34","2011","","1.64","0.95","0.55","1.5","","","","57.9","33.5","91.5",""
"505",="2340","光磊","05/22","21","-0.15","-0.71","2011","11.3","1.26","1","0","1","8.85","0","8.85","79.4","0","79.4",""
"506",="6227","茂綸","05/22","21.05","-0.4","-1.86","2011","10","1.34","0.8","0","0.8","8","0","8","59.7","0","59.7",""
"507",="1530","亞崴","05/22","31.6","0","0","2011","26.6","2.62","1","0.5","1.5","3.76","1.88","5.64","38.2","19.1","57.2",""
"508",="5209","新鼎","05/22","62.7","-0.4","-0.63","2011","51.7","4.77","3.97","0","3.97","7.68","0","7.68","83.2","0","83.2",""
"509",="3114","好德","05/22","21.1","-0.4","-1.86","2011","12.3","-0.17","0.2","0","0.2","1.64","0","1.64","-119","0","-119",""
"510",="3709","鑫聯大投控","05/22","21.1","-0.1","-0.47","-","","","","","","","","","","","",""
"511",="4155","訊映","05/22","30.6","+0.4","+1.32","2011","33.6","2.77","0.55","1.6","2.15","1.64","4.76","6.4","19.9","57.8","77.6",""
"512","8916A","光隆甲特","05/22","52.8","-0.1","-0.19","-","","","","","","","","","","","",""
"513",="9940","信義","05/22","25.35","-0.35","-1.36","2011","37.3","5.42","3","2","5","8.04","5.36","13.4","55.4","36.9","92.2",""
"514",="9905","大華","05/22","21.2","-0.1","-0.47","2011","30.2","2.17","1.5","0","1.5","4.97","0","4.97","69.1","0","69.1",""
"515",="6016","康和證","05/22","7","-0.04","-0.57","2011","6.2","0.18","0","0.15","0.15","0","2.43","2.43","0","83.8","83.8",""
"516",="8299","群聯","05/22","276","-2","-0.72","2011","182.5","8.57","4.34","0","4.34","2.38","0","2.38","50.7","0","50.7",""
"517",="00733","富邦臺灣中小","05/22","20.42","-0.24","-1.16","-","","","","","","","","","","","",""
"518",="1726","永記","05/22","68.1","-1.1","-1.59","2011","42.85","3.46","2.5","0","2.5","5.83","0","5.83","72.2","0","72.2",""
"519",="4506","崇友","05/22","57.5","+0.2","+0.35","2011","13.95","1.05","1","0","1","7.17","0","7.17","95.2","0","95.2",""
"520",="1813","寶利徠","05/22","21.3","-0.4","-1.84","2011","26.5","1.38","1.5","0","1.5","5.66","0","5.66","109","0","109",""
"521",="6121","新普","05/22","309","-3.5","-1.12","2011","177","13.06","5.5","1","6.5","3.11","0.56","3.67","42.1","7.66","49.8",""
"522",="5284","jpp-KY","05/22","40.5","-0.35","-0.86","-","","","","","","","","","","","",""
"523",="6104","創惟","05/22","42.65","-0.4","-0.93","2011","21.25","0.21","0","0","0","0","0","0","0","0","0",""
"524",="5212","凌網","05/22","46.55","-1.7","-3.52","2011","16.5","0.31","0.28","0","0.28","1.69","0","1.69","90.1","0","90.1",""
"525",="2640","大車隊","05/22","79.1","+0.1","+0.13","2011","","4.88","1","3","4","","","","20.5","61.5","82",""
"526",="1539","巨庭","05/22","17.15","-0.15","-0.87","2011","5.84","-0.86","0","0","0","0","0","0","0","0","0",""
"527",="2354","鴻準","05/22","53.6","-1.5","-2.72","2011","96.6","6.85","1","0.5","1.5","1.04","0.52","1.55","14.6","7.3","21.9",""
"528",="2643","捷迅","05/22","42.9","-1.15","-2.61","-","","","","","","","","","","","",""
"529",="1259","安心","05/22","68.7","-0.4","-0.58","2011","157.5","7.91","2","1","3","1.27","0.63","1.9","25.3","12.6","37.9",""
"530",="5609","中菲行","05/22","29.2","-0.9","-2.99","2011","16.65","2.33","1.2","0.32","1.52","7.23","1.89","9.13","51.7","13.5","65.2",""
"531",="6670","復盛應用","05/22","172","-0.5","-0.29","-","","","","","","","","","","","",""
"532",="9917","中保科","05/22","86","-0.2","-0.23","2011","54.4","3.92","3.1","0","3.1","5.7","0","5.7","79.1","0","79.1",""
"533",="5016","松和","05/22","28","-0.4","-1.41","2011","30","3.81","1.5","1","2.5","5","3.33","8.33","39.4","26.2","65.6",""
"534",="8473","山林水","05/22","43.1","-0.5","-1.15","-","","","","","","","","","","","",""
"535",="6239","力成","05/22","97","-1.7","-1.72","2011","64.1","10.89","4","1","5","6.24","1.56","7.8","36.7","9.18","45.9",""
"536",="1560","中砂","05/22","60.4","0","0","2011","32.95","1.75","1.5","0","1.5","4.55","0","4.55","85.7","0","85.7",""
"537",="1717","長興","05/22","30.2","-0.6","-1.95","2011","23.55","2.6","1.5","0.5","2","6.37","2.12","8.49","57.7","19.2","76.9",""
"538",="3264","欣銓","05/22","28.05","-0.05","-0.18","2011","18.9","3.21","2","0.1","2.1","10.6","0.53","11.1","62.3","3.11","65.4",""
"539",="2905","三商","05/22","21.6","-0.3","-1.37","2011","28.8","2.13","0.59","0.59","1.19","2.06","2.06","4.13","27.9","27.9","55.8",""
"540",="3094","聯傑","05/22","17.5","-0.65","-3.58","2011","18.25","1.53","1.15","0.2","1.35","6.29","1.09","7.39","75.1","13","88.1",""
"541",="6205","詮欣","05/22","25.95","+0.55","+2.17","2011","15.75","1.09","0.6","0","0.6","3.81","0","3.81","55","0","55",""
"542",="4543","萬在","05/22","15.15","0","0","-","","","","","","","","","","","",""
"543",="2809","京城銀","05/22","32.55","-0.35","-1.06","2011","17.05","1.76","0","0","0","0","0","0","0","0","0",""
"544",="5464","霖宏","05/22","10.85","-0.15","-1.36","2011","20","1.21","1","0","1","5","0","5","82.6","0","82.6",""
"545",="8284","三竹","05/22","65.1","-2","-2.98","2011","","0.02","0","0","0","","","","0","0","0",""
"546",="9902","台火","05/22","8.68","+0.01","+0.12","2011","9.74","1.24","0","0","0","0","0","0","0","0","0",""
"547",="9937","全國","05/22","43.4","-0.8","-1.81","2011","31","6.69","4","0","4","12.9","0","12.9","59.8","0","59.8",""
"548",="5347","世界","05/22","69.5","-0.4","-0.57","2011","10.55","1.17","0.6","0","0.6","5.68","0","5.68","51.2","0","51.2",""
"549",="3217","優群","05/22","93.4","-1.6","-1.68","2011","10.2","2.1","1.5","0","1.5","14.7","0","14.7","71.4","0","71.4",""
"550",="3705","永信","05/22","47.8","-0.35","-0.73","2011","40.7","2.5","1.8","0","1.8","4.42","0","4.42","72","0","72",""
"551",="9930","中聯資源","05/22","43.5","-0.7","-1.58","2011","39.4","2.58","2.5","0","2.5","6.35","0","6.35","96.9","0","96.9",""
"552",="5489","彩富","05/22","32.65","0","0","2011","26.65","2.61","2.33","0","2.33","8.73","0","8.73","89.2","0","89.2",""
"553",="8926","台汽電","05/22","37.05","+0.05","+0.14","2011","19","1.68","0.7","0.7","1.4","3.68","3.68","7.37","41.7","41.7","83.3",""
"554",="5607","遠雄港","05/22","21.8","-0.1","-0.46","2011","14.85","-0.08","0","0","0","0","0","0","0","0","0",""
"555",="4401","東隆興","05/22","26.2","+0.05","+0.19","2011","21.5","3.24","2","0","2","9.3","0","9.3","61.7","0","61.7",""
"556",="1524","耿鼎","05/22","8.75","-0.14","-1.57","2011","6.93","-0.23","0","0","0","0","0","0","0","0","0",""
"557",="2816","旺旺保","05/22","19.25","-0.1","-0.52","2011","12.8","-2.31","0","0","0","0","0","0","0","0","0",""
"558",="1615","大山","05/22","21.9","-0.15","-0.68","2011","10.8","1.73","1.2","0.5","1.7","11.1","4.63","15.7","69.4","28.9","98.3",""
"559",="3052","夆典","05/22","10.95","-0.25","-2.23","2011","8.09","1.1","0.6","0.4","1","7.42","4.94","12.4","54.6","36.4","90.9",""
"560",="3002","歐格","05/22","10.3","-0.25","-2.37","2011","9.39","1.17","0.6","0","0.6","6.39","0","6.39","51.3","0","51.3",""
"561",="3325","旭品","05/22","15.35","+1.05","+7.34","2011","15.4","-0.69","0.49","0","0.49","3.21","0","3.21","-71.6","0","-71.6",""
"562",="8480","泰昇-KY","05/22","136","-1.5","-1.09","-","","","","","","","","","","","",""
"563",="6220","岳豐","05/22","18.65","-0.2","-1.06","2011","11.1","1.09","0.25","0","0.25","2.25","0","2.25","22.9","0","22.9",""
"564",="4528","江興鍛","05/22","39.55","-0.45","-1.12","2011","16.05","1.72","0.7","0.3","1","4.36","1.87","6.23","40.7","17.4","58.1",""
"565",="1702","南僑","05/22","44","-0.3","-0.68","2011","23","2.12","1.4","0","1.4","6.09","0","6.09","66","0","66",""
"566",="2352","佳世達","05/22","16.5","-0.35","-2.08","2011","6.24","1.94","0.5","0.2","0.7","8.01","3.21","11.2","25.8","10.3","36.1",""
"567",="3042","晶技","05/22","55","-1","-1.79","2011","34.7","4.06","2.5","0.2","2.7","7.2","0.58","7.78","61.6","4.93","66.5",""
"568",="8016","矽創","05/22","143","-6.5","-4.35","2011","32.8","4.19","2.3","0","2.3","7.01","0","7.01","54.9","0","54.9",""
"569",="9904","寶成","05/22","27.5","-0.95","-3.34","2011","24.85","2.77","1.2","0","1.2","4.83","0","4.83","43.3","0","43.3",""
"570",="9938","百和","05/22","66","-2","-2.94","2011","23.5","4.02","3","0","3","12.8","0","12.8","74.6","0","74.6",""
"571",="6203","海韻電","05/22","55.1","-0.5","-0.9","2011","30.8","3.92","3.5","0","3.5","11.4","0","11.4","89.3","0","89.3",""
"572",="2542","興富發","05/22","44.1","-0.1","-0.23","2011","43.5","10.43","6.1","0","6.1","14","0","14","58.5","0","58.5",""
"573",="2887","台新金","05/22","12.5","-0.15","-1.19","2011","10.5","1.06","0.23","0.7","0.93","2.19","6.67","8.86","21.7","66","87.7",""
"574",="00730","富邦臺灣優質高息","05/22","16.49","-0.24","-1.43","-","","","","","","","","","","","",""
"575",="2484","希華","05/22","21","-0.2","-0.94","2011","9.98","0.34","0.25","0","0.25","2.5","0","2.5","73.5","0","73.5",""
"576",="9941","裕融","05/22","99.5","-1","-1","2011","51.2","4.54","2.8","0","2.8","5.47","0","5.47","61.7","0","61.7",""
"577",="8921","沈氏","05/22","13.3","+0.45","+3.5","2011","14","0.99","0.9","0","0.9","6.43","0","6.43","90.9","0","90.9",""
"578","00855B","富邦全球能源債","05/22","36.96","+0.15","+0.41","-","","","","","","","","","","","",""
"579",="6179","亞通","05/22","33.3","-1.25","-3.62","2011","9.31","-0.86","0","0","0","0","0","0","0","0","0",""
"580",="1722","台肥","05/22","48.9","-0.55","-1.11","2011","70.5","1.76","2.2","0","2.2","3.12","0","3.12","125","0","125",""
"581",="6432","今展科","05/22","28.9","-0.6","-2.03","-","","","","","","","","","","","",""
"582",="6642","富致","05/22","33.4","-0.45","-1.33","-","","","","","","","","","","","",""
"583",="1733","五鼎","05/22","24.5","-0.2","-0.81","2011","60.4","4.75","4.2","0","4.2","6.95","0","6.95","88.4","0","88.4",""
"584",="1233","天仁","05/22","35.65","-0.4","-1.11","2011","44.9","2.32","2","0","2","4.45","0","4.45","86.2","0","86.2",""
"585",="2393","億光","05/22","31.2","-1.05","-3.26","2011","52.7","5.52","3.6","0","3.6","6.83","0","6.83","65.2","0","65.2",""
"586",="6194","育富","05/22","24.55","+0.05","+0.2","2011","20.65","1.63","2","0","2","9.69","0","9.69","123","0","123",""
"587",="5007","三星","05/22","44.7","-0.1","-0.22","2011","41.95","2.37","1.94","0","1.94","4.62","0","4.62","81.9","0","81.9",""
"588",="2231","為升","05/22","152","-6","-3.8","2011","36.25","5","4","0","4","11","0","11","80","0","80",""
"589",="4116","明基醫","05/22","30.25","-0.15","-0.49","2011","16.5","2.04","1","0","1","6.06","0","6.06","49","0","49",""
"590",="2379","瑞昱","05/22","246.5","-14","-5.37","2011","44.35","3.46","2.5","0.1","2.6","5.64","0.23","5.86","72.2","2.89","75.1",""
"591",="3045","台灣大","05/22","106.5","-1","-0.93","2011","94.4","4.62","4.16","0","4.16","4.41","0","4.41","90.1","0","90.1",""
"592",="2107","厚生","05/22","18","-0.1","-0.55","2011","18.05","3.43","2.6","0","2.6","14.4","0","14.4","75.8","0","75.8",""
"593",="2729","瓦城","05/22","225","-4.5","-1.96","2011","","13.7","1","0","1","","","","7.3","0","7.3",""
"594",="3543","州巧","05/22","18","+1.05","+6.19","2011","17.15","5.29","2.2","0","2.2","12.8","0","12.8","41.6","0","41.6",""
"595","2838A","聯邦銀甲特","05/22","54.1","-0.1","-0.18","-","","","","","","","","","","","",""
"596",="8367","建新國際","05/22","24.8","-0.6","-2.36","2011","","1.54","0","0.5","0.5","","","","0","32.5","32.5",""
"597",="2359","所羅門","05/22","18.05","-0.45","-2.43","2011","9.95","0.6","0.3","0","0.3","3.02","0","3.02","50","0","50",""
"598",="2845","遠東銀","05/22","10.65","-0.05","-0.47","2011","11.25","1.1","0.25","0.52","0.76","2.22","4.58","6.8","22.7","46.8","69.6",""
"599",="6155","鈞寶","05/22","23.7","-0.65","-2.67","2011","19.15","1.52","1.26","0.1","1.36","6.58","0.52","7.1","82.9","6.58","89.5",""
"600",="2481","強茂","05/22","23.95","-0.65","-2.64","2011","14.55","3.33","1.2","0","1.2","8.24","0","8.24","36","0","36",""
"601",="1513","中興電","05/22","27.4","-0.25","-0.9","2011","15.35","1.16","1","0","1","6.51","0","6.51","86.2","0","86.2",""
"602",="4766","南寶","05/22","137","+4.5","+3.4","-","","","","","","","","","","","",""
"603",="4767","誠泰科技","05/22","22.85","-0.15","-0.65","-","","","","","","","","","","","",""
"604",="1731","美吾華","05/22","13.75","-0.15","-1.08","2011","11.05","0.45","0.45","0","0.45","4.07","0","4.07","100","0","100",""
"605",="4711","永純","05/22","13.75","+0.05","+0.36","2011","15.5","1.56","1.4","0","1.4","9.03","0","9.03","89.7","0","89.7",""
"606","2887E","台新戊特","05/22","54.5","+0.1","+0.18","-","","","","","","","","","","","",""
"607",="3583","辛耘","05/22","46","-1.1","-2.34","2011","","0.09","0","0","0","","","","0","0","0",""
"608",="2739","寒舍","05/22","23.05","0","0","-","","","","","","","","","","","",""
"609",="6126","信音","05/22","16.2","0","0","2011","21.15","3","1.5","1","2.5","7.09","4.73","11.8","50","33.3","83.3",""
"610",="4927","泰鼎-KY","05/22","69.7","-1.8","-2.52","2011","34","","1.35","0","1.35","3.97","0","3.97","","","",""
"611",="4953","緯軟","05/22","74.4","-2","-2.62","2011","14.5","1.73","0","0.4","0.4","0","2.75","2.75","0","23.1","23.1",""
"612",="2239","英利-KY","05/22","58.2","-1.7","-2.84","-","","","","","","","","","","","",""
"613",="1525","江申","05/22","46.6","-1.9","-3.92","2011","39","4.68","1.5","0.5","2","3.85","1.28","5.13","32","10.7","42.7",""
"614",="4744","皇將","05/22","37.35","-0.35","-0.93","2011","21.66","0.05","0","0","0","0","0","0","0","0","0",""
"615",="6581","鋼聯","05/22","60.9","+0.2","+0.33","-","","","","","","","","","","","",""
"616",="2066","世德","05/22","53.9","-0.9","-1.64","-","","","","","","","","","","","",""
"617",="3622","洋華","05/22","18.75","-0.35","-1.83","2011","62.2","19.76","5.49","0.5","5.99","8.82","0.8","9.62","27.8","2.52","30.3",""
"618",="1232","大統益","05/22","117.5","-1.5","-1.26","2011","47.3","4.19","3.5","0","3.5","7.4","0","7.4","83.5","0","83.5",""
"619",="1906","寶隆","05/22","11.75","-0.3","-2.49","2011","6.83","0.12","0","0","0","0","0","0","0","0","0",""
"620",="6716","應廣","05/22","70.5","-4.1","-5.5","-","","","","","","","","","","","",""
"621",="5880","合庫金","05/22","20","-0.15","-0.74","-","","","","","","","","","","","",""
"622",="3297","杭特","05/22","11.8","+0.1","+0.85","2011","20.5","1.43","0.99","0","0.99","4.85","0","4.85","69.6","0","69.6",""
"623",="3703","欣陸","05/22","11.8","-0.2","-1.67","2011","10.95","1.11","0.6","0","0.6","5.48","0","5.48","54","0","54",""
"624",="2032","新鋼","05/22","8.27","-0.13","-1.55","2011","9.84","1.08","0.4","0.2","0.6","4.07","2.03","6.1","37","18.5","55.6",""
"625",="3550","聯穎","05/22","11.85","-0.15","-1.25","2011","11.25","3.61","2.5","0","2.5","22.2","0","22.2","69.2","0","69.2",""
"626",="5220","萬達光電","05/22","33.2","+1.95","+6.24","-","","","","","","","","","","","",""
"627",="8401","白紗科","05/22","11.9","-0.1","-0.83","2011","15.7","2.82","1.51","1.01","2.52","9.63","6.42","16","53.6","35.7","89.3",""
"628",="4747","強生","05/22","42.8","+0.15","+0.35","2011","26.31","1.51","0.69","0.67","1.36","2.64","2.53","5.17","46","44.2","90.1",""
"629",="1304","台聚","05/22","11.9","-0.35","-2.86","2011","24.35","3.62","1","1.5","2.5","4.11","6.16","10.3","27.6","41.4","69.1",""
"630",="6183","關貿","05/22","41.7","-0.25","-0.6","2011","17.15","1.13","1.01","0","1.01","5.89","0","5.89","89.4","0","89.4",""
"631",="2383","台光電","05/22","143","-4","-2.72","2011","18.7","4.3","1.73","0.25","1.98","9.24","1.32","10.6","40.2","5.74","45.9",""
"632",="1457","宜進","05/22","11.95","-0.05","-0.42","2011","6.82","1.38","0.17","0.27","0.43","2.45","3.92","6.38","12.1","19.4","31.5",""
"633",="6229","研通","05/22","12.7","-0.15","-1.17","2011","9.86","1.64","1.09","0","1.09","11","0","11","66.5","0","66.5",""
"634",="2634","漢翔","05/22","28.55","-0.5","-1.72","-","","","","","","","","","","","",""
"635",="8028","昇陽半導體","05/22","48","-1.4","-2.83","-","","","","","","","","","","","",""
"636",="8410","森田","05/22","36.1","-1.35","-3.6","2011","71.5","3.55","2","0","2","2.8","0","2.8","56.3","0","56.3",""
"637",="5388","中磊","05/22","72.4","-0.2","-0.28","2011","31.15","1.88","1.47","0","1.47","4.72","0","4.72","78.2","0","78.2",""
"638",="0055","元大MSCI金融","05/22","16.9","-0.26","-1.52","2011","10.56","","0.3","0","0.3","2.84","0","2.84","","","",""
"639",="2355","敬鵬","05/22","24.15","-0.85","-3.4","2011","19.55","2.52","1.25","0","1.25","6.39","0","6.39","49.6","0","49.6",""
"640",="912000","晨訊科-DR","05/22","1.89","-0.03","-1.56","2011","5.75","","0.22","0","0.22","3.9","0","3.9","","","",""
"641",="1724","台硝","05/22","12.1","-0.2","-1.63","2011","23.7","0.28","0.25","0","0.25","1.05","0","1.05","89.3","0","89.3",""
"642","2897A","王道銀甲特","05/22","10.3","+0.05","+0.49","-","","","","","","","","","","","",""
"643",="5871","中租-KY","05/22","111.5","-2.5","-2.19","2011","27.5","","1.19","0","1.19","4.32","0","4.32","","","",""
"644",="2351","順德","05/22","43.65","-1.25","-2.78","2011","18.15","3.73","1.8","0","1.8","9.92","0","9.92","48.3","0","48.3",""
"645",="4535","至興","05/22","24.3","+0.1","+0.41","2011","38.65","3.52","2.5","0","2.5","6.47","0","6.47","71","0","71",""
"646",="5820","日盛金","05/22","9.27","-0.01","-0.11","2011","8.2","1.17","0.09","0.82","0.91","1.11","10","11.1","7.8","70.2","78",""
"647",="4566","時碩工業","05/22","40.2","-1.55","-3.71","-","","","","","","","","","","","",""
"648",="2377","微星","05/22","102.5","-3.5","-3.3","2011","12.9","0.49","0.53","0","0.53","4.08","0","4.08","108","0","108",""
"649",="5289","宜鼎","05/22","183.5","-4","-2.13","2011","","","1.2","2.8","4","","","","","","",""
"650",="6662","樂斯科","05/22","46.5","-0.5","-1.06","-","","","","","","","","","","","",""
"651",="8054","安國","05/22","12.25","+0.1","+0.82","2011","39.25","2.85","2.5","0","2.5","6.36","0","6.36","87.6","0","87.6",""
"652",="1227","佳格","05/22","65","-1.8","-2.69","2011","92","5.79","2.5","2.5","5","2.72","2.72","5.43","43.2","43.2","86.4",""
"653",="8103","瀚荃","05/22","24.55","+0.05","+0.2","2011","33.6","4.92","3.49","0.3","3.79","10.4","0.89","11.3","71","6.09","77.1",""
"654",="3306","鼎天","05/22","17.2","0","0","2011","22.3","1.7","1.6","0","1.6","7.17","0","7.17","94.1","0","94.1",""
"655",="9926","新海","05/22","41.8","-0.4","-0.95","2011","38","2.3","1.3","0.7","2","3.42","1.84","5.26","56.5","30.4","87",""
"656",="3354","律勝","05/22","12.3","+0.1","+0.82","2011","11.15","1.29","0.6","0.25","0.85","5.38","2.28","7.66","46.5","19.7","66.2",""
"657",="8071","能率網通","05/22","12.3","-0.15","-1.2","2011","17.95","0.48","0.42","0","0.42","2.34","0","2.34","87.5","0","87.5",""
"658",="1470","大統新創","05/22","19.75","0","0","2011","13.6","0.66","0.2","0","0.2","1.47","0","1.47","30.3","0","30.3",""
"659",="6697","東捷資訊","05/22","49.4","+2.65","+5.67","-","","","","","","","","","","","",""
"660",="3128","昇銳","05/22","12.85","-0.25","-1.91","2011","10.3","0.03","0","0","0","0","0","0","0","0","0",""
"661",="1515","力山","05/22","74.2","0","0","2011","4.8","0.36","0","0","0","0","0","0","0","0","0",""
"662",="8464","億豐","05/22","247.5","-11.5","-4.44","-","","","","","","","","","","","",""
"663",="2726","雅茗-KY","05/22","61.9","-2.5","-3.88","-","","","","","","","","","","","",""
"664",="2327","國巨","05/22","371.5","-10.5","-2.75","2011","7.84","1.89","0.1","0","0.1","1.28","0","1.28","5.29","0","5.29",""
"665",="2338","光罩","05/22","26.55","-0.05","-0.19","2011","11.15","0.77","0.73","0","0.73","6.55","0","6.55","94.8","0","94.8",""
"666",="2885","元大金","05/22","16.15","-0.25","-1.52","2011","15.45","1.01","0","0.92","0.92","0","5.94","5.94","0","90.8","90.8",""
"667",="5215","科嘉-KY","05/22","81.5","+2.6","+3.3","2011","38","","3","4","7","7.89","10.5","18.4","","","",""
"668",="4420","光明","05/22","24.85","+0.35","+1.43","2011","18.25","2.22","1.7","0","1.7","9.32","0","9.32","76.6","0","76.6",""
"669",="2419","仲琦","05/22","19.9","-0.45","-2.21","2011","11.4","1.34","1.19","0","1.19","10.4","0","10.4","88.5","0","88.5",""
"670",="4958","臻鼎-KY","05/22","112","-4","-3.45","2011","52.2","","0","0","0","0","0","0","","","",""
"671",="8446","華研","05/22","112","-1","-0.88","-","","","","","","","","","","","",""
"672",="4119","旭富","05/22","144.5","-2.5","-1.7","2011","49.9","3.82","2.6","0.76","3.36","5.21","1.52","6.73","68","19.9","87.9",""
"673",="8354","冠好","05/22","17.45","+0.35","+2.05","2011","9.55","0","0.1","0.4","0.5","1.05","4.19","5.24","0","0","0",""
"674",="1605","華新","05/22","12.5","-0.1","-0.79","2011","8.72","1.55","0.4","0","0.4","4.59","0","4.59","25.8","0","25.8",""
"675",="3289","宜特","05/22","50","+1.3","+2.67","2011","18.8","1.03","0.25","0.2","0.45","1.33","1.06","2.39","24.3","19.4","43.7",""
"676",="3312","弘憶股","05/22","15","-0.15","-0.99","2011","9.77","1.28","0.45","0","0.45","4.61","0","4.61","35.2","0","35.2",""
"677",="5543","崇佑-KY","05/22","20","+0.05","+0.25","-","","","","","","","","","","","",""
"678",="6285","啟碁","05/22","62.5","-1.4","-2.19","2011","49.5","5.92","3.5","0.5","4","7.07","1.01","8.08","59.1","8.44","67.5",""
"679",="5425","台半","05/22","37.55","-0.85","-2.21","2011","14.5","2.14","1.2","0","1.2","8.28","0","8.28","56.1","0","56.1",""
"680",="3548","兆利","05/22","62.6","-1.4","-2.19","2011","16.6","1.83","1","0","1","6.02","0","6.02","54.6","0","54.6",""
"681",="6609","瀧澤科","05/22","25.05","-0.4","-1.57","2011","17.65","2.22","0.8","0","0.8","4.53","0","4.53","36","0","36",""
"682",="1777","生泰","05/22","87.7","-0.9","-1.02","2011","41.2","3.38","2.3","0","2.3","5.58","0","5.58","68","0","68",""
"683",="2468","華經","05/22","12.55","0","0","2011","9.93","0.95","0.7","0","0.7","7.05","0","7.05","73.7","0","73.7",""
"684",="3551","世禾","05/22","42.7","-1.05","-2.4","2011","36.55","3.21","2","0","2","5.47","0","5.47","62.3","0","62.3",""
"685",="8437","大地-KY","05/22","188.5","-4.5","-2.33","-","","","","","","","","","","","",""
"686",="910322","康師傅-DR","05/22","25.35","-2.25","-8.15","2011","46.05","","0.63","0","0.63","1.36","0","1.36","","","",""
"687",="3033","威健","05/22","14.55","-0.2","-1.36","2011","20.15","3.09","2.16","0.5","2.66","10.7","2.48","13.2","69.9","16.2","86",""
"688",="6680","鑫創電子","05/22","63","0","0","-","","","","","","","","","","","",""
"689",="3499","環天科","05/22","11.35","-0.15","-1.3","2011","11.8","0.31","0","0","0","0","0","0","0","0","0",""
"690",="9918","欣天然","05/22","34.05","-0.2","-0.58","2011","30.2","1.64","1.4","0","1.4","4.64","0","4.64","85.4","0","85.4",""
"691",="00728","第一金工業30","05/22","18.6","-0.47","-2.46","-","","","","","","","","","","","",""
"692",="3587","閎康","05/22","76.2","-0.3","-0.39","2011","23.65","2.15","1.36","0.58","1.95","5.76","2.47","8.23","63.4","27.2","90.5",""
"693",="0053","元大電子","05/22","38.13","-0.67","-1.73","2011","20.59","","1","0","1","4.86","0","4.86","","","",""
"694",="6556","勝品","05/22","45.8","0","0","-","","","","","","","","","","","",""
"695",="1507","永大","05/22","56.1","-1.1","-1.92","2011","45.6","3.3","2","0","2","4.39","0","4.39","60.6","0","60.6",""
"696",="1519","華城","05/22","25.5","-1","-3.77","2011","12.95","1.05","1","0","1","7.72","0","7.72","95.2","0","95.2",""
"697",="2402","毅嘉","05/22","12.75","-0.35","-2.67","2011","18.35","0.12","0","0","0","0","0","0","0","0","0",""
"698",="6582","申豐","05/22","115","+1.5","+1.32","-","","","","","","","","","","","",""
"699",="6615","慧智","05/22","66.5","+6","+9.92","-","","","","","","","","","","","",""
"700",="1735","日勝化","05/22","16.65","-0.2","-1.19","2011","10.9","0.54","0.5","0","0.5","4.59","0","4.59","92.6","0","92.6",""
"701",="4541","晟田","05/22","17.95","-0.45","-2.45","-","","","","","","","","","","","",""
"702",="1618","合機","05/22","7.7","-0.07","-0.9","2011","8.89","2.39","0.3","0.3","0.6","3.37","3.37","6.75","12.6","12.6","25.1",""
"703",="6592","和潤企業","05/22","79.6","-2.4","-2.93","-","","","","","","","","","","","",""
"704",="2421","建準","05/22","51.4","-0.6","-1.15","2011","26.4","2.37","2","0","2","7.58","0","7.58","84.4","0","84.4",""
